2,-3:-4, -6, -4, 0
3,-5:-4, -6, -4, -10, -6
5,-8:-4, 0, 4, 6, -8
10,-1:-4, 4, -8, -6, 2
10,-1:-4, 4, -8, 2, -6
-1,3:6, 6, 8, 6, 2
4,-8:-4, -6, 6, 10, -4, -2
6,-10:-4, 0, 4, 6, -18, -14
17,-2:-4, 0, 8, -2, -6, 18
17,-2:-4, 0, 8, -2, 18, -6
17,-2:-4, 0, 8, -2, 18, -4
-9,-4:-4, 2, 6, 10, 14, 10
11,-3:-4, 4, -8, -16, -12, 2
11,-3:-4, 4, -8, -16, 2, -12
10,-1:-4, 4, -8, -4, -6, -2
2,-3:-4, 4, -8, -4, 0, -10
2,-3:-4, 4, -8, -4, 0, -8
5,0:6, -4, -4, -6, -4, 0
1,11:6, 6, -2, 10, 0, 8
1,11:6, 6, -2, 10, 8, 0
-6,6:6, 6, 2, -2, -4, 10
-3,4:6, 6, 8, 6, 12, 8
-3,3:-4, 4, -10, -6, 0, 6, 0, 8, 4, 16
11,-3:-4, 4, -10, -6, 2, -10, -14, -16, -4, 2
11,-3:-4, 4, -10, -6, 2, -10, -14, -16, 2, -4
11,-3:-4, 4, -10, -6, 2, -10, -14, -16, 4, 2
11,-3:-4, 4, -10, -6, 2, -10, -14, -16, 4, 4
10,1:-4, 4, -10, -6, 2, -10, -14, -6, -4, 2
1,3:-4, 4, -10, -6, 2, -10, -14, 4, 0, -14
1,3:-4, 4, -10, -6, 2, -10, -14, 4, 0, -12
3,11:-4, 4, -10, -6, 2, 2, -6, -8, 6, 10
2,13:-4, 4, -10, -6, 2, 2, -6, -6, 16, 4
2,13:-4, 4, -10, -6, 2, 2, -6, -2, 16, 2
2,13:-4, 4, -10, -6, 2, 2, -6, 4, 16, -8
3,11:-4, 4, -10, -6, 2, 2, -6, 6, 10, -8
2,13:-4, 4, -10, -6, 2, 2, -4, -4, 16, -2
2,13:-4, 4, -10, -6, 2, 2, -4, -2, 16, 0
3,11:-4, 4, -10, -6, 2, 2, -4, 6, 10, 0
2,13:-4, 4, -10, -6, 2, 2, 0, -8, 16, -6
2,13:-4, 4, -10, -6, 2, 2, 0, -8, 16, -4
2,13:-4, 4, -10, -6, 2, 2, 0, -8, 16, -2
3,11:-4, 4, -10, -6, 2, 2, 0, 6, 10, -4
3,11:-4, 4, -10, -6, 2, 2, 0, 6, 10, -2
2,13:-4, 4, -10, -6, 2, 2, 2, 0, 16, 8
2,13:-4, 4, -10, -6, 2, 2, 2, 0, 16, 10
2,13:-4, 4, -10, -6, 2, 2, 2, 0, 16, 12
2,13:-4, 4, -10, -6, 2, 2, 2, 6, 16, 2
2,13:-4, 4, -10, -6, 2, 2, 4, 0, 16, -8
2,13:-4, 4, -10, -6, 2, 2, 4, 4, 16, -2
15,-3:-4, 4, -10, -6, 6, 2, -20, -4, 0, 4
15,-3:-4, 4, -10, -6, 6, 2, -20, -4, 2, 10
15,-3:-4, 4, -10, -6, 6, 2, -20, -4, 2, 12
15,-3:-4, 4, -10, -6, 6, 2, -20, -4, 2, 14
15,-3:-4, 4, -10, -6, 6, 2, -20, -4, 10, 10
15,-3:-4, 4, -10, -6, 6, 2, -20, -4, 12, 2
15,-3:-4, 4, -10, -6, 6, 2, -20, -4, 12, 4
15,-3:-4, 4, -10, -6, 6, 2, -20, 6, 10, 0
15,-3:-4, 4, -10, -6, 6, 2, -20, 6, 10, 2
15,-3:-4, 4, -10, -6, 6, 2, -20, 6, 10, 4
15,-3:-4, 4, -10, -6, 6, 2, -20, 10, 2, 0
-2,5:-4, 4, -10, -6, 6, 6, 2, 4, 12, -4
-2,5:-4, 4, -10, -6, 6, 6, 2, 4, 12, 0
19,0:-4, 4, -10, -2, -20, -18, -16, -16, -20, -14
23,0:-4, 4, -10, -2, -18, -22, -14, -12, -18, -14
23,0:-4, 4, -10, -2, -18, -22, -14, -12, -18, -12
23,0:-4, 4, -10, -2, -18, -22, -14, -12, -16, -18
20,1:-4, 4, -10, -2, -18, -14, -10, -14, -10, -10
20,1:-4, 4, -10, -2, -18, -14, -10, -10, -10, -14
16,-5:-4, 4, -10, -2, -16, -16, -22, -20, -16, -12
7,1:-4, 4, -10, -2, -14, -10, -18, -6, -8, -16
17,2:-4, 4, -10, 0, -14, -24, -4, -2, -6, 2
17,2:-4, 4, -10, 0, -14, -24, -4, -2, -6, 4
17,2:-4, 4, -10, 0, -14, -24, -4, -2, -2, -4
17,2:-4, 4, -10, 0, -14, -24, -4, -2, 0, -2
17,2:-4, 4, -10, 0, -14, -24, -4, 0, 0, -2
17,2:-4, 4, -10, 0, -14, -24, -4, 0, 6, -4
17,2:-4, 4, -10, 0, -14, -24, -2, 0, -2, -2
17,2:-4, 4, -10, 0, -14, -24, -2, 0, 2, -4
17,2:-4, 4, -10, 0, -14, -24, -2, 0, 2, -2
17,2:-4, 4, -10, 0, -14, -24, -2, 2, 2, -4
17,2:-4, 4, -10, 0, -14, -24, -2, 2, 2, 2
17,2:-4, 4, -10, 0, -14, -24, -2, 2, 4, 6
17,2:-4, 4, -10, 0, -14, -24, -2, 6, 10, 4
17,2:-4, 4, -10, 0, -14, -24, -2, 6, 10, 6
17,2:-4, 4, -10, 0, -14, -24, -2, 6, 10, 8
19,-6:-4, 4, -10, 0, -14, -16, -26, -24, -20, 0
19,-6:-4, 4, -10, 0, -14, -16, -26, -24, 0, -20
14,10:-4, 4, -10, 0, -14, -14, -2, 0, -6, -16
19,-5:-4, 4, -10, 0, -14, -12, -26, -22, -4, 2
19,-5:-4, 4, -10, 0, -14, -12, -26, -22, -2, -6
19,-5:-4, 4, -10, 0, -14, -12, -26, -22, -2, -4
18,-3:-4, 4, -10, 0, -14, -12, -16, -4, -6, -10
18,-3:-4, 4, -10, 0, -14, -12, -16, -4, -6, -8
18,-3:-4, 4, -10, 0, -14, -12, -16, -2, 0, 0
18,-3:-4, 4, -10, 0, -14, -12, -16, -2, 0, 4
18,-3:-4, 4, -10, 0, -14, -12, -16, -2, 2, 0
18,-3:-4, 4, -10, 0, -14, -12, -16, -2, 6, 2
18,-3:-4, 4, -10, 0, -14, -12, -16, -2, 6, 4
18,-3:-4, 4, -10, 0, -14, -12, -16, -2, 6, 6
20,8:-4, 4, -10, 0, -14, -8, -10, -10, 2, 0
20,8:-4, 4, -10, 0, -14, -8, -10, -10, 2, 2
20,8:-4, 4, -10, 0, -14, -8, -10, -10, 2, 4
20,8:-4, 4, -10, 0, -14, -8, -10, 2, 0, -10
15,-2:-4, 4, -10, 0, -14, -4, -20, -10, -12, -16
22,20:-4, 4, -10, 0, -14, -4, -6, -20, -16, 0
22,20:-4, 4, -10, 0, -14, -4, -6, -20, 0, -16
22,20:-4, 4, -10, 0, -14, -4, -6, -20, 0, -14
22,20:-4, 4, -10, 0, -14, -4, -6, -20, 0, -12
6,7:-4, 4, -10, 0, -14, -4, -2, -6, 6, -20
6,7:-4, 4, -10, 0, -14, -4, -2, 0, 6, -16
20,0:-4, 4, -10, 0, -14, -2, 0, -8, -22, -2
20,0:-4, 4, -10, 0, -14, -2, 0, -8, -22, 4
9,-11:-4, 4, -10, 0, -8, -18, -18, -22, -30, -22
10,0:-4, 4, -10, 0, -8, -16, -4, -8, -12, -4
10,0:-4, 4, -10, 0, -8, -16, -4, -8, -12, -2
12,8:-4, 4, -10, 0, -8, -16, -4, -8, -6, -10
10,9:-4, 4, -10, 0, -8, -16, -4, 4, 0, -14
11,15:-4, 4, -10, 0, -8, -12, -20, -10, -30, -8
11,15:-4, 4, -10, 0, -8, -12, -20, -10, -30, -6
11,15:-4, 4, -10, 0, -8, -12, -20, -10, -8, -30
5,2:-4, 4, -10, 0, -8, -6, -18, -22, -8, -10
17,2:-4, 4, -10, 0, -6, -14, -16, -14, -14, -2
17,2:-4, 4, -10, 0, -6, -14, -16, -14, -2, -14
10,3:-4, 4, -10, 0, -6, -14, -6, 0, -8, -12
10,3:-4, 4, -10, 0, -6, -14, -6, 0, -8, -6
10,3:-4, 4, -10, 0, -6, -14, -6, 0, -8, -2
11,-1:-4, 4, -10, 0, -6, -14, 0, -2, -4, 0
11,-1:-4, 4, -10, 0, -6, -14, 0, -2, -4, 2
11,-1:-4, 4, -10, 0, -6, -14, 0, -2, -4, 4
11,-1:-4, 4, -10, 0, -6, -14, 0, -2, 0, 0
11,13:-4, 4, -10, 0, -6, -10, -12, -4, 0, -6
11,13:-4, 4, -10, 0, -6, -10, -4, -2, 0, -14
11,13:-4, 4, -10, 0, -6, -10, -2, -14, 0, -8
11,13:-4, 4, -10, 0, -6, -10, -2, -14, 0, -6
40,-7:-4, 4, -10, 2, -16, -26, -48, -8, -46, -42
13,-7:-4, 4, -10, 2, -16, -18, -16, -22, -18, -4
15,-10:-4, 4, -10, 2, -16, -12, -8, -6, -20, -14
15,-10:-4, 4, -10, 2, -16, -12, -8, -6, -20, -4
15,-10:-4, 4, -10, 2, -16, -12, -8, -6, -14, -20
13,3:-4, 4, -10, 2, -16, -10, -2, -10, -20, -18
13,3:-4, 4, -10, 2, -16, -10, -2, -10, -20, -16
20,-3:-4, 4, -10, 2, -16, -8, -20, -18, -12, -2
20,-3:-4, 4, -10, 2, -16, -8, -20, -18, -10, -14
20,-3:-4, 4, -10, 2, -16, -8, -20, -18, -10, -4
20,-3:-4, 4, -10, 2, -16, -8, -20, -18, -4, -10
19,3:-4, 4, -10, 2, -16, -2, -26, -8, -16, -14
9,1:-4, 4, -10, 2, -6, -6, -4, -6, -10, -14
17,2:-4, 4, -10, 6, 6, -14, -24, -6, 4, -4
17,2:-4, 4, -10, 6, 6, -14, -24, -6, 4, -2
17,2:-4, 4, -10, 6, 6, -14, -24, -6, 4, 0
17,2:-4, 4, -10, 6, 6, -14, -24, -4, -28, -6
17,2:-4, 4, -10, 6, 6, -14, -24, -4, -28, -4
17,2:-4, 4, -10, 6, 6, -14, -24, -4, -6, -28
17,2:-4, 4, -10, 6, 6, -14, -24, -4, -6, -26
17,2:-4, 4, -10, 6, 6, -14, -24, -4, -6, -24
18,-3:-4, 4, -10, 6, 6, -14, -12, -16, -6, -4
18,-3:-4, 4, -10, 6, 6, -14, -12, -16, 4, -2
18,-3:-4, 4, -10, 6, 6, -14, -12, -16, 4, 0
18,-3:-4, 4, -10, 6, 6, -14, -12, -16, 4, 2
17,2:-4, 4, -10, 6, 6, 2, -14, -24, 2, -4
17,2:-4, 4, -10, 6, 6, 2, -14, -24, 2, -2
17,2:-4, 4, -10, 6, 6, 2, -14, -24, 2, 0
18,-3:-4, 4, -10, 6, 6, 2, -14, -12, -16, -6
18,-3:-4, 4, -10, 6, 6, 2, -14, -12, -16, -4
18,-3:-4, 4, -10, 6, 6, 2, -14, -12, -16, -2
17,2:-4, 4, -10, 6, 6, 12, 6, -14, -24, 4
-2,7:-4, 4, -10, 6, 6, 12, 18, 0, 14, -6
11,-1:-4, 4, -10, 6, 10, 4, 12, 16, -4, 6
11,-1:-4, 4, -10, 6, 10, 4, 12, 16, -4, 16
13,-6:-4, 4, -8, -16, -16, -18, -20, -18, -14, 2
2,-3:-4, 4, -8, -16, -16, -18, -20, -4, 0, -12
17,9:-4, 4, -8, -16, -16, -18, 0, -24, -22, -10
2,-3:-4, 4, -8, -16, -16, -8, -18, -4, 0, -16
2,-3:-4, 4, -8, -16, -16, -8, -18, -4, 0, -14
2,-3:-4, 4, -8, -16, -16, -8, -18, -4, 0, -12
0,1:-4, 4, -8, -16, -12, -18, -22, -18, 6, -24
0,1:-4, 4, -8, -16, -12, -18, -22, -18, 6, -22
0,1:-4, 4, -8, -16, -12, -18, -22, -18, 6, -20
1,-1:-4, 4, -8, -16, -12, -18, -22, -10, -4, 0
0,1:-4, 4, -8, -16, -12, -18, -14, -10, 6, -20
0,1:-4, 4, -8, -16, -12, -18, -14, -10, 6, -18
0,1:-4, 4, -8, -16, -12, -18, -14, -10, 6, -16
1,-1:-4, 4, -8, -16, -12, -18, -10, -4, 0, -22
1,-1:-4, 4, -8, -16, -12, -18, -10, -4, 0, -20
1,-1:-4, 4, -8, -16, -12, -18, -10, -4, 0, -18
2,-3:-4, 4, -8, -16, -12, -16, -6, -4, 0, -12
2,-3:-4, 4, -8, -16, -12, -16, -6, -4, 0, -10
2,-3:-4, 4, -8, -16, -12, -16, -6, -4, 0, -8
11,-3:-4, 4, -8, -16, -12, 6, -4, 4, 10, 4
11,-3:-4, 4, -8, -16, -12, 6, -4, 4, 10, 6
11,-3:-4, 4, -8, -16, -12, 6, -4, 4, 10, 8
11,-3:-4, 4, -8, -16, -12, 6, -4, 6, 2, 4
11,-3:-4, 4, -8, -16, -12, 6, -4, 6, 2, 6
11,-3:-4, 4, -8, -16, -12, 6, -4, 6, 2, 8
11,-3:-4, 4, -8, -16, -12, 6, -4, 6, 6, 0
11,-3:-4, 4, -8, -16, -12, 6, -4, 6, 6, 2
11,-3:-4, 4, -8, -16, -12, 6, 6, 6, 6, -4
6,-12:-4, 4, -8, -16, -10, -20, -14, -6, -8, -12
6,-12:-4, 4, -8, -16, -10, -20, -14, -6, -8, -8
-2,1:-4, 4, -8, -16, -6, -8, 0, 4, 8, -6
-2,1:-4, 4, -8, -16, -6, -8, 0, 4, 8, -4
8,6:-4, 4, -8, -16, -6, -6, -10, 8, -4, -10
-2,1:-4, 4, -8, -16, -6, -6, -4, 4, 8, -18
-2,1:-4, 4, -8, -16, -6, -6, 2, 4, 8, -12
-2,1:-4, 4, -8, -16, -6, -2, -6, 4, 8, -12
-2,1:-4, 4, -8, -16, -6, -2, -6, 4, 8, -10
-2,1:-4, 4, -8, -16, -6, -2, -6, 4, 8, -8
-1,-1:-4, 4, -8, -16, -6, -2, 4, -2, 2, -14
-1,-1:-4, 4, -8, -16, -6, -2, 4, -2, 2, -12
-1,-1:-4, 4, -8, -16, -6, -2, 4, -2, 2, -10
-1,-1:-4, 4, -8, -16, -6, 0, 4, -2, 2, -10
2,-3:-4, 4, -8, -16, -4, -6, -10, -8, 0, -8
2,-3:-4, 4, -8, -16, -4, -6, -10, -8, 0, -6
2,-3:-4, 4, -8, -16, -4, -6, -4, -6, 0, -6
2,-3:-4, 4, -8, -16, -4, -6, -4, -2, 0, -10
2,-3:-4, 4, -8, -16, -4, -6, -4, -2, 0, -8
2,-3:-4, 4, -8, -16, -4, -6, -4, -2, 0, -6
2,-1:-4, 4, -8, -16, 0, -10, -14, -4, 2, -12
22,6:-4, 4, -8, -16, 0, -2, -20, -14, -18, 10
18,-7:-4, 4, -8, -16, 0, -2, -16, -16, -20, 10
22,6:-4, 4, -8, -16, 0, -2, -14, -18, 10, -22
-15,6:-4, 4, -8, -16, 6, -10, -4, 10, 8, 26
5,-7:-4, 4, -8, -16, 6, -10, -2, -14, -4, -4
5,-7:-4, 4, -8, -16, 6, -10, -2, -14, -4, -2
5,-7:-4, 4, -8, -16, 6, -10, -2, -14, -4, 0
12,-14:-4, 4, -8, -16, 6, 4, -14, -28, -24, 0
12,-14:-4, 4, -8, -16, 6, 4, -14, -28, -24, 2
12,-14:-4, 4, -8, -16, 6, 4, -14, -28, -24, 4
12,-14:-4, 4, -8, -16, 6, 4, -14, -28, 0, -24
11,-12:-4, 4, -8, -16, 6, 4, -14, -18, 8, 2
11,-12:-4, 4, -8, -16, 6, 4, -14, -18, 8, 4
11,-12:-4, 4, -8, -16, 6, 4, -14, -18, 8, 6
3,6:-4, 4, -8, -16, 6, 6, -14, 8, 4, -4
0,-11:-4, 4, -8, -16, 6, 10, -12, -2, -14, -10
0,-2:-4, 4, -8, -16, 6, 10, -6, -4, 0, 10
0,-2:-4, 4, -8, -16, 6, 10, -6, -4, 0, 12
0,-2:-4, 4, -8, -16, 6, 10, -6, -4, 0, 14
-1,0:-4, 4, -8, -16, 6, 10, -6, 6, 18, 12
-1,0:-4, 4, -8, -16, 6, 10, -6, 6, 18, 14
-1,0:-4, 4, -8, -16, 6, 10, -6, 6, 18, 16
4,7:-4, 4, -8, -16, 6, 10, 0, -6, 8, 16
4,7:-4, 4, -8, -16, 6, 10, 0, -6, 8, 22
19,-5:-4, 4, -8, -14, -20, -26, -22, -4, -6, -6
21,-4:-4, 4, -8, -14, -20, -24, -16, -14, -20, 2
21,-4:-4, 4, -8, -14, -20, -24, -16, -14, 2, -20
2,-3:-4, 4, -8, -14, -20, -22, -20, -4, 0, -26
2,-3:-4, 4, -8, -14, -20, -22, -20, -4, 0, -24
2,-3:-4, 4, -8, -14, -20, -22, -20, -4, 0, -22
3,-5:-4, 4, -8, -14, -20, -22, -4, -10, -6, -28
3,-5:-4, 4, -8, -14, -20, -22, -4, -10, -6, -26
3,-5:-4, 4, -8, -14, -20, -22, -4, -10, -6, -24
13,-5:-4, 4, -8, -14, -20, -18, -22, -20, -16, 2
12,-3:-4, 4, -8, -14, -20, -18, -22, -10, -4, -4
12,-3:-4, 4, -8, -14, -20, -18, -22, -10, -4, -2
12,-3:-4, 4, -8, -14, -20, -18, -22, -10, 0, -4
2,-3:-4, 4, -8, -14, -20, -18, -22, -4, 0, -14
2,-3:-4, 4, -8, -14, -20, -18, -22, -4, 0, -12
2,-3:-4, 4, -8, -14, -20, -18, -18, -4, 0, -20
16,-4:-4, 4, -8, -14, -20, -18, -16, -20, -22, 2
12,-3:-4, 4, -8, -14, -20, -18, -16, -10, 2, -22
2,-3:-4, 4, -8, -14, -20, -18, -16, -4, 0, -18
2,-3:-4, 4, -8, -14, -20, -16, -26, -4, 0, -14
12,-3:-4, 4, -8, -14, -20, -16, -22, -10, 2, -22
2,-3:-4, 4, -8, -14, -20, -16, -16, -4, 0, -18
14,-12:-4, 4, -8, -14, -20, -16, -12, -12, -28, -4
14,-12:-4, 4, -8, -14, -20, -16, -12, -12, -28, 0
14,-12:-4, 4, -8, -14, -20, -16, -12, -12, -4, -28
2,-3:-4, 4, -8, -14, -20, -16, -10, -4, 0, -20
11,-1:-4, 4, -8, -14, -20, -6, -8, -4, -8, -18
-4,-1:-4, 4, -8, -14, -20, -6, -8, -4, 8, -14
-4,-1:-4, 4, -8, -14, -20, -6, -8, -4, 8, -12
-4,-1:-4, 4, -8, -14, -20, -6, -8, -4, 8, -10
18,-3:-4, 4, -8, -14, -20, -4, -6, -8, -16, -8
18,-3:-4, 4, -8, -14, -20, -4, -6, -8, -16, -4
4,-8:-4, 4, -8, -14, -20, 6, 10, -4, -2, -14
14,-9:-4, 4, -8, -14, -18, -18, -24, -22, -18, 2
2,-3:-4, 4, -8, -14, -18, -18, -24, -4, 0, -16
22,-4:-4, 4, -8, -14, -18, -18, 0, -10, -28, -8
2,-3:-4, 4, -8, -14, -18, -16, -14, -4, 0, -22
2,-3:-4, 4, -8, -14, -18, -16, -14, -4, 0, -20
2,-3:-4, 4, -8, -14, -18, -16, -14, -4, 0, -18
3,-5:-4, 4, -8, -14, -18, -16, -4, -10, -6, -16
3,-5:-4, 4, -8, -14, -18, -16, -4, -10, -6, -12
2,-3:-4, 4, -8, -14, -18, -14, -14, -4, 0, -20
2,-3:-4, 4, -8, -14, -18, -14, -14, -4, 0, -14
2,-3:-4, 4, -8, -14, -18, -14, -4, 0, -12, -10
-4,-1:-4, 4, -8, -14, -18, -6, -8, 2, 8, -18
4,-8:-4, 4, -8, -14, -18, 6, 10, -4, -2, -22
4,-8:-4, 4, -8, -14, -18, 6, 10, -4, -2, -20
-4,-1:-4, 4, -8, -14, -6, -12, -18, -8, 8, -12
19,1:-4, 4, -8, -14, -4, -12, -20, -4, -8, -8
9,-7:-4, 4, -8, -14, -4, -12, -18, -18, -6, -6
17,2:-4, 4, -8, -14, -4, -12, -10, -14, -6, -6
17,2:-4, 4, -8, -14, -4, -12, -8, -10, -14, -4
19,1:-4, 4, -8, -14, -4, -6, -12, -20, 2, 6
19,1:-4, 4, -8, -14, -4, -6, -12, -20, 8, 8
19,1:-4, 4, -8, -14, -4, -6, -12, -20, 8, 10
11,-7:-4, 4, -8, -14, -4, 0, -6, -20, -8, 4
11,-7:-4, 4, -8, -14, -4, 0, -6, -20, -8, 6
11,-7:-4, 4, -8, -14, -4, 0, -6, -20, -8, 8
11,-7:-4, 4, -8, -14, -4, 0, -6, -20, -2, 4
11,-7:-4, 4, -8, -14, -4, 0, -6, -20, 4, -8
1,-9:-4, 4, -8, -14, -4, 0, -6, -18, -12, 4
1,-9:-4, 4, -8, -14, -4, 0, -6, -18, -12, 6
1,-9:-4, 4, -8, -14, -4, 0, -6, -18, -12, 8
21,-7:-4, 4, -8, -14, 0, -6, -28, -32, -22, -30
24,-12:-4, 4, -8, -14, 0, -6, -20, -30, -26, -38
19,1:-4, 4, -8, -14, 6, -4, -12, 16, -20, -6
19,1:-4, 4, -8, -14, 6, 0, -12, -20, -6, -4
19,1:-4, 4, -8, -14, 6, 0, -12, -20, -6, -2
10,5:-4, 4, -8, -14, 6, 0, -12, -20, 0, -18
10,5:-4, 4, -8, -14, 6, 0, -12, -20, 0, -16
10,5:-4, 4, -8, -14, 6, 0, -12, -20, 0, -10
19,1:-4, 4, -8, -14, 6, 0, -12, -20, 0, -4
19,1:-4, 4, -8, -14, 6, 0, -12, -20, 0, -2
11,3:-4, 4, -8, -14, 6, 0, -12, -18, -10, -6
10,5:-4, 4, -8, -14, 6, 0, -12, -14, 0, -18
10,5:-4, 4, -8, -14, 6, 0, -12, -14, 0, -16
10,5:-4, 4, -8, -14, 6, 0, -12, -14, 0, -14
10,5:-4, 4, -8, -14, 6, 0, -12, -12, 0, -10
17,2:-4, 4, -8, -14, 6, 0, -12, -10, -14, -4
17,2:-4, 4, -8, -14, 6, 0, -12, -10, -14, -2
11,2:-4, 4, -8, -14, 6, 10, -8, -12, -4, 6
11,2:-4, 4, -8, -14, 6, 10, -8, -12, -4, 8
11,2:-4, 4, -8, -14, 6, 10, -8, -12, -4, 10
-2,3:-4, 4, -8, -12, -14, -16, -24, 6, 6, -12
12,-6:-4, 4, -8, -12, -14, -16, -14, -20, -16, 2
11,-4:-4, 4, -8, -12, -14, -16, -14, -10, -4, -4
11,-4:-4, 4, -8, -12, -14, -16, -14, -10, -4, -2
11,-4:-4, 4, -8, -12, -14, -16, -14, -10, 0, -4
2,-3:-4, 4, -8, -12, -14, -16, -14, -4, 0, -14
2,-3:-4, 4, -8, -12, -14, -16, -14, -4, 0, -12
2,-3:-4, 4, -8, -12, -14, -16, -10, -4, 0, -24
2,-3:-4, 4, -8, -12, -14, -16, -10, -4, 0, -14
-1,-1:-4, 4, -8, -12, -14, -16, -2, 4, -2, -24
-1,-1:-4, 4, -8, -12, -14, -16, -2, 4, -2, -14
2,-3:-4, 4, -8, -12, -14, -8, -8, -4, 0, -22
2,-3:-4, 4, -8, -12, -14, -8, -8, -4, 0, -12
19,-2:-4, 4, -8, -12, -14, -6, -18, -16, -8, 2
19,-2:-4, 4, -8, -12, -14, -6, -18, -16, 2, -8
-1,-1:-4, 4, -8, -12, -14, -6, -2, 4, -2, -24
-2,3:-4, 4, -8, -12, -14, -6, 6, -14, 6, -8
-2,3:-4, 4, -8, -12, -14, -6, 6, -14, 6, -6
-2,3:-4, 4, -8, -12, -14, -6, 6, -14, 6, -4
8,-5:-4, 4, -8, -12, -14, -2, -20, -12, -8, -4
8,-5:-4, 4, -8, -12, -14, -2, -20, -12, -8, -2
8,-5:-4, 4, -8, -12, -14, -2, -20, -12, -8, 0
21,18:-4, 4, -8, -12, 6, 0, -6, -6, -4, 2
12,13:-4, 4, -8, -12, 6, 0, -6, 2, -10, 2
12,13:-4, 4, -8, -12, 6, 0, -6, 2, 2, -10
-3,-13:-4, 4, -8, -12, 6, 0, 10, -12, 6, 12
-3,-13:-4, 4, -8, -12, 6, 0, 10, -12, 8, 6
-3,-13:-4, 4, -8, -12, 6, 0, 10, -12, 10, 10
-3,-13:-4, 4, -8, -12, 6, 0, 10, -12, 10, 12
-3,-13:-4, 4, -8, -12, 6, 0, 10, -12, 10, 14
0,8:-4, 4, -8, -12, 6, 0, 10, -10, 6, 10
-1,10:-4, 4, -8, -12, 6, 0, 10, -4, 16, -2
-5,-12:-4, 4, -8, -12, 6, 0, 10, -2, -6, 12
-5,-12:-4, 4, -8, -12, 6, 0, 10, -2, -6, 14
-5,-12:-4, 4, -8, -12, 6, 0, 10, -2, 12, -6
-1,10:-4, 4, -8, -12, 6, 0, 10, -2, 16, -8
0,8:-4, 4, -8, -12, 6, 0, 10, 6, 10, -10
0,8:-4, 4, -8, -12, 6, 0, 10, 6, 10, -8
6,1:-4, 4, -8, -12, 6, 4, 0, -4, -8, 0
6,1:-4, 4, -8, -12, 6, 4, 0, -4, 0, -8
1,1:-4, 4, -8, -12, 6, 6, -2, -6, -2, -12
1,1:-4, 4, -8, -12, 6, 6, -2, -6, -2, -8
15,-2:-4, 4, -8, -6, 0, -12, -2, -14, -12, -4
3,3:-4, 4, -8, -6, 6, 0, -16, -6, 2, 2
5,5:-4, 4, -8, -6, 6, 0, 6, 2, 2, -14
-8,7:-4, 4, -8, -6, 6, 4, -16, 0, 20, -4
-8,7:-4, 4, -8, -6, 6, 4, -16, 0, 20, 6
7,-4:-4, 4, -8, -6, 6, 6, 10, -18, -6, -18
10,-1:-4, 4, -8, -6, 6, 6, 12, 16, 0, 2
3,-7:-4, 4, -8, -4, -12, -14, -24, -22, -12, -18
3,-7:-4, 4, -8, -4, -12, -14, -24, -22, -12, -16
3,-7:-4, 4, -8, -4, -12, -14, -24, -22, -12, -14
2,-3:-4, 4, -8, -4, -12, -14, -16, -24, 0, -14
2,-3:-4, 4, -8, -4, -12, -14, -16, -24, 0, -10
3,-3:-4, 4, -8, -4, -12, -14, -8, -24, -4, -12
2,-3:-4, 4, -8, -4, -12, -4, -14, -4, 0, -10
2,-3:-4, 4, -8, -4, -12, -4, -14, -4, 0, -8
2,-3:-4, 4, -8, -4, -12, -4, -14, -4, 0, -6
2,-3:-4, 4, -8, -4, -12, -4, 0, -4, -2, -10
12,-9:-4, 4, -8, -4, -6, 0, 0, -12, -16, -12
12,-9:-4, 4, -8, -4, -6, 0, 0, -12, -16, -8
27,-7:-4, 4, -8, 0, -2, -18, -10, -28, -36, -22
27,-7:-4, 4, -8, 0, -2, -18, -10, -28, -36, -20
27,-7:-4, 4, -8, 0, -2, -18, -10, -28, -36, -18
27,-7:-4, 4, -8, 0, -2, -18, -10, -28, -22, -36
7,2:-4, 4, -8, 6, -4, -12, -14, -18, 0, -32
7,2:-4, 4, -8, 6, -4, -12, -14, -18, 0, -28
21,4:-4, 4, -8, 6, -4, -6, -4, -12, -8, 8
21,4:-4, 4, -8, 6, -4, -6, -4, -12, -4, -2
21,4:-4, 4, -8, 6, -4, -6, -4, -12, 8, -8
10,-1:-4, 4, -8, 6, -4, -6, 0, 8, 4, 12
10,-1:-4, 4, -8, 6, -4, -6, 4, 10, 0, 2
10,-1:-4, 4, -8, 6, -4, -6, 4, 10, 0, 4
10,-1:-4, 4, -8, 6, -4, -6, 4, 10, 0, 6
10,-1:-4, 4, -8, 6, -4, -6, 6, 2, 12, 6
10,-1:-4, 4, -8, 6, -4, -6, 6, 2, 12, 8
10,-1:-4, 4, -8, 6, -4, -6, 6, 2, 12, 10
10,-1:-4, 4, -8, 6, -4, -6, 6, 6, 6, 0
10,-1:-4, 4, -8, 6, -4, -6, 6, 6, 6, 2
10,-1:-4, 4, -8, 6, -4, -6, 6, 6, 6, 4
10,-1:-4, 4, -8, 6, -4, -6, 6, 12, 2, 6
10,-1:-4, 4, -8, 6, -4, -6, 6, 12, 6, 16
10,-1:-4, 4, -8, 6, -4, -6, 6, 12, 6, 20
10,-1:-4, 4, -8, 6, -4, -6, 6, 12, 16, 6
10,-1:-4, 4, -8, 6, -4, -6, 6, 12, 16, 8
8,-1:-4, 4, -8, 6, -4, -4, -8, 12, 4, 4
