16,-2:-4, -4, -8, 8, -8
6,14:-4, 4, 4, -6, 2
5,-4:-4, -6, 6, 10, 0, 6
5,-4:-4, -6, 6, 10, 0, 8
5,-4:-4, -6, 6, 10, 0, 10
5,-4:-4, -6, 6, 10, 6, 0
5,-4:-4, -6, 6, 10, 6, 2
13,2:-4, -4, -8, -10, -20, -8
13,2:-4, -4, -8, -10, -8, -20
16,-2:-4, -4, -8, -2, 8, -8
6,14:-4, 4, 4, -6, -14, -4
6,14:-4, 4, 4, -6, -14, 0
6,14:-4, 4, 4, -6, -4, -4
6,14:-4, 4, 4, -6, -4, -2
6,14:-4, 4, 4, -6, 0, -14
6,14:-4, 4, 4, -6, 0, -4
15,8:6, 6, -2, -2, 8, 0
-1,18:6, 6, 6, -6, 10, 10
5,-4:-4, -6, 6, 10, 0, 2, 4
5,-4:-4, -6, 6, 10, 0, 2, 6
5,-4:-4, -6, 6, 10, 0, 2, 8
5,-4:-4, -6, 6, 10, 6, 6, 0
5,-4:-4, -6, 6, 10, 6, 6, 2
5,-4:-4, -6, 6, 10, 6, 6, 4
5,-4:-4, -6, 6, 10, 12, 22, 12
5,-4:-4, -6, 6, 10, 12, 22, 14
5,-4:-4, -6, 6, 10, 12, 22, 16
10,-1:-4, 0, -12, -6, 8, 12, 0
6,14:-4, 4, 4, -6, -14, -2, 2
6,14:-4, 4, 4, -6, -14, 2, 2
6,14:-4, 4, 4, -6, -6, -14, -4
6,14:-4, 4, 4, -6, -4, -10, -4
6,14:-4, 4, 4, -6, -4, -8, -10
6,14:-4, 4, 4, -6, -4, -6, -6
6,14:-4, 4, 4, -6, -4, -6, -4
6,14:-4, 4, 4, -6, -4, -6, -2
6,14:-4, 4, 4, -6, -4, 0, -10
6,14:-4, 4, 4, -6, -4, 0, -4
6,14:-4, 4, 4, -6, -4, 0, -2
6,14:-4, 4, 4, 6, 6, -6, -2
19,1:6, -4, -4, -4, -8, 8, -8
9,17:6, -4, -4, 4, 4, -6, 2
15,8:6, 6, -2, -2, 8, 2, 6
15,8:6, 6, -2, -2, 8, 2, 16
15,8:6, 6, -2, -2, 8, 6, 4
15,8:6, 6, -2, -2, 8, 6, 6
15,8:6, 6, -2, -2, 8, 16, 2
15,8:6, 6, -2, -2, 8, 16, 6
-1,18:6, 6, 6, -6, 4, 10, 10
3,15:6, 6, 6, 10, 12, 10, 22
3,15:6, 6, 6, 10, 12, 22, 10
-3,7:6, 6, 8, -4, -8, -8, 0
-3,7:6, 6, 8, -4, -8, -8, 2
-3,7:6, 6, 8, -4, -8, 2, -8
-3,7:6, 6, 8, -4, -8, 2, -6
-3,7:6, 6, 8, -4, -8, 2, -4
15,2:-4, -4, -8, -12, -14, -6, -8, -10, 2, 6
14,-6:-4, -4, -8, -12, -12, -4, -12, 4, -2, -8
14,-6:-4, -4, -8, -12, -12, -4, -12, 4, -2, 0
5,18:-4, -4, -8, -12, 0, 2, -10, 4, 0, -14
2,11:-4, -4, -8, -10, -20, 2, -4, -6, 12, -2
2,11:-4, -4, -8, -10, -20, 2, 8, 12, -16, -16
2,11:-4, -4, -8, -10, -20, 2, 8, 12, -16, -14
2,11:-4, -4, -8, -10, -20, 2, 8, 12, -16, -12
2,11:-4, -4, -8, -10, 2, 8, 12, -16, -16, -20
2,11:-4, -4, -8, -10, 2, 8, 12, -16, -16, -10
4,7:-4, -4, -8, 8, 6, 6, 6, -14, -18, 4
4,7:-4, -4, -8, 8, 6, 6, 6, -14, 4, -18
4,7:-4, -4, -8, 8, 6, 6, 6, -14, 4, -16
10,11:-4, -4, -8, 8, 6, 12, 8, -6, -16, -10
10,11:-4, -4, -8, 8, 6, 12, 8, -6, -16, -8
4,1:-4, -4, -6, -4, 10, -8, -26, -18, 8, -18
6,9:-4, -4, -6, 2, -8, -30, -4, -6, -10, -10
6,9:-4, -4, -6, 2, -8, -30, -4, -6, -10, -8
6,9:-4, -4, -6, 2, -8, -30, -4, -6, -10, -6
6,-15:-4, -4, -6, 2, -8, -30, 2, -10, -10, -18
6,-15:-4, -4, -6, 2, -8, -30, 2, -10, -10, -16
6,9:-4, -4, -6, 2, -8, -4, -6, -10, -10, -30
0,14:-4, -4, -4, -4, -4, -4, -2, -14, 2, 8
0,14:-4, -4, -4, -4, -4, -4, -2, -14, 8, 2
6,-7:-4, -4, -4, 10, 10, 4, -6, -6, 14, -6
6,-7:-4, -4, -4, 10, 10, 4, -6, -6, 14, -4
6,-7:-4, -4, -4, 10, 10, 4, -6, -6, 14, -2
6,-7:-4, -4, -4, 10, 10, 4, -6, -2, 10, 12
6,-7:-4, -4, -4, 10, 10, 4, -6, -2, 10, 14
6,-7:-4, -4, -4, 10, 10, 4, -6, -2, 14, -4
6,-7:-4, -4, -4, 10, 10, 4, -6, -2, 14, -2
6,-7:-4, -4, -4, 10, 10, 4, -6, 4, 14, 2
6,-7:-4, -4, -4, 10, 10, 4, -6, 4, 14, 10
6,-7:-4, -4, -4, 10, 10, 4, -6, 8, 10, 6
6,-7:-4, -4, -4, 10, 10, 4, -4, -10, 14, -4
6,-7:-4, -4, -4, 10, 10, 4, -4, -8, 14, -10
6,-7:-4, -4, -4, 10, 10, 4, -2, 6, 14, 0
6,-7:-4, -4, -4, 10, 10, 4, -2, 6, 14, 2
6,-7:-4, -4, -4, 10, 10, 4, -2, 6, 14, 4
6,-7:-4, -4, -4, 10, 10, 4, -2, 12, 4, 0
6,-7:-4, -4, -4, 10, 10, 4, -2, 12, 4, 4
6,-7:-4, -4, -4, 10, 10, 4, -2, 12, 10, 6
6,-7:-4, -4, -4, 10, 10, 4, 0, 8, 8, 16
6,-7:-4, -4, -4, 10, 10, 4, 0, 8, 10, 8
6,-7:-4, -4, -4, 10, 10, 4, 0, 8, 10, 10
6,-7:-4, -4, -4, 10, 10, 4, 0, 8, 10, 12
6,-7:-4, -4, -4, 10, 10, 4, 0, 8, 14, 2
6,-7:-4, -4, -4, 10, 10, 4, 0, 8, 14, 12
6,-7:-4, -4, -4, 10, 10, 4, 0, 12, 4, -2
6,-7:-4, -4, -4, 10, 10, 4, 0, 12, 4, 0
6,-7:-4, -4, -4, 10, 10, 4, 0, 12, 4, 2
6,-7:-4, -4, -4, 10, 10, 4, 0, 16, 16, 10
6,-7:-4, -4, -4, 10, 10, 4, 0, 16, 16, 12
6,-7:-4, -4, -4, 10, 10, 4, 0, 16, 16, 14
6,-7:-4, -4, -4, 10, 10, 4, 4, 4, 14, -2
6,-7:-4, -4, -4, 10, 10, 4, 4, 4, 14, 0
6,-7:-4, -4, -4, 10, 10, 4, 4, 4, 14, 2
6,-7:-4, -4, -4, 10, 10, 4, 4, 16, 16, 8
6,-7:-4, -4, -4, 10, 10, 4, 12, 0, 14, 8
6,-7:-4, -4, -4, 10, 10, 4, 12, 0, 14, 10
6,-7:-4, -4, -4, 10, 10, 4, 12, 0, 14, 12
6,-7:-4, -4, -4, 10, 10, 4, 12, 10, 14, 6
6,-7:-4, -4, -4, 10, 10, 4, 16, 16, 6, 8
6,-7:-4, -4, -4, 10, 10, 6, 2, 0, 6, 0
6,-7:-4, -4, -4, 10, 10, 6, 2, 0, 6, 2
6,-7:-4, -4, -4, 10, 10, 6, 2, 0, 6, 4
6,-7:-4, -4, -4, 10, 10, 6, 4, 16, 18, 10
6,-7:-4, -4, -4, 10, 10, 6, 4, 16, 18, 12
6,-7:-4, -4, -4, 10, 10, 6, 4, 16, 18, 14
6,-7:-4, -4, -4, 10, 10, 10, 2, -8, 2, 10
6,-7:-4, -4, -4, 10, 10, 10, 2, -8, 10, 2
6,-7:-4, -4, -4, 10, 10, 10, 2, -8, 10, 4
6,-7:-4, -4, -4, 10, 10, 10, 2, -8, 10, 6
6,-7:-4, -4, -4, 10, 10, 10, 14, 2, 0, 8
6,-7:-4, -4, -4, 10, 10, 10, 14, 12, 2, 4
6,-7:-4, -4, -4, 10, 10, 10, 14, 12, 2, 6
6,-7:-4, -4, -4, 10, 10, 10, 14, 12, 2, 8
6,-7:-4, -4, -4, 10, 10, 10, 16, -2, 4, 10
6,-7:-4, -4, -4, 10, 10, 10, 16, -2, 6, 4
6,-7:-4, -4, -4, 10, 10, 10, 16, -2, 8, 8
6,-7:-4, -4, -4, 10, 10, 10, 16, -2, 8, 10
6,-7:-4, -4, -4, 10, 10, 10, 16, -2, 8, 12
6,-7:-4, -4, -4, 10, 10, 10, 16, -2, 14, 4
6,-7:-4, -4, -4, 10, 10, 10, 16, -2, 14, 10
6,-7:-4, -4, -4, 10, 10, 10, 16, -2, 14, 12
6,-7:-4, -4, -4, 10, 10, 10, 16, 4, -8, -4
6,-7:-4, -4, -4, 10, 10, 10, 16, 4, -4, -6
6,-7:-4, -4, -4, 10, 10, 10, 16, 4, -4, -4
6,-7:-4, -4, -4, 10, 10, 10, 16, 4, 8, -4
6,-7:-4, -4, -4, 10, 10, 10, 16, 6, 22, 24
6,-7:-4, -4, -4, 10, 10, 10, 16, 6, 22, 26
6,-7:-4, -4, -4, 10, 10, 10, 16, 6, 22, 28
6,-7:-4, -4, -4, 10, 10, 10, 16, 10, -2, 22
6,-7:-4, -4, -4, 10, 10, 10, 16, 10, -2, 24
6,-7:-4, -4, -4, 10, 10, 10, 16, 10, 22, -2
6,-7:-4, -4, -4, 10, 10, 10, 16, 10, 22, 0
6,-7:-4, -4, -4, 10, 10, 10, 16, 14, 14, 12
6,-7:-4, -4, -4, 10, 10, 10, 16, 14, 14, 14
6,-7:-4, -4, -4, 10, 10, 10, 16, 14, 14, 16
6,-7:-4, -4, -4, 10, 10, 18, 2, 2, 14, 18
6,-7:-4, -4, -4, 10, 10, 18, 2, 6, 4, 6
6,-7:-4, -4, -4, 10, 10, 18, 2, 6, 4, 8
6,-7:-4, -4, -4, 10, 10, 18, 2, 6, 4, 10
3,12:-4, -4, -4, 12, -4, 2, -12, 2, -4, -14
3,12:-4, -4, -4, 12, -4, 2, -12, 2, -4, -4
9,7:-4, -4, -2, 4, -10, -12, 0, 16, 20, 8
5,6:-4, -4, -2, 4, 0, 6, 8, -4, 6, -14
-2,-1:-4, -4, -2, 4, 12, 12, 18, -4, -14, 2
-2,-1:-4, -4, -2, 4, 12, 12, 18, -4, -14, 4
-2,-1:-4, -4, -2, 4, 12, 12, 18, -4, 2, -14
-6,2:-4, -4, -2, 8, 10, 16, 0, -2, 4, 22
-6,2:-4, -4, -2, 8, 10, 16, 0, -2, 22, 4
-6,2:-4, -4, -2, 8, 10, 16, 0, -2, 22, 6
-6,2:-4, -4, -2, 8, 10, 16, 0, -2, 22, 8
2,-6:-4, -4, 2, 12, 14, 0, 0, 14, 0, 10
2,-6:-4, -4, 2, 12, 14, 0, 0, 14, 0, 14
4,9:-4, -4, 2, 12, 14, 2, -6, -18, -12, -2
4,9:-4, -4, 2, 12, 14, 2, -6, -18, -2, -12
19,12:-4, -4, 8, 0, -2, -2, 8, 0, 0, -14
19,12:-4, -4, 8, 0, -2, -2, 8, 2, 2, 6
19,12:-4, -4, 8, 0, -2, -2, 8, 2, 2, 16
5,15:-4, -4, 8, 4, 10, -2, 6, 4, -2, 2
12,0:-4, -4, 8, 6, 0, -8, -2, 14, -4, -20
-3,5:-4, 0, -16, -6, -4, 10, 8, -2, 6, -12
-3,5:-4, 0, -16, -6, -4, 10, 8, -2, 6, -10
-3,5:-4, 0, -16, -6, -4, 10, 8, -2, 6, -8
5,19:-4, 0, -16, -6, 0, -6, 0, 0, 0, -6
5,19:-4, 0, -16, -6, 0, -6, 0, 0, 0, -2
-2,9:-4, 0, -16, -6, 4, -6, -10, 0, 4, -10
-2,9:-4, 0, -16, -6, 4, -6, -10, 0, 4, -6
-1,16:-4, 0, -16, -6, 6, -2, 4, 8, 8, -10
-1,16:-4, 0, -16, -6, 6, -2, 4, 8, 8, -6
19,-2:-4, 0, -16, 2, -16, -18, -6, -2, -14, -10
19,-2:-4, 0, -16, 2, -16, -18, -6, -2, -14, -6
19,-4:-4, 0, -16, 2, -4, -16, -12, -24, -2, -10
19,-4:-4, 0, -16, 2, -4, -16, -12, -24, -2, -6
17,-3:-4, 0, -16, 4, -16, -18, -16, -22, -4, 6
19,-2:-4, 0, -16, 4, -16, -18, -6, -2, -10, -2
19,-2:-4, 0, -16, 4, -16, -18, -6, -2, -10, 0
5,-2:-4, 0, -16, 4, -4, 4, -2, -2, 6, 2
12,15:-4, 0, -16, 4, 0, -12, -12, 12, 8, 16
-7,3:-4, 0, -12, -10, -4, 6, -2, 6, 0, -26
2,10:-4, 0, -12, -10, 0, -8, 0, -4, 0, 22
21,14:-4, 0, -12, -10, 2, 6, -2, -2, 8, 0
5,24:-4, 0, -12, -10, 2, 6, 6, -6, 10, 10
16,4:-4, 0, -12, -10, 4, 4, 2, -2, 14, -2
6,20:-4, 0, -12, -10, 4, 4, 10, 10, 0, 8
15,6:-4, 0, -12, -10, 6, -2, -4, -4, 6, -2
-1,16:-4, 0, -12, -10, 6, -2, 4, -8, 8, 8
3,12:-4, 0, -12, -10, 8, 10, -12, 0, 4, 0
4,-6:-4, 0, -12, -6, 10, 0, 12, 4, 4, 2
15,1:-4, 0, -12, -6, 10, 8, -6, 4, 2, 2
-5,12:-4, 0, -12, -4, 6, 8, 2, 14, 6, 2
-5,12:-4, 0, -12, -4, 6, 8, 2, 14, 6, 4
-5,12:-4, 0, -12, -4, 6, 8, 2, 14, 6, 6
-3,5:-4, 0, -12, -4, 10, 8, -2, 4, 4, 6
-3,5:-4, 0, -12, -4, 10, 8, -2, 4, 4, 8
-3,5:-4, 0, -12, -4, 10, 8, -2, 4, 4, 10
-3,5:-4, 0, -12, -4, 10, 8, -2, 10, 2, 4
-3,5:-4, 0, -12, -4, 10, 8, -2, 10, 2, 6
-3,5:-4, 0, -12, -4, 10, 8, -2, 10, 2, 8
-3,5:-4, 0, -12, -4, 10, 8, -2, 12, 16, 18
-3,5:-4, 0, -12, -4, 10, 8, -2, 12, 16, 20
-3,5:-4, 0, -12, -4, 10, 8, -2, 12, 18, 12
-3,5:-4, 0, -12, -4, 10, 8, -2, 14, 4, -2
-3,5:-4, 0, -12, -4, 10, 8, -2, 14, 4, 6
-3,5:-4, 0, -12, -4, 10, 8, -2, 14, 10, 4
-3,5:-4, 0, -12, -4, 10, 8, -2, 14, 10, 10
-3,5:-4, 0, -12, -4, 10, 8, -2, 14, 10, 12
-3,5:-4, 0, -12, -4, 10, 8, -2, 14, 14, 10
-3,5:-4, 0, -12, -4, 10, 8, -2, 14, 14, 12
-3,5:-4, 0, -12, -4, 10, 8, -2, 14, 14, 14
-3,5:-4, 0, -12, -4, 10, 10, 0, 8, -2, 4
-3,5:-4, 0, -12, -4, 10, 10, 0, 8, -2, 6
-3,5:-4, 0, -12, -4, 10, 10, 0, 8, -2, 8
-3,5:-4, 0, -12, -4, 10, 12, 14, 4, -2, 6
-3,5:-4, 0, -12, -4, 10, 12, 14, 4, -2, 8
-3,5:-4, 0, -12, -4, 10, 12, 14, 4, -2, 10
13,-7:-4, 0, -12, 0, -8, 2, -16, -22, 0, -4
13,-7:-4, 0, -12, 0, -8, 2, -16, -22, 0, -2
13,-7:-4, 0, -12, 0, -8, 2, -16, -22, 0, 0
13,-7:-4, 0, -12, 0, -8, 2, -16, 0, -4, -22
-3,5:-4, 0, -12, 0, -8, 10, -8, 10, -14, -2
-3,5:-4, 0, -12, 0, -8, 10, 2, 4, -2, 12
-3,5:-4, 0, -12, 0, -8, 10, 2, 4, -2, 14
-3,5:-4, 0, -12, 0, -8, 10, 2, 4, -2, 16
6,3:-4, 0, -12, 2, -4, -8, -2, -2, 2, 6
6,3:-4, 0, -12, 2, -4, -8, -2, -2, 2, 8
8,1:-4, 0, -12, 2, -4, -8, -2, 2, 2, 14
8,1:-4, 0, -12, 2, -4, -8, -2, 2, 2, 16
8,1:-4, 0, -12, 2, -4, -8, -2, 2, 14, 2
7,2:-4, 0, -12, 4, -4, -14, -16, -24, 6, -10
7,2:-4, 0, -12, 4, -4, -14, -16, 6, -10, -24
7,2:-4, 0, -12, 4, -4, -14, -16, 6, -10, -14
16,-11:-4, 0, -12, 6, -8, -22, -22, -12, -20, 2
16,-11:-4, 0, -12, 6, -8, -22, -22, -12, -20, 4
16,-11:-4, 0, -12, 6, -8, -22, -22, -12, 2, -20
0,-1:-4, 0, -12, 6, -8, -14, -26, -10, 2, -10
15,6:-4, 0, -12, 6, -2, -12, -4, -4, 6, 4
15,6:-4, 0, -12, 6, -2, -12, -4, -4, 6, 14
7,-7:-4, 0, -12, 6, 2, 10, 6, -8, 0, 12
7,-7:-4, 0, -12, 6, 2, 10, 6, -8, 12, 0
7,-7:-4, 0, -12, 6, 2, 10, 6, -8, 12, 10
5,1:-4, 0, -12, 6, 8, 2, 6, 2, -8, -14
5,1:-4, 0, -12, 6, 8, 2, 6, 2, -8, -12
3,12:-4, 0, -12, 8, 10, -12, 0, 4, 0, -10
3,12:-4, 0, -12, 8, 10, -12, 0, 4, 0, -6
5,6:-4, 0, -12, 8, 10, -8, -8, 2, -6, 16
5,6:-4, 0, -12, 8, 10, -8, -8, 2, -6, 18
5,6:-4, 0, -12, 8, 10, -8, -8, 2, 16, -6
-1,-9:-4, 0, -12, 10, -22, -22, 0, -26, -26, -18
-1,-9:-4, 0, -12, 10, -22, -22, 0, -26, -26, -16
-1,-9:-4, 0, -12, 10, -22, -22, 0, -26, -16, -26
-1,-9:-4, 0, -12, 10, -22, -22, 0, -26, -16, -24
-1,-9:-4, 0, -12, 10, -22, -22, 0, -26, -16, -22
-3,9:-4, 0, -12, 10, -22, -8, -28, -20, -6, -16
-3,9:-4, 0, -12, 10, -22, -8, -28, -20, -6, -14
-3,9:-4, 0, -12, 10, -22, -8, -28, -20, -6, -12
17,-8:-4, 0, -12, 10, -20, -20, 4, 2, -10, -18
-3,-11:-4, 0, -12, 10, -20, -8, -2, 0, -18, -18
7,-9:-4, 0, -12, 10, -20, -6, -6, -6, -2, -8
1,2:-4, 0, -12, 10, 4, 2, -12, -24, -8, -8
-10,-2:-4, 0, -8, -4, -10, -6, -6, -18, -18, -2
-10,-2:-4, 0, -8, -4, -10, -6, -6, -18, -18, 0
-10,-2:-4, 0, -8, -4, -10, -6, -6, -18, -2, -18
-10,-2:-4, 0, -8, -4, -10, -6, -6, -18, -2, -16
-10,-2:-4, 0, -8, -4, -10, -6, -6, -18, -2, -14
7,5:-4, 0, -8, -4, -8, -4, -8, -10, -12, 0
7,5:-4, 0, -8, -4, -8, -4, -8, -10, -12, 4
7,5:-4, 0, -8, -4, -8, -4, -8, -10, 0, -12
7,5:-4, 0, -8, -4, -8, -4, -8, -10, 0, -10
8,-8:-4, 0, -8, -4, -8, -2, -10, -4, -6, 2
8,-8:-4, 0, -8, -4, -8, -2, -10, -4, -6, 4
8,-8:-4, 0, -8, -4, -8, -2, -10, -4, 10, -6
4,-6:-4, 0, -8, -4, -2, 6, 0, -16, 0, 2
4,-6:-4, 0, -8, -4, -2, 6, 0, -16, 0, 4
4,-6:-4, 0, -8, -4, -2, 6, 0, -16, 0, 6
4,-6:-4, 0, -8, -4, -2, 6, 0, -8, 4, -14
4,-6:-4, 0, -8, -4, -2, 6, 0, -8, 4, -12
4,-6:-4, 0, -8, -4, -2, 6, 0, -8, 4, -10
-2,5:-4, 0, -8, -4, -2, 10, -10, -16, -8, -4
-2,5:-4, 0, -8, -4, -2, 10, -10, -8, -4, -16
-2,5:-4, 0, -8, -4, -2, 10, -10, -8, -4, -14
-5,10:-4, 0, -8, -4, 2, 6, 6, -8, -12, 6
-5,10:-4, 0, -8, -4, 2, 6, 6, -8, 6, -12
6,0:-4, 0, -8, -2, -8, -14, -8, 4, 12, 6
6,0:-4, 0, -8, -2, -8, -14, -8, 10, 10, 2
0,-8:-4, 0, -8, 6, -8, 0, 6, -16, -24, 10
0,-8:-4, 0, -8, 6, -8, 0, 6, -16, 10, -24
-6,3:-4, 0, -8, 6, 4, -6, 0, 16, 0, 18
-6,3:-4, 0, -8, 6, 4, -6, 0, 16, 18, 0
8,1:-4, 0, -8, 6, 4, 16, 6, 4, 4, 22
8,1:-4, 0, -8, 6, 4, 16, 6, 4, 8, 14
8,1:-4, 0, -8, 6, 4, 16, 6, 4, 8, 18
8,1:-4, 0, -8, 6, 4, 16, 6, 4, 18, 8
8,1:-4, 0, -8, 6, 4, 16, 6, 4, 18, 10
8,1:-4, 0, -8, 6, 4, 16, 6, 4, 18, 12
8,1:-4, 0, -8, 6, 4, 16, 6, 4, 20, 16
8,1:-4, 0, -8, 6, 4, 16, 6, 10, 14, 4
8,1:-4, 0, -8, 6, 4, 16, 6, 10, 14, 8
8,1:-4, 0, -8, 6, 4, 16, 6, 12, 2, 20
8,1:-4, 0, -8, 6, 4, 16, 6, 12, 12, 8
8,1:-4, 0, -8, 6, 4, 16, 6, 12, 20, 2
8,1:-4, 0, -8, 6, 4, 16, 6, 12, 20, 4
10,-1:-4, 0, -8, 8, 8, -2, 2, 2, 8, 0
-7,10:-4, 0, -4, -6, -16, -10, 4, 16, -14, -20
-7,10:-4, 0, -4, -6, -16, -10, 4, 16, -14, -10
2,20:-4, 0, -4, -6, -6, 14, 14, 4, -14, 12
2,20:-4, 0, -4, -6, -6, 14, 14, 4, 12, -14
2,20:-4, 0, -4, -6, -6, 14, 14, 4, 12, -4
13,-10:-4, 0, -4, -6, 14, 8, -2, 12, 10, 0
13,-10:-4, 0, -4, -6, 14, 8, -2, 12, 10, 2
13,-10:-4, 0, -4, -6, 14, 8, -2, 12, 10, 4
20,20:-4, 0, -4, -2, -4, -4, -4, -8, 0, -10
3,9:-4, 0, -4, 6, 2, 4, 8, 2, -2, -8
-5,12:-4, 0, -4, 6, 8, 2, 14, 6, 2, -12
-5,12:-4, 0, -4, 6, 8, 2, 14, 6, 2, -10
-5,12:-4, 0, -4, 6, 8, 2, 14, 6, 2, -8
23,-8:-4, 0, -4, 6, 10, 2, -26, -26, -16, -24
7,2:-4, 0, -4, 6, 10, 2, -18, -30, -14, -14
1,18:-4, 0, -4, 8, 0, 8, 4, -4, 2, 12
-3,5:-4, 0, -4, 10, -6, -16, 10, 4, -2, -10
-3,5:-4, 0, -4, 10, -6, -16, 10, 4, -2, -6
0,7:-4, 0, -4, 10, -6, -4, -16, -16, 4, -10
-3,5:-4, 0, -4, 10, -6, 8, 14, 4, -2, -22
-3,5:-4, 0, -4, 10, -6, 8, 14, 4, -2, -12
-3,5:-4, 0, -4, 10, 6, -6, 2, -4, -2, -16
-3,5:-4, 0, -4, 10, 6, -6, 2, -4, -2, -12
-3,5:-4, 0, -4, 10, 8, -2, -6, -4, 6, -12
-3,5:-4, 0, -4, 10, 10, 0, 0, -2, -2, -12
-3,5:-4, 0, -4, 10, 10, 0, 0, -2, -2, -10
-3,5:-4, 0, -4, 10, 10, 0, 0, -2, -2, -8
12,0:-4, 0, -2, -10, 6, 6, 2, -2, 14, -2
2,16:-4, 0, -2, -10, 6, 6, 10, 10, 0, 8
-4,4:-4, 0, -2, -8, -6, -18, -16, -16, -18, -4
20,-8:-4, 0, -2, -4, -14, -14, -18, -2, 8, -18
10,8:-4, 0, -2, -4, -14, -6, -6, -16, -8, 8
10,8:-4, 0, -2, -4, -14, -6, -6, -16, 8, -8
11,8:-4, 0, -2, -4, 4, -6, 2, 2, 12, 4
-5,18:-4, 0, -2, -4, 4, -6, 10, -2, 14, 14
2,16:-4, 0, -2, -4, 6, 6, 10, 10, 0, -12
16,-1:-4, 0, -2, 4, 2, -14, -12, -12, -2, -10
0,9:-4, 0, -2, 4, 2, -14, -4, -16, 0, 0
21,-9:-4, 0, -2, 4, 2, -12, -16, -20, -4, -20
11,7:-4, 0, -2, 4, 2, -12, -8, -8, -18, -10
-7,4:-4, 0, -2, 4, 6, 0, 2, -8, -2, -2
-7,4:-4, 0, -2, 4, 6, 0, 2, -8, -2, 0
-7,4:-4, 0, -2, 4, 6, 0, 2, -8, -2, 2
5,-1:-4, 0, -2, 6, 6, 10, -2, 12, 12, 4
2,16:-4, 0, -2, 6, 6, 10, 10, 0, 6, 0
2,16:-4, 0, -2, 6, 6, 10, 10, 0, 8, -10
2,16:-4, 0, -2, 6, 6, 10, 10, 0, 8, -6
6,-2:-4, 0, -2, 6, 8, 2, 0, 12, 10, 4
6,-2:-4, 0, -2, 6, 8, 2, 0, 12, 14, 8
6,-2:-4, 0, -2, 6, 8, 2, 0, 12, 14, 12
17,26:-4, 0, 0, -6, -6, -4, -10, 4, -4, 2
17,26:-4, 0, 0, -6, -6, -4, -10, 4, -2, -6
17,26:-4, 0, 0, -6, -6, -4, -10, 4, -2, -4
23,2:-4, 0, 0, -6, -2, -8, 4, 8, -12, 0
3,6:-4, 0, 0, -6, 0, 0, 0, 4, -6, -10
3,6:-4, 0, 0, -6, 0, 0, 0, 4, -6, -6
5,12:-4, 0, 0, -6, 4, -2, -2, -6, -10, -8
5,12:-4, 0, 0, -6, 4, -2, -2, -6, -8, -10
5,12:-4, 0, 0, -6, 4, -2, -2, -6, -8, -6
-5,12:-4, 0, 0, -6, 6, 8, 2, 14, 6, 0
0,-2:-4, 0, 0, 8, 12, 14, -6, -10, -12, 8
0,-2:-4, 0, 0, 8, 12, 14, -6, -10, 8, -12
0,-2:-4, 0, 0, 8, 12, 14, -6, -10, 8, -10
9,23:-4, 0, 0, 10, 8, 4, 10, 10, 0, -2
15,15:-4, 0, 0, 10, 8, 6, -4, 20, 10, 16
15,15:-4, 0, 0, 10, 8, 6, -4, 20, 12, 8
15,15:-4, 0, 0, 10, 8, 6, -4, 20, 12, 10
26,7:-4, 0, 0, 10, 12, -6, -14, -14, -4, -12
10,17:-4, 0, 0, 10, 12, -6, -6, -18, -2, -2
21,14:-4, 0, 2, 6, -2, -8, -10, -2, 16, 8
3,13:-4, 0, 2, 6, 8, -4, -8, -4, -4, -10
3,13:-4, 0, 2, 6, 8, -4, -8, -4, -4, -8
3,13:-4, 0, 2, 6, 8, -4, -8, -4, -4, -6
12,10:-4, 0, 4, -6, -16, -12, -14, -12, -4, -10
26,7:-4, 0, 4, -6, -14, -14, -4, -12, -6, -12
26,7:-4, 0, 4, -6, -14, -14, -4, -10, -4, -12
26,7:-4, 0, 4, -6, -14, -14, -4, -10, -4, -10
26,7:-4, 0, 4, -6, -14, -14, -4, -10, -4, -8
26,7:-4, 0, 4, -6, -14, -14, -4, -8, -6, -12
17,-1:-4, 0, 4, -6, -10, -16, -20, -8, -10, -2
17,-1:-4, 0, 4, -6, -10, -16, -20, -8, -10, 0
17,-1:-4, 0, 4, -6, -10, -16, -20, -8, -10, 2
17,-1:-4, 0, 4, -6, -10, -16, -20, -8, -2, -10
17,-1:-4, 0, 4, -6, -10, -16, -20, -8, -2, -6
24,-3:-4, 0, 4, -6, 2, -6, -6, -6, -16, -10
4,-6:-4, 0, 4, 4, -6, -16, -6, 4, 2, 6
4,-6:-4, 0, 4, 4, -6, -16, -6, 4, 2, 8
4,-6:-4, 0, 4, 4, -6, -16, -6, 4, 4, 14
4,-6:-4, 0, 4, 4, -6, -16, -6, 4, 6, 2
4,-6:-4, 0, 4, 4, -6, -16, -6, 4, 6, 6
2,-7:-4, 0, 4, 4, 0, -2, -2, 0, 14, 12
4,2:-4, 0, 4, 4, 6, -2, 18, -2, -16, -2
4,2:-4, 0, 4, 4, 6, -2, 18, -2, -16, 2
4,2:-4, 0, 4, 4, 6, -2, 18, -2, -2, -16
16,-8:-4, 0, 4, 4, 6, 16, 0, -10, -14, -14
18,9:-4, 0, 6, -6, -18, 10, 0, 2, 12, -4
-6,18:-4, 0, 6, 2, 8, 12, 0, -4, -6, 4
-2,5:-4, 0, 6, 4, -6, -10, 10, 0, -2, -2
-2,5:-4, 0, 6, 4, -6, -10, 10, 0, -2, 0
