4,-6:-4, -6, 0
4,-6:-4, 2, 0, -12
4,-6:-4, 2, 0, -2
1,9:6, 6, -4, 0
1,0:6, 6, -2, 16
1,0:6, 6, 8, 16
-1,5:-4, -6, -14, 6, 0
7,0:-4, -6, -8, -18, -20
6,-10:-4, -6, -8, -18, -4
6,-10:-4, -6, -8, -18, 0
6,-10:-4, -6, -8, -4, -18
6,-10:-4, -6, -8, -4, -8
6,-10:-4, -6, -8, -2, -14
-1,5:-4, -6, 6, 0, -14
-1,5:-4, -6, 6, 0, -4
4,-6:-4, -6, 6, 0, 2
4,-6:-4, -6, 6, 0, 12
4,-6:-4, -6, 6, 4, 2
4,-6:-4, -6, 6, 4, 4
4,-6:-4, -6, 6, 4, 6
6,10:-4, -4, -14, 6, -4
6,10:-4, -4, 6, -4, -4
6,10:-4, -4, 6, -4, -2
2,4:-4, 0, -12, -10, 4
2,4:-4, 0, -12, 4, -10
2,4:-4, 0, -12, 4, -6
1,6:-4, 0, -12, 4, 6
-5,6:-4, 2, 6, 10, 6
4,-6:-4, 4, -10, -12, 2
4,-6:-4, 4, -10, 2, -14
4,-6:-4, 4, -10, 2, -12
4,-6:-4, 4, -10, 2, -10
4,-6:-4, 4, -8, 0, -10
4,-6:-4, 4, -8, 0, -8
6,6:-4, 4, -2, -12, -6
7,-3:6, -4, -4, -6, 0
-5,6:6, 6, 8, 8, -2
1,0:6, 6, 14, 16, -4
1,0:6, 6, 14, 16, 0
6,12:-4, -4, -8, -12, -6, 4, -4, -14
17,11:-4, -4, -8, -10, -20, -16, -28, -26
17,11:-4, -4, -8, -10, -20, -16, -28, -24
17,11:-4, -4, -8, -10, -20, -16, -28, -18
17,11:-4, -4, -8, -10, -20, -16, -22, -26
17,11:-4, -4, -8, -10, -20, -16, -22, -24
17,11:-4, -4, -8, -10, -20, -16, -22, -22
17,11:-4, -4, -8, -10, -20, -16, -20, -18
17,11:-4, -4, -8, -10, -20, -16, -18, -24
6,10:-4, -4, -8, -10, -20, -14, 6, -6
6,10:-4, -4, -8, -10, -20, -14, 6, -4
12,17:-4, -4, -8, -10, -20, -6, 18, 6
12,10:-4, -4, -8, -10, -20, -2, 8, 0
17,11:-4, -4, -8, -10, -16, 6, 16, 6
17,11:-4, -4, -8, -10, -16, 6, 16, 16
17,11:-4, -4, -8, -10, -16, 8, 6, 4
17,11:-4, -4, -8, -10, -16, 8, 6, 6
17,11:-4, -4, -8, -10, -16, 16, 8, 14
17,11:-4, -4, -8, -10, -16, 16, 8, 16
17,11:-4, -4, -8, -10, -16, 16, 8, 18
17,11:-4, -4, -8, -10, -16, 16, 16, 12
17,11:-4, -4, -8, -10, -16, 16, 16, 14
17,11:-4, -4, -8, -10, -16, 16, 16, 16
6,-10:-4, -4, -8, -10, -14, -10, 6, -2
6,-10:-4, -4, -8, -10, -14, -6, -4, 2
6,-10:-4, -4, -8, -10, -14, -2, 8, -2
6,-10:-4, -4, -8, -10, -8, -12, -16, -14
6,-10:-4, -4, -8, -10, -8, -12, -16, -12
6,-10:-4, -4, -8, -10, -8, -12, -16, -10
6,-10:-4, -4, -8, -10, -4, -6, -20, -10
6,-10:-4, -4, -8, -10, -4, -6, -10, -20
6,-10:-4, -4, -8, -10, -2, 8, -8, -12
12,10:-4, -4, -8, -10, -2, 8, 0, -20
12,10:-4, -4, -8, -10, -2, 8, 0, -10
6,-10:-4, -4, -8, -10, -2, 8, 0, -6
6,-10:-4, -4, -8, -10, -2, 8, 0, 4
6,-10:-4, -4, -8, -10, -2, 8, 4, -6
6,-10:-4, -4, -8, -10, 2, -10, -20, -2
6,-10:-4, -4, -8, -10, 2, -10, -20, 0
6,-10:-4, -4, -8, -10, 2, -10, -20, 2
6,-10:-4, -4, -8, -10, 2, -10, -2, -20
6,-10:-4, -4, -8, -10, 8, -6, -14, -4
6,-10:-4, -4, -8, -10, 8, -6, -14, -2
6,-10:-4, -4, -8, -10, 8, -6, -14, 0
6,-10:-4, -4, -8, -10, 8, -6, -4, -14
6,-10:-4, -4, -8, -10, 8, -6, -4, -12
6,-10:-4, -4, -8, -10, 8, -6, -4, -10
-4,0:-4, -4, -8, -4, -12, -4, -4, -6
-4,0:-4, -4, -8, -4, -12, -4, -4, -4
-4,0:-4, -4, -8, -4, -12, -4, -4, -2
7,12:-4, -4, -8, -2, -12, 18, -8, 18
7,12:-4, -4, -8, -2, -12, 18, -8, 20
7,12:-4, -4, -8, -2, -12, 18, -8, 22
5,-10:-4, -4, -8, -2, 8, -4, -14, -6
5,-10:-4, -4, -8, -2, 8, -4, -10, 12
5,-10:-4, -4, -8, -2, 8, -4, 12, -10
25,-2:-4, -4, -8, -2, 8, 2, 8, -12
7,6:-4, -4, -8, -2, 8, 10, 4, 0
25,-2:-4, -4, -8, 2, 8, 6, -12, 6
6,10:-4, -4, -8, 6, -4, -14, -10, -14
6,10:-4, -4, -8, 6, -2, -20, -20, -16
6,10:-4, -4, -8, 6, -2, -20, -20, -14
6,10:-4, -4, -8, 6, -2, -20, -20, -12
6,10:-4, -4, -8, 6, -2, -12, -20, -12
6,10:-4, -4, -8, 6, -2, -12, -20, -10
6,10:-4, -4, -8, 6, -2, -12, -20, -8
6,10:-4, -4, -8, 6, -2, -10, -20, -10
3,0:-4, -4, -8, 8, -6, -10, 12, 6
3,0:-4, -4, -8, 8, -6, -10, 12, 8
3,0:-4, -4, -8, 8, -6, -10, 12, 10
-1,8:-4, -4, -8, 8, 6, -6, -16, -2
-1,8:-4, -4, -8, 8, 6, -6, -16, 0
-1,8:-4, -4, -8, 8, 6, -6, -2, -16
6,-10:-4, -4, -8, 8, 10, 0, -8, -14
6,-10:-4, -4, -8, 8, 10, 0, -8, -10
11,12:-4, -4, -6, -16, -8, 8, 12, 10
6,10:-4, -4, -6, -16, 6, -4, -2, -8
6,10:-4, -4, -6, -16, 6, -4, -2, -6
6,10:-4, -4, -6, -16, 6, -4, -2, -4
14,0:-4, -4, -6, -2, -8, -30, -16, 0
13,-1:-4, -4, -6, -2, -8, -30, -8, -14
7,1:-4, -4, -6, -2, -8, -28, 0, -26
7,1:-4, -4, -6, -2, -8, -28, 0, -24
7,1:-4, -4, -6, -2, -8, -26, 0, -32
14,0:-4, -4, -6, -2, -8, -16, 0, -30
13,-1:-4, -4, -6, -2, -8, -8, -14, -30
16,-5:-4, -4, -4, -4, 2, -8, -12, 0
16,-5:-4, -4, -4, -4, 2, -8, -12, 2
16,-5:-4, -4, -4, -4, 2, -8, -12, 4
6,-10:-4, -4, -4, -4, 2, -8, -10, -8
4,-6:-4, -4, -4, 4, -2, -2, 2, -4
4,-6:-4, -4, -4, 4, 2, 12, -20, -10
22,-1:-4, -4, -4, 4, 2, 12, -10, -4
14,7:-4, -4, -4, 8, 10, -2, 2, 12
14,7:-4, -4, -4, 8, 10, -2, 12, 2
13,4:-4, -4, -4, 10, -2, 0, 2, 2
-9,2:-4, -4, -4, 10, 10, -18, 4, 0
-9,2:-4, -4, -4, 10, 10, -18, 4, 2
-9,2:-4, -4, -4, 10, 10, -18, 10, 4
-9,2:-4, -4, -4, 10, 10, -18, 10, 6
-9,2:-4, -4, -4, 10, 10, -18, 10, 8
-9,2:-4, -4, -4, 10, 10, -14, 4, -10
-9,2:-4, -4, -4, 10, 10, 4, 0, -18
4,-6:-4, -4, -4, 12, -4, -12, -2, 8
4,-6:-4, -4, -4, 12, -4, -12, -2, 10
4,-6:-4, -4, -4, 12, -4, -12, 2, -4
4,-6:-4, -4, -4, 12, -4, -12, 8, -2
4,-6:-4, -4, -4, 12, -4, -12, 8, 0
4,-6:-4, -4, -4, 12, -4, -2, 8, -12
4,-6:-4, -4, -4, 12, -4, -2, 8, -10
4,-6:-4, -4, -4, 12, -4, -2, 8, -8
4,-6:-4, -4, -4, 12, -4, 2, 8, -4
4,-6:-4, -4, -4, 12, -4, 6, 4, 0
4,-6:-4, -4, -4, 12, -2, -12, 0, 10
4,-6:-4, -4, -4, 12, -2, -12, 0, 12
4,-6:-4, -4, -4, 12, 0, 0, 6, 2
4,-6:-4, -4, -4, 12, 0, 0, 6, 4
4,-6:-4, -4, -4, 12, 0, 0, 6, 6
4,-6:-4, -4, -4, 12, 0, 0, 10, 8
6,-10:-4, -4, -4, 12, 10, -8, -4, -10
25,-2:-4, -4, -4, 12, 14, 4, -8, -12
4,-6:-4, -4, -2, 4, -8, -2, 10, 2
4,-6:-4, -4, -2, 4, -8, 14, 12, -8
4,-6:-4, -4, -2, 4, -8, 14, 12, -6
4,-6:-4, -4, -2, 4, 0, -4, 0, 10
4,-6:-4, -4, -2, 4, 0, -4, 4, 12
4,-6:-4, -4, -2, 4, 0, -4, 4, 16
6,-10:-4, -4, -2, 8, -2, -8, -10, 2
4,-6:-4, -4, -2, 8, 2, 0, 2, 4
4,-6:-4, -4, -2, 8, 2, 0, 2, 6
4,-6:-4, -4, -2, 8, 2, 0, 2, 12
4,-6:-4, -4, -2, 8, 2, 0, 12, 6
4,12:-4, -4, -2, 8, 12, -2, -14, 2
4,12:-4, -4, -2, 8, 12, -2, 2, -14
2,23:-4, -4, -2, 10, 2, -4, 10, 14
4,-6:-4, -4, -2, 10, 12, 2, 0, 8
4,-6:-4, -4, -2, 10, 12, 2, 0, 10
4,-6:-4, -4, -2, 10, 12, 2, 0, 12
18,1:-4, -4, 2, 8, -12, -16, -14, -4
18,1:-4, -4, 2, 8, -12, -16, -4, -14
10,15:-4, -4, 2, 8, 10, 6, -4, -4
10,15:-4, -4, 2, 8, 10, 6, -4, -2
10,15:-4, -4, 2, 8, 10, 6, 0, -14
10,15:-4, -4, 2, 8, 10, 6, 0, -4
4,-6:-4, -4, 2, 8, 10, 6, 0, 8
4,-6:-4, -4, 2, 8, 10, 6, 0, 12
4,-6:-4, -4, 2, 10, 4, 8, 2, -6
4,-6:-4, -4, 2, 10, 4, 8, 2, -4
4,-6:-4, -4, 2, 10, 4, 8, 2, -2
9,13:-4, -4, 2, 12, -2, -4, 10, -4
9,13:-4, -4, 2, 12, -2, -4, 10, -2
9,-4:-4, -4, 4, -4, -8, -12, -10, 2
9,-4:-4, -4, 4, -4, -8, -12, -10, 4
9,-4:-4, -4, 4, -4, -8, -12, -10, 6
6,10:-4, -4, 6, -4, -10, -10, -2, -8
6,10:-4, -4, 6, -4, -10, -10, -2, -6
6,10:-4, -4, 6, -4, -10, -10, -2, -4
6,10:-4, -4, 6, -4, -10, -6, -10, -8
6,10:-4, -4, 6, -4, -10, -6, -10, -6
6,10:-4, -4, 6, -4, -10, -6, -10, -4
6,10:-4, -4, 6, -4, -8, -12, -10, -10
6,10:-4, -4, 6, -4, -8, -12, -10, -6
9,-4:-4, -4, 6, -4, -8, -12, -10, 0
9,-4:-4, -4, 6, -4, -8, -12, -10, 10
6,10:-4, -4, 6, -4, -8, -12, -8, -10
6,10:-4, -4, 6, -4, -8, -12, -4, -8
6,10:-4, -4, 6, -4, -8, -12, -4, -6
6,10:-4, -4, 6, -4, -8, -12, -4, -4
6,10:-4, -4, 6, -4, -6, -8, -10, -2
25,-2:-4, -4, 6, 6, 2, -8, -6, -12
4,-6:-4, -4, 6, 6, 2, -6, 0, 4
4,-6:-4, -4, 6, 6, 2, -6, 0, 8
5,13:-4, -4, 8, 0, -4, 0, -4, -4
5,13:-4, -4, 8, 0, -4, 0, -4, -2
5,13:-4, -4, 8, 0, -4, 0, 0, -14
5,13:-4, -4, 8, 0, -4, 0, 0, -4
4,-6:-4, -4, 8, 0, -4, 0, 0, 4
4,-6:-4, -4, 8, 0, -4, 0, 0, 14
6,-10:-4, -4, 8, 0, -2, 16, -8, -14
6,-10:-4, -4, 8, 0, -2, 16, -8, -12
4,-6:-4, -4, 8, 0, 8, 2, 0, 6
4,-6:-4, -4, 8, 0, 8, 2, 0, 16
4,-6:-4, -4, 8, 0, 8, 6, 0, 4
4,-6:-4, -4, 8, 0, 8, 6, 0, 6
2,9:-4, -4, 8, 4, 12, 10, -2, 2
4,-6:-4, -4, 8, 6, 0, 4, 0, 4
4,-6:-4, -4, 8, 6, 0, 4, 0, 14
4,-6:-4, -4, 8, 6, 10, 0, 14, 16
4,-6:-4, -4, 8, 6, 10, 0, 14, 18
4,-6:-4, -4, 8, 6, 10, 0, 16, 10
4,-6:-4, -4, 8, 6, 12, 12, 8, 12
4,-6:-4, -4, 8, 10, 0, 12, 0, 4
6,-10:-4, -4, 10, 6, -8, -18, -4, 2
6,-10:-4, -4, 10, 6, -8, -18, -4, 4
6,-10:-4, -4, 10, 6, -8, -18, -4, 6
6,-10:-4, -4, 10, 6, -8, -10, -6, -16
7,-11:-4, 0, -16, -6, 0, -6, -2, -10
7,-11:-4, 0, -16, -6, 0, -6, -2, 0
5,7:-4, 0, -16, -6, 0, 10, 8, -12
5,7:-4, 0, -16, -6, 0, 10, 8, -10
5,7:-4, 0, -16, -6, 0, 10, 8, -8
-5,-7:-4, 0, -16, -4, 0, -4, -4, -4
-5,-7:-4, 0, -16, -4, 0, -4, -4, 6
-5,-7:-4, 0, -16, -4, 0, -4, 6, -6
-5,-7:-4, 0, -16, -4, 0, -4, 6, -4
-5,-7:-4, 0, -16, -4, 0, -4, 6, -2
-5,-5:-4, 0, -16, -4, 10, -4, -18, 12
-5,-5:-4, 0, -16, -4, 10, -4, -18, 14
-5,-5:-4, 0, -16, -4, 10, -4, -18, 16
-5,-5:-4, 0, -16, -4, 10, -4, 12, -18
10,3:-4, 0, -16, 0, 10, 8, 6, -4
18,-4:-4, 0, -16, 4, -16, -18, 6, -12
11,6:-4, 0, -16, 4, -16, 6, -20, -12
5,16:-4, 0, -16, 4, 0, -16, -18, 4
5,16:-4, 0, -16, 4, 0, -16, 4, -18
5,16:-4, 0, -16, 4, 0, -14, 4, -14
5,16:-4, 0, -16, 4, 0, -14, 4, -12
5,16:-4, 0, -16, 4, 0, -14, 4, -10
5,16:-4, 0, -16, 4, 0, -12, -12, -4
5,16:-4, 0, -16, 4, 0, -12, -12, 6
13,13:-4, 0, -16, 4, 0, -12, -12, 14
13,13:-4, 0, -16, 4, 0, -12, -12, 18
13,13:-4, 0, -16, 4, 0, -12, 14, -12
13,13:-4, 0, -16, 4, 0, -12, 14, -10
5,16:-4, 0, -16, 4, 0, 4, -8, -18
5,16:-4, 0, -16, 4, 0, 4, -8, -12
5,16:-4, 0, -16, 4, 0, 4, -8, -10
2,10:-4, 0, -16, 4, 4, 6, -14, 10
2,10:-4, 0, -16, 4, 4, 6, 10, -14
2,10:-4, 0, -16, 4, 4, 6, 10, -12
-5,5:-4, 0, -16, 4, 4, 8, -2, -2
12,9:-4, 0, -16, 8, 4, 6, 12, -10
3,-16:-4, 0, -16, 10, -22, 0, -2, -14
3,-16:-4, 0, -16, 10, -22, 0, -2, -12
3,-16:-4, 0, -16, 10, -22, 0, -2, -10
8,4:-4, 0, -12, -12, -6, -6, 8, 10
8,3:-4, 0, -12, -12, -6, 4, 14, -2
0,0:-4, 0, -12, -12, -6, 6, 0, 10
4,5:-4, 0, -12, -12, 0, 8, 12, 0
7,10:-4, 0, -12, -12, 6, 6, 2, 2
0,3:-4, 0, -12, -12, 6, 6, 4, 8
4,1:-4, 0, -12, -10, -6, -6, 8, 2
4,1:-4, 0, -12, -10, -6, -6, 8, 4
4,1:-4, 0, -12, -10, -6, -6, 8, 6
5,9:-4, 0, -12, -10, -6, 8, 2, 6
6,9:-4, 0, -12, -10, 0, 6, 8, 4
5,7:-4, 0, -12, -10, 0, 10, 8, -4
7,15:-4, 0, -12, -10, 2, 6, -4, 0
7,6:-4, 0, -12, -10, 2, 6, -2, 16
7,6:-4, 0, -12, -10, 2, 6, 8, 16
4,0:-4, 0, -12, -10, 4, 4, 0, 6
1,7:-4, 0, -12, -10, 6, -2, -6, -2
1,-2:-4, 0, -12, -10, 6, -2, -4, 14
1,-2:-4, 0, -12, -10, 6, -2, 6, 14
0,-8:-4, 0, -12, -6, 2, 4, 10, 16
7,-5:-4, 0, -12, -4, -14, -14, -14, -6
11,-8:-4, 0, -12, -4, -14, -12, -22, -12
-2,1:-4, 0, -12, -4, 6, -8, -14, 2
-2,1:-4, 0, -12, -4, 6, -8, 2, -14
-2,1:-4, 0, -12, -4, 6, -8, 2, -12
-2,1:-4, 0, -12, -4, 6, -8, 2, -10
0,6:-4, 0, -12, -4, 6, 10, -4, -8
0,6:-4, 0, -12, -4, 6, 10, -4, -6
0,6:-4, 0, -12, -4, 6, 10, -4, -4
-1,-7:-4, 0, -12, 0, -8, 6, -14, 2
-1,-7:-4, 0, -12, 0, -8, 6, -14, 6
9,-3:-4, 0, -12, 0, -6, -24, -28, -8
6,9:-4, 0, -12, 0, 6, 8, 4, -10
6,9:-4, 0, -12, 0, 6, 8, 4, -6
5,7:-4, 0, -12, 0, 10, 14, 18, 20
5,7:-4, 0, -12, 0, 10, 14, 18, 22
5,7:-4, 0, -12, 0, 10, 14, 20, 14
5,7:-4, 0, -12, 0, 10, 16, 12, 12
5,7:-4, 0, -12, 0, 10, 16, 16, 12
5,7:-4, 0, -12, 0, 10, 16, 16, 14
5,7:-4, 0, -12, 0, 10, 16, 16, 16
18,-1:-4, 0, -12, 2, -2, -20, -16, -6
18,-1:-4, 0, -12, 2, -2, -20, -16, -4
18,-1:-4, 0, -12, 2, -2, -20, -16, -2
18,-1:-4, 0, -12, 2, -2, -20, -4, -16
7,15:-4, 0, -12, 2, 6, -4, 0, -10
7,15:-4, 0, -12, 2, 6, -4, 0, -6
7,6:-4, 0, -12, 2, 6, -2, 16, -10
7,6:-4, 0, -12, 2, 6, -2, 16, -6
2,4:-4, 0, -12, 4, -4, -14, -16, -8
8,-12:-4, 0, -12, 4, -4, -14, -16, -6
2,4:-4, 0, -12, 4, -4, -4, -14, -12
2,4:-4, 0, -12, 4, -4, -4, -14, -10
2,4:-4, 0, -12, 4, -4, -4, -14, -8
1,7:-4, 0, -12, 4, -4, -4, -6, -16
1,7:-4, 0, -12, 4, -4, -4, -6, -14
1,7:-4, 0, -12, 4, -4, -4, -6, -12
4,0:-4, 0, -12, 4, 4, 0, 6, -10
8,8:-4, 0, -12, 4, 4, 6, 10, -12
2,-10:-4, 0, -12, 6, -8, -24, -20, 2
2,-10:-4, 0, -12, 6, -8, -24, -20, 4
2,-10:-4, 0, -12, 6, -8, -24, 2, -20
2,-19:-4, 0, -12, 6, -8, -22, -4, 2
2,-19:-4, 0, -12, 6, -8, -22, -4, 4
2,-19:-4, 0, -12, 6, -8, -22, 2, -4
2,-19:-4, 0, -12, 6, -8, -12, 2, -4
1,-2:-4, 0, -12, 6, -2, -4, 14, -10
-5,4:-4, 0, -12, 6, -2, 6, 6, -4
1,11:-4, 0, -12, 6, 4, 4, 4, 10
18,-8:-4, 0, -12, 6, 4, 6, -8, 2
18,-8:-4, 0, -12, 6, 4, 6, -8, 6
18,-8:-4, 0, -12, 6, 4, 6, 2, -8
-5,9:-4, 0, -12, 8, -2, -10, -14, 14
-5,9:-4, 0, -12, 8, -2, -10, 14, -14
-5,9:-4, 0, -12, 8, -2, -10, 14, -8
0,4:-4, 0, -12, 8, -2, -2, -2, -8
-5,9:-4, 0, -12, 8, -2, -2, 14, -10
3,-7:-4, 0, -12, 10, -22, -18, 4, 2
3,-16:-4, 0, -12, 10, -22, -2, -10, 2
3,-16:-4, 0, -12, 10, -22, -2, -10, 4
3,-16:-4, 0, -12, 10, -22, -2, -10, 6
3,-16:-4, 0, -12, 10, -22, -2, 2, -10
-3,-10:-4, 0, -12, 10, -22, 0, -10, -20
3,-7:-4, 0, -12, 10, -22, 4, 2, -18
-1,-5:-4, 0, -12, 10, -20, -8, -18, -2
-1,-5:-4, 0, -12, 10, -20, -8, -2, -18
3,-16:-4, 0, -12, 10, -20, 0, -2, -16
3,-16:-4, 0, -12, 10, -20, 0, -2, -14
3,-16:-4, 0, -12, 10, -20, 0, -2, -12
3,-16:-4, 0, -12, 10, -20, 4, -2, -2
3,-16:-4, 0, -12, 10, -20, 4, -2, 2
3,-16:-4, 0, -12, 10, -20, 4, 2, -2
2,0:-4, 0, -12, 10, -16, 2, 0, -26
-3,-2:-4, 0, -12, 10, -10, -22, -22, -14
-8,-5:-4, 0, -12, 10, -10, -16, -10, 4
-9,8:-4, 0, -12, 10, -10, -16, -10, 6
-8,-5:-4, 0, -12, 10, -10, -16, -10, 8
-8,-5:-4, 0, -12, 10, -10, -16, 4, -10
3,-16:-4, 0, -12, 10, -10, 4, -4, -2
3,-16:-4, 0, -12, 10, -10, 4, -4, 2
3,-16:-4, 0, -12, 10, -10, 4, -4, 8
3,-16:-4, 0, -12, 10, -10, 4, 8, -2
3,-16:-4, 0, -12, 10, 0, -16, -2, -16
7,-5:-4, 0, -12, 10, 0, -12, -18, -18
9,2:-4, 0, -8, -10, -4, -2, -4, 2
9,2:-4, 0, -8, -10, -4, -2, -4, 4
8,12:-4, 0, -8, -10, -2, 4, -2, -2
-3,5:-4, 0, -8, -10, 0, -2, 14, 6
-3,5:-4, 0, -8, -10, 0, -2, 14, 16
-1,22:-4, 0, -8, -10, 0, -2, 24, 16
-1,22:-4, 0, -8, -10, 0, -2, 24, 18
-3,5:-4, 0, -8, -10, 0, 14, 6, -2
-3,5:-4, 0, -8, -10, 0, 14, 6, 0
-3,5:-4, 0, -8, -10, 0, 14, 6, 2
-1,22:-4, 0, -8, -10, 0, 24, 16, -2
-1,22:-4, 0, -8, -10, 0, 24, 16, 0
-1,22:-4, 0, -8, -10, 0, 24, 16, 2
2,-1:-4, 0, -8, -10, 8, 10, 4, 2
2,-1:-4, 0, -8, -10, 8, 10, 6, 6
2,-1:-4, 0, -8, -10, 8, 10, 6, 8
2,-1:-4, 0, -8, -10, 8, 10, 6, 10
2,-1:-4, 0, -8, -10, 8, 10, 12, 8
2,-1:-4, 0, -8, -10, 8, 10, 12, 10
5,-9:-4, 0, -8, -4, -10, -6, -8, -8
5,-7:-4, 0, -8, -4, -10, 2, -4, 2
5,-7:-4, 0, -8, -4, -10, 2, -4, 4
5,-8:-4, 0, -8, -4, -10, 2, -2, -6
5,-8:-4, 0, -8, -4, -10, 2, -2, -4
5,-7:-4, 0, -8, -4, -10, 2, 0, 2
5,-7:-4, 0, -8, -4, -10, 2, 0, 4
5,-7:-4, 0, -8, -4, -10, 2, 2, -4
5,-7:-4, 0, -8, -4, -10, 10, -2, 2
-1,7:-4, 0, -8, -4, -8, -14, 10, 6
-1,7:-4, 0, -8, -4, -8, 10, 6, -14
4,-12:-4, 0, -8, -4, -2, -6, -22, 2
4,-12:-4, 0, -8, -4, -2, -6, -22, 4
4,-12:-4, 0, -8, -4, -2, -6, 2, -22
5,5:-4, 0, -8, -4, -2, 2, -12, -4
4,0:-4, 0, -8, -4, -2, 6, 4, -14
4,0:-4, 0, -8, -4, -2, 8, -14, 10
9,-1:-4, 0, -8, -2, -14, -14, -8, -16
8,12:-4, 0, -8, -2, -14, -10, 4, -2
6,-11:-4, 0, -8, -2, -14, -8, -26, -20
6,-11:-4, 0, -8, -2, -14, -8, -24, -26
6,-11:-4, 0, -8, -2, -14, -8, -22, -22
6,-11:-4, 0, -8, -2, -14, -8, -22, -20
6,-11:-4, 0, -8, -2, -14, -8, -22, -18
6,-11:-4, 0, -8, -2, -14, -8, -16, -20
12,6:-4, 0, -8, -2, -12, 0, 2, 4
13,11:-4, 0, -8, -2, -12, 0, 10, -4
-3,-1:-4, 0, -8, -2, -8, -4, -10, -4
8,-9:-4, 0, -8, -2, -8, -4, -4, -24
2,5:-4, 0, -8, -2, -4, -4, -8, -16
2,5:-4, 0, -8, -2, -4, -4, -8, -14
2,5:-4, 0, -8, -2, -4, -4, -8, -12
8,12:-4, 0, -8, -2, 4, -2, -2, -10
8,12:-4, 0, -8, -2, 4, -2, -2, -6
2,-4:-4, 0, -8, 4, -2, 2, 0, 4
0,0:-4, 0, -8, 4, -2, 6, 8, 0
0,0:-4, 0, -8, 4, -2, 10, 0, -6
0,0:-4, 0, -8, 4, -2, 10, 0, -4
0,0:-4, 0, -8, 4, -2, 10, 0, -2
0,0:-4, 0, -8, 4, -2, 12, 14, 10
0,0:-4, 0, -8, 4, -2, 12, 14, 12
0,0:-4, 0, -8, 4, -2, 12, 14, 14
0,0:-4, 0, -8, 4, -2, 16, 16, 16
0,0:-4, 0, -8, 4, -2, 16, 16, 20
-3,-10:-4, 0, -8, 6, -14, 0, 2, -10
-4,-5:-4, 0, -8, 6, -8, 6, -14, -16
-4,-5:-4, 0, -8, 6, -8, 6, -14, -14
-4,-5:-4, 0, -8, 6, -8, 6, -14, -12
4,-3:-4, 0, -8, 6, -8, 10, 0, -4
-3,6:-4, 0, -8, 6, 8, 0, 14, -8
5,12:-4, 0, -8, 8, 10, 6, 4, -8
12,-1:-4, 0, -4, -6, -16, 4, 10, 4
12,-1:-4, 0, -4, -6, -16, 10, -2, 20
12,-1:-4, 0, -4, -6, -16, 10, 20, -2
12,-1:-4, 0, -4, -6, -16, 10, 20, 0
12,-1:-4, 0, -4, -6, -16, 10, 20, 2
7,0:-4, 0, -4, -6, -14, -16, 4, 2
12,-1:-4, 0, -4, -6, -6, 10, 20, 2
12,-1:-4, 0, -4, -6, 4, 10, 4, -16
12,-1:-4, 0, -4, -6, 4, 10, 4, -12
10,-7:-4, 0, -4, 6, -4, -18, -8, -10
9,-7:-4, 0, -4, 6, 10, 2, -28, -24
9,-16:-4, 0, -4, 6, 10, 2, -26, -8
9,-16:-4, 0, -4, 6, 10, 2, -16, -8
13,10:-4, 0, -4, 8, -6, -4, -6, 2
-1,7:-4, 0, -2, -10, 4, 6, 6, 14
3,4:-4, 0, -2, -10, 4, 8, -2, 8
0,-4:-4, 0, -2, -10, 6, 6, 0, 6
-5,-6:-4, 0, -2, -10, 6, 10, 6, 2
-5,-6:-4, 0, -2, -10, 6, 10, 6, 4
-5,-6:-4, 0, -2, -10, 6, 10, 6, 6
9,-1:-4, 0, -2, -8, -10, -12, 4, 10
9,-1:-4, 0, -2, -8, -10, -12, 6, 2
9,-1:-4, 0, -2, -8, -10, -12, 6, 4
9,-7:-4, 0, -2, -8, -10, -8, 4, 10
9,-7:-4, 0, -2, -8, -10, -8, 6, 2
9,-7:-4, 0, -2, -8, -10, -8, 6, 4
9,-1:-4, 0, -2, -8, -4, -12, 8, -2
8,-12:-4, 0, -2, -4, -14, -16, -10, 8
8,-12:-4, 0, -2, -4, -14, -16, 8, -10
5,-6:-4, 0, -2, -4, -4, -4, -2, 4
1,6:-4, 0, -2, -4, -4, 6, 8, -10
1,6:-4, 0, -2, -4, -4, 6, 8, -8
1,6:-4, 0, -2, -4, -4, 6, 8, -6
-3,9:-4, 0, -2, -4, 4, -6, 0, 4
-3,0:-4, 0, -2, -4, 4, -6, 2, 20
-3,0:-4, 0, -2, -4, 4, -6, 12, 20
0,5:-4, 0, -2, -4, 6, 6, -6, -12
6,-5:-4, 0, -2, 4, -8, -4, 10, -14
6,-5:-4, 0, -2, 4, -8, -4, 10, -4
2,0:-4, 0, -2, 4, 2, -14, -14, -10
2,-9:-4, 0, -2, 4, 2, -14, -12, 6
2,-9:-4, 0, -2, 4, 2, -14, -2, 6
9,-13:-4, 0, -2, 4, 2, -12, -18, -12
8,-2:-4, 0, -2, 4, 2, -4, -4, -2
7,-9:-4, 0, -2, 4, 6, 4, -2, -14
-1,7:-4, 0, -2, 4, 6, 6, 14, -10
-1,7:-4, 0, -2, 4, 6, 6, 14, -6
3,4:-4, 0, -2, 4, 8, -2, 8, -10
3,4:-4, 0, -2, 4, 8, -2, 8, -6
0,-4:-4, 0, -2, 6, 6, 0, 6, -10
10,-2:-4, 0, -2, 6, 6, 6, -2, -14
5,-2:-4, 0, -2, 6, 6, 10, 4, 2
-5,-6:-4, 0, -2, 6, 10, 6, 2, -10
