-8,-6:-4, -6, -6, -4, -10, 2
-8,-6:-4, -6, -6, -4, -10, 4
-8,-6:-4, -6, -6, -4, -10, 6
4,-7:-4, -6, -4, -8, -12, -8
3,4:-4, -6, 6, 10, -10, -2
5,-3:-4, -4, 2, 8, -12, -14
4,14:-4, 0, -8, -10, 4, 0
4,14:-4, 0, -8, -10, 4, 2
4,14:-4, 0, -8, 4, -4, -2
4,14:-4, 0, -8, 4, -2, -4
4,14:-4, 0, -8, 4, 0, -10
4,14:-4, 0, -8, 4, 0, -6
-4,3:-4, 0, -2, -10, 6, 10
-4,3:-4, 0, -2, 6, 10, -10
-4,3:-4, 0, -2, 6, 10, -6
9,5:-4, 4, -10, -6, 2, 4
5,8:-4, -12, -14, 0, -10, -14, -6
-4,-3:-4, -12, -8, -14, -14, 2, 4
8,-10:-4, -12, 4, -6, -14, -8, -12
4,-4:-4, -6, -6, -14, 0, 2, 0
-8,-6:-4, -6, -6, -4, -10, 10, 4
-8,-6:-4, -6, -6, -4, -10, 10, 6
-8,-6:-4, -6, -6, -4, -10, 10, 8
-2,0:-4, -6, -6, -4, -8, 8, 4
-2,0:-4, -6, -6, -4, 8, 4, -8
0,-7:-4, -6, -6, 0, 2, -2, -4
13,-11:-4, -6, -6, 2, -10, -12, 0
-2,-4:-4, -6, 6, 6, 12, 16, 0
14,-4:-4, -4, -8, -12, -12, -16, 6
14,-4:-4, -4, -8, -12, -12, -16, 8
14,-4:-4, -4, -8, -12, -12, -16, 10
14,-4:-4, -4, -8, -12, -12, 6, -16
5,-3:-4, -4, 2, 8, -12, -18, -12
5,-3:-4, -4, 2, 8, -12, -16, -20
5,-3:-4, -4, 2, 8, -12, -16, -18
2,-16:-4, -4, 2, 12, 14, -8, -16
10,-6:-4, 0, -12, -12, -6, 8, -8
2,-5:-4, 0, -12, -6, -6, -14, -14
-2,1:-4, 0, -8, -4, -10, -6, 8
4,14:-4, 0, -8, 4, -4, 0, -12
4,14:-4, 0, -8, 4, -4, 0, -10
4,14:-4, 0, -8, 4, -4, 0, -8
8,6:-4, 0, -2, -4, -14, 4, -20
-4,3:-4, 0, -2, -4, 6, 10, -12
-4,3:-4, 0, -2, -4, 6, 10, -10
-4,3:-4, 0, -2, -4, 6, 10, -8
7,9:-4, 0, 4, 4, -8, -12, 2
7,9:-4, 0, 4, 4, -8, 2, -12
7,9:-4, 0, 4, 4, -8, 2, -10
7,9:-4, 0, 4, 4, -8, 2, -8
7,-12:-4, 0, 4, 6, -16, -20, -16
-1,-1:-4, 4, -10, -6, -14, -4, -2
-1,-1:-4, 4, -10, -6, -14, -4, 2
12,-5:-4, 4, -8, -14, -18, -14, 2
12,-5:-4, 4, -8, -14, -18, 2, -14
-9,-4:-4, 4, -8, -14, -12, -6, 8
-9,-4:-4, 4, -8, -14, -12, 8, -6
-9,-4:-4, 4, -8, -14, -12, 8, -4
-9,-4:-4, 4, -8, -14, -12, 8, -2
4,4:-4, 4, -8, -14, 0, -12, -6
23,-5:-4, 4, -8, -14, 0, -6, -36
27,-10:-4, 4, -8, -14, 0, -6, -24
3,-2:-4, 4, -2, -12, -2, -2, -12
7,8:-4, 4, 4, 4, 6, 8, 16
8,9:6, 6, -2, 12, 8, 0, -2
6,-4:6, 6, 2, 4, -4, -8, 8
6,-4:6, 6, 2, 4, -4, -8, 12
6,-4:6, 6, 2, 4, -4, 8, -8
17,4:6, 6, 2, 10, -2, 0, 8
17,4:6, 6, 2, 10, -2, 0, 12
17,4:6, 6, 2, 10, -2, 4, 6
17,4:6, 6, 2, 10, -2, 6, 4
17,4:6, 6, 2, 10, -2, 8, 0
17,4:6, 6, 2, 10, -2, 8, 2
0,5:6, 6, 6, -6, 0, 14, 16
7,3:6, 6, 8, -4, -8, 10, 4
-4,4:6, 6, 8, 6, 10, 14, 10
-3,-8:6, 6, 8, 8, 6, 12, -4
-3,-8:6, 6, 8, 8, 6, 12, -2
-3,-8:6, 6, 8, 8, 6, 12, 0
15,4:-4, 2, 6, -14, -8, -12, -22, 4, -16
15,4:-4, 2, 6, -14, -8, -12, -18, 0, 2
15,4:-4, 2, 6, -14, -8, -12, -18, 6, 0
15,4:-4, 2, 6, -14, -8, -12, -18, 6, 6
15,4:-4, 2, 6, -14, -8, -12, -18, 6, 8
15,4:-4, 2, 6, -14, -8, -12, -18, 10, 6
15,4:-4, 2, 6, -14, -8, -12, -18, 10, 8
15,4:-4, 2, 6, -14, -8, -12, -18, 10, 10
15,4:-4, 2, 6, -14, -8, 0, 4, -2, -12
7,-1:-4, 2, 6, -14, -4, -4, 0, -4, -12
2,0:-4, 2, 6, -8, -14, -2, -4, 2, 12
2,0:-4, 2, 6, -8, -14, -2, -4, 2, 16
16,-1:-4, 2, 6, -8, -2, -18, -16, -16, -6
3,-6:-4, 2, 6, -8, -2, -18, -6, -16, -6
-1,-6:-4, 2, 6, -8, 2, -10, -2, -12, -6
8,-3:-4, 2, 6, 0, -8, -16, 14, -4, 8
8,-3:-4, 2, 6, 0, -8, -16, 14, 8, -4
8,-3:-4, 2, 6, 0, -8, -16, 14, 8, -2
8,-3:-4, 2, 6, 0, -8, -16, 14, 8, 0
8,0:-4, 2, 6, 0, -8, -4, -6, 0, 14
21,7:-4, 2, 6, 0, -4, -22, -26, 4, -24
21,7:-4, 2, 6, 0, -4, -22, -26, 4, -22
21,7:-4, 2, 6, 0, -4, -22, -26, 4, -20
21,7:-4, 2, 6, 0, -4, -22, -22, 12, 6
21,7:-4, 2, 6, 0, -4, -22, -22, 12, 8
21,7:-4, 2, 6, 0, -4, -22, -22, 12, 10
8,-16:-4, 2, 6, 0, 14, -14, -30, -18, -22
8,-16:-4, 2, 6, 0, 14, -14, -18, -22, -30
8,-16:-4, 2, 6, 0, 14, -14, -18, -22, -28
8,-16:-4, 2, 6, 0, 14, -14, -18, -22, -26
0,5:-4, 2, 6, 2, -6, -4, -8, 4, 8
19,9:-4, 2, 6, 2, -2, -10, -8, 2, 12
19,9:-4, 2, 6, 2, -2, -10, -8, 2, 14
19,9:-4, 2, 6, 2, -2, -10, -8, 2, 16
19,9:-4, 2, 6, 2, -2, -10, -8, 12, 2
-8,1:-4, 2, 6, 2, -2, -10, 8, 12, -14
-8,1:-4, 2, 6, 2, -2, -10, 8, 12, -12
-8,1:-4, 2, 6, 2, -2, -10, 8, 12, -10
1,-7:-4, 2, 6, 2, -2, -6, -2, -6, 10
-8,1:-4, 2, 6, 2, -2, -6, 8, 12, -4
-8,1:-4, 2, 6, 2, -2, -4, 8, 12, -8
-8,1:-4, 2, 6, 2, -2, -4, 8, 12, -6
-10,18:-4, 2, 6, 2, -2, 6, 0, 14, 26
-1,5:-4, 2, 6, 2, 0, -4, -2, 12, 8
10,4:-4, 2, 6, 2, 12, 10, -6, -6, 14
10,4:-4, 2, 6, 2, 12, 10, -6, 14, -6
7,7:-4, 2, 6, 6, 2, -4, -14, 2, 6
7,7:-4, 2, 6, 6, 2, -4, 2, 6, -14
-2,-4:-4, 2, 6, 6, 12, 14, 0, 6, -14
-2,-4:-4, 2, 6, 6, 12, 14, 0, 6, -10
-2,-4:-4, 2, 6, 6, 12, 14, 0, 6, -6
-7,-8:-4, 2, 6, 10, 2, -2, 2, 12, 12
-7,-8:-4, 2, 6, 10, 2, -2, 2, 16, 8
-7,-8:-4, 2, 6, 10, 2, -2, 2, 16, 10
-7,-8:-4, 2, 6, 10, 2, -2, 2, 16, 12
0,-1:-4, 4, -10, -12, 6, -14, 6, 0, 10
-2,-4:-4, 4, -10, -12, 6, 6, 12, 16, 0
-5,0:-4, 4, -10, -12, 6, 10, -12, 4, 8
-2,0:-4, 4, -10, -12, 6, 10, -10, -6, -6
-2,0:-4, 4, -10, -12, 6, 10, -10, -6, -4
-5,-9:-4, 4, -10, -12, 6, 10, -10, 6, -2
-5,0:-4, 4, -10, -12, 6, 10, 4, 8, -12
-5,0:-4, 4, -10, -12, 6, 10, 4, 8, -2
4,-3:-4, 4, -10, -8, -6, -6, 6, -8, -4
0,0:-4, 4, -10, -8, -6, 6, 4, -6, -8
-1,-1:-4, 4, -10, -6, -14, -4, 0, 0, 2
-1,-1:-4, 4, -10, -6, -14, -4, 0, 0, 4
-1,-1:-4, 4, -10, -6, -14, -4, 0, 0, 6
-1,-1:-4, 4, -10, -6, -14, -4, 4, 12, 14
-1,-1:-4, 4, -10, -6, -14, -4, 4, 12, 16
-1,-1:-4, 4, -10, -6, -14, -4, 4, 12, 18
-1,-1:-4, 4, -10, -6, -14, -4, 8, 2, 4
-1,-1:-4, 4, -10, -6, -14, -4, 8, 2, 14
-1,-1:-4, 4, -10, -6, -14, -4, 8, 6, 4
-1,-1:-4, 4, -10, -6, -14, -4, 8, 6, 6
-1,-1:-4, 4, -10, -6, -14, -4, 8, 6, 8
-1,-1:-4, 4, -10, -6, -14, -4, 8, 8, 0
-1,-1:-4, 4, -10, -6, -14, 0, -16, -6, -14
12,-1:-4, 4, -10, -6, -4, -10, -14, -10, 0
12,-1:-4, 4, -10, -6, -4, -10, -14, -4, -10
1,4:-4, 4, -10, -6, -4, 2, 2, 2, 6
8,0:-4, 4, -10, -6, -2, 0, -6, -2, -6
4,7:-4, 4, -10, -6, 0, -4, -4, -2, 6
11,-8:-4, 4, -10, -6, 2, -10, -8, -2, 4
11,-8:-4, 4, -10, -6, 2, -10, -8, 0, -4
11,-8:-4, 4, -10, -6, 2, -10, -8, 0, -2
11,-8:-4, 4, -10, -6, 2, -10, 0, 2, -6
11,-8:-4, 4, -10, -6, 2, -10, 0, 2, -4
11,-8:-4, 4, -10, -6, 2, -10, 0, 2, -2
11,-8:-4, 4, -10, -6, 2, -10, 6, 20, 22
11,-8:-4, 4, -10, -6, 2, -10, 6, 20, 24
11,-8:-4, 4, -10, -6, 2, -10, 6, 22, 16
14,11:-4, 4, -10, -6, 2, 2, 4, 12, 2
-2,14:-4, 4, -10, -6, 6, 12, 16, 22, 18
6,5:-4, 4, -10, 0, -14, -26, -2, 2, -26
6,5:-4, 4, -10, 0, -14, -26, -2, 2, -24
6,5:-4, 4, -10, 0, -14, -26, -2, 2, -22
6,5:-4, 4, -10, 0, -14, -24, -2, 2, -20
6,5:-4, 4, -10, 0, -14, -24, -2, 2, -14
6,5:-4, 4, -10, 0, -14, -24, -2, 2, -12
16,-7:-4, 4, -10, 0, -14, -22, -24, -20, 0
16,-7:-4, 4, -10, 0, -14, -22, -24, 0, -20
6,5:-4, 4, -10, 0, -14, -22, -2, 2, -22
6,5:-4, 4, -10, 0, -14, -14, -2, 2, -24
6,5:-4, 4, -10, 0, -14, -14, -2, 2, -14
6,5:-4, 4, -10, 0, -14, -12, -2, 2, -20
6,5:-4, 4, -10, 0, -14, -12, -2, 2, -18
13,-1:-4, 4, -10, 0, -14, -4, -6, -4, -22
6,5:-4, 4, -10, 0, -14, -2, -8, 2, -8
6,5:-4, 4, -10, 0, -14, -2, 2, -8, -4
6,5:-4, 4, -10, 0, -14, -2, 2, -8, 0
6,0:-4, 4, -10, 0, -6, -8, -16, 0, -4
10,-3:-4, 4, -10, 0, -6, 0, -4, -14, -10
0,7:-4, 4, -10, 6, 0, 14, -6, 6, 10
0,7:-4, 4, -10, 6, 0, 14, 6, 10, -6
-2,-4:-4, 4, -10, 6, 6, 12, 16, 0, -14
-2,-4:-4, 4, -10, 6, 6, 12, 16, 0, -12
-2,-4:-4, 4, -10, 6, 6, 12, 16, 0, -10
-5,0:-4, 4, -10, 6, 10, -2, 4, 8, -14
-5,0:-4, 4, -10, 6, 10, -2, 4, 8, -12
-5,0:-4, 4, -10, 6, 10, -2, 4, 8, -10
1,-11:-4, 4, -8, -16, -10, -18, -14, -6, -10
8,-6:-4, 4, -8, -16, -6, -8, -12, 0, 2
8,-6:-4, 4, -8, -16, -6, -8, -12, 0, 6
8,-6:-4, 4, -8, -16, -6, -8, -12, 0, 12
8,-6:-4, 4, -8, -16, -6, -8, -12, 6, 8
8,-6:-4, 4, -8, -16, -6, -8, -12, 12, 0
8,-6:-4, 4, -8, -16, -6, -8, -12, 12, 2
8,-6:-4, 4, -8, -16, -6, -8, 0, 2, -12
7,3:-4, 4, -8, -16, -6, -6, -8, -4, 10
7,3:-4, 4, -8, -16, -6, -6, -8, -4, 16
12,-5:-4, 4, -8, -14, -18, -14, -4, -6, -4
12,-5:-4, 4, -8, -14, -18, -14, -4, -6, -2
12,-5:-4, 4, -8, -14, -18, -14, -4, 0, -4
12,-5:-4, 4, -8, -14, -18, -14, -4, 0, -2
12,-5:-4, 4, -8, -14, -18, -14, 6, 6, 10
-9,-4:-4, 4, -8, -14, -12, -10, 0, 8, -6
-9,-4:-4, 4, -8, -14, -12, -10, 0, 8, -4
-9,-4:-4, 4, -8, -14, -12, -10, 0, 8, -2
23,-5:-4, 4, -8, -14, 0, -6, -34, -36, -34
27,-10:-4, 4, -8, -14, 0, -6, -26, -24, -28
27,-10:-4, 4, -8, -14, 0, -6, -26, -24, -26
3,4:-4, 4, -8, -14, 6, 10, -8, -2, -16
4,-2:-4, 4, -8, -6, 6, 4, -16, -2, 2
-4,2:-4, 4, -8, 6, -4, -4, 12, 8, -10
5,-4:-4, 4, -8, 6, 0, 8, 10, 20, -10
-2,-4:-4, 4, -8, 6, 6, 12, 16, 0, -10
-2,-4:-4, 4, -8, 6, 6, 12, 16, 0, -8
14,-15:-4, 4, -4, -28, -18, -14, -18, -30, -26
7,4:-4, 4, -4, -26, -20, -8, -30, 0, -34
7,4:-4, 4, -4, -26, -20, -8, -30, 0, -30
-2,-20:-4, 4, -4, -22, -22, -10, -20, 0, -16
8,-10:-4, 4, -4, -18, -24, -24, -30, -18, -18
-1,-14:-4, 4, -4, -18, -20, -10, -4, -14, -10
22,-5:-4, 4, -4, -18, -12, -28, -22, -16, -16
22,-5:-4, 4, -4, -18, -12, -28, -22, -16, -14
22,-5:-4, 4, -4, -18, -12, -28, -22, -16, -12
7,-19:-4, 4, -4, -16, -34, -20, -26, -20, -24
11,-9:-4, 4, -4, -16, -32, -26, -16, -28, -26
18,-19:-4, 4, -4, -16, -20, -28, -28, -38, -24
18,-19:-4, 4, -4, -16, -20, -28, -28, -24, -38
25,-12:-4, 4, -4, -16, -14, -34, -38, -34, -26
25,-12:-4, 4, -4, -16, -14, -34, -38, -34, -24
25,-12:-4, 4, -4, -16, -14, -34, -38, -34, -22
25,-12:-4, 4, -4, -16, -14, -34, -38, -26, -34
5,-13:-4, 4, -4, -14, -20, -14, -26, -30, -16
5,-13:-4, 4, -4, -14, -20, -14, -26, -16, -30
5,-13:-4, 4, -4, -14, -20, -14, -26, -16, -28
5,-13:-4, 4, -4, -14, -20, -14, -20, -16, -26
5,-13:-4, 4, -4, -14, -20, -14, -20, -16, -24
5,-13:-4, 4, -4, -14, -20, -14, -20, -16, -22
15,5:-4, 4, -4, -14, -14, -14, -26, -14, -8
28,-19:-4, 4, -4, -12, -10, -44, -48, -44, -28
28,-19:-4, 4, -4, -12, -10, -44, -48, -44, -26
28,-19:-4, 4, -4, -12, -10, -44, -48, -44, -24
28,-19:-4, 4, -4, -12, -10, -44, -48, -28, -44
11,2:-4, 4, -4, -12, -6, -14, -14, -16, -10
11,2:-4, 4, -4, -12, -6, -14, -14, -10, -16
9,-5:-4, 4, -4, -12, -6, -6, -14, -20, -12
15,-14:-4, 4, -4, -10, -18, -28, -18, -28, -36
8,-4:-4, 4, -2, -14, -4, 0, -6, -10, -2
8,-4:-4, 4, -2, -14, -4, 0, -6, -10, 0
8,-4:-4, 4, -2, -14, -4, 0, -6, -10, 2
8,-4:-4, 4, -2, -14, -4, 0, -6, 0, -10
6,11:-4, 4, -2, -14, 2, 6, 12, 14, 8
-5,-4:-4, 4, -2, -14, 2, 10, -14, 10, -20
-5,-4:-4, 4, -2, -14, 2, 10, -14, 10, -12
-5,-4:-4, 4, -2, -14, 2, 10, -8, 10, -14
-5,-4:-4, 4, -2, -14, 2, 10, -8, 10, -8
-5,-4:-4, 4, -2, -14, 2, 10, -8, 10, -6
-5,-4:-4, 4, -2, -14, 2, 10, -4, 10, -8
-5,-4:-4, 4, -2, -14, 2, 10, -4, 10, -6
-5,-4:-4, 4, -2, -14, 2, 10, -4, 10, -4
14,-1:-4, 4, -2, -14, 6, 2, -6, -2, 2
14,-1:-4, 4, -2, -14, 6, 2, -6, -2, 6
14,-1:-4, 4, -2, -14, 6, 2, -6, 2, -2
14,-14:-4, 4, -2, -12, -8, -24, -20, 4, -10
-6,-17:-4, 4, -2, -12, -8, -22, -12, -8, -8
14,-14:-4, 4, -2, -12, -8, 4, -10, -24, -20
-2,-9:-4, 4, -2, -12, 6, 6, 10, 2, 6
-2,-9:-4, 4, -2, -12, 6, 6, 10, 2, 10
-2,-9:-4, 4, -2, -12, 6, 6, 10, 10, 2
-2,-9:-4, 4, -2, -12, 6, 6, 10, 10, 4
-2,-9:-4, 4, -2, -12, 6, 6, 10, 10, 6
11,-6:-4, 4, -2, -8, -10, -6, -8, 2, -8
-1,-1:-4, 4, -2, -8, 6, 4, 2, -12, -10
-1,-1:-4, 4, -2, -8, 6, 4, 2, -12, -8
-1,-1:-4, 4, -2, -8, 6, 4, 2, -12, -6
-2,-2:-4, 4, -2, 2, 4, 6, -16, 6, 2
7,-11:-4, 4, -2, 2, 14, 12, 18, 0, 2
22,8:-4, 4, -2, 6, -16, -14, -14, -14, -4
20,2:-4, 4, -2, 6, -2, -10, -4, 2, -8
-8,-6:-4, 4, 4, -6, -6, 4, -4, -10, 18
4,-7:-4, 4, 4, -6, -4, -8, -12, -8, 14
7,8:-4, 4, 4, 4, 4, -8, 8, 16, -8
7,8:-4, 4, 4, 4, 4, -6, 8, 16, -10
7,8:-4, 4, 4, 4, 4, -6, 8, 16, 0
7,8:-4, 4, 4, 4, 4, 2, 8, 16, 0
7,8:-4, 4, 4, 4, 4, 8, 16, -4, -6
7,8:-4, 4, 4, 4, 4, 8, 16, -4, -4
7,8:-4, 4, 4, 4, 4, 8, 16, -4, -2
-8,-6:-4, 4, 4, 4, 6, -6, -4, -10, 6
4,-7:-4, 4, 4, 4, 8, -6, -10, -8, -8
-1,-6:-4, 4, 4, 4, 10, -10, -6, -6, -2
-1,-2:-4, 4, 4, 4, 14, -8, -4, 2, -8
-3,1:-4, 4, 4, 4, 14, -2, -8, 4, 6
-3,1:-4, 4, 4, 4, 14, -2, -8, 4, 8
-3,1:-4, 4, 4, 4, 14, -2, -8, 6, 0
6,7:-4, 4, 4, 6, -14, -10, 4, 0, 4
6,7:-4, 4, 4, 6, -14, 4, 0, 4, -10
6,7:-4, 4, 4, 6, -14, 4, 0, 4, -8
6,7:-4, 4, 4, 6, -14, 4, 0, 4, -6
21,9:-4, 4, 6, 2, -16, 0, -6, -6, 12
21,9:-4, 4, 6, 2, -16, 0, -6, -6, 14
21,9:-4, 4, 6, 2, -16, 0, -6, -6, 16
21,9:-4, 4, 6, 2, -16, 0, -6, 12, -6
3,-8:-4, 4, 6, 2, -10, -8, 0, 8, 10
3,-8:-4, 4, 6, 2, -10, -8, 0, 8, 12
3,-8:-4, 4, 6, 2, -10, -8, 0, 8, 14
3,-8:-4, 4, 6, 2, -10, -8, 8, 10, 8
3,-8:-4, 4, 6, 2, -10, -8, 8, 10, 10
3,-8:-4, 4, 6, 2, -10, -8, 8, 10, 12
3,-8:-4, 4, 6, 2, -10, -8, 8, 12, 2
3,-8:-4, 4, 6, 2, -10, -8, 8, 12, 4
3,-8:-4, 4, 6, 2, -10, -8, 8, 12, 6
3,-8:-4, 4, 6, 2, -6, 0, -8, 12, -4
3,-8:-4, 4, 6, 2, -6, 0, -8, 12, -2
3,-8:-4, 4, 6, 2, -6, 0, -8, 12, 0
3,-8:-4, 4, 6, 2, -2, -6, -8, -8, 10
8,11:6, -4, -4, -12, -14, 0, -10, -14, -6
-1,0:6, -4, -4, -12, -8, -14, -14, 2, 4
11,-7:6, -4, -4, -12, 4, -6, -14, -8, -12
7,-1:6, -4, -4, -6, -6, -14, 0, 2, 0
-5,-3:6, -4, -4, -6, -6, -4, -10, 10, 4
-5,-3:6, -4, -4, -6, -6, -4, -10, 10, 6
-5,-3:6, -4, -4, -6, -6, -4, -10, 10, 8
1,3:6, -4, -4, -6, -6, -4, 8, 4, -8
3,-4:6, -4, -4, -6, -6, 0, 2, -2, -4
16,-8:6, -4, -4, -6, -6, 2, -10, -12, 0
1,-1:6, -4, -4, -6, 6, 6, 12, 16, 0
17,-1:6, -4, -4, -4, -8, -12, -12, -16, 6
17,-1:6, -4, -4, -4, -8, -12, -12, -16, 8
17,-1:6, -4, -4, -4, -8, -12, -12, -16, 10
17,-1:6, -4, -4, -4, -8, -12, -12, 6, -16
8,0:6, -4, -4, -4, 2, 8, -12, -18, -12
8,0:6, -4, -4, -4, 2, 8, -12, -16, -20
8,0:6, -4, -4, -4, 2, 8, -12, -16, -18
13,-3:6, -4, -4, 0, -12, -12, -6, 8, -8
5,-2:6, -4, -4, 0, -12, -6, -6, -14, -14
1,4:6, -4, -4, 0, -8, -4, -10, -6, 8
7,17:6, -4, -4, 0, -8, 4, -4, 0, -12
7,17:6, -4, -4, 0, -8, 4, -4, 0, -10
7,17:6, -4, -4, 0, -8, 4, -4, 0, -8
11,9:6, -4, -4, 0, -2, -4, -14, 4, -20
-1,6:6, -4, -4, 0, -2, -4, 6, 10, -12
-1,6:6, -4, -4, 0, -2, -4, 6, 10, -10
-1,6:6, -4, -4, 0, -2, -4, 6, 10, -8
10,12:6, -4, -4, 0, 4, 4, -8, -12, 2
10,12:6, -4, -4, 0, 4, 4, -8, 2, -12
10,12:6, -4, -4, 0, 4, 4, -8, 2, -10
10,12:6, -4, -4, 0, 4, 4, -8, 2, -8
10,-9:6, -4, -4, 0, 4, 6, -16, -20, -16
2,2:6, -4, -4, 4, -10, -6, -14, -4, -2
2,2:6, -4, -4, 4, -10, -6, -14, -4, 2
15,-2:6, -4, -4, 4, -8, -14, -18, -14, 2
15,-2:6, -4, -4, 4, -8, -14, -18, 2, -14
-6,-1:6, -4, -4, 4, -8, -14, -12, -6, 8
-6,-1:6, -4, -4, 4, -8, -14, -12, 8, -6
-6,-1:6, -4, -4, 4, -8, -14, -12, 8, -4
-6,-1:6, -4, -4, 4, -8, -14, -12, 8, -2
7,7:6, -4, -4, 4, -8, -14, 0, -12, -6
26,-2:6, -4, -4, 4, -8, -14, 0, -6, -36
30,-7:6, -4, -4, 4, -8, -14, 0, -6, -24
6,1:6, -4, -4, 4, -2, -12, -2, -2, -12
10,11:6, -4, -4, 4, 4, 4, 6, 8, 16
11,12:6, -4, 6, 6, -2, 12, 8, 0, -2
9,-1:6, -4, 6, 6, 2, 4, -4, -8, 8
9,-1:6, -4, 6, 6, 2, 4, -4, -8, 12
9,-1:6, -4, 6, 6, 2, 4, -4, 8, -8
20,7:6, -4, 6, 6, 2, 10, -2, 0, 8
20,7:6, -4, 6, 6, 2, 10, -2, 0, 12
20,7:6, -4, 6, 6, 2, 10, -2, 4, 6
20,7:6, -4, 6, 6, 2, 10, -2, 6, 4
20,7:6, -4, 6, 6, 2, 10, -2, 8, 0
20,7:6, -4, 6, 6, 2, 10, -2, 8, 2
3,8:6, -4, 6, 6, 6, -6, 0, 14, 16
10,6:6, -4, 6, 6, 8, -4, -8, 10, 4
-1,7:6, -4, 6, 6, 8, 6, 10, 14, 10
0,-5:6, -4, 6, 6, 8, 8, 6, 12, -4
0,-5:6, -4, 6, 6, 8, 8, 6, 12, -2
0,-5:6, -4, 6, 6, 8, 8, 6, 12, 0
-5,-7:6, 6, -4, -4, -8, -16, 0, 4, 0
-5,-7:6, 6, -4, -4, -8, 0, 4, 0, -16
-5,-7:6, 6, -4, -4, -8, 0, 4, 0, -12
7,-2:6, 6, -4, -4, -8, 0, 6, 12, 2
-1,-2:6, 6, -4, -4, -4, -10, -18, 2, 4
-1,-2:6, 6, -4, -4, -4, -10, -18, 2, 14
-5,1:6, 6, -4, -4, -4, 10, 4, 12, 8
4,-8:6, 6, -4, -4, 0, 4, -6, -10, 2
4,-8:6, 6, -4, -4, 0, 4, -6, 2, -10
-5,12:6, 6, -4, -4, 2, 6, -6, 12, 20
10,21:6, 6, -4, -4, 2, 6, -6, 24, 22
10,21:6, 6, -4, -4, 2, 6, -6, 24, 24
10,21:6, 6, -4, -4, 2, 6, 24, 22, -6
10,21:6, 6, -4, -4, 2, 6, 24, 22, -4
10,21:6, 6, -4, -4, 2, 6, 24, 22, -2
15,11:6, 6, -4, -4, 10, 0, 12, -8, -2
7,15:6, 6, -4, -4, 16, -2, 10, 14, 18
7,15:6, 6, -4, -4, 16, -2, 10, 14, 20
7,15:6, 6, -4, -4, 16, 10, 14, 18, -2
-16,12:6, 6, -4, 2, 10, -2, 14, 22, 30
-16,12:6, 6, -4, 2, 10, -2, 14, 30, 22
-1,-2:6, 6, -2, -4, -4, -10, -18, 16, 2
17,15:6, 6, -2, -4, -4, 12, 8, 0, 0
-5,3:6, 6, -2, -4, 0, -14, -2, 10, 10
-5,3:6, 6, -2, -4, 0, -14, 10, 10, -2
-5,3:6, 6, -2, -4, 0, -14, 10, 10, 0
-5,3:6, 6, -2, -4, 0, -14, 10, 10, 2
-5,3:6, 6, -2, -4, 0, -2, 10, 10, -14
-5,3:6, 6, -2, -4, 0, -2, 10, 10, -12
-5,3:6, 6, -2, -4, 0, -2, 10, 10, -10
-3,0:6, 6, -2, -4, 4, -2, 8, 14, 6
2,-1:6, 6, -2, -4, 4, -2, 10, 0, 8
2,-1:6, 6, -2, -4, 4, -2, 10, 0, 10
8,8:6, 6, -2, -4, 4, 16, 0, 0, 4
-8,7:6, 6, -2, -4, 16, 6, -8, 8, 18
-8,7:6, 6, -2, -4, 16, 6, -4, 6, 18
-8,7:6, 6, -2, -4, 16, 6, 8, 18, -8
12,5:6, 6, -2, -2, -4, 14, 10, -8, -4
4,-3:6, 6, -2, -2, -2, -12, 4, 10, 0
-1,-5:6, 6, -2, 4, 0, 16, -8, -18, 12
-1,-5:6, 6, -2, 4, 0, 16, -8, 12, -18
-1,-5:6, 6, -2, 4, 0, 16, -8, 12, -8
-18,13:6, 6, -2, 6, 22, 28, 30, 30, 20
7,7:6, 6, -2, 6, 28, 22, 10, 2, 26
7,7:6, 6, -2, 6, 28, 22, 10, 2, 28
-16,15:6, 6, -2, 6, 28, 22, 10, 8, 34
-7,27:6, 6, -2, 10, 2, 16, 8, 28, 22
-2,23:6, 6, -2, 10, 2, 16, 8, 36, 42
7,4:6, 6, -2, 10, 2, 16, 14, 12, 8
-2,12:6, 6, -2, 10, 2, 16, 20, 16, 6
-2,10:6, 6, -2, 10, 2, 18, 12, 18, 24
-2,12:6, 6, -2, 10, 6, 16, 20, 16, 4
-2,12:6, 6, -2, 10, 6, 16, 20, 16, 6
-1,-9:6, 6, -2, 10, 16, 14, -6, 12, 6
-1,-9:6, 6, -2, 10, 16, 14, -6, 12, 8
-1,-9:6, 6, -2, 10, 16, 14, -6, 12, 10
8,6:6, 6, -2, 12, 2, 16, 4, 0, 22
8,6:6, 6, -2, 12, 2, 16, 4, 22, 0
-7,10:6, 6, -2, 12, 8, 0, -4, 16, 14
-5,11:6, 6, -2, 12, 8, 0, 12, -4, -16
-5,11:6, 6, -2, 12, 8, 0, 12, 0, 6
-5,11:6, 6, -2, 12, 8, 0, 12, 0, 8
-5,11:6, 6, -2, 12, 8, 0, 12, 0, 10
-5,11:6, 6, -2, 12, 8, 0, 12, 6, 0
2,-1:6, 6, -2, 12, 8, 16, 6, -2, -2
2,-1:6, 6, -2, 12, 8, 16, 6, 2, -6
2,-1:6, 6, -2, 12, 8, 16, 6, 2, -4
2,-1:6, 6, -2, 12, 8, 16, 6, 2, -2
19,-4:6, 6, -2, 16, 0, -6, -24, -20, 4
