10,-5:-4, -6, -8, -20
5,-5:-4, -6, 6, -2, -4, 14
5,-5:-4, -6, 6, -2, -4, 16
5,-5:-4, -6, 6, -2, -4, 18
5,-5:-4, -6, 6, -2, 14, -4
10,-5:-4, -4, -8, -20, -2, 0
10,-5:-4, -4, -8, -20, 4, 2
10,-5:-4, -4, -8, -20, 4, 4
10,-5:-4, -4, -8, -20, 4, 6
10,-5:-4, -4, -8, -20, 6, 0
10,-5:-4, -4, -8, -20, 6, 10
10,-5:-4, -4, -8, -20, 8, 8
-4,-3:-4, 0, -8, -10, 4, 14
-4,-3:-4, 0, -8, 4, 14, -10
-4,-3:-4, 0, -8, 4, 14, -6
7,3:-4, 4, 4, 4, -14, 8
7,3:-4, 4, 4, 4, 8, -14
13,-2:6, -4, -4, -6, -8, -20
0,0:6, 6, -2, 12, 12, 16
-3,-10:-4, -6, -6, -4, -4, -4, 4
-3,-10:-4, -6, -6, -4, -4, -4, 6
-3,-10:-4, -6, -6, -4, -4, -4, 8
-3,-1:-4, -6, -6, 2, 8, 8, 8
12,-9:-4, -6, 0, -8, -12, -14, -26
5,-5:-4, -6, 6, -2, -4, 22, 16
5,-5:-4, -6, 6, -2, -4, 22, 18
5,-5:-4, -6, 6, -2, -4, 22, 20
10,-5:-4, -4, -8, -20, -4, 8, 6
10,-5:-4, -4, -8, -20, -2, 8, 8
10,-5:-4, -4, -8, -20, 2, 8, 8
10,-5:-4, -4, -8, -20, 4, -2, 0
10,-5:-4, -4, -8, -20, 4, -2, 2
10,-5:-4, -4, -8, -20, 4, -2, 4
10,-5:-4, -4, -8, -20, 8, 12, 0
10,-5:-4, -4, -8, -20, 10, 6, 2
10,-5:-4, -4, -8, -20, 10, 6, 4
10,-5:-4, -4, -8, -20, 10, 6, 6
7,0:-4, -4, -6, -2, -8, -30, -10
7,0:-4, -4, -6, -2, -8, -10, -30
2,-2:-4, 0, -12, 8, 8, 2, 16
2,-2:-4, 0, -12, 8, 8, 16, 2
-4,-3:-4, 0, -8, -10, 4, 10, 8
-4,-3:-4, 0, -8, -10, 4, 12, 12
-4,-3:-4, 0, -8, -10, 4, 12, 18
-4,-3:-4, 0, -8, 4, -4, 14, -12
-4,-3:-4, 0, -8, 4, -4, 14, -10
-4,-3:-4, 0, -8, 4, -4, 14, -8
-3,1:-4, 0, -8, 6, 10, 0, 10
1,1:-4, 0, 4, -4, 2, -10, -2
1,1:-4, 0, 4, -4, 2, -10, 4
-4,0:-4, 0, 6, 4, -6, -12, -2
-4,0:-4, 0, 6, 4, -6, -12, 0
-4,0:-4, 0, 6, 4, -6, -12, 2
2,-2:-4, 0, 8, 8, 2, 16, -12
2,-2:-4, 0, 8, 8, 2, 16, -10
2,-2:-4, 0, 8, 8, 2, 16, -8
4,-6:-4, 2, 6, 0, 14, -16, -16
4,-6:-4, 2, 6, 0, 14, -16, -14
4,-6:-4, 2, 6, 0, 14, -16, -12
4,-6:-4, 2, 6, 0, 14, -12, -14
4,-6:-4, 2, 6, 0, 14, -12, -12
12,-5:-4, 4, -10, -6, -14, -12, -8
19,-12:-4, 4, -4, -16, -16, -18, -20
1,7:6, 6, 2, 10, 6, 14, 14
-1,-1:6, 6, 8, 6, 12, 2, 6
22,-9:6, -4, -4, 4, -4, -16, -16, -18, -20
4,10:6, -4, 6, 6, 2, 10, 6, 14, 14
2,2:6, -4, 6, 6, 8, 6, 12, 2, 6
-2,-12:6, 6, -4, -4, -8, -16, 2, -8, -4
-6,11:6, 6, -4, -4, 0, -6, -4, 6, 10
0,6:6, 6, -4, -4, 2, -12, 6, 8, 12
16,4:6, 6, -4, -4, 2, -2, -6, -4, 6
16,4:6, 6, -4, -4, 2, -2, -6, 2, 4
16,4:6, 6, -4, -4, 2, -2, -6, 4, 4
16,4:6, 6, -4, -4, 2, -2, -6, 12, 0
16,4:6, 6, -4, -4, 2, -2, -4, 6, -6
-6,10:6, 6, -4, 0, 16, -12, 14, 6, 14
-6,10:6, 6, -4, 0, 16, -12, 14, 6, 20
14,14:6, 6, -4, 0, 16, 4, -2, -10, -2
14,14:6, 6, -4, 0, 16, 4, -2, -10, 4
0,9:6, 6, -4, 2, 10, 6, 12, 6, 0
16,6:6, 6, -2, -4, -2, 10, 16, 10, 12
0,9:6, 6, -2, -4, 10, 18, -8, -8, 4
-1,3:6, 6, -2, -4, 16, 6, -8, 6, 6
-1,3:6, 6, -2, -4, 16, 6, -8, 6, 8
-1,3:6, 6, -2, -4, 16, 6, -8, 6, 10
-3,17:6, 6, -2, -4, 16, 6, -4, -6, 8
16,3:6, 6, -2, 4, 0, 16, 0, 2, -4
16,3:6, 6, -2, 4, 0, 16, 0, 2, -2
-10,30:6, 6, -2, 6, 18, 30, 32, 30, 26
-15,25:6, 6, -2, 6, 18, 34, 36, 40, 30
-15,25:6, 6, -2, 6, 18, 34, 36, 40, 34
-9,15:6, 6, -2, 6, 30, 18, 20, 26, 20
-4,6:6, 6, -2, 10, 14, 16, 4, 22, 2
-4,6:6, 6, -2, 10, 14, 16, 4, 22, 4
-4,6:6, 6, -2, 10, 14, 16, 4, 22, 6
2,-4:6, 6, -2, 10, 18, 8, -4, 10, 14
2,-4:6, 6, -2, 10, 18, 8, -4, 12, -2
2,-4:6, 6, -2, 10, 18, 8, -4, 12, 0
2,-4:6, 6, -2, 10, 18, 8, -4, 12, 2
2,-4:6, 6, -2, 10, 18, 8, 0, 8, 14
2,-4:6, 6, -2, 10, 18, 8, 0, 10, 6
2,-4:6, 6, -2, 10, 18, 8, 0, 10, 8
2,-4:6, 6, -2, 10, 18, 8, 4, 8, 10
2,-4:6, 6, -2, 10, 18, 8, 4, 8, 12
2,-4:6, 6, -2, 10, 18, 8, 4, 8, 14
2,-4:6, 6, -2, 10, 18, 8, 8, 6, 20
2,-4:6, 6, -2, 10, 18, 8, 10, 12, 4
-6,38:6, 6, -2, 12, 0, 18, 28, 6, 50
-6,38:6, 6, -2, 12, 0, 18, 28, 50, 6
-6,38:6, 6, -2, 12, 0, 18, 28, 50, 8
-6,38:6, 6, -2, 12, 0, 18, 28, 50, 10
3,11:6, 6, -2, 12, 2, 8, 16, 8, 10
10,9:6, 6, -2, 12, 2, 10, 8, 6, -6
3,11:6, 6, -2, 12, 8, 16, 8, 10, 2
12,-5:6, 6, -2, 16, 4, -6, -8, -10, -22
-1,-3:6, 6, 2, -8, -6, 10, 12, 6, 14
-1,-3:6, 6, 2, -8, -6, 10, 12, 6, 18
-1,-3:6, 6, 2, -8, -6, 10, 12, 18, 6
-3,0:6, 6, 2, -8, 2, 10, 20, 10, -2
-11,-5:6, 6, 2, -8, 10, 18, 6, 0, 28
16,12:6, 6, 2, -6, 10, 6, 12, 4, 8
16,12:6, 6, 2, -6, 10, 6, 12, 4, 12
15,-1:6, 6, 2, -6, 10, 10, -8, 6, 10
15,-1:6, 6, 2, -6, 10, 10, -8, 6, 12
15,-1:6, 6, 2, -6, 10, 10, -8, 6, 14
15,-1:6, 6, 2, -6, 10, 10, -6, 8, -6
15,-1:6, 6, 2, -6, 10, 10, -6, 8, -4
15,-1:6, 6, 2, -6, 10, 10, -2, 8, -6
15,-1:6, 6, 2, -6, 10, 10, -2, 8, -4
15,-1:6, 6, 2, -6, 10, 10, -2, 8, -2
16,12:6, 6, 2, -6, 10, 12, 6, 12, 4
14,6:6, 6, 2, -4, 0, 4, -2, 4, 8
14,6:6, 6, 2, -4, 0, 4, -2, 4, 12
14,6:6, 6, 2, -4, 0, 4, -2, 12, 4
14,6:6, 6, 2, -4, 0, 4, 4, 8, -2
4,4:6, 6, 2, -4, 2, 10, -2, 8, 16
4,4:6, 6, 2, -4, 2, 10, -2, 8, 18
4,4:6, 6, 2, -4, 2, 10, -2, 16, 8
4,4:6, 6, 2, -4, 2, 10, -2, 16, 12
4,4:6, 6, 2, -4, 2, 10, 16, 12, -2
10,16:6, 6, 2, -2, 18, 18, -4, 8, 10
10,4:6, 6, 2, 0, -4, -12, -14, 8, 8
10,4:6, 6, 2, 0, -4, -12, -14, 8, 12
26,21:6, 6, 2, 2, -8, -4, -2, 4, 8
26,21:6, 6, 2, 2, -8, -4, -2, 4, 10
26,21:6, 6, 2, 2, -8, -4, -2, 4, 12
12,1:6, 6, 2, 10, 6, -4, -4, -6, -16
1,7:6, 6, 2, 10, 6, -4, 14, 14, -8
-7,5:6, 6, 2, 10, 6, 12, 6, -2, 8
-7,5:6, 6, 2, 10, 6, 12, 6, -2, 10
-7,5:6, 6, 2, 10, 6, 12, 6, -2, 12
-7,5:6, 6, 2, 10, 6, 12, 6, 0, -4
-7,5:6, 6, 2, 10, 6, 12, 6, 8, -2
-4,7:6, 6, 2, 12, 8, 10, 4, 6, 12
-4,7:6, 6, 2, 12, 8, 10, 4, 6, 22
-4,7:6, 6, 2, 12, 8, 10, 4, 12, 6
-4,7:6, 6, 2, 12, 8, 10, 10, 6, 8
-4,7:6, 6, 2, 12, 8, 10, 10, 6, 18
-4,3:6, 6, 6, -6, -10, -10, -4, 0, -6
18,9:6, 6, 6, -6, -8, -4, 6, -10, 0
14,5:6, 6, 6, -6, -4, -8, 14, 6, 28
14,5:6, 6, 6, -6, -4, -8, 14, 8, 22
14,5:6, 6, 6, -6, -4, -8, 14, 22, 6
14,5:6, 6, 6, -6, -4, -8, 14, 22, 8
14,5:6, 6, 6, -6, -4, -8, 14, 22, 10
14,5:6, 6, 6, -6, -4, -8, 14, 28, 6
17,2:6, 6, 6, -6, 2, -6, -8, -20, 0
-1,5:6, 6, 6, 4, 8, 10, 4, 28, 34
-1,5:6, 6, 6, 4, 8, 10, 4, 30, 26
-1,5:6, 6, 6, 4, 8, 10, 4, 30, 28
-2,-1:6, 6, 6, 6, 10, 14, 6, -4, -2
-2,-1:6, 6, 6, 8, 6, 14, -10, 6, 10
-2,-1:6, 6, 6, 8, 6, 14, -10, 6, 12
-2,-1:6, 6, 6, 8, 6, 14, -10, 6, 14
-9,5:6, 6, 6, 10, 12, 14, 18, -2, -4
-9,5:6, 6, 6, 10, 12, 14, 18, -2, -2
8,13:6, 6, 6, 10, 14, 2, 8, -16, -14
8,13:6, 6, 6, 10, 14, 2, 8, -16, -12
8,13:6, 6, 6, 10, 14, 2, 8, -16, -10
3,7:6, 6, 8, -4, -8, -8, -4, 10, 4
-4,2:6, 6, 8, 2, 10, 4, 18, 18, 22
8,8:6, 6, 8, 8, 2, 4, 16, -4, 14
0,0:6, 6, 8, 8, 2, 8, 8, 2, 6
-1,-5:6, 6, 8, 8, 6, -6, 4, -6, -8
4,6:6, 6, 8, 10, 12, 4, 6, 8, 12
4,6:6, 6, 8, 10, 12, 4, 6, 8, 22
4,6:6, 6, 8, 10, 12, 4, 6, 12, 8
-6,3:6, 6, 8, 10, 18, -2, 18, 16, 4
11,-5:6, 6, 14, 6, -4, 14, -2, 2, 4
11,-5:6, 6, 14, 6, -4, 14, -2, 8, 6
11,-5:6, 6, 14, 6, -4, 14, -2, 8, 8
11,-5:6, 6, 14, 6, -4, 14, -2, 8, 10
11,-5:6, 6, 14, 6, -4, 14, -2, 10, 4
11,-5:6, 6, 14, 6, -4, 14, -2, 10, 14
11,-5:6, 6, 14, 6, -4, 14, -2, 12, 12
11,-5:6, 6, 14, 6, -4, 16, 14, -2, 8
11,-5:6, 6, 14, 6, -4, 16, 14, -2, 10
1,0:6, 6, 14, 6, 6, 12, -4, 6, 16
1,0:6, 6, 14, 6, 6, 12, -4, 6, 20
1,0:6, 6, 14, 6, 6, 12, -4, 16, 6
1,0:6, 6, 14, 6, 6, 12, -4, 16, 16
1,0:6, 6, 14, 6, 6, 12, 16, 16, -4
5,2:6, 6, 14, 6, 10, 8, 6, 4, -8
-5,6:6, 6, 14, 8, 4, -6, -4, 2, -10
1,-1:6, 6, 14, 8, 14, 8, 12, -6, 8
16,8:6, 6, 16, -8, 4, -4, 2, -10, 2
16,8:6, 6, 16, -8, 4, -4, 2, -10, 4
16,9:6, 6, 16, -8, 4, 2, 0, -12, -14
