3,-5:-4, -6, -4, -10
6,-10:-4, 0, 4, 6, -18
11,-3:-4, 4, -8, -16, 2
11,-3:-4, 4, -8, 2, -16
-3,4:6, 6, 8, 6, 12
-2,3:-4, -6, 6, -8, -20, -6
-2,3:-4, -6, 6, -8, -12, -14
-2,3:-4, -6, 6, -8, -8, -18
-2,3:-4, -6, 6, -8, -8, -12
3,-5:-4, -4, 4, -4, -10, 2
3,-5:-4, -4, 4, -4, -10, 4
3,-5:-4, -4, 4, -4, -10, 6
3,-5:-4, -4, 6, -4, -10, 0
3,-5:-4, -4, 6, -4, -10, 10
10,-4:-4, 2, 6, 0, 14, -4
-8,-6:-4, 2, 6, 10, 0, 14
-8,-6:-4, 2, 6, 10, 0, 18
-8,-6:-4, 2, 6, 10, 14, 0
11,-3:-4, 4, -8, -16, -4, -4
11,-3:-4, 4, -8, -16, -4, -2
11,-3:-4, 4, -8, -16, 0, -4
-2,3:-4, 4, -8, -6, 6, -16
6,-2:6, -4, -4, -6, -4, -10
-1,12:6, 6, -2, 10, 0, 18
-1,12:6, 6, -2, 10, 18, 0
-8,7:6, 6, 2, -2, -4, 20
-2,3:-4, -6, 6, -8, -18, -14, -24, -16, -14
-2,3:-4, -6, 6, -8, -18, -14, -24, -12, -26
-2,3:-4, -6, 6, -8, -18, -14, -24, -12, -16
-2,3:-4, -6, 6, -8, -18, -10, -6, -18, -18
-2,3:-4, -6, 6, -8, -12, -28, -18, -14, -20
12,-10:-4, -6, 6, -8, -12, -28, 6, -4, -20
12,-10:-4, -6, 6, -8, -12, -28, 6, -4, -12
12,-10:-4, -6, 6, -8, -12, -28, 6, -4, -6
-2,3:-4, -6, 6, -8, -12, -24, -20, -12, -10
-2,3:-4, -6, 6, -8, -12, -24, -20, -12, -8
-2,3:-4, -6, 6, -8, -12, -24, -20, -12, -6
-2,3:-4, -6, 6, -8, -12, -24, -18, -20, -14
-2,3:-4, -6, 6, -8, -12, -24, -18, -20, -12
-2,3:-4, -6, 6, -8, -12, -24, -18, -12, -20
-2,3:-4, -6, 6, -8, -12, -24, -16, -8, -16
-2,3:-4, -6, 6, -8, -12, -24, -16, -8, -14
-2,3:-4, -6, 6, -8, -12, -24, -16, -8, -12
-2,3:-4, -6, 6, -8, -12, -24, -14, -24, -12
-2,3:-4, -6, 6, -8, -12, -24, -14, -16, -32
-2,3:-4, -6, 6, -8, -12, -24, -14, -16, -28
-2,3:-4, -6, 6, -8, -12, -24, -14, -16, -22
-2,3:-4, -6, 6, -8, -12, -24, -14, -12, -24
-2,3:-4, -6, 6, -8, -12, -24, -14, -12, -22
-2,3:-4, -6, 6, -8, -12, -16, -16, -22, -14
-2,3:-4, -6, 6, -8, -12, -16, -14, -8, -24
-2,3:-4, -6, 6, -8, -12, -16, -14, -8, -22
-2,3:-4, -6, 6, -8, -12, -16, -14, -8, -20
-2,3:-4, -6, 6, -8, -12, -16, -8, -16, -24
-2,3:-4, -6, 6, -8, -12, -16, -8, -16, -20
-2,3:-4, -6, 6, -8, -12, -16, -8, -8, -16
-2,3:-4, -6, 6, -8, -12, -12, -18, -18, -18
-2,3:-4, -6, 6, -8, -12, -12, -18, -18, -16
-2,3:-4, -6, 6, -8, -12, -12, -18, -18, -14
-2,3:-4, -6, 6, -8, -12, -12, -18, -14, -16
-2,3:-4, -6, 6, -8, -12, -12, -18, -14, -14
-2,3:-4, -6, 6, -8, -12, -12, -18, -14, -8
-2,3:-4, -6, 6, -8, -12, -12, -18, -8, -10
-2,3:-4, -6, 6, -8, -12, -12, -18, -8, -2
13,-3:-4, -6, 6, -8, -12, -12, -18, 0, -6
13,-3:-4, -6, 6, -8, -12, -12, -18, 0, 2
13,-3:-4, -6, 6, -8, -12, -12, -18, 6, 0
13,-3:-4, -6, 6, -8, -12, -12, -18, 6, 6
13,-3:-4, -6, 6, -8, -12, -12, -18, 6, 8
13,-3:-4, -6, 6, -8, -12, -12, -18, 10, 6
13,-3:-4, -6, 6, -8, -12, -12, -18, 10, 8
13,-3:-4, -6, 6, -8, -12, -12, -18, 10, 10
-2,3:-4, -6, 6, -8, -12, -12, -16, -22, -16
-2,3:-4, -6, 6, -8, -12, -12, -16, -20, -24
-2,3:-4, -6, 6, -8, -12, -12, -16, -20, -22
-2,3:-4, -6, 6, -8, -12, -12, -14, -6, -12
-2,3:-4, -6, 6, -8, -12, -12, -14, -6, -10
-2,3:-4, -6, 6, -8, -12, -12, -14, -6, -8
-2,3:-4, -6, 6, -8, -12, -12, -8, -8, -14
-2,3:-4, -6, 6, -8, -12, -12, -8, -8, -12
-2,3:-4, -6, 6, -8, -12, -12, -8, -8, -10
-2,3:-4, -6, 6, -8, -12, -8, -12, -16, -24
10,-7:-4, -6, 6, -8, -12, -4, -8, -12, 2
10,-7:-4, -6, 6, -8, -12, -4, -8, 2, -12
-2,3:-4, -6, 6, -8, -10, -20, -14, -16, -8
-2,3:-4, -6, 6, -8, -10, -20, -4, -14, -12
-2,3:-4, -6, 6, -8, -10, -20, -4, -14, -10
-2,3:-4, -6, 6, -8, -10, -20, -4, -14, -8
-2,3:-4, -6, 6, -8, -8, -22, -28, -24, -20
-2,3:-4, -6, 6, -8, -8, -22, -28, -24, -10
-2,3:-4, -6, 6, -8, -8, -22, -26, -8, -22
-2,3:-4, -6, 6, -8, -8, -22, -26, -8, -18
-2,3:-4, -6, 6, -8, -8, -22, -16, -22, -18
-2,3:-4, -6, 6, -8, -8, -22, -16, -22, -8
-2,3:-4, -6, 6, -8, -8, -22, -16, -18, -20
-2,3:-4, -6, 6, -8, -8, -22, -16, -18, -18
-2,3:-4, -6, 6, -8, -8, -16, -24, -14, -20
-2,3:-4, -6, 6, -8, -8, -16, -24, -14, -18
-2,3:-4, -6, 6, -8, -8, -16, -24, -14, -16
-2,3:-4, -6, 6, -8, -8, -16, -14, -12, -20
16,3:-4, -6, 6, -8, -8, 0, -4, -10, -4
5,-2:-4, -6, 6, -8, -8, 10, -20, -24, -24
5,-2:-4, -6, 6, -8, -8, 10, -20, -24, -22
5,-2:-4, -6, 6, -8, -8, 10, -20, -24, -20
-2,3:-4, -6, 6, -8, 0, -12, -20, -12, -16
-2,3:-4, -6, 6, -8, 0, -12, -20, -12, -14
-2,3:-4, -6, 6, -8, 0, -12, -20, -12, -12
-2,3:-4, -6, 6, -8, 0, -12, -20, -8, -6
-2,3:-4, -6, 6, -8, 0, -12, -20, -6, -10
-2,3:-4, -6, 6, -8, 0, -12, -20, -6, -8
-2,3:-4, -6, 6, -8, 0, -12, -10, -12, -12
8,-7:-4, -6, 6, -8, 10, 4, -6, -10, 6
8,-7:-4, -6, 6, -8, 10, 4, -6, -10, 8
8,-7:-4, -6, 6, -8, 10, 4, -6, -10, 10
8,-7:-4, -6, 6, -8, 10, 4, -6, 6, -10
-11,-3:-4, -6, 6, -2, -14, 12, 10, 12, 6
4,-1:-4, -6, 6, -2, -4, -6, 0, 22, 16
4,-1:-4, -6, 6, -2, -4, -6, 0, 22, 18
4,-1:-4, -6, 6, -2, -4, -6, 0, 22, 20
-11,-3:-4, -6, 6, -2, 12, 10, 12, 6, -14
-11,-3:-4, -6, 6, -2, 12, 10, 12, 6, -6
10,-2:-4, -6, 6, 0, -8, -18, -20, -10, 6
3,-4:-4, -6, 6, 0, -8, -18, -20, -2, 10
10,-2:-4, -6, 6, 0, -8, -18, -10, 6, -20
3,-4:-4, -6, 6, 0, -8, -18, -2, 10, -20
5,-9:-4, -6, 6, 0, -8, -12, -10, -16, 2
5,-9:-4, -6, 6, 0, -8, -12, -10, -16, 12
-1,1:-4, -6, 6, 0, -8, 6, -14, -18, 0
-1,1:-4, -6, 6, 0, -8, 6, -14, 0, -18
-1,1:-4, -6, 6, 0, -8, 6, -14, 0, -16
-1,1:-4, -6, 6, 0, -8, 6, -14, 0, -14
4,9:-4, -6, 6, 0, -8, 10, 6, -16, -2
5,-14:-4, -6, 6, 0, -2, -30, -16, -14, 2
5,-14:-4, -6, 6, 0, -2, -30, -16, -14, 12
0,2:-4, -6, 6, 0, 8, 4, 6, 0, -14
0,2:-4, -6, 6, 0, 8, 4, 6, 0, -4
-5,10:-4, -6, 6, 0, 8, 4, 16, 0, 4
20,1:-4, -6, 6, 0, 14, 2, -16, -14, -4
5,-9:-4, -6, 6, 4, -8, -12, -10, -16, 2
5,-9:-4, -6, 6, 4, -8, -12, -10, -16, 4
5,-9:-4, -6, 6, 4, -8, -12, -10, -16, 6
0,5:-4, -6, 6, 4, -8, -4, -2, -10, 10
0,5:-4, -6, 6, 4, -8, -4, -2, 10, -10
5,-14:-4, -6, 6, 4, -2, -30, -16, -14, 2
5,-14:-4, -6, 6, 4, -2, -30, -16, -14, 4
5,-14:-4, -6, 6, 4, -2, -30, -16, -14, 6
-3,14:-4, -6, 6, 6, 12, 2, 12, 22, -14
-3,14:-4, -6, 6, 6, 12, 2, 12, 22, -4
13,3:-4, -6, 6, 10, -10, -14, -4, -4, 0
8,-4:-4, -6, 6, 10, -4, -12, -14, 2, 4
8,-4:-4, -6, 6, 10, -4, -12, -14, 2, 6
8,-4:-4, -6, 6, 10, -4, -12, -14, 2, 8
4,6:-4, -6, 6, 10, 12, 14, 4, 4, 16
11,19:-4, -4, -14, -4, 10, -2, 10, -4, 12
11,19:-4, -4, -14, -4, 10, -2, 10, 12, -4
11,19:-4, -4, -14, -4, 10, -2, 10, 12, 0
13,7:-4, -4, -14, -4, 12, -4, -12, -8, 8
13,7:-4, -4, -14, -4, 12, -4, -12, -8, 10
3,14:-4, -4, -14, -4, 12, -4, -12, -2, 16
13,7:-4, -4, -14, -4, 12, -4, -12, 8, -8
3,14:-4, -4, -14, -4, 12, -4, -12, 16, -2
3,14:-4, -4, -14, -4, 12, -4, -12, 16, 0
3,14:-4, -4, -14, -4, 12, -4, -2, 16, -12
3,14:-4, -4, -14, -4, 12, -4, -2, 16, -10
3,14:-4, -4, -14, -4, 12, -4, -2, 16, -8
5,18:-4, -4, -14, -4, 12, -2, -14, 18, 2
5,18:-4, -4, -14, -4, 12, -2, -12, 18, -4
5,18:-4, -4, -14, -4, 12, -2, -12, 18, 0
8,4:-4, -4, -14, -4, 12, 18, 14, 18, -4
12,0:-4, -4, -14, -2, 4, -8, 14, 12, -14
9,20:-4, -4, -14, -2, 12, 10, 0, -4, 16
9,20:-4, -4, -14, -2, 12, 10, 0, 16, -4
5,18:-4, -4, -14, 2, 12, -2, -4, 18, 0
5,-3:-4, -4, -14, 2, 12, 14, 6, 2, -10
7,16:-4, -4, -14, 4, -4, 8, 10, 8, 14
7,7:-4, -4, -14, 6, -4, 6, 2, 4, -2
7,2:-4, -4, -14, 6, -4, 12, -2, 0, -16
7,2:-4, -4, -14, 6, -4, 12, -2, 0, -8
27,6:-4, -4, -14, 6, -4, 12, 0, -18, -16
-7,2:-4, -4, -14, 8, 0, -2, -4, 4, -8
1,8:-4, -4, -14, 8, 0, 8, 6, 12, -4
1,8:-4, -4, -14, 8, 0, 8, 6, 12, 0
3,10:-4, -4, -8, -20, -16, 8, 4, 12, -2
3,10:-4, -4, -8, -20, -2, 8, 2, 12, -16
3,10:-4, -4, -8, -20, -2, 8, 2, 12, -14
7,13:-4, -4, -8, -18, -20, 10, -6, 4, -14
7,13:-4, -4, -8, -18, -20, 10, -6, 4, -12
7,13:-4, -4, -8, -18, -20, 10, -6, 4, -10
12,-5:-4, -4, -8, -18, -4, -14, -26, -12, -8
12,-5:-4, -4, -8, -18, -4, -14, -26, -12, -6
12,-5:-4, -4, -8, -18, -4, -14, -26, -8, -12
6,-4:-4, -4, -8, -18, -4, -14, -18, -26, -16
6,-4:-4, -4, -8, -18, -4, -14, -18, -16, -26
6,-4:-4, -4, -8, -18, -4, -14, -18, -16, -16
12,4:-4, -4, -8, -12, -14, -10, 14, 4, 6
12,4:-4, -4, -8, -12, -14, -10, 14, 4, 8
12,4:-4, -4, -8, -12, -14, -10, 14, 4, 10
20,12:-4, -4, -8, -12, -14, -6, 4, -10, 2
20,12:-4, -4, -8, -12, -14, -6, 4, -10, 12
20,12:-4, -4, -8, -12, -14, -6, 4, 2, -10
12,4:-4, -4, -8, -12, -12, -20, -10, 6, -20
12,4:-4, -4, -8, -12, -12, -20, -10, 6, -18
12,9:-4, -4, -8, -12, -12, 0, 2, 12, 20
20,12:-4, -4, -8, -12, -6, 4, -10, 2, -14
9,18:-4, -4, -8, -12, 0, 2, -10, 6, -14
6,7:-4, -4, -8, -10, -20, -4, 8, 8, 6
18,0:-4, -4, -8, -10, -20, -2, 10, -8, -20
7,1:-4, -4, -8, -10, -20, 0, -10, 0, 12
7,1:-4, -4, -8, -10, -20, 0, 0, 12, -10
7,1:-4, -4, -8, -10, -20, 0, 0, 12, -8
7,1:-4, -4, -8, -10, -20, 0, 0, 12, -6
6,7:-4, -4, -8, -10, -4, 8, 8, 6, -20
6,7:-4, -4, -8, -10, -4, 8, 8, 6, -10
8,-5:-4, -4, -8, -10, 8, 10, 6, -16, -8
12,-1:-4, -4, -8, -4, -12, 8, -4, 2, 0
12,-1:-4, -4, -8, -4, -12, 8, -4, 2, 10
12,-1:-4, -4, -8, -4, -12, 8, -4, 4, 4
4,3:-4, -4, -8, -4, 8, 12, -4, 12, -20
4,3:-4, -4, -8, -4, 8, 12, -4, 12, -10
-1,9:-4, -4, -8, -2, -12, -16, -6, 12, 8
-1,9:-4, -4, -8, -2, -12, -16, 12, 8, -6
-1,9:-4, -4, -8, -2, -12, -16, 12, 8, -4
-1,9:-4, -4, -8, -2, -12, -16, 12, 8, -2
-1,9:-4, -4, -8, -2, -12, -10, 12, 8, -12
-1,9:-4, -4, -8, -2, -12, -10, 12, 8, -10
-1,9:-4, -4, -8, -2, -12, -10, 12, 8, -8
-1,9:-4, -4, -8, -2, -12, -6, 12, 8, -16
-1,9:-4, -4, -8, -2, -12, -6, 12, 8, -14
-1,9:-4, -4, -8, -2, -12, -6, 12, 8, -12
11,11:-4, -4, -8, -2, -12, 18, -8, 2, 16
3,10:-4, -4, -8, -2, 8, 2, -2, 12, -16
11,17:-4, -4, -8, 2, -12, -22, -26, -24, -8
3,10:-4, -4, -8, 2, -12, -6, 8, 12, -12
3,10:-4, -4, -8, 2, 8, -16, -12, 12, -2
3,10:-4, -4, -8, 2, 8, -16, -12, 12, 0
9,-5:-4, -4, -8, 6, -6, -16, -16, 0, 8
9,-5:-4, -4, -8, 6, -6, -16, -16, 0, 10
9,-5:-4, -4, -8, 6, -6, -16, -16, 8, 0
9,-5:-4, -4, -8, 6, -6, -16, -16, 8, 2
9,-5:-4, -4, -8, 6, -6, -16, -16, 8, 4
8,12:-4, -4, -8, 6, -6, -16, -10, 0, 2
8,12:-4, -4, -8, 6, -6, -16, 0, 2, -10
8,12:-4, -4, -8, 6, -6, -16, 0, 2, -8
10,2:-4, -4, -8, 8, -6, -16, -20, -28, 8
10,2:-4, -4, -8, 8, -6, -16, -20, 8, -28
10,2:-4, -4, -8, 8, -6, -16, -20, 8, -18
5,-10:-4, -4, -8, 8, -6, 0, -6, -10, 4
5,-10:-4, -4, -8, 8, -6, 0, -6, -10, 6
5,-10:-4, -4, -8, 8, -6, 0, -6, -10, 8
5,-10:-4, -4, -8, 8, -6, 0, -6, 4, -10
17,11:-4, -4, -8, 8, 6, -6, -16, -8, 12
17,11:-4, -4, -8, 8, 6, -6, -16, -8, 16
17,11:-4, -4, -8, 8, 6, -6, -16, 12, -8
17,11:-4, -4, -8, 8, 6, -6, -8, 12, -16
9,-5:-4, -4, -6, -16, -8, -6, -6, -16, 12
3,-10:-4, -4, -6, -14, -4, 12, -4, -8, -2
3,-10:-4, -4, -6, -14, -4, 12, -4, -8, 0
3,-10:-4, -4, -6, -14, -4, 12, -4, -8, 2
3,-10:-4, -4, -6, -14, -4, 12, -4, -2, -8
3,10:-4, -4, -6, -14, -2, 8, 2, 12, -4
13,-3:-4, -4, -6, -2, -8, -28, -18, -6, -26
13,-3:-4, -4, -6, -2, -8, -28, -18, -6, -24
15,-4:-4, -4, -6, -2, -8, -26, -22, -12, -14
15,7:-4, -4, -6, -2, -8, -26, -20, -12, -26
15,7:-4, -4, -6, -2, -8, -26, -20, -12, -24
15,7:-4, -4, -6, -2, -8, -26, -20, -12, -22
13,-3:-4, -4, -6, -2, -8, -26, -18, -6, -32
11,-3:-4, -4, -6, -2, -8, -8, -6, -16, -30
8,-4:-4, -4, -6, -2, -8, -2, -8, -14, -30
-3,7:-4, -4, -6, 2, -8, -30, -12, -10, 12
-3,7:-4, -4, -6, 2, -8, -30, -12, 12, -10
-3,7:-4, -4, -6, 2, -8, -30, -12, 12, -8
-3,7:-4, -4, -6, 2, -8, -30, -12, 12, -6
-3,7:-4, -4, -6, 2, -8, -12, -10, 12, -30
18,19:-4, -4, -4, -4, -4, -2, -2, -16, 0
7,16:-4, -4, -4, 8, 10, 14, 8, -4, -4
7,16:-4, -4, -4, 8, 10, 14, 8, 2, -2
7,16:-4, -4, -4, 8, 10, 14, 8, 2, 0
8,8:-4, -4, -4, 8, 10, 14, 8, 8, 8
18,6:-4, -4, -4, 8, 12, -2, -10, 4, 2
6,2:-4, -4, -4, 10, 10, -18, 4, -6, 14
6,2:-4, -4, -4, 10, 10, -18, 4, -6, 18
6,2:-4, -4, -4, 10, 10, 4, -6, 14, -18
3,-5:-4, -4, -4, 10, 14, -6, -4, -10, 2
3,-5:-4, -4, -4, 10, 14, -6, -4, -10, 4
3,-5:-4, -4, -4, 10, 14, -6, -4, -10, 6
13,7:-4, -4, -4, 12, -4, -12, -8, 8, -14
3,14:-4, -4, -4, 12, -4, -12, -2, 16, -14
3,14:-4, -4, -4, 12, -4, -12, -2, 16, -4
3,-5:-4, -4, -4, 12, -2, -12, -4, -10, 10
3,-5:-4, -4, -4, 12, -2, -12, -4, -10, 12
11,-3:-4, -4, -4, 12, -2, -6, -16, 2, 10
11,-3:-4, -4, -4, 12, -2, -6, -16, 2, 12
5,18:-4, -4, -4, 12, -2, -6, 2, 18, -10
5,18:-4, -4, -4, 12, -2, -6, 2, 18, -8
8,-2:-4, -4, -4, 12, -2, -4, -2, 4, 10
8,-2:-4, -4, -4, 12, -2, -4, -2, 4, 12
8,-2:-4, -4, -4, 12, -2, -4, -2, 10, 4
3,-5:-4, -4, -4, 12, 0, -4, -10, 10, 8
17,5:-4, -4, -4, 12, 2, 10, 8, 2, 8
17,5:-4, -4, -4, 12, 2, 10, 8, 2, 10
15,14:-4, -4, -4, 12, 2, 14, 4, -12, 4
14,5:-4, -4, -4, 12, 2, 14, 4, -4, -4
15,14:-4, -4, -4, 12, 2, 14, 4, 4, -12
15,14:-4, -4, -4, 12, 2, 14, 4, 4, -10
2,1:-4, -4, -2, 4, -10, -18, 0, 8, -4
4,9:-4, -4, -2, 4, -10, 0, 10, -4, 18
7,13:-4, -4, -2, 4, -10, 2, -4, -2, 0
3,-5:-4, -4, -2, 4, 0, -4, -4, -10, 10
-6,9:-4, -4, -2, 4, 0, 6, -2, 10, 20
10,10:-4, -4, -2, 4, 12, 12, 12, -10, 6
3,-5:-4, -4, -2, 8, 2, -4, -10, 2, 4
3,-5:-4, -4, -2, 8, 2, -4, -10, 2, 6
3,-5:-4, -4, -2, 8, 2, -4, -10, 2, 12
3,-5:-4, -4, -2, 8, 2, -4, -10, 8, 4
3,-5:-4, -4, -2, 8, 2, -4, -10, 8, 6
3,-5:-4, -4, -2, 8, 2, -4, -10, 8, 8
3,10:-4, -4, -2, 8, 2, -4, -10, 12, -4
3,-5:-4, -4, -2, 8, 2, -4, -10, 12, 6
3,10:-4, -4, -2, 8, 2, -4, -8, 12, -10
3,10:-4, -4, -2, 8, 2, -4, -6, 12, -6
3,10:-4, -4, -2, 8, 2, -4, -6, 12, -4
3,10:-4, -4, -2, 8, 2, -4, -6, 12, -2
3,10:-4, -4, -2, 8, 2, -4, 0, 12, -10
3,10:-4, -4, -2, 8, 2, -4, 0, 12, -4
3,10:-4, -4, -2, 8, 2, -4, 0, 12, -2
3,-5:-4, -4, -2, 10, 2, -4, -10, 0, 2
3,-5:-4, -4, -2, 10, 2, -4, -10, 0, 4
3,-5:-4, -4, -2, 10, 2, -4, -10, 0, 6
12,10:-4, -4, -2, 10, 12, -2, -16, -4, 12
12,10:-4, -4, -2, 10, 12, -2, -16, 12, -4
12,10:-4, -4, -2, 10, 12, -2, -4, 12, -16
3,-5:-4, -4, -2, 10, 12, 2, -4, -10, 8
3,-5:-4, -4, -2, 10, 12, 2, -4, -10, 10
3,-5:-4, -4, -2, 10, 12, 2, -4, -10, 12
3,-5:-4, -4, 2, -6, -6, -10, -4, -10, 10
23,-3:-4, -4, 2, 8, -12, -18, -10, -28, 0
23,-3:-4, -4, 2, 8, -12, -18, -10, -28, 2
7,10:-4, -4, 2, 8, -12, -18, -10, -22, 8
23,-3:-4, -4, 2, 8, -12, -18, -10, 0, -28
7,10:-4, -4, 2, 8, -12, -18, -10, 8, -22
7,10:-4, -4, 2, 8, -12, -18, -10, 8, -20
3,-5:-4, -4, 2, 8, 10, 6, -4, -10, 8
3,-5:-4, -4, 2, 8, 10, 6, -4, -10, 12
3,-5:-4, -4, 2, 8, 12, 2, -4, -10, 10
3,-5:-4, -4, 2, 8, 12, 2, -4, -10, 12
2,16:-4, -4, 2, 8, 12, 8, 14, -2, 12
2,16:-4, -4, 2, 8, 12, 8, 14, 12, -2
3,-5:-4, -4, 2, 12, -2, -4, -10, 10, 0
3,-5:-4, -4, 2, 12, -2, -4, -10, 10, 10
5,18:-4, -4, 2, 12, 0, 0, 4, 18, 2
5,18:-4, -4, 2, 12, 0, 0, 4, 18, 4
5,18:-4, -4, 2, 12, 0, 0, 4, 18, 6
2,-7:-4, -4, 2, 12, 14, 2, -4, -8, -4
3,-5:-4, -4, 4, -4, -10, -2, 8, -2, 0
3,-5:-4, -4, 4, -4, -10, -2, 8, -2, 2
3,-5:-4, -4, 4, -4, -10, -2, 8, -2, 4
3,-5:-4, -4, 6, -4, -10, 6, 2, -6, 4
3,-5:-4, -4, 6, -4, -10, 6, 2, -6, 8
3,-5:-4, -4, 6, -4, -10, 6, 2, 4, 4
3,-5:-4, -4, 6, -4, -10, 6, 2, 4, 6
3,-5:-4, -4, 6, -4, -10, 6, 2, 8, -6
3,-5:-4, -4, 6, -4, -10, 6, 2, 8, 4
3,-5:-4, -4, 6, -4, -10, 6, 10, 10, -4
3,-5:-4, -4, 6, -4, -10, 6, 10, 10, 6
2,1:-4, -4, 6, -4, -10, 12, -16, -4, 4
2,1:-4, -4, 6, -4, -10, 12, -16, -4, 6
2,1:-4, -4, 6, -4, -10, 12, -16, -4, 8
3,-5:-4, -4, 6, -4, -10, 12, -16, -2, -8
3,-5:-4, -4, 6, -4, -10, 12, -16, -2, -6
2,1:-4, -4, 6, -4, -10, 12, -16, 4, -4
3,-5:-4, -4, 6, -4, -10, 12, -16, 4, 0
3,-5:-4, -4, 6, -4, -10, 12, -16, 4, 2
3,-5:-4, -4, 6, -4, -10, 12, -16, 4, 4
3,-5:-4, -4, 6, -4, -10, 12, -12, 0, -16
3,-5:-4, -4, 6, -4, -10, 12, -12, 0, -14
3,-5:-4, -4, 6, -4, -10, 12, -12, 0, -12
2,1:-4, -4, 6, -4, -10, 12, -4, 4, -16
2,1:-4, -4, 6, -4, -10, 12, -4, 4, -8
3,-5:-4, -4, 6, -4, 6, -6, 22, -10, 0
3,-5:-4, -4, 6, -4, 6, -6, 22, -10, 2
3,-5:-4, -4, 6, -4, 6, -6, 22, -10, 4
22,3:-4, -4, 6, 6, 12, 0, 6, -20, -2
22,3:-4, -4, 6, 6, 12, 0, 6, -2, -20
3,-5:-4, -4, 8, 0, -4, 0, -4, -10, 4
3,-5:-4, -4, 8, 0, -4, 0, -4, -10, 14
3,16:-4, -4, 8, 0, -2, 10, 0, 2, 18
3,-5:-4, -4, 8, 0, 8, 2, -4, -10, 6
3,-5:-4, -4, 8, 0, 8, 2, -4, -10, 16
3,-5:-4, -4, 8, 0, 8, 6, -4, -10, 4
3,-5:-4, -4, 8, 0, 8, 6, -4, -10, 6
1,8:-4, -4, 8, 0, 8, 6, -4, 12, -4
1,8:-4, -4, 8, 0, 8, 6, -4, 12, -2
1,8:-4, -4, 8, 0, 8, 6, 0, 12, -14
1,8:-4, -4, 8, 0, 8, 6, 0, 12, -4
-1,1:-4, -4, 8, 0, 14, -8, -14, 8, 10
-1,14:-4, -4, 8, 0, 14, 8, -2, 10, 20
6,27:-4, -4, 8, 4, 8, 6, -4, 22, 10
3,-5:-4, -4, 8, 6, 0, -4, -10, 4, 4
3,-5:-4, -4, 8, 6, 0, -4, -10, 4, 14
3,-5:-4, -4, 8, 6, 0, -4, -10, 14, 4
3,-5:-4, -4, 8, 6, 0, -4, -10, 14, 6
3,-5:-4, -4, 8, 6, 0, -4, -10, 14, 8
3,-5:-4, -4, 8, 6, 10, -4, -10, 14, 16
3,-5:-4, -4, 8, 6, 10, -4, -10, 14, 18
3,-5:-4, -4, 8, 6, 10, -4, -10, 16, 10
3,-5:-4, -4, 8, 10, 0, 6, -4, -10, 6
1,1:-4, -4, 8, 10, 0, 14, 6, 14, 6
11,13:-4, -4, 8, 10, 4, 16, 18, -2, 0
7,15:-4, -4, 8, 10, 6, 2, 8, 2, 6
7,15:-4, -4, 8, 10, 6, 2, 8, 6, 2
5,4:-4, -4, 8, 10, 14, 8, 0, 12, 0
3,-5:-4, -4, 10, 6, -4, -10, -2, 8, 2
3,-5:-4, -4, 10, 6, -4, -10, -2, 8, 4
3,-5:-4, -4, 10, 6, -4, -10, -2, 8, 6
1,12:-4, 0, -16, -6, 0, 10, -2, 16, -12
1,12:-4, 0, -16, -6, 0, 10, -2, 16, -10
1,12:-4, 0, -16, -6, 0, 10, -2, 16, -8
5,-9:-4, 0, -16, -6, 0, 10, 4, -4, 2
5,-9:-4, 0, -16, -6, 0, 10, 4, -4, 4
5,-9:-4, 0, -16, -6, 0, 10, 4, -4, 6
7,8:-4, 0, -16, -6, 2, 6, 12, -8, -8
2,-3:-4, 0, -16, -6, 4, -4, 0, -8, -10
14,3:-4, 0, -16, -6, 4, 6, 4, -4, -6
9,7:-4, 0, -16, -6, 8, 4, -4, -8, -10
6,-1:-4, 0, -16, -4, 0, -8, -4, 6, 4
6,-1:-4, 0, -16, -4, 0, -4, 6, 4, -8
3,14:-4, 0, -16, -4, 8, 6, 12, -4, -16
3,14:-4, 0, -16, -4, 8, 6, 12, -4, -6
6,10:-4, 0, -16, 0, 10, 2, -14, -14, 2
6,10:-4, 0, -16, 0, 10, 2, -14, 2, -14
16,7:-4, 0, -16, 4, -16, 6, -12, -6, -12
11,10:-4, 0, -16, 4, -16, 6, -6, 4, -8
10,-6:-4, 0, -16, 4, 0, -12, 14, -18, -4
10,-6:-4, 0, -16, 4, 0, -12, 14, -18, 6
10,-6:-4, 0, -16, 4, 0, 4, 16, -18, 8
10,-6:-4, 0, -16, 4, 0, 4, 16, -18, 10
10,-6:-4, 0, -16, 4, 0, 4, 16, -18, 12
10,-6:-4, 0, -16, 4, 0, 10, -18, -10, -6
10,-6:-4, 0, -16, 4, 0, 10, -18, -10, -4
10,-6:-4, 0, -16, 4, 0, 10, -18, -10, -2
10,-6:-4, 0, -16, 4, 0, 10, -18, -6, -6
8,0:-4, 0, -16, 4, 4, 6, -12, 2, 2
11,13:-4, 0, -16, 6, 4, 4, 10, -2, 14
4,10:-4, 0, -16, 6, 4, 8, 6, 4, -14
4,10:-4, 0, -16, 6, 4, 8, 6, 4, -12
4,10:-4, 0, -16, 6, 4, 8, 6, 4, -10
-1,4:-4, 0, -16, 6, 4, 10, -4, -10, 0
11,13:-4, 0, -16, 6, 8, 4, 4, 10, -2
0,0:-4, 0, -16, 6, 10, 4, 4, -12, -2
