-3,-3:-4, -6, -4, -10, 0
5,-6:-4, -6, 6, -2, 14
5,-6:-4, -6, 6, -2, 16
5,-6:-4, -6, 6, -2, 18
-3,-2:-4, -6, -6, 2, 8, 8
5,-6:-4, -6, 6, -2, 22, 16
5,-6:-4, -6, 6, -2, 22, 18
5,-6:-4, -6, 6, -2, 22, 20
2,-3:-4, 0, -12, 8, 8, 16
-3,0:-4, 0, -8, 6, 10, 0
0,-8:-4, 0, 4, 6, -18, -8
2,-3:-4, 0, 8, 8, 16, -12
2,-3:-4, 0, 8, 8, 16, -10
2,-3:-4, 0, 8, 8, 16, -8
5,-1:-4, 4, -8, -16, 2, -6
-4,6:6, 6, 8, -4, 4, -16
-4,6:6, 6, 8, -4, 4, -14
-4,6:6, 6, 8, -4, 4, -12
-1,-2:6, 6, 8, 6, 12, 2
10,5:-4, -12, -14, -4, -4, -6, 6
5,-6:-4, -12, 4, 6, 4, -2, 0
5,-6:-4, -12, 4, 6, 4, -2, 2
5,-14:-4, -6, -14, 6, -2, -16, -4
5,-14:-4, -6, -14, 6, -2, -16, 0
5,-14:-4, -6, -14, 6, -2, -4, -16
5,-14:-4, -6, -14, 6, -2, -4, -6
4,2:-4, -6, -8, -10, -20, -2, -8
4,2:-4, -6, -8, -10, -20, -2, -6
4,2:-4, -6, -8, -10, -20, -2, -4
4,2:-4, -6, -8, -10, -2, -8, -20
4,2:-4, -6, -8, -10, -2, -8, -10
-2,-2:-4, -6, -6, 0, -6, -6, 0
0,-3:-4, -6, 6, -8, -20, -6, 0
0,-3:-4, -6, 6, -8, -8, 0, -18
0,-3:-4, -6, 6, -8, -8, 0, -12
5,-6:-4, -6, 6, -2, 12, 10, 18
5,-6:-4, -6, 6, -2, 22, 12, 14
5,-6:-4, -6, 6, -2, 22, 12, 16
5,-6:-4, -6, 6, -2, 22, 12, 18
6,13:-4, 0, -16, 0, 10, 8, 0
2,-3:-4, 0, -12, 8, 8, 12, 14
2,-3:-4, 0, -12, 8, 8, 12, 16
2,-3:-4, 0, -12, 8, 8, 12, 18
2,-3:-4, 0, -12, 8, 8, 14, 18
4,12:-4, 0, 6, 2, -2, -10, -2
4,12:-4, 0, 6, 2, -2, -2, -10
4,12:-4, 0, 6, 2, -2, -2, -6
16,13:-4, 0, 8, -6, -12, -14, 6
2,-3:-4, 0, 8, 8, 16, -16, -14
2,-3:-4, 0, 8, 8, 16, -16, -12
2,-3:-4, 0, 8, 8, 16, -16, -10
2,14:-4, 2, 6, 0, 4, -10, 2
2,14:-4, 2, 6, 0, 4, -2, -2
2,14:-4, 2, 6, 0, 4, 0, -2
2,14:-4, 2, 6, 0, 4, 6, -4
4,-2:-4, 2, 6, 0, 14, -4, -6
-14,-4:-4, 2, 6, 10, 0, 14, 10
36,-8:-4, 4, -10, 2, -16, -26, -8
36,-8:-4, 4, -10, 2, -16, -26, -6
36,-8:-4, 4, -10, 2, -16, -26, -4
5,-6:-4, 4, -8, 6, -2, 14, -10
5,-6:-4, 4, -8, 6, -2, 14, -8
19,-12:-4, 4, -4, -10, -18, -28, -20
9,0:-4, 4, -2, -14, 6, 2, 6
0,0:6, -4, -4, -6, -4, -10, 0
8,-3:6, -4, -4, -6, 6, -2, 14
8,-3:6, -4, -4, -6, 6, -2, 16
8,-3:6, -4, -4, -6, 6, -2, 18
1,6:6, 6, -2, 10, 0, 18, 8
-1,3:6, 6, 2, -6, -6, -14, 10
-1,3:6, 6, 2, -6, -6, -14, 12
-1,3:6, 6, 2, -6, -6, -14, 14
-1,3:6, 6, 2, -6, -6, 10, -14
2,-2:6, 6, 2, -4, -8, 10, 2
-6,1:6, 6, 2, -2, -4, 20, 10
-4,6:6, 6, 8, -4, 4, -20, -18
-4,6:6, 6, 8, -4, 4, -20, -16
-4,6:6, 6, 8, -4, 4, -20, -14
0,-2:6, 6, 8, 8, 0, -6, -6
13,-2:6, -4, -4, 0, -12, -6, 6, -4, -10, 10
13,-2:6, -4, -4, 0, -12, -6, 6, -4, -10, 12
13,-2:6, -4, -4, 0, -12, -6, 6, -4, 8, -10
5,15:6, -4, -4, 0, -12, 2, 6, 8, -4, 4
7,1:6, -4, -4, 0, -12, 6, 10, 6, 8, 20
5,0:6, -4, -4, 0, -12, 8, 8, 12, 22, 16
5,0:6, -4, -4, 0, -12, 8, 8, 12, 22, 18
5,0:6, -4, -4, 0, -12, 8, 8, 12, 22, 20
5,0:6, -4, -4, 0, -12, 8, 8, 14, 14, 16
5,0:6, -4, -4, 0, -12, 8, 8, 14, 14, 18
5,0:6, -4, -4, 0, -12, 8, 8, 14, 14, 20
5,0:6, -4, -4, 0, -12, 8, 8, 14, 16, 20
5,0:6, -4, -4, 0, -12, 8, 8, 20, 16, 8
12,3:6, -4, -4, 0, -12, 10, -16, -12, -10, 0
11,3:6, -4, -4, 0, -12, 10, -2, -2, 2, -2
5,8:6, -4, -4, 0, -8, -2, -12, -4, 4, 0
5,8:6, -4, -4, 0, -8, -2, -4, 4, 0, -12
8,-13:6, -4, -4, 0, -8, 4, 14, -14, -18, -6
8,-13:6, -4, -4, 0, -8, 4, 14, -14, -18, -4
4,1:6, -4, -4, 0, -8, 6, -8, 10, 0, -10
26,-2:6, -4, -4, 0, -8, 6, -2, 0, 2, -6
-6,8:6, -4, -4, 0, -8, 8, -8, 12, 14, -10
-6,8:6, -4, -4, 0, -8, 8, -8, 12, 14, -6
0,12:6, -4, -4, 0, -8, 8, 10, 2, 12, -8
22,4:6, -4, -4, 0, -4, -6, -14, 4, 2, 4
14,2:6, -4, -4, 0, 0, 10, -6, -14, -8, 2
6,9:6, -4, -4, 0, 0, 10, -2, 16, 6, -12
6,9:6, -4, -4, 0, 0, 10, -2, 16, 6, -10
6,9:6, -4, -4, 0, 0, 10, -2, 16, 6, -8
19,14:6, -4, -4, 0, 2, -6, -14, -10, 8, -2
19,11:6, -4, -4, 0, 4, -6, 4, -18, -6, -8
4,1:6, -4, -4, 0, 6, -6, -4, 10, 0, -18
7,15:6, -4, -4, 0, 6, 2, -2, -10, 0, 2
7,15:6, -4, -4, 0, 6, 2, -2, -2, -4, -12
7,15:6, -4, -4, 0, 6, 2, -2, -2, -4, -10
7,15:6, -4, -4, 0, 6, 2, -2, -2, -4, -8
12,-2:6, -4, -4, 0, 8, -6, -14, -16, 2, 2
2,4:6, -4, -4, 0, 8, 8, 12, -2, 2, 20
2,4:6, -4, -4, 0, 8, 8, 12, -2, 2, 22
5,0:6, -4, -4, 0, 8, 8, 16, -16, -6, -12
5,0:6, -4, -4, 0, 8, 8, 16, -16, -6, -10
5,0:6, -4, -4, 0, 8, 8, 16, -16, -6, -8
5,0:6, -4, -4, 0, 8, 8, 16, -6, -4, -12
14,8:6, -4, -4, 2, 0, -8, -2, 2, -14, 2
14,8:6, -4, -4, 2, 0, -8, -2, 2, 2, -14
14,8:6, -4, -4, 2, 0, -8, -2, 2, 2, -12
1,25:6, -4, -4, 2, 2, -14, -10, 16, 14, 24
3,0:6, -4, -4, 2, 6, -14, -18, -6, 0, -18
3,0:6, -4, -4, 2, 6, -14, -18, -6, 0, -8
3,0:6, -4, -4, 2, 6, -14, -18, 2, 0, -18
3,0:6, -4, -4, 2, 6, -14, -18, 2, 0, -16
3,0:6, -4, -4, 2, 6, -14, -18, 2, 0, -14
5,17:6, -4, -4, 2, 6, 0, 4, -10, -6, -4
5,17:6, -4, -4, 2, 6, 0, 4, -10, -4, -8
5,17:6, -4, -4, 2, 6, 0, 4, -10, 0, -4
5,17:6, -4, -4, 2, 6, 0, 4, -10, 0, 0
5,17:6, -4, -4, 2, 6, 0, 4, -8, 2, -8
5,17:6, -4, -4, 2, 6, 0, 4, -8, 2, -6
5,17:6, -4, -4, 2, 6, 0, 4, -8, 4, -2
5,17:6, -4, -4, 2, 6, 0, 4, -6, -10, 2
5,17:6, -4, -4, 2, 6, 0, 4, -6, -10, 4
5,17:6, -4, -4, 2, 6, 0, 4, -6, 4, -6
5,17:6, -4, -4, 2, 6, 0, 4, -6, 6, 4
5,17:6, -4, -4, 2, 6, 0, 4, -2, -10, 0
5,17:6, -4, -4, 2, 6, 0, 4, -2, -4, -4
5,17:6, -4, -4, 2, 6, 0, 4, -2, -4, -2
5,17:6, -4, -4, 2, 6, 0, 4, 2, -6, -6
5,17:6, -4, -4, 2, 6, 0, 4, 2, -4, -8
5,17:6, -4, -4, 2, 6, 0, 4, 2, -4, 2
5,17:6, -4, -4, 2, 6, 0, 4, 2, -2, -4
5,17:6, -4, -4, 2, 6, 0, 4, 2, -2, -2
5,17:6, -4, -4, 2, 6, 0, 4, 2, -2, 0
5,17:6, -4, -4, 2, 6, 0, 4, 2, 4, 2
5,17:6, -4, -4, 2, 6, 0, 4, 4, -6, -10
5,17:6, -4, -4, 2, 6, 0, 4, 4, -6, -6
5,17:6, -4, -4, 2, 6, 0, 4, 4, -4, -2
5,17:6, -4, -4, 2, 6, 0, 4, 4, 0, -10
5,19:6, -4, -4, 4, -10, -8, -12, -20, -10, -26
14,-3:6, -4, -4, 4, -10, -6, -2, -4, -14, -4
14,-3:6, -4, -4, 4, -10, -6, -2, -4, -14, 0
39,-5:6, -4, -4, 4, -10, 2, -16, -26, -12, -10
39,-5:6, -4, -4, 4, -10, 2, -16, -26, -12, -8
39,-5:6, -4, -4, 4, -10, 2, -16, -26, -12, -6
12,-3:6, -4, -4, 4, -8, -16, 0, -6, 2, 4
12,-3:6, -4, -4, 4, -8, -16, 0, -6, 2, 6
12,-3:6, -4, -4, 4, -8, -16, 0, -6, 2, 8
8,-11:6, -4, -4, 4, -8, -14, 6, -4, -2, -8
8,-11:6, -4, -4, 4, -8, -14, 6, -4, -2, -6
8,-11:6, -4, -4, 4, -8, -14, 6, -4, -2, -4
8,-3:6, -4, -4, 4, -8, -12, 6, -2, 14, -12
8,-3:6, -4, -4, 4, -8, -12, 6, -2, 14, -10
8,-3:6, -4, -4, 4, -8, -12, 6, -2, 14, -8
2,22:6, -4, -4, 4, -8, -12, 6, 0, 4, 20
13,-4:6, -4, -4, 4, -8, 6, -4, -4, -14, 10
8,-3:6, -4, -4, 4, -8, 6, -2, 14, -14, -16
8,-3:6, -4, -4, 4, -8, 6, -2, 14, -6, -10
8,-3:6, -4, -4, 4, -8, 6, -2, 14, -6, -8
21,-5:6, -4, -4, 4, -4, -16, -14, -36, -24, -26
24,-12:6, -4, -4, 4, -4, -12, -10, -46, -36, -28
24,-12:6, -4, -4, 4, -4, -12, -10, -46, -36, -26
24,-12:6, -4, -4, 4, -4, -12, -10, -46, -36, -24
24,-12:6, -4, -4, 4, -4, -12, -10, -46, -28, -36
22,-9:6, -4, -4, 4, -4, -10, -18, -28, -18, -20
22,-9:6, -4, -4, 4, -4, -10, -18, -28, -18, -16
22,-9:6, -4, -4, 4, -4, -10, -18, -28, -16, -22
22,-9:6, -4, -4, 4, -4, -10, -18, -28, -16, -20
22,-9:6, -4, -4, 4, -4, -10, -18, -28, -16, -18
0,0:6, -4, -4, 4, 4, -6, -4, -10, 0, 14
-7,19:6, -4, -4, 4, 4, -6, 4, -8, 22, 4
-7,19:6, -4, -4, 4, 4, -6, 4, -8, 22, 6
-7,19:6, -4, -4, 4, 4, -6, 4, -8, 22, 8
2,14:6, -4, -4, 4, 4, 6, -14, 2, 12, -10
2,14:6, -4, -4, 4, 4, 6, -14, 2, 12, -8
2,14:6, -4, -4, 4, 4, 6, -14, 2, 12, -6
8,-3:6, -4, -4, 4, 4, 6, -6, -2, 16, 14
12,8:6, -4, -4, 4, 4, 6, 10, 4, 16, 6
12,8:6, -4, -4, 4, 4, 6, 10, 4, 16, 8
12,8:6, -4, -4, 4, 4, 6, 10, 6, 4, 16
3,4:6, -4, 6, -4, -4, -6, -6, 2, 8, 8
11,0:6, -4, 6, -4, -4, -6, 6, -2, 22, 16
11,0:6, -4, 6, -4, -4, -6, 6, -2, 22, 18
11,0:6, -4, 6, -4, -4, -6, 6, -2, 22, 20
8,3:6, -4, 6, -4, -4, 0, -12, 8, 8, 16
3,6:6, -4, 6, -4, -4, 0, -8, 6, 10, 0
8,3:6, -4, 6, -4, -4, 0, 8, 8, 16, -12
8,3:6, -4, 6, -4, -4, 0, 8, 8, 16, -10
8,3:6, -4, 6, -4, -4, 0, 8, 8, 16, -8
1,-10:6, -4, 6, 6, -4, -4, -8, -16, 2, -8
3,8:6, -4, 6, 6, -4, -4, 2, -12, 6, 8
19,6:6, -4, 6, 6, -4, -4, 2, -2, -4, 6
19,6:6, -4, 6, 6, -4, -4, 2, -2, 2, 4
19,6:6, -4, 6, 6, -4, -4, 2, -2, 4, 4
19,6:6, -4, 6, 6, -4, -4, 2, -2, 12, 0
-1,9:6, -4, 6, 6, -2, -4, -2, 4, 4, 0
-1,9:6, -4, 6, 6, -2, -4, -2, 4, 4, 2
5,13:6, -4, 6, 6, -2, -4, 4, 16, 0, -4
-1,9:6, -4, 6, 6, -2, -4, 10, 4, -16, 10
-1,9:6, -4, 6, 6, -2, -4, 10, 4, -16, 12
-9,9:6, -4, 6, 6, -2, -4, 16, 4, 8, 2
-9,9:6, -4, 6, 6, -2, -4, 16, 4, 8, 6
-7,23:6, -4, 6, 6, -2, 6, 12, 20, 30, 22
-3,40:6, -4, 6, 6, -2, 12, 0, 18, 28, 6
-3,40:6, -4, 6, 6, -2, 12, 0, 18, 28, 8
-3,40:6, -4, 6, 6, -2, 12, 0, 18, 28, 10
2,6:6, -4, 6, 6, 2, -6, -6, -14, 18, 12
2,6:6, -4, 6, 6, 2, -6, -6, -14, 18, 14
2,6:6, -4, 6, 6, 2, -6, -6, -14, 18, 16
2,6:6, -4, 6, 6, 2, -6, -6, -12, 10, -16
2,6:6, -4, 6, 6, 2, -6, -6, -10, 10, -16
2,6:6, -4, 6, 6, 2, -6, -6, -10, 10, -14
2,6:6, -4, 6, 6, 2, -6, -6, -10, 10, -12
18,20:6, -4, 6, 6, 2, -6, 8, 14, 16, -4
17,8:6, -4, 6, 6, 2, -4, 0, 4, 4, 8
17,8:6, -4, 6, 6, 2, -4, 0, 4, 4, 12
17,8:6, -4, 6, 6, 2, -4, 0, 4, 12, 4
18,10:6, -4, 6, 6, 2, 2, -8, -6, 18, 2
-1,9:6, -4, 6, 6, 8, -4, 4, -20, -10, -16
-1,9:6, -4, 6, 6, 8, -4, 4, -20, -10, -14
-1,9:6, -4, 6, 6, 8, -4, 4, -20, -10, -12
-1,9:6, -4, 6, 6, 8, -4, 4, -10, -8, -16
2,4:6, -4, 6, 6, 8, -4, 10, 10, 2, 14
2,4:6, -4, 6, 6, 8, -4, 10, 10, 2, 20
3,2:6, -4, 6, 6, 8, 8, 2, 8, 8, 2
7,8:6, -4, 6, 6, 8, 10, 12, 4, 6, 12
7,8:6, -4, 6, 6, 8, 10, 12, 4, 6, 22
7,8:6, -4, 6, 6, 8, 10, 12, 4, 22, 6
7,8:6, -4, 6, 6, 8, 10, 12, 4, 22, 8
7,8:6, -4, 6, 6, 8, 10, 12, 4, 22, 10
10,14:6, -4, 6, 6, 14, 6, 6, 6, 16, -4
10,-13:6, 6, -4, -4, -8, -2, -6, -16, -8, -30
10,-13:6, 6, -4, -4, -8, -2, -6, -16, -8, -28
10,-13:6, 6, -4, -4, -8, -2, -6, -16, -8, -26
-2,-13:6, 6, -4, -4, -8, 2, -10, -2, -8, 0
-2,-13:6, 6, -4, -4, -8, 2, -10, -2, -8, 2
-2,-13:6, 6, -4, -4, -8, 2, -10, -2, -8, 4
-17,8:6, 6, -4, -4, -4, 10, 6, 18, 4, -4
-17,8:6, 6, -4, -4, -4, 10, 6, 18, 4, 2
18,4:6, 6, -4, -4, -2, -8, 10, 14, 14, -8
5,-2:6, 6, -4, -4, 0, -4, -4, 6, -4, 6
-2,2:6, 6, -4, -4, 0, -4, 2, -6, -6, 4
-7,4:6, 6, -4, -4, 0, 0, 12, 20, 24, 14
-1,0:6, 6, -4, -4, 0, 4, -4, -2, 2, 10
-1,0:6, 6, -4, -4, 0, 4, -4, -2, 2, 14
-8,4:6, 6, -4, -4, 0, 4, 6, 2, 12, -8
-6,12:6, 6, -4, -4, 0, 6, 10, -4, 8, 18
-6,12:6, 6, -4, -4, 0, 6, 10, 8, 18, -4
-6,12:6, 6, -4, -4, 0, 6, 10, 8, 18, -2
-6,12:6, 6, -4, -4, 0, 6, 10, 8, 18, 0
16,3:6, 6, -4, -4, 2, -2, -4, 4, 8, -2
16,3:6, 6, -4, -4, 2, -2, -4, 4, 8, 0
16,3:6, 6, -4, -4, 2, -2, -4, 4, 8, 6
16,3:6, 6, -4, -4, 2, -2, -2, 2, 4, 2
16,3:6, 6, -4, -4, 2, -2, -2, 2, 4, 6
16,3:6, 6, -4, -4, 2, -2, -2, 4, 10, 12
16,3:6, 6, -4, -4, 2, -2, -2, 4, 10, 14
16,3:6, 6, -4, -4, 2, -2, -2, 4, 12, 6
16,3:6, 6, -4, -4, 2, -2, -2, 6, 12, 14
16,3:6, 6, -4, -4, 2, -2, -2, 6, 12, 16
16,3:6, 6, -4, -4, 2, -2, -2, 6, 12, 18
16,3:6, 6, -4, -4, 2, -2, -2, 12, 2, 8
16,3:6, 6, -4, -4, 2, -2, -2, 12, 2, 10
16,3:6, 6, -4, -4, 2, -2, -2, 12, 10, 14
16,3:6, 6, -4, -4, 2, -2, -2, 12, 10, 18
16,3:6, 6, -4, -4, 2, -2, 0, -4, 8, 6
16,3:6, 6, -4, -4, 2, -2, 0, -2, 8, 8
16,3:6, 6, -4, -4, 2, -2, 0, 2, 8, 8
16,3:6, 6, -4, -4, 2, -2, 0, 4, -2, 0
16,3:6, 6, -4, -4, 2, -2, 0, 4, -2, 2
16,3:6, 6, -4, -4, 2, -2, 0, 4, -2, 4
16,3:6, 6, -4, -4, 2, -2, 0, 8, 12, 0
16,3:6, 6, -4, -4, 2, -2, 0, 10, 6, 2
16,3:6, 6, -4, -4, 2, -2, 0, 10, 6, 4
16,3:6, 6, -4, -4, 2, -2, 0, 10, 6, 6
16,3:6, 6, -4, -4, 2, -2, 2, 0, 2, 8
16,3:6, 6, -4, -4, 2, -2, 2, 0, 2, 10
16,3:6, 6, -4, -4, 2, -2, 2, 12, 8, 0
16,3:6, 6, -4, -4, 2, -2, 4, 0, -4, 10
16,3:6, 6, -4, -4, 2, -2, 4, 0, -2, -2
16,3:6, 6, -4, -4, 2, -2, 4, 0, 0, 8
16,3:6, 6, -4, -4, 2, -2, 4, 0, 2, 10
16,3:6, 6, -4, -4, 2, -2, 4, 0, 20, 18
16,3:6, 6, -4, -4, 2, -2, 4, 2, 8, -2
16,3:6, 6, -4, -4, 2, -2, 4, 2, 8, 0
16,3:6, 6, -4, -4, 2, -2, 4, 2, 8, 2
16,3:6, 6, -4, -4, 2, -2, 4, 6, -2, 4
16,3:6, 6, -4, -4, 2, -2, 4, 6, 0, -2
16,3:6, 6, -4, -4, 2, -2, 4, 6, 2, 2
16,3:6, 6, -4, -4, 2, -2, 4, 6, 2, 4
16,3:6, 6, -4, -4, 2, -2, 4, 6, 2, 6
16,3:6, 6, -4, -4, 2, -2, 4, 6, 8, -2
16,3:6, 6, -4, -4, 2, -2, 4, 6, 8, 4
16,3:6, 6, -4, -4, 2, -2, 4, 6, 8, 6
16,3:6, 6, -4, -4, 2, -2, 4, 8, 4, 6
16,3:6, 6, -4, -4, 2, -2, 4, 8, 6, 0
16,3:6, 6, -4, -4, 2, -2, 4, 10, 6, -2
16,3:6, 6, -4, -4, 2, -2, 10, 0, 6, 8
16,3:6, 6, -4, -4, 2, -2, 10, 0, 6, 10
16,3:6, 6, -4, -4, 2, -2, 10, 0, 6, 16
16,3:6, 6, -4, -4, 2, -2, 10, 0, 12, 8
16,3:6, 6, -4, -4, 2, -2, 10, 0, 12, 10
16,3:6, 6, -4, -4, 2, -2, 10, 0, 12, 12
16,3:6, 6, -4, -4, 2, -2, 10, 0, 14, 16
16,3:6, 6, -4, -4, 2, -2, 10, 0, 16, 10
16,3:6, 6, -4, -4, 2, -2, 10, 2, 8, 0
16,3:6, 6, -4, -4, 2, -2, 10, 8, 10, 8
16,3:6, 6, -4, -4, 2, -2, 10, 8, 10, 10
16,3:6, 6, -4, -4, 2, -2, 10, 14, 4, 16
16,3:6, 6, -4, -4, 2, -2, 10, 14, 4, 18
16,3:6, 6, -4, -4, 2, -2, 12, 2, 8, 8
16,3:6, 6, -4, -4, 2, -2, 12, 6, 6, 12
16,3:6, 6, -4, -4, 2, -2, 12, 6, 8, 4
16,3:6, 6, -4, -4, 2, -2, 12, 6, 8, 6
16,3:6, 6, -4, -4, 2, -2, 12, 8, 0, 2
16,3:6, 6, -4, -4, 2, -2, 12, 8, 0, 4
16,3:6, 6, -4, -4, 2, -2, 12, 12, 0, 4
16,3:6, 6, -4, -4, 2, -2, 12, 12, 0, 6
16,3:6, 6, -4, -4, 2, -2, 12, 12, 0, 8
1,-3:6, 6, -4, -4, 2, 10, 4, -12, 10, -6
10,5:6, 6, -4, -4, 10, -8, -10, -4, 8, -2
1,15:6, 6, -4, -4, 10, 0, 8, 0, 14, 24
3,3:6, 6, -4, -4, 10, 6, 8, 2, 16, 8
-1,1:6, 6, -4, -4, 10, 16, -2, 10, 2, 12
-1,1:6, 6, -4, -4, 10, 16, -2, 10, 2, 14
-1,1:6, 6, -4, -4, 10, 16, -2, 10, 2, 16
6,10:6, 6, -4, -4, 10, 16, 16, 18, -8, -2
5,13:6, 6, -4, -4, 16, -2, 10, 24, 14, 18
5,13:6, 6, -4, -4, 16, -2, 10, 24, 14, 20
-1,1:6, 6, -4, -4, 16, 0, 2, 16, 24, 18
-1,1:6, 6, -4, -4, 16, 0, 2, 16, 24, 20
-1,1:6, 6, -4, -4, 16, 0, 2, 16, 24, 22
-1,1:6, 6, -4, -4, 16, 10, 2, 14, 18, 12
-1,1:6, 6, -4, -4, 16, 10, 2, 18, 18, 10
-1,1:6, 6, -4, -4, 16, 10, 2, 18, 18, 12
-1,1:6, 6, -4, -4, 16, 10, 2, 18, 18, 14
5,13:6, 6, -4, -4, 16, 10, 24, 14, 18, -2
-1,1:6, 6, -4, -4, 16, 24, 8, 2, 10, 18
-1,1:6, 6, -4, -4, 16, 24, 8, 2, 10, 20
-1,1:6, 6, -4, -4, 16, 24, 8, 2, 10, 22
-4,9:6, 6, -4, 0, 10, 6, 6, 14, 20, 20
4,5:6, 6, -4, 0, 10, 6, 18, 10, 34, 28
4,5:6, 6, -4, 0, 10, 6, 18, 10, 34, 30
4,5:6, 6, -4, 0, 10, 6, 18, 10, 34, 32
1,8:6, 6, -4, 0, 10, 12, 0, 20, 20, 28
-4,11:6, 6, -4, 0, 10, 12, 4, 18, 22, 12
1,8:6, 6, -4, 0, 10, 12, 20, 20, 28, 0
1,8:6, 6, -4, 0, 10, 12, 20, 20, 28, 2
1,8:6, 6, -4, 0, 10, 12, 20, 20, 28, 4
24,-1:6, 6, -4, 0, 16, 2, -14, -12, -22, -4
24,-1:6, 6, -4, 0, 16, 2, -14, -12, -22, -2
4,-5:6, 6, -4, 0, 16, 2, -14, 4, -6, -20
4,-5:6, 6, -4, 0, 16, 2, -14, 4, -6, -18
6,-5:6, 6, -4, 2, 10, 0, 16, 4, -6, -8
-10,10:6, 6, -4, 2, 10, 16, 10, 0, 0, 20
8,8:6, 6, -2, -4, -2, -4, -4, 4, 12, -4
-12,11:6, 6, -2, -4, -2, 10, -2, 32, 22, 26
5,19:6, 6, -2, -4, 0, -14, 4, 16, 14, -2
5,19:6, 6, -2, -4, 0, -14, 4, 16, 14, 0
5,19:6, 6, -2, -4, 0, -14, 4, 16, 14, 2
5,19:6, 6, -2, -4, 0, -2, 4, 16, 14, -14
5,19:6, 6, -2, -4, 0, -2, 4, 16, 14, -12
5,19:6, 6, -2, -4, 0, -2, 4, 16, 14, -10
2,10:6, 6, -2, -4, 4, 16, 0, -2, -2, 0
2,10:6, 6, -2, -4, 4, 16, 0, 0, 0, 2
12,-5:6, 6, -2, -4, 10, -8, -10, -12, 0, -8
0,-4:6, 6, -2, -4, 10, -2, -8, 16, 20, 10
1,6:6, 6, -2, -4, 10, -2, 6, 18, 8, -4
1,6:6, 6, -2, -4, 10, -2, 6, 18, 8, -2
1,6:6, 6, -2, -4, 10, 2, 6, 18, 8, -10
1,6:6, 6, -2, -4, 10, 2, 6, 18, 8, 0
-4,6:6, 6, -2, -4, 10, 4, -16, 8, 8, 10
-4,6:6, 6, -2, -4, 10, 4, -16, 8, 8, 12
-4,6:6, 6, -2, -4, 10, 4, -16, 8, 8, 14
8,8:6, 6, -2, -4, 10, 4, -16, 8, 18, 8
8,8:6, 6, -2, -4, 10, 4, -16, 8, 18, 10
8,8:6, 6, -2, -4, 10, 4, -16, 8, 18, 12
8,8:6, 6, -2, -4, 10, 4, -16, 8, 18, 14
-4,6:6, 6, -2, -4, 10, 4, -16, 14, 6, 8
-4,6:6, 6, -2, -4, 10, 4, -16, 14, 6, 10
-4,6:6, 6, -2, -4, 10, 4, -16, 14, 6, 12
-4,6:6, 6, -2, -4, 10, 4, -16, 16, 20, 22
-4,6:6, 6, -2, -4, 10, 4, -16, 16, 20, 24
-4,6:6, 6, -2, -4, 10, 4, -16, 16, 22, 16
-4,6:6, 6, -2, -4, 10, 4, -16, 18, 14, 14
-4,6:6, 6, -2, -4, 10, 4, -16, 18, 14, 16
-4,6:6, 6, -2, -4, 10, 4, -16, 18, 18, 14
-4,6:6, 6, -2, -4, 10, 4, -16, 18, 18, 16
-4,6:6, 6, -2, -4, 10, 4, -16, 18, 18, 18
-5,11:6, 6, -2, -4, 10, 6, 6, -12, 16, -6
-5,11:6, 6, -2, -4, 10, 6, 6, -10, 16, -14
-5,11:6, 6, -2, -4, 10, 6, 6, -10, 16, -12
-12,6:6, 6, -2, -4, 10, 6, 16, 4, 14, 8
-12,6:6, 6, -2, -4, 10, 6, 16, 4, 14, 10
-12,6:6, 6, -2, -4, 10, 6, 16, 4, 14, 12
0,-7:6, 6, -2, -4, 12, -8, 12, 12, -2, 2
11,7:6, 6, -2, -4, 12, -2, -8, 8, 12, -18
7,7:6, 6, -2, -4, 12, 8, 0, -8, 6, 4
-6,16:6, 6, -2, -4, 12, 8, 0, 0, 12, 22
-6,16:6, 6, -2, -4, 12, 8, 0, 12, 22, 0
11,1:6, 6, -2, -4, 12, 8, 4, 16, 0, 12
11,1:6, 6, -2, -4, 12, 8, 4, 16, 0, 14
11,1:6, 6, -2, -4, 12, 8, 4, 16, 0, 16
10,19:6, 6, -2, -4, 12, 8, 10, 10, 8, 18
-6,3:6, 6, -2, -4, 12, 8, 10, 18, 8, -2
-12,6:6, 6, -2, -4, 12, 8, 12, 4, 8, 4
5,9:6, 6, -2, -4, 12, 8, 14, 6, -6, 4
-4,6:6, 6, -2, -4, 12, 12, 6, 4, -14, -2
-4,6:6, 6, -2, -4, 12, 12, 6, 4, -2, -14
13,1:6, 6, -2, -4, 12, 12, 14, 2, -2, 6
13,1:6, 6, -2, -4, 12, 12, 14, 2, -2, 16
13,1:6, 6, -2, -4, 12, 12, 14, 2, 16, -2
-12,6:6, 6, -2, -4, 16, 4, 2, 12, 16, 8
-12,6:6, 6, -2, -4, 16, 4, 12, -2, 6, 24
-12,6:6, 6, -2, -4, 16, 4, 12, -2, 16, 14
-12,6:6, 6, -2, -4, 16, 4, 12, -2, 16, 24
-12,6:6, 6, -2, -4, 16, 4, 12, 6, 24, -2
-12,6:6, 6, -2, -4, 16, 4, 12, 20, -4, 4
-12,6:6, 6, -2, -4, 16, 4, 12, 20, -4, 6
-12,6:6, 6, -2, -4, 16, 4, 12, 20, -4, 8
-12,6:6, 6, -2, -4, 16, 4, 12, 20, -2, 6
-12,6:6, 6, -2, -4, 16, 4, 12, 20, -2, 8
