3,-5:-4, -6, -4, -10
6,-10:-4, 0, 4, 6, -18
11,-3:-4, 4, -8, -16, 2
11,-3:-4, 4, -8, 2, -16
-3,4:6, 6, 8, 6, 12
-2,3:-4, -6, 6, -8, -20, -6
-2,3:-4, -6, 6, -8, -12, -14
-2,3:-4, -6, 6, -8, -8, -18
-2,3:-4, -6, 6, -8, -8, -12
3,-5:-4, -4, 4, -4, -10, 2
3,-5:-4, -4, 4, -4, -10, 4
3,-5:-4, -4, 4, -4, -10, 6
3,-5:-4, -4, 6, -4, -10, 0
3,-5:-4, -4, 6, -4, -10, 10
10,-4:-4, 2, 6, 0, 14, -4
-8,-6:-4, 2, 6, 10, 0, 14
-8,-6:-4, 2, 6, 10, 0, 18
-8,-6:-4, 2, 6, 10, 14, 0
11,-3:-4, 4, -8, -16, -4, -4
11,-3:-4, 4, -8, -16, -4, -2
11,-3:-4, 4, -8, -16, 0, -4
-2,3:-4, 4, -8, -6, 6, -16
6,-2:6, -4, -4, -6, -4, -10
-1,12:6, 6, -2, 10, 0, 18
-1,12:6, 6, -2, 10, 18, 0
-8,7:6, 6, 2, -2, -4, 20
3,4:6, 6, -4, -4, 2, -2, -4, 8, 12, 14
10,10:6, 6, -4, -4, 2, -2, 4, 6, -2, -16
10,10:6, 6, -4, -4, 2, -2, 4, 6, -2, -8
8,9:6, 6, -4, -4, 2, -2, 4, 8, 6, -16
8,9:6, 6, -4, -4, 2, -2, 4, 8, 6, -8
7,18:6, 6, -4, -4, 2, -2, 10, 0, 16, -16
7,18:6, 6, -4, -4, 2, -2, 10, 0, 16, -8
8,11:6, 6, -4, -4, 10, -8, -14, -14, 8, -20
8,11:6, 6, -4, -4, 10, -8, -4, -6, 8, -14
13,17:6, 6, -4, -4, 10, -8, 6, 4, 0, 2
7,13:6, 6, -4, -4, 10, 0, 8, 0, 20, 16
7,13:6, 6, -4, -4, 10, 0, 8, 0, 20, 18
7,13:6, 6, -4, -4, 10, 0, 8, 0, 20, 20
6,1:6, 6, -4, -4, 10, 6, 8, -8, 0, 4
5,-1:6, 6, -4, -4, 10, 16, -2, 10, 8, 10
5,-1:6, 6, -4, -4, 10, 16, -2, 10, 8, 12
5,-1:6, 6, -4, -4, 10, 16, -2, 10, 8, 14
5,-1:6, 6, -4, -4, 10, 16, 2, 6, 6, 12
5,-1:6, 6, -4, -4, 10, 16, 2, 6, 6, 14
5,7:6, 6, -4, -4, 16, -2, 4, 0, 16, 16
5,7:6, 6, -4, -4, 16, -2, 4, 0, 16, 18
5,7:6, 6, -4, -4, 16, -2, 4, 0, 16, 20
0,14:6, 6, -4, -4, 16, -2, 10, 24, 14, 16
5,-1:6, 6, -4, -4, 16, 0, 14, 10, 2, 4
5,-1:6, 6, -4, -4, 16, 0, 14, 10, 4, 0
5,-1:6, 6, -4, -4, 16, 0, 16, 14, 12, 20
5,-1:6, 6, -4, -4, 16, 0, 16, 24, 14, 16
5,-1:6, 6, -4, -4, 16, 0, 16, 24, 14, 18
5,-1:6, 6, -4, -4, 16, 0, 16, 24, 14, 20
5,-1:6, 6, -4, -4, 16, 4, 0, 10, 6, 12
5,-1:6, 6, -4, -4, 16, 4, 2, 16, 6, -10
5,-1:6, 6, -4, -4, 16, 4, 2, 16, 16, 0
5,-1:6, 6, -4, -4, 16, 4, 4, 12, 14, 24
5,-1:6, 6, -4, -4, 16, 4, 4, 12, 14, 26
5,-1:6, 6, -4, -4, 16, 4, 4, 12, 14, 28
5,-1:6, 6, -4, -4, 16, 4, 10, 10, 16, 4
5,-1:6, 6, -4, -4, 16, 4, 10, 10, 16, 6
5,-1:6, 6, -4, -4, 16, 4, 10, 10, 16, 8
5,-1:6, 6, -4, -4, 16, 4, 10, 18, 18, 0
5,-1:6, 6, -4, -4, 16, 4, 10, 18, 18, 6
5,-1:6, 6, -4, -4, 16, 4, 10, 18, 18, 8
5,-1:6, 6, -4, -4, 16, 4, 16, 24, 16, 22
5,-1:6, 6, -4, -4, 16, 4, 16, 24, 16, 24
5,-1:6, 6, -4, -4, 16, 4, 16, 24, 16, 26
5,-1:6, 6, -4, -4, 16, 4, 24, 16, -6, 12
5,-1:6, 6, -4, -4, 16, 4, 24, 16, -6, 16
5,-1:6, 6, -4, -4, 16, 4, 24, 16, 12, -6
6,15:6, 6, -4, -4, 16, 6, 0, 16, 8, -8
6,15:6, 6, -4, -4, 16, 6, 0, 16, 8, 2
5,-1:6, 6, -4, -4, 16, 6, 2, 16, 16, 0
5,-1:6, 6, -4, -4, 16, 6, 16, 24, 14, 8
5,-1:6, 6, -4, -4, 16, 10, 6, 6, 2, 4
5,-1:6, 6, -4, -4, 16, 10, 6, 16, 18, 10
5,-1:6, 6, -4, -4, 16, 10, 6, 16, 18, 12
5,-1:6, 6, -4, -4, 16, 10, 6, 16, 18, 14
5,-1:6, 6, -4, -4, 16, 10, 6, 18, 18, 8
5,-1:6, 6, -4, -4, 16, 10, 6, 18, 18, 10
5,-1:6, 6, -4, -4, 16, 10, 6, 18, 18, 12
5,-1:6, 6, -4, -4, 16, 10, 14, 8, 16, 6
5,-1:6, 6, -4, -4, 16, 10, 14, 10, 12, 16
5,-1:6, 6, -4, -4, 16, 10, 14, 10, 18, 10
5,-1:6, 6, -4, -4, 16, 10, 14, 10, 18, 16
5,-1:6, 6, -4, -4, 16, 10, 14, 14, 14, 20
5,-1:6, 6, -4, -4, 16, 10, 14, 14, 14, 22
5,-1:6, 6, -4, -4, 16, 10, 14, 14, 14, 24
5,-1:6, 6, -4, -4, 16, 10, 14, 14, 22, 14
5,-1:6, 6, -4, -4, 16, 10, 14, 14, 22, 16
5,-1:6, 6, -4, -4, 16, 10, 14, 14, 22, 18
5,-1:6, 6, -4, -4, 16, 10, 24, 14, 4, 16
0,14:6, 6, -4, -4, 16, 10, 24, 14, 16, -2
5,-1:6, 6, -4, -4, 16, 10, 24, 14, 16, 18
5,-1:6, 6, -4, -4, 16, 10, 24, 14, 18, 6
5,-1:6, 6, -4, -4, 16, 10, 24, 14, 18, 14
5,-1:6, 6, -4, -4, 16, 10, 24, 14, 24, 16
5,-1:6, 6, -4, -4, 16, 16, 8, 14, 18, 10
5,-1:6, 6, -4, -4, 16, 16, 24, 8, -2, -8
5,-1:6, 6, -4, -4, 16, 16, 24, 8, -2, -6
5,-1:6, 6, -4, -4, 16, 16, 24, 8, -2, -4
5,-1:6, 6, -4, -4, 16, 24, 8, 10, 14, 16
5,-1:6, 6, -4, -4, 16, 24, 8, 10, 14, 18
5,-1:6, 6, -4, -4, 16, 24, 8, 10, 14, 20
5,-1:6, 6, -4, -4, 16, 24, 16, 10, 20, 2
-3,14:6, 6, -4, 0, 10, 6, 18, 4, -8, 6
-3,14:6, 6, -4, 0, 10, 6, 18, 4, 0, -2
-3,14:6, 6, -4, 0, 10, 6, 18, 4, 4, -6
-3,14:6, 6, -4, 0, 10, 6, 18, 4, 4, 0
2,6:6, 6, -4, 0, 10, 8, 16, 8, 2, 14
2,6:6, 6, -4, 0, 10, 8, 16, 8, 2, 16
2,6:6, 6, -4, 0, 10, 8, 16, 8, 2, 18
2,6:6, 6, -4, 0, 10, 8, 18, 8, 2, 12
2,6:6, 6, -4, 0, 10, 8, 18, 8, 2, 22
9,7:6, 6, -4, 0, 10, 14, 18, 12, 26, 8
-9,5:6, 6, -4, 0, 10, 14, 18, 22, 12, 26
-9,5:6, 6, -4, 0, 10, 14, 18, 22, 12, 30
10,8:6, 6, -4, 0, 10, 16, 4, -4, 8, 8
10,8:6, 6, -4, 0, 10, 16, 4, -4, 8, 10
10,8:6, 6, -4, 0, 10, 16, 4, -4, 12, 8
-3,14:6, 6, -4, 0, 10, 16, 4, 6, 18, -4
2,1:6, 6, -4, 0, 16, -8, -4, 2, 4, -10
2,1:6, 6, -4, 0, 16, -8, -4, 2, 4, -8
2,1:6, 6, -4, 0, 16, -8, -4, 2, 4, -6
2,1:6, 6, -4, 0, 16, 2, -14, -22, 4, -20
2,1:6, 6, -4, 0, 16, 2, -14, -22, 4, -18
2,1:6, 6, -4, 0, 16, 2, -14, -22, 4, -12
2,1:6, 6, -4, 0, 16, 2, -14, -16, 4, -20
2,1:6, 6, -4, 0, 16, 2, -14, -16, 4, -18
2,1:6, 6, -4, 0, 16, 2, -14, -16, 4, -16
2,1:6, 6, -4, 0, 16, 2, -14, -14, 4, -12
22,5:6, 6, -4, 0, 16, 2, -14, -12, -6, -4
22,5:6, 6, -4, 0, 16, 2, -14, -12, -6, -2
22,5:6, 6, -4, 0, 16, 2, -14, -12, -6, 4
22,5:6, 6, -4, 0, 16, 2, -14, -12, 0, -4
22,5:6, 6, -4, 0, 16, 2, -14, -12, 0, -2
22,5:6, 6, -4, 0, 16, 2, -14, -12, 0, 0
22,5:6, 6, -4, 0, 16, 2, -14, -12, 2, 4
2,1:6, 6, -4, 0, 16, 2, -14, -12, 4, -18
22,5:6, 6, -4, 0, 16, 2, -14, -12, 4, -2
-3,-4:6, 6, -4, 0, 16, 2, -14, 2, -2, 0
2,1:6, 6, -4, 0, 16, 2, -2, -4, 4, -8
2,1:6, 6, -4, 0, 16, 2, -2, -4, 4, -6
2,1:6, 6, -4, 0, 16, 2, -2, -4, 4, -4
2,1:6, 6, -4, 0, 16, 2, -2, 8, 4, -10
2,1:6, 6, -4, 0, 16, 2, -2, 8, 4, -8
2,1:6, 6, -4, 0, 16, 2, -2, 8, 4, -6
-14,8:6, 6, -4, 2, 10, -2, 20, 16, 32, 26
-18,13:6, 6, -4, 2, 10, -2, 26, 24, 26, 36
4,1:6, 6, -4, 2, 10, 0, 4, -6, 14, 12
4,1:6, 6, -4, 2, 10, 0, 4, -6, 14, 14
3,4:6, 6, -4, 2, 10, 4, 0, -2, 6, 14
3,4:6, 6, -4, 2, 10, 4, 0, -2, 6, 16
4,1:6, 6, -4, 2, 10, 6, 4, -6, 8, 14
4,1:6, 6, -4, 2, 10, 6, 4, -6, 14, 8
4,1:6, 6, -4, 2, 10, 6, 4, -6, 14, 12
4,1:6, 6, -4, 2, 10, 6, 4, 10, 14, -2
4,1:6, 6, -4, 2, 10, 6, 12, 4, 0, 10
4,1:6, 6, -4, 2, 10, 6, 12, 4, 0, 12
-7,4:6, 6, -4, 2, 10, 6, 12, 10, 10, -2
-7,4:6, 6, -4, 2, 10, 6, 12, 10, 10, 0
-7,4:6, 6, -4, 2, 10, 6, 12, 10, 10, 2
-3,17:6, 6, -4, 2, 10, 14, -2, -4, -10, 18
-3,17:6, 6, -4, 2, 10, 14, -2, 12, 18, -2
-3,17:6, 6, -4, 2, 10, 14, -2, 12, 18, 0
-3,17:6, 6, -4, 2, 10, 14, -2, 12, 18, 2
2,13:6, 6, -4, 2, 10, 14, 18, 12, 12, 16
9,6:6, 6, -4, 2, 10, 16, 4, -4, -4, 10
10,8:6, 6, -4, 2, 10, 16, 4, -4, 8, 8
10,8:6, 6, -4, 2, 10, 16, 4, -4, 14, 16
2,8:6, 6, -4, 2, 10, 16, 4, 10, -6, 16
2,8:6, 6, -4, 2, 10, 16, 4, 10, -6, 18
2,8:6, 6, -4, 2, 10, 16, 4, 10, -6, 20
2,8:6, 6, -4, 2, 10, 16, 4, 10, 16, -6
1,7:6, 6, -2, -4, -4, -10, -8, -10, -2, 16
-1,12:6, 6, -2, -4, -4, -6, -4, 10, 18, 6
-1,12:6, 6, -2, -4, -4, -6, 10, 6, 18, 0
-1,12:6, 6, -2, -4, -4, -6, 10, 6, 18, 2
-3,9:6, 6, -2, -4, -4, -6, 10, 18, 12, 10
19,6:6, 6, -2, -4, -4, 10, 0, -10, 14, -2
-1,12:6, 6, -2, -4, -4, 10, 0, 6, 18, -6
-1,12:6, 6, -2, -4, -4, 10, 0, 6, 18, -4
-1,12:6, 6, -2, -4, -4, 10, 0, 6, 18, -2
8,4:6, 6, -2, -4, -4, 10, 18, 16, -6, 6
3,0:6, 6, -2, -4, -4, 12, 8, 0, 14, -2
8,4:6, 6, -2, -4, -4, 12, 8, 12, 10, -2
2,-3:6, 6, -2, -4, -4, 12, 10, 2, -8, -8
9,1:6, 6, -2, -4, -2, -4, -4, -8, -10, 4
9,1:6, 6, -2, -4, -2, -4, -4, -8, -10, 6
9,1:6, 6, -2, -4, -2, -4, -4, -8, -10, 8
-2,-1:6, 6, -2, -4, -2, -4, -4, -6, 2, -14
-2,-1:6, 6, -2, -4, -2, -4, -4, -6, 2, -12
11,17:6, 6, -2, -4, 0, -14, -6, 4, 16, -4
11,17:6, 6, -2, -4, 0, -14, -6, 4, 16, -2
11,17:6, 6, -2, -4, 0, -14, -6, 4, 16, 0
11,17:6, 6, -2, -4, 0, -6, -8, 4, 16, -10
11,17:6, 6, -2, -4, 0, -6, -8, 4, 16, -8
11,17:6, 6, -2, -4, 0, -6, -8, 4, 16, -6
11,17:6, 6, -2, -4, 0, -2, -6, 4, 16, -12
11,17:6, 6, -2, -4, 0, -2, -6, 4, 16, -10
11,17:6, 6, -2, -4, 0, -2, -6, 4, 16, -8
8,2:6, 6, -2, -4, 0, 2, -8, 10, 4, 6
8,2:6, 6, -2, -4, 0, 2, -8, 10, 6, 4
6,3:6, 6, -2, -4, 4, 0, 0, 4, 2, 26
6,3:6, 6, -2, -4, 4, 0, 0, 4, 2, 30
2,7:6, 6, -2, -4, 4, 0, 4, 12, 20, 24
1,9:6, 6, -2, -4, 4, 4, 0, 16, 6, 24
1,9:6, 6, -2, -4, 4, 4, 0, 16, 6, 26
1,9:6, 6, -2, -4, 4, 4, 0, 16, 6, 28
1,9:6, 6, -2, -4, 4, 4, 0, 16, 24, 6
1,9:6, 6, -2, -4, 4, 4, 16, 6, 24, 0
5,16:6, 6, -2, -4, 4, 8, 0, 6, 16, -4
5,16:6, 6, -2, -4, 4, 8, 0, 6, 16, 0
-1,-2:6, 6, -2, -4, 4, 8, 4, 4, 4, -10
4,9:6, 6, -2, -4, 4, 8, 18, 2, 10, -8
4,9:6, 6, -2, -4, 4, 8, 18, 2, 10, -6
4,9:6, 6, -2, -4, 4, 8, 18, 2, 10, -4
5,-1:6, 6, -2, -4, 4, 10, 18, 16, 16, 18
6,-2:6, 6, -2, -4, 4, 16, 0, 10, 2, -10
6,-2:6, 6, -2, -4, 4, 16, 0, 10, 2, -8
6,-2:6, 6, -2, -4, 4, 16, 0, 10, 2, -6
9,10:6, 6, -2, -4, 4, 18, 16, 0, -4, 18
9,10:6, 6, -2, -4, 4, 18, 16, 0, 18, -4
5,-1:6, 6, -2, -4, 4, 18, 16, 4, 2, 6
5,-1:6, 6, -2, -4, 4, 18, 16, 4, 2, 8
5,-1:6, 6, -2, -4, 4, 18, 16, 4, 2, 10
5,-1:6, 6, -2, -4, 4, 18, 16, 4, 10, 6
-1,12:6, 6, -2, -4, 10, -2, -8, 6, 18, -6
-1,12:6, 6, -2, -4, 10, -2, -8, 6, 18, -4
-1,12:6, 6, -2, -4, 10, -2, -8, 6, 18, -2
6,0:6, 6, -2, -4, 10, -2, 8, 18, 4, -2
-12,13:6, 6, -2, -4, 10, -2, 18, 16, -2, 30
-12,13:6, 6, -2, -4, 10, -2, 18, 16, 30, -2
-12,13:6, 6, -2, -4, 10, -2, 18, 16, 30, 0
-12,13:6, 6, -2, -4, 10, -2, 18, 16, 30, 2
7,6:6, 6, -2, -4, 10, 2, 6, 8, -4, 0
7,6:6, 6, -2, -4, 10, 2, 8, -4, 0, 16
5,4:6, 6, -2, -4, 10, 2, 8, 18, 8, 0
-10,-4:6, 6, -2, -4, 10, 2, 14, -8, -12, 4
10,1:6, 6, -2, -4, 10, 2, 14, -8, -4, 10
10,1:6, 6, -2, -4, 10, 2, 14, -8, -4, 12
-10,-4:6, 6, -2, -4, 10, 2, 14, -8, 4, -12
-10,-4:6, 6, -2, -4, 10, 2, 14, -8, 4, -10
15,13:6, 6, -2, -4, 10, 2, 14, 8, 0, 12
4,18:6, 6, -2, -4, 10, 2, 16, 14, 12, 4
4,18:6, 6, -2, -4, 10, 2, 16, 14, 12, 6
-1,12:6, 6, -2, -4, 10, 4, -16, 6, 18, 6
1,9:6, 6, -2, -4, 10, 6, 6, -12, -14, -20
1,9:6, 6, -2, -4, 10, 6, 6, -12, -14, -18
1,9:6, 6, -2, -4, 10, 6, 6, -12, -14, -16
1,9:6, 6, -2, -4, 10, 6, 6, -10, -8, -8
1,9:6, 6, -2, -4, 10, 6, 6, -10, -8, -4
1,9:6, 6, -2, -4, 10, 6, 6, -10, -6, -8
1,9:6, 6, -2, -4, 10, 6, 6, -10, -2, -6
1,9:6, 6, -2, -4, 10, 6, 6, -10, -2, -4
1,9:6, 6, -2, -4, 10, 6, 6, -10, -2, -2
3,4:6, 6, -2, -4, 10, 6, 6, 6, -4, -10
3,4:6, 6, -2, -4, 10, 6, 6, 6, -4, -8
5,-1:6, 6, -2, -4, 10, 14, 16, 8, 16, 6
5,-1:6, 6, -2, -4, 10, 14, 16, 8, 16, 8
5,-1:6, 6, -2, -4, 10, 14, 16, 8, 16, 10
5,-1:6, 6, -2, -4, 10, 14, 16, 8, 26, 14
0,1:6, 6, -2, -4, 10, 18, -8, 8, 6, -12
0,1:6, 6, -2, -4, 10, 18, -8, 8, 6, -10
0,1:6, 6, -2, -4, 10, 18, -8, 8, 6, -8
-9,1:6, 6, -2, -4, 10, 18, -8, 14, 4, 6
-9,1:6, 6, -2, -4, 10, 18, -8, 14, 4, 16
2,10:6, 6, -2, -4, 12, -2, 8, 4, 6, -4
2,10:6, 6, -2, -4, 12, -2, 8, 4, 6, -2
3,12:6, 6, -2, -4, 12, -2, 8, 6, 14, -4
3,12:6, 6, -2, -4, 12, -2, 8, 6, 14, -2
0,-14:6, 6, -2, -4, 12, 8, 2, 10, 10, 0
0,-14:6, 6, -2, -4, 12, 8, 2, 10, 10, 2
2,10:6, 6, -2, -4, 12, 8, 4, 2, 6, -10
2,10:6, 6, -2, -4, 12, 8, 4, 2, 6, 0
3,12:6, 6, -2, -4, 12, 8, 6, 2, 14, -10
3,12:6, 6, -2, -4, 12, 8, 6, 2, 14, 0
5,10:6, 6, -2, -4, 12, 12, 16, 0, 4, 10
5,-1:6, 6, -2, -4, 14, 10, 16, 10, 8, 8
5,-1:6, 6, -2, -4, 14, 10, 16, 12, 14, 14
-1,1:6, 6, -2, -4, 16, 2, -12, 2, 0, 8
-1,1:6, 6, -2, -4, 16, 2, -12, 2, 0, 16
-4,-7:6, 6, -2, -2, -4, -8, -14, -6, 2, -6
-4,-7:6, 6, -2, -2, -4, -8, -14, -6, 2, -4
-4,-7:6, 6, -2, -2, -4, -8, -14, -6, 2, -2
11,6:6, 6, -2, -2, -4, 16, 0, 6, 4, 12
11,6:6, 6, -2, -2, -4, 16, 0, 16, 6, 8
11,6:6, 6, -2, -2, -4, 16, 0, 16, 6, 10
11,6:6, 6, -2, -2, -4, 16, 0, 16, 6, 12
-3,4:6, 6, -2, -2, -2, -12, 6, 6, 12, -2
-3,4:6, 6, -2, -2, -2, -12, 6, 6, 12, 0
-3,4:6, 6, -2, -2, -2, -12, 6, 6, 12, 2
17,5:6, 6, -2, -2, -2, 6, -6, -14, -2, 0
-3,4:6, 6, -2, -2, 8, -8, -12, 6, 12, -10
-3,4:6, 6, -2, -2, 8, -8, -12, 6, 12, -8
-3,4:6, 6, -2, -2, 8, -8, -12, 6, 12, -6
17,-7:6, 6, -2, -2, 8, -2, -14, -10, -22, 0
15,-4:6, 6, -2, -2, 8, -2, -14, -4, 16, 0
11,5:6, 6, -2, -2, 14, 10, -4, 14, 8, 16
11,5:6, 6, -2, -2, 14, 10, -4, 14, 12, 12
11,5:6, 6, -2, -2, 14, 10, -4, 14, 12, 22
11,5:6, 6, -2, -2, 14, 10, -4, 14, 16, 12
11,5:6, 6, -2, -2, 14, 10, -4, 14, 16, 22
11,5:6, 6, -2, -2, 14, 10, -4, 14, 22, 10
11,5:6, 6, -2, -2, 14, 10, -4, 14, 22, 12
4,7:6, 6, -2, -2, 14, 10, 14, 6, 8, 16
4,7:6, 6, -2, -2, 14, 10, 14, 6, 8, 18
4,7:6, 6, -2, -2, 14, 10, 14, 6, 8, 20
3,-1:6, 6, -2, 4, 0, -12, -12, 18, -2, -14
3,-1:6, 6, -2, 4, 0, -12, -12, 18, -2, -12
3,-1:6, 6, -2, 4, 0, -12, -12, 18, -2, -10
12,2:6, 6, -2, 4, 0, -12, 10, 18, 8, 6
5,1:6, 6, -2, 4, 0, -4, -8, -6, 8, 6
5,1:6, 6, -2, 4, 0, -4, -8, -6, 8, 16
5,1:6, 6, -2, 4, 0, -4, -8, -6, 16, 8
5,1:6, 6, -2, 4, 0, -4, -8, -6, 16, 14
8,2:6, 6, -2, 4, 0, -4, -2, 4, -8, 0
8,2:6, 6, -2, 4, 0, -4, -2, 4, -8, 6
0,12:6, 6, -2, 4, 0, 10, 14, 20, 10, 0
4,12:6, 6, -2, 4, 0, 16, -8, -18, -4, -6
4,12:6, 6, -2, 4, 0, 16, -8, -18, -2, -2
4,12:6, 6, -2, 4, 0, 16, -8, -4, -20, -2
4,12:6, 6, -2, 4, 0, 16, -8, -4, -20, 2
4,12:6, 6, -2, 4, 0, 16, -8, -4, -2, -20
4,12:6, 6, -2, 4, 0, 16, -8, -4, -2, -18
4,12:6, 6, -2, 4, 0, 16, -8, -4, -2, -16
-4,-5:6, 6, -2, 4, 0, 16, 0, 2, 4, -14
-4,-5:6, 6, -2, 4, 0, 16, 0, 2, 4, -12
-2,-1:6, 6, -2, 4, 8, 2, 18, 4, 6, -10
-2,-1:6, 6, -2, 4, 8, 2, 18, 4, 6, -2
18,3:6, 6, -2, 4, 8, 2, 18, 6, -12, -10
4,28:6, 6, -2, 4, 8, 8, -6, -2, 24, 22
0,8:6, 6, -2, 4, 8, 8, -6, 8, 6, 14
0,8:6, 6, -2, 4, 8, 8, -6, 8, 6, 22
-6,10:6, 6, -2, 4, 8, 10, -2, 12, 26, 20
0,5:6, 6, -2, 4, 10, 2, 2, -8, -2, 16
0,5:6, 6, -2, 4, 10, 2, 2, -8, 16, -2
0,5:6, 6, -2, 4, 10, 2, 2, -8, 16, 0
0,5:6, 6, -2, 4, 10, 2, 2, -8, 16, 2
0,13:6, 6, -2, 4, 10, 12, 2, 22, 18, 12
6,17:6, 6, -2, 4, 10, 12, 20, 12, 0, 22
0,12:6, 6, -2, 4, 10, 14, 4, 20, 10, -4
0,12:6, 6, -2, 4, 10, 14, 4, 20, 10, -2
0,12:6, 6, -2, 4, 10, 14, 4, 20, 10, 0
-14,21:6, 6, -2, 4, 10, 16, 12, 4, 0, 40
-15,28:6, 6, -2, 6, 14, 12, 24, 22, 48, 30
-15,28:6, 6, -2, 6, 14, 12, 34, 24, 48, 26
-15,28:6, 6, -2, 6, 14, 12, 34, 24, 48, 28
-15,28:6, 6, -2, 6, 14, 12, 34, 24, 48, 30
-13,20:6, 6, -2, 6, 14, 12, 34, 26, 10, 10
-13,20:6, 6, -2, 6, 14, 12, 34, 26, 14, 6
-13,20:6, 6, -2, 6, 14, 12, 34, 26, 14, 8
-13,20:6, 6, -2, 6, 14, 12, 34, 26, 14, 10
-8,11:6, 6, -2, 6, 14, 16, 16, 22, 24, 28
-8,11:6, 6, -2, 6, 14, 16, 16, 22, 26, 24
-4,18:6, 6, -2, 6, 14, 18, 14, 14, 18, 20
-16,9:6, 6, -2, 6, 14, 18, 14, 16, 26, 30
-16,9:6, 6, -2, 6, 14, 18, 14, 26, 30, 16
-16,9:6, 6, -2, 6, 14, 18, 14, 26, 30, 26
-4,3:6, 6, -2, 6, 14, 18, 26, 28, 20, 30
-11,2:6, 6, -2, 6, 14, 26, 28, 34, 18, 18
-4,16:6, 6, -2, 6, 16, 16, 16, 26, 20, 10
-8,25:6, 6, -2, 6, 16, 22, 16, 28, 38, 10
-8,25:6, 6, -2, 6, 16, 22, 16, 28, 38, 12
-14,16:6, 6, -2, 6, 16, 28, 26, 36, 32, 28
-17,4:6, 6, -2, 6, 18, 28, 30, 44, 36, 26
-15,20:6, 6, -2, 6, 18, 30, 22, 26, 24, 40
-15,20:6, 6, -2, 6, 18, 30, 22, 26, 40, 24
-15,20:6, 6, -2, 6, 18, 30, 22, 26, 40, 26
-15,20:6, 6, -2, 6, 18, 30, 22, 26, 40, 28
-3,13:6, 6, -2, 6, 18, 34, 22, 14, 26, 26
-3,13:6, 6, -2, 6, 18, 34, 22, 14, 26, 28
-3,13:6, 6, -2, 6, 18, 34, 22, 26, 26, 14
-16,19:6, 6, -2, 6, 18, 34, 28, 36, 14, 6
-7,17:6, 6, -2, 6, 20, 16, 30, 12, 2, 8
-7,17:6, 6, -2, 6, 20, 16, 30, 12, 2, 10
-7,17:6, 6, -2, 6, 20, 16, 30, 12, 2, 12
-1,22:6, 6, -2, 6, 22, 14, 12, 2, 18, 28
-4,15:6, 6, -2, 6, 22, 16, 20, 16, 6, 26
-5,24:6, 6, -2, 6, 22, 16, 20, 16, 12, 34
-4,15:6, 6, -2, 6, 22, 16, 20, 16, 26, 6
-5,24:6, 6, -2, 6, 22, 16, 20, 16, 34, 12
-18,18:6, 6, -2, 6, 22, 22, 30, 36, 40, 38
-2,13:6, 6, -2, 6, 24, 22, 22, 20, 18, 28
4,10:6, 6, -2, 6, 28, 22, 20, 10, 4, 22
-17,10:6, 6, -2, 6, 30, 18, 32, 30, 20, 32
-4,13:6, 6, -2, 10, 0, 14, 16, 18, 16, 22
-3,20:6, 6, -2, 10, 6, 16, 8, 22, 28, 8
4,18:6, 6, -2, 10, 6, 16, 14, 8, 12, 8
4,18:6, 6, -2, 10, 6, 16, 14, 10, 12, 6
-3,4:6, 6, -2, 10, 6, 16, 20, 18, 12, 14
-3,4:6, 6, -2, 10, 6, 16, 20, 18, 12, 18
-3,4:6, 6, -2, 10, 6, 16, 22, 24, 12, 26
-3,4:6, 6, -2, 10, 6, 16, 22, 24, 12, 28
-3,4:6, 6, -2, 10, 6, 16, 22, 24, 12, 30
-4,13:6, 6, -2, 10, 14, 16, 18, 16, 22, 0
-3,14:6, 6, -2, 10, 16, 22, 20, 24, 22, 0
1,0:6, 6, -2, 10, 18, 8, 0, -2, 4, 12
1,0:6, 6, -2, 10, 18, 8, 4, -2, 4, 12
1,0:6, 6, -2, 10, 18, 8, 4, -2, 4, 14
1,0:6, 6, -2, 10, 18, 8, 4, -2, 4, 16
6,-6:6, 6, -2, 10, 18, 8, 8, 12, 14, -10
1,2:6, 6, -2, 10, 18, 14, 20, 12, 6, 20
1,2:6, 6, -2, 10, 18, 14, 20, 12, 6, 22
1,2:6, 6, -2, 10, 18, 14, 20, 12, 6, 24
5,20:6, 6, -2, 12, 0, 18, 4, 28, 10, 18
-5,14:6, 6, -2, 12, 0, 18, 20, 18, 24, 6
-1,9:6, 6, -2, 12, 2, 8, 0, 2, 6, 8
4,18:6, 6, -2, 12, 2, 8, 16, 18, 16, 4
11,11:6, 6, -2, 12, 2, 10, 18, 6, -2, 16
-3,20:6, 6, -2, 12, 2, 16, 4, 14, 28, 6
-3,20:6, 6, -2, 12, 2, 16, 4, 14, 28, 8
22,23:6, 6, -2, 12, 2, 16, 6, 8, 22, 14
22,23:6, 6, -2, 12, 2, 16, 6, 8, 22, 16
22,23:6, 6, -2, 12, 2, 16, 6, 8, 22, 18
10,21:6, 6, -2, 12, 2, 16, 10, 12, 0, -2
10,21:6, 6, -2, 12, 2, 16, 10, 12, 0, 0
10,21:6, 6, -2, 12, 2, 16, 10, 12, 0, 2
-3,20:6, 6, -2, 12, 2, 16, 14, 6, 28, 0
13,4:6, 6, -2, 12, 8, 0, 0, -4, 2, 4
13,4:6, 6, -2, 12, 8, 0, 0, -4, 2, 6
13,4:6, 6, -2, 12, 8, 0, 0, -4, 6, 2
13,4:6, 6, -2, 12, 8, 0, 0, -4, 8, 10
