10,-9:-4, -6, 6, -8, -8, 4
10,-9:-4, -6, 6, -8, 4, -8
1,3:-4, 4, -2, 2, 14, 4
15,-3:-4, -12, 0, -10, -4, 0, 2
-7,10:-4, -6, -14, 2, 12, 6, 2
4,-10:-4, -6, -6, -16, -6, 0, 4
-9,-6:-4, -6, -6, -4, -10, 2, 4
-1,-2:-4, -6, -6, -4, -2, 6, 16
-3,-6:-4, -6, -6, -4, 10, 6, -2
3,-7:-4, -6, -4, -8, -12, -8, -8
10,-9:-4, -6, 6, -8, -8, 0, -6
10,-9:-4, -6, 6, -8, -8, 0, 2
10,-9:-4, -6, 6, -8, -8, 6, 0
10,-9:-4, -6, 6, -8, -8, 6, 6
10,-9:-4, -6, 6, -8, -8, 6, 8
10,-9:-4, -6, 6, -8, -8, 10, 6
10,-9:-4, -6, 6, -8, -8, 10, 8
10,-9:-4, -6, 6, -8, -8, 10, 10
2,4:-4, -6, 6, 10, -10, -2, 4
4,3:-4, -6, 6, 10, 6, 6, -2
4,-3:-4, -4, 2, 8, -12, -14, -6
4,-3:-4, -4, 2, 8, -12, -6, -14
2,1:-4, 0, -8, -10, -4, -2, 4
4,-1:-4, 0, -8, -10, -4, 2, 2
3,14:-4, 0, -8, -10, 4, 0, 12
3,14:-4, 0, -8, -10, 4, 12, 0
3,14:-4, 0, -8, -10, 4, 12, 2
3,14:-4, 0, -8, 4, -4, 12, -2
3,14:-4, 0, -8, 4, -2, 12, -4
3,14:-4, 0, -8, 4, 0, 12, -10
3,14:-4, 0, -8, 4, 0, 12, -6
-5,3:-4, 0, -2, -10, 6, 10, 10
-5,3:-4, 0, -2, 6, 10, 10, -10
-5,3:-4, 0, -2, 6, 10, 10, -6
10,-1:-4, 0, 0, 8, 12, 6, -10
1,0:-4, 0, 6, 4, -6, -10, 0
6,-7:-4, 0, 6, 4, -6, -4, -14
1,0:-4, 0, 6, 4, -6, 0, -10
11,3:-4, 2, 6, 2, -8, -16, -12
3,2:-4, 4, -10, -6, 0, -4, -8
8,5:-4, 4, -10, -6, 2, 4, -2
5,-2:-4, 4, -8, -14, -12, 6, 2
9,1:-4, 4, -2, -14, 6, 4, 4
9,1:-4, 4, -2, -14, 6, 4, 6
9,1:-4, 4, -2, 6, 4, 4, -14
5,2:6, 6, -2, 4, 0, -12, -2
-7,11:6, 6, 8, -4, 10, -2, 10
-7,11:6, 6, 8, -4, 10, 10, -2
-4,2:6, 6, 2, -4, 4, 2, 0, 0, -6
13,3:6, 6, 2, -4, 10, 14, -16, -6, 12
13,3:6, 6, 2, -4, 10, 14, -16, -6, 14
13,3:6, 6, 2, -4, 10, 14, -16, 12, -6
-7,7:6, 6, 2, -4, 10, 14, -12, 8, 18
-7,7:6, 6, 2, -4, 10, 14, 8, 18, -12
-7,7:6, 6, 2, -4, 10, 14, 8, 18, -10
-10,7:6, 6, 2, -2, -4, 18, 22, 18, 18
8,7:6, 6, 2, -2, -2, -4, 4, -16, 8
8,7:6, 6, 2, -2, -2, -4, 4, -16, 12
8,7:6, 6, 2, -2, -2, -4, 4, 8, -16
11,7:6, 6, 2, -2, -2, 10, 0, -2, 10
11,7:6, 6, 2, -2, -2, 10, 0, -2, 12
11,7:6, 6, 2, -2, -2, 10, 0, -2, 14
9,0:6, 6, 2, -2, 6, 18, 8, -2, 6
5,-4:6, 6, 2, 4, -4, -8, -8, 6, 10
5,-4:6, 6, 2, 4, -4, -8, -8, 6, 12
5,-4:6, 6, 2, 4, -4, -8, -8, 6, 14
8,1:6, 6, 2, 4, -4, -4, -4, 0, 16
-2,5:6, 6, 2, 4, -2, 2, -4, 12, -8
15,4:6, 6, 2, 4, -2, 2, 8, 16, -6
-14,13:6, 6, 2, 6, 10, 16, 22, 16, 12
16,4:6, 6, 2, 10, -2, -10, 0, 6, 10
16,4:6, 6, 2, 10, -2, -10, 0, 6, 12
16,4:6, 6, 2, 10, -2, -10, 0, 6, 14
7,-1:6, 6, 2, 10, 4, 6, 14, -8, -12
7,-1:6, 6, 2, 10, 4, 6, 14, -8, -10
7,-1:6, 6, 2, 10, 4, 6, 14, -8, -8
7,-1:6, 6, 2, 10, 4, 14, -8, -2, -6
3,-2:6, 6, 2, 10, 6, 12, 8, -6, -4
1,5:6, 6, 2, 10, 12, 6, -4, -6, -8
1,5:6, 6, 2, 10, 12, 6, -4, -4, -2
4,10:6, 6, 2, 10, 12, 6, 4, -8, 4
5,4:6, 6, 2, 12, 8, 0, 2, 14, -6
-3,2:6, 6, 2, 12, 8, 8, 16, 6, 16
-3,2:6, 6, 2, 12, 8, 8, 16, 16, 6
18,14:6, 6, 6, -8, 6, 16, -10, -10, 6
18,14:6, 6, 6, -8, 6, 16, -10, 6, -10
2,-3:6, 6, 6, -6, -4, 2, -12, 8, 4
21,20:6, 6, 6, -6, -2, -6, -4, 6, -10
-1,5:6, 6, 6, -6, 0, 14, 8, 18, 20
-1,5:6, 6, 6, -6, 0, 14, 8, 18, 22
-1,5:6, 6, 6, -6, 0, 14, 8, 20, 14
9,-2:6, 6, 6, -6, 4, -2, -4, 0, -4
8,19:6, 6, 6, -6, 4, 10, 14, 0, 26
8,19:6, 6, 6, -6, 4, 10, 14, 26, 0
-14,2:6, 6, 6, 0, -10, -12, 10, 18, 18
13,-1:6, 6, 6, 6, -2, 0, 10, -10, 14
17,6:6, 6, 6, 10, 12, 22, 8, -2, 10
-2,14:6, 6, 6, 10, 14, -8, 14, 18, 18
-2,14:6, 6, 6, 10, 14, 14, 18, 18, -8
-2,14:6, 6, 6, 10, 14, 14, 18, 18, -6
-2,14:6, 6, 6, 10, 14, 14, 18, 18, -4
-2,-2:6, 6, 8, -4, -4, -10, -18, 2, 2
-7,11:6, 6, 8, -4, -4, 10, -8, 10, -6
-7,11:6, 6, 8, -4, -4, 10, -8, 10, -4
-7,11:6, 6, 8, -4, -4, 10, -8, 10, -2
-1,8:6, 6, 8, -4, -2, 4, 24, 6, -4
-1,8:6, 6, 8, -4, -2, 4, 24, 6, 0
-7,11:6, 6, 8, -4, 10, -8, 0, 10, -6
-7,11:6, 6, 8, -4, 10, -8, 0, 10, -4
-7,11:6, 6, 8, -4, 10, -8, 0, 10, -2
-8,7:6, 6, 8, -4, 10, -2, 14, 8, 24
-8,7:6, 6, 8, -4, 10, -2, 14, 8, 26
-8,7:6, 6, 8, -4, 10, -2, 14, 24, 8
-8,7:6, 6, 8, -4, 10, -2, 14, 24, 10
-7,11:6, 6, 8, -4, 10, 10, 2, -2, -2
-7,11:6, 6, 8, -4, 10, 10, 2, -2, 2
-7,11:6, 6, 8, -4, 10, 10, 2, -2, 8
-7,11:6, 6, 8, -4, 10, 10, 2, 4, 4
-7,11:6, 6, 8, -4, 10, 10, 2, 4, 8
-8,7:6, 6, 8, -4, 10, 14, 8, 24, -2
-12,13:6, 6, 8, 6, 10, 16, 20, 14, 10
4,4:6, 6, 8, 8, 0, -4, 16, 16, 8
8,9:6, 6, 8, 8, 0, -2, -6, 8, 10
-5,0:6, 6, 8, 8, 0, 2, 4, 6, 6
-9,13:6, 6, 8, 8, 0, 12, 14, 2, 24
-9,13:6, 6, 8, 8, 0, 12, 14, 24, 2
-3,7:6, 6, 8, 8, 2, 2, 12, -8, -2
-3,7:6, 6, 8, 8, 2, 2, 12, -8, 2
-2,-6:6, 6, 8, 8, 6, -8, -6, 6, -2
2,-2:6, 6, 8, 8, 6, -6, -2, -2, 10
0,0:6, 6, 8, 8, 6, 4, -30, -4, -14
0,0:6, 6, 8, 8, 6, 4, -26, -4, -14
2,18:6, 6, 8, 10, 8, 2, 18, 6, 18
2,18:6, 6, 8, 10, 8, 2, 18, 10, 18
2,18:6, 6, 8, 10, 8, 18, 10, 18, 2
2,18:6, 6, 8, 10, 8, 18, 10, 18, 4
2,18:6, 6, 8, 10, 8, 18, 10, 18, 6
-9,3:6, 6, 8, 10, 18, 28, 16, -4, 14
11,18:6, 6, 14, 2, 6, 14, 20, 12, -6
-3,8:6, 6, 14, 2, 10, 18, 20, 14, 12
-1,16:6, 6, 14, 2, 12, 6, 2, 2, 6
-1,16:6, 6, 14, 2, 12, 6, 2, 6, 4
-1,16:6, 6, 14, 2, 12, 6, 2, 6, 6
-1,16:6, 6, 14, 2, 16, 12, 6, 2, 2
-1,16:6, 6, 14, 2, 16, 12, 6, 2, 6
10,5:6, 6, 14, 2, 16, 12, 16, 8, -4
14,0:6, 6, 14, 6, -4, 10, 16, 0, -2
14,0:6, 6, 14, 6, -4, 10, 16, 0, 0
14,0:6, 6, 14, 6, -4, 10, 16, 0, 2
14,0:6, 6, 14, 6, -4, 16, 0, -2, 10
3,-4:6, 6, 14, 8, 4, 16, -4, -12, 12
3,-4:6, 6, 14, 8, 4, 16, -4, 12, -12
3,-4:6, 6, 14, 8, 4, 16, -4, 12, -2
-1,-4:6, 6, 14, 10, 16, 16, 0, -2, -2
3,1:6, 6, 16, -8, -8, -16, -10, -12, -2
3,1:6, 6, 16, -8, -8, -16, -10, -12, 8
