-2,3:-4, -6, 6, -8, -12, -14, 6
-2,3:-4, -6, 6, -8, -12, 6, -14
-2,3:-4, -6, 6, -8, -8, 6, -18
-2,3:-4, -6, 6, -8, -8, 6, -12
4,-8:-4, -6, 6, 10, -4, -6, 6
4,-8:-4, -6, 6, 10, -4, -6, 8
4,-8:-4, -6, 6, 10, -4, -6, 10
4,-8:-4, -6, 6, 10, -4, 6, -6
4,-8:-4, -6, 6, 10, -4, 6, -4
4,-8:-4, -6, 6, 10, -4, 6, -2
10,-4:-4, 2, 6, 0, 14, -12, -4
10,-4:-4, 2, 6, 0, 14, -4, -12
-6,5:6, 6, 8, -4, -8, 6, 4
-2,3:-4, -12, 4, 6, -8, -18, 6, -20
-2,3:-4, -12, 4, 6, -8, -18, 6, -10
-2,3:-4, -6, 6, -8, -18, -20, 6, -8
-2,3:-4, -6, 6, -8, -18, -20, 6, -6
-2,3:-4, -6, 6, -8, -18, -20, 6, -4
-2,3:-4, -6, 6, -8, -10, -20, 6, -12
-2,3:-4, -6, 6, -8, -10, -20, 6, -10
-2,3:-4, -6, 6, -8, -10, -20, 6, -8
-2,3:-4, -6, 6, -8, -8, -16, 6, -20
-2,3:-4, -6, 6, -8, -8, -16, 6, -18
-2,3:-4, -6, 6, -8, -8, -16, 6, -16
4,-8:-4, -6, 6, 10, -4, -6, 2, 4
4,-8:-4, -6, 6, 10, -4, -6, 2, 6
4,-8:-4, -6, 6, 10, -4, -6, 2, 8
-2,3:-4, 2, 6, -14, -18, -18, 6, 2
-2,3:-4, 2, 6, -14, -18, -6, 6, -18
-2,3:-4, 2, 6, -14, -18, -6, 6, -8
-2,3:-4, 2, 6, -14, -18, 2, 6, -18
-2,3:-4, 2, 6, -14, -18, 2, 6, -16
-2,3:-4, 2, 6, -14, -18, 2, 6, -14
-2,3:-4, 2, 6, -8, 6, 4, -36, -20
-2,3:-4, 4, -10, -12, 6, -14, 6, -6
-2,3:-4, 4, -10, -12, 6, -14, 6, -4
7,-5:6, -4, -4, -6, 6, 10, -4, -2
-2,11:6, 6, -4, -4, 2, -12, 6, 14
-2,11:6, 6, -4, -4, 2, -12, 14, 6
-6,5:6, 6, 8, -4, -8, -8, 6, 4
-6,5:6, 6, 8, -4, -8, -8, 6, 6
-6,5:6, 6, 8, -4, -8, -8, 6, 8
-6,5:6, 6, 8, -4, -8, 6, 6, -8
-6,5:6, 6, 8, -4, -8, 6, 6, -6
-6,5:6, 6, 8, -4, -8, 6, 6, -4
5,-1:6, 6, 8, -4, -4, 10, 10, 14
5,-1:6, 6, 8, -4, -4, 10, 10, 20
5,-1:6, 6, 8, -4, -4, 10, 14, 16
5,-1:6, 6, 8, -4, 10, 10, 14, -4
4,-8:-4, -6, 6, 10, -4, -6, 2, 2, -8, -2, 20
4,-8:-4, -6, 6, 10, -4, -6, 2, 2, -8, -2, 22
4,-8:-4, -6, 6, 10, -4, -6, 2, 2, -8, -2, 24
4,-8:-4, -6, 6, 10, -4, -6, 2, 2, -8, 20, -2
4,-8:-4, -6, 6, 10, -4, -6, 2, 2, -8, 20, 0
4,-8:-4, -6, 6, 10, -4, -6, 2, 2, -8, 20, 2
4,-8:-4, -6, 6, 10, -4, -6, 2, 2, 0, -8, 2
4,-8:-4, -6, 6, 10, -4, -6, 2, 2, 0, -8, 6
4,-8:-4, -6, 6, 10, -4, -6, 2, 2, 0, 6, -8
4,-8:-4, -6, 6, 10, -4, -6, 2, 2, 0, 6, 2
4,-8:-4, -6, 6, 10, -4, -6, 2, 2, 8, 8, -6
4,-8:-4, -6, 6, 10, -4, -6, 2, 2, 8, 8, 4
4,-8:-4, -6, 6, 10, -4, -6, 2, 12, 2, 12, 6
4,-8:-4, -6, 6, 10, -4, -6, 2, 12, 2, 12, 8
4,-8:-4, -6, 6, 10, -4, -6, 2, 12, 2, 12, 10
4,-8:-4, -6, 6, 10, -4, -6, 12, 4, 22, 10, 2
4,-8:-4, -6, 6, 10, -4, -6, 12, 4, 22, 10, 4
4,-8:-4, -6, 6, 10, -4, -6, 12, 4, 22, 10, 6
4,-8:-4, -6, 6, 10, -4, -6, 12, 14, 2, 2, -2
4,-8:-4, -6, 6, 10, -4, -6, 12, 14, 2, 2, 10
4,-8:-4, -6, 6, 10, -4, 2, -2, -8, -8, 4, 0
4,-8:-4, -6, 6, 10, -4, 2, -2, -8, -6, 4, -8
4,-8:-4, -6, 6, 10, -4, 2, -2, -8, -6, 4, -6
4,-8:-4, -6, 6, 10, -4, 2, -2, -8, -6, 4, -4
4,-8:-4, -6, 6, 10, -4, 2, -2, -8, -2, 4, -14
4,-8:-4, -6, 6, 10, -4, 2, -2, -8, -2, 4, -4
4,-8:-4, -6, 6, 10, -4, 2, -2, -2, 8, 12, 4
4,-8:-4, -6, 6, 10, -4, 2, -2, 0, 0, 4, -6
4,-8:-4, -6, 6, 10, -4, 2, -2, 0, 0, 4, -4
4,-8:-4, -6, 6, 10, -4, 2, -2, 0, 0, 4, -2
4,-8:-4, -6, 6, 10, -4, 2, -2, 0, 8, 16, 18
4,-8:-4, -6, 6, 10, -4, 2, -2, 0, 8, 16, 22
4,-8:-4, -6, 6, 10, -4, 2, -2, 8, -6, 2, 20
4,-8:-4, -6, 6, 10, -4, 2, -2, 8, -6, 12, 10
4,-8:-4, -6, 6, 10, -4, 2, -2, 8, -6, 12, 20
4,-8:-4, -6, 6, 10, -4, 2, -2, 8, 2, 20, -6
4,-8:-4, -6, 6, 10, -4, 2, -2, 8, 16, -8, 0
4,-8:-4, -6, 6, 10, -4, 2, -2, 8, 16, -8, 2
4,-8:-4, -6, 6, 10, -4, 2, -2, 8, 16, -8, 4
4,-8:-4, -6, 6, 10, -4, 2, -2, 8, 16, -6, 2
4,-8:-4, -6, 6, 10, -4, 2, -2, 8, 16, -6, 4
4,2:-4, -6, 6, 10, -4, 2, 2, -16, 8, -4, 0
4,2:-4, -6, 6, 10, -4, 2, 2, 8, -4, 0, -16
26,-10:-4, -6, 6, 10, -4, 6, -8, -30, -34, -34, -20
26,-10:-4, -6, 6, 10, -4, 6, -8, -30, -34, -20, -34
13,6:-4, -6, 6, 10, -4, 6, 0, 10, 14, -18, -14
4,-8:-4, -6, 6, 10, -4, 12, 4, 20, 22, -2, 8
4,-8:-4, -6, 6, 10, -4, 12, 4, 20, 22, -2, 10
4,-8:-4, -6, 6, 10, -4, 12, 4, 20, 22, -2, 12
4,-8:-4, -6, 6, 10, -4, 12, 20, 12, -2, 10, 20
4,-8:-4, -6, 6, 10, -4, 12, 20, 12, -2, 10, 30
4,-8:-4, -6, 6, 10, -4, 12, 20, 12, -2, 20, 10
4,-8:-4, -6, 6, 10, -4, 12, 20, 12, -2, 20, 12
4,-8:-4, -6, 6, 10, -4, 12, 20, 12, -2, 20, 14
4,-8:-4, -6, 6, 10, -4, 12, 20, 12, 22, -2, 12
4,-8:-4, -6, 6, 10, -4, 12, 20, 12, 22, -2, 16
1,-2:-4, -6, 6, 10, 2, -6, 2, 10, -8, 4, 16
4,-8:-4, -6, 6, 10, 2, 12, 12, 14, -4, -6, 6
14,-4:-4, -6, 6, 10, 12, -6, -16, -16, 4, 22, 10
-4,11:-4, -6, 6, 10, 12, 2, 8, 6, 6, 16, -14
4,-8:-4, -6, 6, 10, 12, 4, 10, 14, -4, -6, 12
4,-8:-4, -6, 6, 10, 12, 4, 10, 14, -4, -6, 20
4,-8:-4, -6, 6, 10, 12, 4, 10, 14, -4, -6, 24
4,-8:-4, -6, 6, 10, 12, 4, 18, 18, -4, 22, -2
6,7:-4, 2, 0, -8, -16, -16, -10, -24, -6, 2, -14
20,-1:-4, 2, 0, -8, -16, -16, -10, -2, -24, 6, 6
20,-1:-4, 2, 0, -8, -16, -16, -10, -2, -24, 6, 8
20,-1:-4, 2, 0, -8, -16, -16, -10, -2, -24, 6, 10
7,-6:-4, 2, 0, -8, -14, -8, -2, -10, 2, -12, -8
7,-6:-4, 2, 0, -8, -14, -8, -2, -10, 2, -12, -6
7,-6:-4, 2, 0, -8, -14, -8, -2, -10, 2, -12, -4
16,1:-4, 2, 0, -8, -14, 2, 4, -4, 4, -2, -14
13,-5:-4, 2, 0, -8, -4, -16, -16, -2, 6, -8, 8
13,-5:-4, 2, 0, -8, -4, -16, -16, -2, 6, 8, -8
5,-6:-4, 2, 0, -8, -4, -10, -8, -14, 4, -12, -10
5,-6:-4, 2, 0, -8, -4, -10, -8, -10, -12, -10, 0
3,-9:-4, 2, 0, -8, -4, -10, -8, -8, -10, -4, -2
3,-9:-4, 2, 0, -8, -4, -10, -8, -8, -10, -4, 0
3,-9:-4, 2, 0, -8, -4, -10, -8, -8, -10, -4, 2
0,2:-4, 2, 0, -8, -4, -2, -12, -8, 8, 4, -4
0,2:-4, 2, 0, -8, -4, -2, -12, -8, 8, 4, -2
0,2:-4, 2, 0, -8, -4, -2, -12, -8, 8, 4, 0
0,2:-4, 2, 0, -8, -4, -2, -12, 0, -6, 4, -8
0,2:-4, 2, 0, -8, -4, -2, -12, 0, -6, 4, -6
0,2:-4, 2, 0, -8, -4, -2, -12, 0, -6, 4, -4
-3,-7:-4, 2, 0, -8, -4, -2, -8, 8, 4, -14, -4
-3,-7:-4, 2, 0, -8, -4, -2, -8, 8, 4, -14, -2
-3,-7:-4, 2, 0, -8, -4, -2, -8, 8, 4, -14, 0
-3,-7:-4, 2, 0, -8, -4, -2, 0, -6, 4, -14, -8
-3,-7:-4, 2, 0, -8, -4, -2, 0, -6, 4, -14, -6
-3,-7:-4, 2, 0, -8, -4, -2, 0, -6, 4, -14, -4
7,-16:-4, 2, 0, -8, 4, -30, -18, -22, -24, -22, -18
7,-16:-4, 2, 0, -8, 4, -30, -18, -22, -24, -22, -8
13,19:-4, 2, 2, -14, -10, 4, -2, 2, 2, -4, 4
9,-1:-4, 2, 2, -14, 6, -12, -18, -14, -14, -20, -12
13,-5:-4, 2, 2, -8, -16, -16, -16, -2, -14, 24, 10
13,-5:-4, 2, 2, -8, -16, -16, -16, 4, -12, 4, 4
13,-5:-4, 2, 2, -8, -16, -16, -16, 4, -12, 4, 6
13,-5:-4, 2, 2, -8, -16, -16, -16, 4, -12, 4, 8
13,-5:-4, 2, 2, -8, -16, -16, -16, 4, 4, -4, -2
13,-5:-4, 2, 2, -8, -16, -16, -16, 4, 4, -4, 8
13,-5:-4, 2, 2, -8, -16, -16, -16, 4, 4, 4, -12
13,-5:-4, 2, 2, -8, -14, -16, -16, 0, 0, 4, -6
13,-5:-4, 2, 2, -8, -14, -16, -16, 0, 0, 4, -4
13,-5:-4, 2, 2, -8, -14, -16, -16, 2, -2, -2, 0
13,-5:-4, 2, 2, -8, -14, -16, -16, 2, -2, -2, 10
2,1:-4, 2, 2, -8, -4, -16, -20, -12, -6, -6, -18
2,1:-4, 2, 2, -8, -4, -16, -20, -12, -6, -6, -16
2,1:-4, 2, 2, -8, -4, -16, -20, -12, -6, -6, -14
13,-5:-4, 2, 2, -8, -4, -16, -16, -2, -2, 6, 6
13,-5:-4, 2, 2, -8, -4, -16, -16, -2, -2, 6, 8
13,-5:-4, 2, 2, -8, -4, -16, -16, -2, -2, 6, 10
13,-5:-4, 2, 2, -8, -4, -16, -16, -2, 0, 10, -2
13,-5:-4, 2, 2, -8, -4, -16, -16, -2, 0, 10, 0
13,-5:-4, 2, 2, -8, -4, -16, -16, -2, 0, 10, 2
13,-5:-4, 2, 2, -8, -4, -16, -16, -2, 8, 10, -6
13,-5:-4, 2, 2, -8, -4, -16, -16, -2, 8, 10, -4
13,-5:-4, 2, 2, -8, -4, -16, -16, -2, 8, 10, -2
-2,3:-4, 2, 6, -14, -22, -14, -22, 2, -22, 6, -22
-2,3:-4, 2, 6, -14, -22, -14, -18, -8, -16, 6, -6
-2,3:-4, 2, 6, -14, -22, -14, -18, -8, -16, 6, -2
-2,3:-4, 2, 6, -14, -22, -14, -18, -8, -2, 6, -16
-2,3:-4, 2, 6, -14, -22, -14, -18, -8, -2, 6, -6
-2,3:-4, 2, 6, -14, -22, -14, -18, 0, 0, 6, -14
-2,3:-4, 2, 6, -14, -22, -14, -18, 0, 0, 6, -4
-2,3:-4, 2, 6, -14, -22, -12, -22, -6, -8, 6, -20
-2,3:-4, 2, 6, -14, -22, -12, -22, -6, -8, 6, -18
-2,3:-4, 2, 6, -14, -22, -12, -22, -6, -8, 6, -16
-2,3:-4, 2, 6, -14, -22, -8, -14, -22, -20, 6, -18
-2,3:-4, 2, 6, -14, -22, -8, -14, -22, -20, 6, -14
-2,3:-4, 2, 6, -14, -22, -8, -14, -16, -18, 6, -12
-2,3:-4, 2, 6, -14, -22, -8, -14, -16, -18, 6, -10
-2,3:-4, 2, 6, -14, -22, -8, -14, -16, -18, 6, -8
-2,3:-4, 2, 6, -14, -22, -8, -12, -18, -8, 6, -12
-2,3:-4, 2, 6, -14, -22, -8, -12, -18, -8, 6, -8
-2,3:-4, 2, 6, -14, -22, -8, -12, -18, -2, 6, -12
-2,3:-4, 2, 6, -14, -22, -8, -12, -18, -2, 6, -6
-2,3:-4, 2, 6, -14, -22, -8, -12, -18, -2, 6, -2
-2,3:-4, 2, 6, -14, -22, -8, -12, -14, -20, 6, -26
-2,3:-4, 2, 6, -14, -22, -8, -12, -14, -20, 6, -18
13,-2:-4, 2, 6, -14, -22, -8, -12, -14, -14, 0, -6
13,-2:-4, 2, 6, -14, -22, -8, -12, -14, -14, 0, 2
-2,3:-4, 2, 6, -14, -22, -8, -12, -14, -14, 6, -20
-2,3:-4, 2, 6, -14, -22, -8, -12, -14, -14, 6, -14
-2,3:-4, 2, 6, -14, -22, -8, -12, -14, -14, 6, -12
13,-2:-4, 2, 6, -14, -22, -8, -12, -14, -14, 6, 0
13,-2:-4, 2, 6, -14, -22, -8, -12, -14, -14, 6, 6
13,-2:-4, 2, 6, -14, -22, -8, -12, -14, -14, 6, 8
13,-2:-4, 2, 6, -14, -22, -8, -12, -14, -14, 10, 6
13,-2:-4, 2, 6, -14, -22, -8, -12, -14, -14, 10, 8
13,-2:-4, 2, 6, -14, -22, -8, -12, -14, -14, 10, 10
-2,3:-4, 2, 6, -14, -22, -8, -12, -14, -10, 6, -14
-2,3:-4, 2, 6, -14, -22, -8, -12, -14, -10, 6, -12
-2,3:-4, 2, 6, -14, -22, -8, -12, -14, -10, 6, -10
-2,3:-4, 2, 6, -14, -18, -22, -12, -22, -8, 6, -12
-2,3:-4, 2, 6, -14, -18, -22, -12, -22, 2, 6, -20
-2,3:-4, 2, 6, -14, -18, -22, -12, -22, 2, 6, -18
-2,3:-4, 2, 6, -14, -18, -22, -12, -22, 2, 6, -16
-2,3:-4, 2, 6, -14, -18, -22, -12, -8, -14, 6, -18
-2,3:-4, 2, 6, -14, -18, -22, -12, -8, -14, 6, -16
-2,3:-4, 2, 6, -14, -18, -22, -12, -8, -14, 6, -14
-2,3:-4, 2, 6, -14, -18, -6, -12, -16, -24, 6, -14
-2,3:-4, 2, 6, -14, -18, -6, -12, -16, -24, 6, -10
-2,3:-4, 2, 6, -14, -18, -6, -12, -16, -10, 6, -24
-2,3:-4, 2, 6, -14, -18, -6, -12, -16, -10, 6, -14
-2,3:-4, 2, 6, -14, -18, -6, -12, -8, -8, 6, -22
-2,3:-4, 2, 6, -14, -18, -6, -12, -8, -8, 6, -12
-2,3:-4, 2, 6, -14, -18, 2, -12, -2, -34, 6, -12
-2,3:-4, 2, 6, -14, -18, 2, -12, -2, -34, 6, -10
-2,3:-4, 2, 6, -14, -18, 2, -12, -2, -34, 6, -8
-2,3:-4, 2, 6, -14, -18, 2, -12, -2, -12, 6, -34
-2,3:-4, 2, 6, -14, -18, 2, -12, -2, -12, 6, -32
-2,3:-4, 2, 6, -14, -18, 2, -12, -2, -12, 6, -30
-2,3:-4, 2, 6, -14, -8, -12, -22, -12, -8, 6, -14
-2,3:-4, 2, 6, -14, -8, -12, -22, -12, -8, 6, -12
-2,3:-4, 2, 6, -14, -8, -12, -22, -12, -8, 6, -10
-2,3:-4, 2, 6, -14, -8, -12, -18, -12, -16, 6, -16
-2,3:-4, 2, 6, -14, -8, -12, -18, -12, -16, 6, -12
-2,3:-4, 2, 6, -14, -8, -12, -18, -8, -10, 6, -10
-2,3:-4, 2, 6, -14, -8, -12, -18, -8, -10, 6, -8
-2,3:-4, 2, 6, -14, -8, -12, -18, -8, -10, 6, -6
-2,3:-4, 2, 6, -14, -8, -12, -18, 6, -2, -4, 4
-2,3:-4, 2, 6, -14, -8, -12, -12, -16, -14, 6, -20
-2,3:-4, 2, 6, -14, -8, -12, -12, -16, -14, 6, -18
-2,3:-4, 2, 6, -14, -8, -12, -12, -16, -14, 6, -16
-2,3:-4, 2, 6, -14, -8, -12, -2, -14, 0, 6, -10
-2,3:-4, 2, 6, -14, -8, -12, -2, -14, 0, 6, -8
-2,3:-4, 2, 6, -14, -8, -12, -2, -14, 0, 6, -6
-2,3:-4, 2, 6, -14, -8, -12, -2, -4, 2, 6, -14
-2,3:-4, 2, 6, -14, -8, -12, 6, -2, -14, -4, -2
-2,3:-4, 2, 6, -14, -8, -12, 6, -2, -14, -4, 2
-2,3:-4, 2, 6, -14, -8, -4, -14, -18, -4, 6, -10
-2,3:-4, 2, 6, -14, -8, -4, -14, -18, -4, 6, -8
-2,3:-4, 2, 6, -14, -8, -4, -14, -18, -4, 6, -6
-2,3:-4, 2, 6, -14, -8, -4, -4, -2, 0, 4, -8
-2,3:-4, 2, 6, -14, -8, -4, -4, -2, 0, 4, -6
-2,3:-4, 2, 6, -14, -8, -4, -4, -2, 0, 4, -4
-2,3:-4, 2, 6, -14, 2, -12, -20, -2, -20, 6, -14
-2,3:-4, 2, 6, -14, 2, -12, -20, -2, -16, 6, -26
-2,3:-4, 2, 6, -14, 2, -12, -20, -2, -16, 6, -20
-2,3:-4, 2, 6, -14, 2, -12, -10, -16, -26, 6, -12
-2,3:-4, 2, 6, -14, 2, -12, -10, -16, -26, 6, -2
6,-4:-4, 2, 6, -14, 10, 4, -4, 4, -14, -18, -2
6,-4:-4, 2, 6, -14, 10, 4, -4, 4, -14, -2, -18
6,-4:-4, 2, 6, -14, 10, 4, -4, 4, -14, -2, -16
15,4:-4, 2, 6, -8, -16, -16, -2, -6, 0, -20, 4
15,4:-4, 2, 6, -8, -16, -16, -2, -6, 0, -20, 6
15,4:-4, 2, 6, -8, -16, -16, -2, -6, 0, -20, 8
7,5:-4, 2, 6, -8, -14, -16, -16, 2, 10, -28, -22
7,5:-4, 2, 6, -8, -14, -16, -16, 2, 10, -28, -18
13,-5:-4, 2, 6, -8, -14, -16, -16, 4, 4, 0, 0
14,-2:-4, 2, 6, -8, -14, -16, 2, -2, -8, -14, -2
14,-2:-4, 2, 6, -8, -14, -16, 2, -2, -8, -14, 2
14,-2:-4, 2, 6, -8, -14, -16, 2, -2, -8, -2, -14
11,-7:-4, 2, 6, -8, -14, -14, 2, 6, -2, -24, 6
11,-7:-4, 2, 6, -8, -14, -14, 2, 6, -2, 6, -24
-2,3:-4, 2, 6, -8, -14, -14, 6, 4, -18, -22, 0
-2,3:-4, 2, 6, -8, -14, -14, 6, 4, -18, -22, 2
-2,3:-4, 2, 6, -8, -14, -14, 6, 4, -18, -22, 4
-2,3:-4, 2, 6, -8, -14, -14, 6, 4, -18, 0, -22
-2,3:-4, 2, 6, -8, -14, -14, 6, 4, -10, -10, -14
-2,3:-4, 2, 6, -8, -14, 4, -8, -16, -18, 6, -10
-2,3:-4, 2, 6, -8, -14, 4, -8, -6, -16, 6, -14
-2,3:-4, 2, 6, -8, -14, 4, -8, -6, -16, 6, -12
-2,3:-4, 2, 6, -8, -14, 4, -8, -6, -16, 6, -10
6,-5:-4, 2, 6, -8, -14, 4, -8, -6, 0, -2, -6
7,-6:-4, 2, 6, -8, -14, 6, -8, -4, 2, -12, -2
-2,4:-4, 2, 6, -8, -14, 6, -8, -4, 6, -18, -6
-2,4:-4, 2, 6, -8, -14, 6, -8, -4, 6, -14, -6
-2,4:-4, 2, 6, -8, -14, 6, -8, -4, 6, -14, -4
-2,4:-4, 2, 6, -8, -14, 6, -8, -4, 6, -14, -2
-2,4:-4, 2, 6, -8, -14, 6, -8, -4, 6, -4, -14
-2,4:-4, 2, 6, -8, -14, 6, -8, -4, 6, -4, -12
-2,4:-4, 2, 6, -8, -14, 6, -8, -4, 6, -4, -10
-2,4:-4, 2, 6, -8, -14, 6, -8, 6, -14, 0, -2
7,5:-4, 2, 6, -8, -4, -16, -16, 10, -28, -22, -18
7,5:-4, 2, 6, -8, -4, -16, -16, 10, -28, -22, -8
7,0:-4, 2, 6, -8, 2, -6, -6, 0, -4, -6, 4
7,0:-4, 2, 6, -8, 2, -6, -6, 0, -4, -6, 8
7,0:-4, 2, 6, -8, 2, -6, -6, 0, -4, 4, -6
-2,3:-4, 2, 6, -8, 6, 4, -30, -28, -28, -20, -34
-2,3:-4, 2, 6, -8, 6, 4, -30, -28, -28, -20, -32
-2,3:-4, 2, 6, -8, 6, 4, -30, -28, -28, -20, -30
-2,3:-4, 2, 6, -8, 6, 4, -30, -20, -34, -26, -32
-2,3:-4, 2, 6, -8, 6, 4, -30, -20, -34, -26, -30
-2,3:-4, 2, 6, -8, 6, 4, -30, -20, -34, -26, -28
-2,3:-4, 2, 6, -8, 6, 4, -30, -20, -30, -34, -32
-2,3:-4, 2, 6, -8, 6, 4, -30, -20, -30, -34, -30
-2,3:-4, 2, 6, -8, 6, 4, -30, -20, -30, -34, -28
16,-16:-4, 2, 6, -8, 6, 4, -30, -20, -30, 10, 4
16,-16:-4, 2, 6, -8, 6, 4, -30, -20, -30, 10, 6
16,-16:-4, 2, 6, -8, 6, 4, -30, -20, -30, 10, 8
-2,3:-4, 2, 6, -8, 6, 4, -30, -20, -24, -28, -28
-2,3:-4, 2, 6, -8, 6, 4, -30, -20, -24, -28, -24
-2,3:-4, 2, 6, -8, 6, 4, -30, -20, -24, -28, -18
-2,3:-4, 2, 6, -8, 6, 4, -30, -20, -24, -22, -22
-2,3:-4, 2, 6, -8, 6, 4, -30, -20, -24, -22, -18
-2,3:-4, 2, 6, -8, 6, 4, -30, -20, -24, -20, -14
-2,3:-4, 2, 6, -8, 6, 4, -30, -20, -24, -20, -10
16,-16:-4, 2, 6, -8, 6, 4, -30, 2, -20, -30, -10
16,-16:-4, 2, 6, -8, 6, 4, -30, 2, -20, -30, -8
-2,3:-4, 2, 6, -8, 6, 4, -28, -18, -14, -22, -8
-2,3:-4, 2, 6, -8, 6, 4, -28, -18, -14, -8, -26
-2,3:-4, 2, 6, -8, 6, 4, -28, -18, -14, -8, -22
-2,3:-4, 2, 6, -8, 6, 4, -24, -14, -24, -20, -10
-2,3:-4, 2, 6, -8, 6, 4, -24, -14, -24, -20, -8
-2,3:-4, 2, 6, -8, 6, 4, -24, -14, -24, -20, -6
-2,3:-4, 2, 6, -8, 6, 4, -24, -14, -24, -10, -20
-2,3:-4, 2, 6, -8, 6, 4, -24, -14, -24, -10, -18
-2,3:-4, 2, 6, -8, 6, 4, -24, -14, -24, -10, -16
-2,3:-4, 2, 6, -8, 6, 4, -24, -14, -20, -10, -24
-2,3:-4, 2, 6, -8, 6, 4, -24, -14, -20, -10, -22
-2,3:-4, 2, 6, -8, 6, 4, -24, -14, -20, -10, -20
-2,3:-4, 2, 6, -8, 6, 4, -24, -14, -20, -2, -18
-2,3:-4, 2, 6, -8, 6, 4, -18, -14, -10, -16, -14
-2,3:-4, 2, 6, -8, 6, 4, -18, -14, -10, -10, -14
5,3:-4, 2, 6, 0, -8, -14, 0, 0, 10, -18, -2
10,-3:-4, 2, 6, 0, -8, -4, 6, 6, -8, -14, -12
10,-3:-4, 2, 6, 0, -8, -4, 6, 6, -8, -14, -10
10,-3:-4, 2, 6, 0, -8, -4, 6, 6, -8, -14, -8
4,6:-4, 2, 6, 0, -8, -4, 14, 2, -2, 4, -8
4,6:-4, 2, 6, 0, -8, -4, 14, 2, -2, 4, -6
4,6:-4, 2, 6, 0, -8, -4, 14, 2, -2, 4, -4
15,-1:-4, 2, 6, 0, -8, 2, 14, -2, 4, -2, 12
15,-1:-4, 2, 6, 0, -8, 2, 14, -2, 4, -2, 16
15,-1:-4, 2, 6, 0, -8, 2, 14, -2, 4, 12, -2
15,-1:-4, 2, 6, 0, -8, 2, 14, -2, 4, 12, 0
15,-1:-4, 2, 6, 0, -8, 2, 14, -2, 4, 12, 2
7,-7:-4, 2, 6, 0, -8, 2, 14, 18, 6, 6, 16
7,-7:-4, 2, 6, 0, -8, 2, 14, 18, 6, 14, 10
7,-7:-4, 2, 6, 0, -8, 2, 14, 18, 6, 14, 12
7,-7:-4, 2, 6, 0, -8, 2, 14, 18, 6, 16, 4
7,-7:-4, 2, 6, 0, -8, 2, 14, 18, 6, 16, 6
7,-7:-4, 2, 6, 0, -8, 2, 14, 18, 6, 16, 8
10,-3:-4, 2, 6, 0, -8, 6, 6, 0, -2, -8, -6
-5,10:-4, 2, 6, 0, 8, 4, -10, -4, 16, 16, -10
10,-3:-4, 2, 6, 0, 8, 4, -8, -14, -8, -10, 14
10,-3:-4, 2, 6, 0, 8, 4, -8, -14, -8, -10, 18
-5,10:-4, 2, 6, 0, 8, 4, 16, -14, -8, 16, 0
13,-5:-4, 2, 6, 4, 10, -8, -4, -16, -16, 8, -4
6,4:-4, 2, 6, 6, 2, -8, 2, -6, 4, 2, -14
6,4:-4, 2, 6, 6, 2, -8, 2, 4, -4, -6, 2
7,12:-4, 2, 6, 6, 2, -4, -14, 2, 14, 14, 18
7,12:-4, 2, 6, 6, 2, -4, 2, 14, 14, 18, -14
7,12:-4, 2, 6, 6, 2, -4, 2, 14, 14, 18, -4
0,8:-4, 2, 6, 6, 12, 2, 0, 10, -4, -14, 10
0,8:-4, 2, 6, 6, 12, 2, 0, 10, -4, 10, -14
0,8:-4, 2, 6, 6, 12, 2, 0, 10, -4, 10, -4
0,-1:-4, 2, 6, 6, 12, 10, 10, 4, -8, 0, 8
0,-1:-4, 2, 6, 6, 12, 10, 10, 4, -8, 0, 10
-10,1:-4, 4, -10, -12, -14, 4, 8, -4, -8, 6, 4
16,-4:-4, 4, -10, -8, -6, -18, -18, -4, -4, -4, 0
16,-4:-4, 4, -10, -8, -6, -18, -18, -4, -4, -4, 6
16,-4:-4, 4, -10, -8, -6, -18, -18, -4, -4, 0, -4
16,-4:-4, 4, -10, -8, -6, -18, -18, -4, -4, 0, 0
5,6:-4, 4, -10, -8, -6, -12, 6, 4, 10, 2, 2
8,3:-4, 4, -10, -8, -6, -4, 6, -2, 0, 16, 10
8,3:-4, 4, -10, -8, -6, -4, 6, -2, 0, 16, 12
8,3:-4, 4, -10, -8, -6, -4, 6, -2, 0, 16, 14
5,6:-4, 4, -10, -8, -6, 6, 4, 10, 2, 2, -12
5,6:-4, 4, -10, -8, -6, 6, 4, 10, 2, 2, -8
9,8:-4, 4, -10, 0, -8, -18, -18, -12, -26, -8, 0
9,8:-4, 4, -10, 0, -8, -18, -18, -12, -26, 0, -8
5,2:-4, 4, -10, 0, -8, -6, -18, -22, -22, -8, -10
5,2:-4, 4, -10, 0, -8, -6, -18, -22, -22, -8, -8
5,2:-4, 4, -10, 0, -8, -6, -18, -22, -22, -8, -6
5,2:-4, 4, -10, 0, -8, -6, -18, -22, -8, -8, -22
5,2:-4, 4, -10, 0, -8, -6, -18, -22, -8, -8, -20
5,2:-4, 4, -10, 0, -8, -6, -18, -22, -8, -8, -18
16,-4:-4, 4, -10, 0, -8, -6, -18, -18, -4, 0, 2
14,-10:-4, 4, -10, 2, -16, -18, -4, -6, -2, -16, -14
20,-6:-4, 4, -10, 2, -16, -10, -6, -12, 2, -24, -2
20,-6:-4, 4, -10, 2, -16, -10, -6, -12, 2, -2, -24
