8,-1:-4, 2, 2
-1,-1:-4, 4, -14
-1,-1:-4, -12, -14, 2
-1,-1:-4, -12, -14, 6
-4,5:6, 6, 8, 2
-1,-1:-4, -12, -14, 4, -4
-1,-1:-4, -12, -14, 4, -2
-1,-1:-4, -12, -14, 4, 0
10,3:-4, -12, -4, 2, 2
-1,-1:-4, 4, -2, -14, -12
-1,-1:-4, 4, -2, -14, -6
-1,-1:-4, 4, -2, -12, -14
6,-5:-4, 4, -2, -12, 0
2,2:6, -4, -4, -6, -14
11,2:6, -4, -4, 2, 2
2,2:6, -4, -4, 4, -14
-4,5:6, 6, -4, 2, 4
-4,5:6, 6, -4, 2, 14
-13,10:-4, -14, -8, 20, 22, 16
7,8:-4, -14, 14, -2, 0, -6
-1,-1:-4, -12, -14, -4, -4, 4
-1,-1:-4, -12, -14, -4, -2, -4
-1,-1:-4, -12, -14, -4, -2, -2
-1,-1:-4, -12, -14, -4, -2, 0
-1,-1:-4, -12, -14, -4, 2, -10
-1,-1:-4, -12, -14, -4, 2, 0
-1,-1:-4, -12, -14, 4, 4, -2
-1,-1:-4, -12, -14, 4, 4, 0
-1,-1:-4, -12, -14, 4, 4, 2
1,-5:-4, -6, 0, -8, -12, -20
10,-5:-4, -6, 0, -8, -4, -4
1,-5:-4, -6, 0, -8, -2, -20
6,-4:-4, -6, 6, -2, -10, 14
6,-4:-4, -6, 6, -2, -10, 16
6,-4:-4, -6, 6, -2, -10, 18
13,-5:-4, -6, 6, -2, 14, -12
6,-4:-4, -6, 6, -2, 14, -10
4,1:-4, 2, 2, -8, -4, -10
-1,-1:-4, 4, -10, -8, -6, -14
1,11:-4, 4, -10, 6, 4, 0
-1,-1:-4, 4, -2, -14, -8, -8
-1,-1:-4, 4, -2, -14, -8, -6
-1,-1:-4, 4, -2, -14, -8, -4
6,-5:-4, 4, -2, -12, -2, 2
6,-5:-4, 4, -2, -12, -2, 4
6,-5:-4, 4, -2, -12, -2, 6
-1,-1:-4, 4, 4, -6, -14, 14
2,2:6, -4, -4, -12, -14, 2
2,2:6, -4, -4, -12, -14, 6
-1,8:6, -4, 6, 6, 8, 2
7,0:6, 6, -2, -4, 16, 2
8,7:6, 6, -2, 4, 8, 8
-4,5:6, 6, -2, 12, 0, 12
-4,5:6, 6, -2, 12, 0, 14
-4,5:6, 6, -2, 12, 0, 16
-4,5:6, 6, -2, 12, 12, 0
-4,5:6, 6, 8, -4, -2, -4
-4,5:6, 6, 8, -4, -2, -2
-4,5:6, 6, 8, -4, -2, 0
-4,5:6, 6, 8, -4, 2, -10
-4,5:6, 6, 8, -4, 2, 0
7,0:6, 6, 8, -4, 2, 6
7,0:6, 6, 8, -4, 2, 16
-8,7:6, 6, 8, 10, 2, 10
-8,7:6, 6, 8, 10, 2, 20
-8,7:6, 6, 8, 10, 4, 16
-8,7:6, 6, 8, 10, 20, 2
-8,7:6, 6, 8, 10, 20, 6
2,8:6, 6, 8, 10, 20, 22
0,3:-4, -12, 4, 6, 10, 0, 2, -4, -14
0,3:-4, -12, 4, 6, 10, 0, 2, -4, -4
0,-9:-4, -12, 4, 6, 10, 0, 10, -8, 0
0,-9:-4, -12, 4, 6, 10, 0, 10, -8, 2
0,-9:-4, -12, 4, 6, 10, 0, 10, -8, 4
0,-9:-4, -12, 4, 6, 10, 0, 10, 0, -8
0,-9:-4, -12, 4, 6, 10, 0, 10, 0, -6
0,-9:-4, -12, 4, 6, 10, 0, 10, 0, -4
-1,1:-4, -6, -14, -2, -2, -2, -10, -12, 4
-1,1:-4, -6, -14, -2, -2, -2, -10, -12, 8
-4,7:-4, -6, -14, -2, -2, 8, 8, 10, 4
4,-1:-4, -6, -14, -2, 8, 0, -2, 18, 4
5,6:-4, -6, -14, -2, 8, 0, 6, 10, 10
-7,4:-4, -6, -14, -2, 8, 0, 14, 2, 14
-7,4:-4, -6, -14, -2, 8, 0, 14, 2, 16
-7,4:-4, -6, -14, -2, 8, 0, 14, 2, 18
-7,4:-4, -6, -14, -2, 8, 0, 14, 14, 2
-7,4:-4, -6, -14, -2, 8, 10, -2, 0, -2
-7,4:-4, -6, -14, -2, 8, 10, -2, 0, 0
-7,4:-4, -6, -14, -2, 8, 10, -2, 0, 2
-7,4:-4, -6, -14, -2, 8, 10, -2, 4, -8
-7,4:-4, -6, -14, -2, 8, 10, -2, 4, 2
4,-1:-4, -6, -14, -2, 8, 10, -2, 4, 8
4,-1:-4, -6, -14, -2, 8, 10, -2, 4, 18
-11,6:-4, -6, -14, -2, 8, 10, 12, 4, 12
-11,6:-4, -6, -14, -2, 8, 10, 12, 4, 22
-11,6:-4, -6, -14, -2, 8, 10, 12, 6, 18
-11,6:-4, -6, -14, -2, 8, 10, 12, 22, 4
-11,6:-4, -6, -14, -2, 8, 10, 12, 22, 8
-1,7:-4, -6, -14, -2, 8, 10, 12, 22, 24
17,-3:-4, -6, -14, 6, -2, -22, -2, -10, -18
8,8:-4, -6, -14, 6, -2, -20, -28, -16, -24
8,8:-4, -6, -14, 6, -2, -20, -28, -16, -22
8,8:-4, -6, -14, 6, -2, -20, -28, -16, -20
13,-13:-4, -6, -14, 6, -2, -20, -16, -2, 2
13,-13:-4, -6, -14, 6, -2, -20, -16, -2, 4
13,-13:-4, -6, -14, 6, -2, -20, -16, -2, 6
8,8:-4, -6, -14, 6, -2, -20, -10, -4, -24
8,8:-4, -6, -14, 6, -2, -18, -20, -16, -16
8,8:-4, -6, -14, 6, -2, -18, -20, -16, -14
8,8:-4, -6, -14, 6, -2, -18, -20, -16, -12
6,-12:-4, -6, -14, 6, -2, -18, -16, -2, 2
6,-12:-4, -6, -14, 6, -2, -18, -16, -2, 4
6,-12:-4, -6, -14, 6, -2, -18, -16, -2, 6
-4,6:-4, -6, -14, 6, 0, 8, -2, -4, 12
-4,6:-4, -6, -14, 6, 0, 8, -2, -4, 16
-1,3:-4, -6, -14, 6, 4, 0, -8, -10, 6
-1,3:-4, -6, -14, 6, 4, 0, -8, -10, 10
-4,9:-4, -6, -14, 6, 4, 10, 10, 12, 6
-3,3:-4, -6, -14, 6, 6, 2, 2, 0, -8
6,3:-4, -6, -14, 6, 6, 2, 2, 8, 8
-3,3:-4, -6, -14, 6, 6, 2, 2, 10, -8
2,11:-4, -6, -14, 6, 6, 12, 2, 10, 8
0,2:-4, -6, -14, 6, 6, 12, 2, 18, 12
0,2:-4, -6, -14, 6, 6, 12, 2, 18, 14
3,10:-4, -6, -14, 6, 6, 12, 6, 10, 16
1,23:-4, -6, -14, 6, 12, -2, 18, 16, 8
10,23:-4, -6, -14, 6, 12, -2, 18, 24, 24
1,23:-4, -6, -14, 6, 12, -2, 18, 26, 8
7,-7:-4, -6, -8, -20, -20, -26, -28, -10, -18
7,-7:-4, -6, -8, -20, -20, -26, -28, -10, -16
7,-7:-4, -6, -8, -20, -20, -26, -28, -10, -14
18,-3:-4, -6, -8, -20, -20, -26, -18, -12, -12
7,-7:-4, -6, -8, -20, -20, -10, -16, -28, -26
7,-7:-4, -6, -8, -20, -20, -10, -16, -28, -20
7,-7:-4, -6, -8, -20, -20, -10, -16, -26, -28
14,-11:-4, -6, -8, -20, -20, -10, -16, -26, -14
18,-2:-4, -6, -8, -18, -20, -10, -10, -16, -12
18,-2:-4, -6, -8, -18, -20, -10, -10, -16, -10
10,15:-4, -6, -8, -18, -20, -10, -2, -4, 18
10,15:-4, -6, -8, -18, -20, -10, -2, 18, -4
10,15:-4, -6, -8, -18, -20, -10, -2, 18, 0
7,-1:-4, -6, -8, -18, -20, -2, -12, -14, -22
16,-1:-4, -6, -8, -18, -20, -2, -12, -6, -6
7,-1:-4, -6, -8, -18, -20, -2, -12, -4, -22
18,-2:-4, -6, -8, -18, -10, -10, -16, -10, -10
3,-9:-4, -6, -8, -18, -4, -14, -24, -26, -10
3,-9:-4, -6, -8, -18, -4, -14, -24, -26, -6
3,-22:-4, -6, -8, -18, -2, -14, -26, -6, -4
3,-22:-4, -6, -8, -18, -2, -14, -6, -4, -26
3,-22:-4, -6, -8, -18, -2, -14, -6, -4, -16
7,-1:-4, -6, -8, -18, -2, -12, -14, -22, -20
5,-6:-4, -6, -8, -16, -28, -28, -28, -32, -22
5,-6:-4, -6, -8, -16, -28, -28, -28, -32, -18
12,-19:-4, -6, -8, -16, -26, -28, -8, -22, -6
12,-19:-4, -6, -8, -16, -26, -28, -8, -22, 4
12,-19:-4, -6, -8, -16, -26, -28, -8, -6, -22
7,-13:-4, -6, -8, -16, -26, -20, -22, 4, -4
7,-13:-4, -6, -8, -16, -26, -20, -22, 4, -2
7,-13:-4, -6, -8, -16, -26, -20, -22, 4, 0
13,-12:-4, -6, -8, -16, -26, -20, -16, -16, -6
13,-12:-4, -6, -8, -16, -26, -20, -16, -16, 4
13,-12:-4, -6, -8, -16, -26, -20, -16, -6, -16
1,-14:-4, -6, -8, -16, -26, -12, -24, -6, -12
1,-14:-4, -6, -8, -16, -26, -12, -24, -6, -10
1,-14:-4, -6, -8, -16, -26, -12, -24, -6, -8
1,-14:-4, -6, -8, -16, -26, -12, -24, 2, -6
1,-14:-4, -6, -8, -16, -26, -12, -24, 2, -4
1,-14:-4, -6, -8, -16, -26, -12, -24, 2, -2
1,-14:-4, -6, -8, -16, -26, -12, -24, 6, -2
1,-14:-4, -6, -8, -16, -26, -12, -24, 6, 2
1,-14:-4, -6, -8, -16, -26, -12, -12, -6, -24
1,-14:-4, -6, -8, -16, -16, -28, -26, -6, -28
1,-14:-4, -6, -8, -16, -16, -28, -26, -6, -26
1,-14:-4, -6, -8, -16, -16, -28, -26, -6, -24
1,-14:-4, -6, -8, -16, -16, -28, -22, -6, -34
1,-14:-4, -6, -8, -16, -16, -28, -22, -6, -24
12,-19:-4, -6, -8, -16, -16, -28, -22, -6, -18
12,-19:-4, -6, -8, -16, -16, -28, -22, -6, -8
1,-14:-4, -6, -8, -16, -16, -22, 0, -4, 4
1,-14:-4, -6, -8, -16, -16, -22, 6, -22, -6
1,-14:-4, -6, -8, -16, -16, -22, 6, -22, 2
1,-14:-4, -6, -8, -16, -16, -22, 6, -6, -22
1,-14:-4, -6, -8, -16, -16, -22, 6, -6, -14
-3,-12:-4, -6, -8, -16, -16, -14, -22, -14, -6
-3,-12:-4, -6, -8, -16, -16, -14, -22, -14, 4
-3,-12:-4, -6, -8, -16, -16, -14, -22, -6, -14
-3,-12:-4, -6, -8, -16, -16, -14, -22, -6, -4
-3,-12:-4, -6, -8, -16, -16, -14, -22, 6, -4
-3,-12:-4, -6, -8, -16, -16, -14, -22, 6, -2
-3,-12:-4, -6, -8, -16, -16, -14, -22, 6, 0
-3,-12:-4, -6, -8, -16, -16, -14, -20, -10, 2
-3,-12:-4, -6, -8, -16, -16, -14, -20, -6, -8
-3,-12:-4, -6, -8, -16, -16, -14, -6, -4, -22
-3,-12:-4, -6, -8, -16, -16, -14, -6, -4, -18
7,-11:-4, -6, -8, -16, -16, -14, -6, -4, -2
1,4:-4, -6, -8, -10, -20, -14, 0, 2, -4
3,-9:-4, -6, -8, -10, -14, -10, -14, -12, -18
1,4:-4, -6, -8, -10, -14, 0, 2, -4, -20
1,4:-4, -6, -8, -10, -14, 0, 2, -4, -10
8,3:-4, -6, -8, -10, -2, -14, -8, -22, -12
6,-3:-4, -6, -8, -4, -14, -22, -16, -20, -14
6,-3:-4, -6, -8, -4, -14, -22, -16, -20, -4
0,-11:-4, -6, -8, -4, -14, -20, -6, -6, -12
10,-9:-4, -6, -8, -4, -14, -20, -6, -6, -2
-1,2:-4, -6, -8, -4, -14, -10, -22, -14, -32
-1,2:-4, -6, -8, -4, -14, -10, -22, -14, -22
-1,-8:-4, -6, -8, -2, -20, -20, -10, -8, -14
5,2:-4, -6, -8, -2, -12, -20, -6, -4, -10
10,-20:-4, -6, -8, -2, -12, -16, -6, -18, -32
5,2:-4, -6, -8, -2, -12, -6, -4, -10, -20
5,2:-4, -6, -8, -2, -12, -6, -4, -10, -10
12,-3:-4, -6, -8, -2, -2, -16, -20, -16, -22
-1,-1:-4, -6, -8, -2, -2, -16, -6, -10, -12
-1,-1:-4, -6, -8, -2, -2, -16, -6, -10, -10
16,-5:-4, -6, -8, -2, -2, -16, -6, -4, -12
-11,6:-4, -6, 0, -8, -20, -14, 14, 16, 10
9,4:-4, -6, 0, -8, -20, 8, -8, -6, -12
1,-5:-4, -6, 0, -8, -18, -20, -10, -10, -2
1,-5:-4, -6, 0, -8, -18, -20, -10, -8, -10
1,-5:-4, -6, 0, -8, -18, -20, -10, -8, -8
1,-5:-4, -6, 0, -8, -18, -20, -10, -8, -6
1,-5:-4, -6, 0, -8, -18, -20, -10, -4, -16
1,-5:-4, -6, 0, -8, -18, -20, -10, -4, -6
1,-5:-4, -6, 0, -8, -18, -20, -2, -2, -8
1,-5:-4, -6, 0, -8, -18, -20, -2, -2, -6
1,-5:-4, -6, 0, -8, -18, -20, -2, -2, -4
8,-8:-4, -6, 0, -8, -12, 0, -8, -16, 8
8,-8:-4, -6, 0, -8, -12, 0, -8, -16, 10
8,-8:-4, -6, 0, -8, -12, 0, -8, -16, 12
15,-9:-4, -6, 0, -8, -12, 0, -8, 8, -18
8,-8:-4, -6, 0, -8, -12, 0, -8, 8, -16
6,-3:-4, -6, 0, -8, -4, -4, -14, -10, -16
1,-5:-4, -6, 0, -8, -2, -16, -14, -12, -20
3,7:-4, -6, 0, -8, -2, -16, 0, -2, -6
1,-5:-4, -6, 0, -8, -2, -8, -20, -14, -14
1,-5:-4, -6, 0, -8, -2, -8, -20, -14, -12
1,-5:-4, -6, 0, -8, -2, -8, -20, -14, -10
8,-9:-4, -6, 0, -8, -2, -8, -18, -8, -4
8,-9:-4, -6, 0, -8, -2, -8, -18, -8, -2
8,-9:-4, -6, 0, -8, -2, -8, -18, -8, 0
1,-5:-4, -6, 0, -8, -2, -2, -12, -20, 8
-1,-13:-4, -6, 0, -2, -30, -10, -16, -18, -26
8,-13:-4, -6, 0, -2, -30, -10, -16, -10, -10
-1,-13:-4, -6, 0, -2, -30, -10, -16, -8, -26
3,-7:-4, -6, 0, -2, -30, -4, -12, 4, 0
19,-9:-4, -6, 0, -2, -26, -14, -32, -34, -42
28,-9:-4, -6, 0, -2, -26, -14, -32, -26, -26
19,-9:-4, -6, 0, -2, -26, -14, -32, -24, -42
23,-3:-4, -6, 0, -2, -14, -20, -28, -12, -16
8,-13:-4, -6, 0, -2, -10, -16, -10, -10, -30
8,-13:-4, -6, 0, -2, -10, -16, -10, -10, -22
22,-2:-4, -6, 6, -8, -18, -20, -10, -14, 2
22,-2:-4, -6, 6, -8, -18, -20, -10, -14, 4
22,-2:-4, -6, 6, -8, -18, -20, -10, -14, 6
3,-9:-4, -6, 6, -8, -18, -14, -24, -26, 4
12,-9:-4, -6, 6, -8, -18, -14, -10, 0, -6
12,-9:-4, -6, 6, -8, -18, -14, -10, 0, 2
12,-9:-4, -6, 6, -8, -18, -14, -10, 6, 0
12,-9:-4, -6, 6, -8, -18, -14, -10, 6, 6
12,-9:-4, -6, 6, -8, -18, -14, -10, 6, 8
12,-9:-4, -6, 6, -8, -18, -14, -10, 10, 6
12,-9:-4, -6, 6, -8, -18, -14, -10, 10, 8
12,-9:-4, -6, 6, -8, -18, -14, -10, 10, 10
14,-1:-4, -6, 6, -8, -18, -10, -2, 0, 2
1,4:-4, -6, 6, -8, -12, -24, -20, -12, -4
-6,-7:-4, -6, 6, -8, -12, -24, -20, -4, 12
9,-11:-4, -6, 6, -8, -12, -16, -8, -16, 4
9,-11:-4, -6, 6, -8, -12, -16, -8, 4, -16
-6,-7:-4, -6, 6, -8, -12, -16, -4, 12, -24
-6,-7:-4, -6, 6, -8, -12, -16, -4, 12, -22
-6,-7:-4, -6, 6, -8, -12, -16, -4, 12, -20
0,-12:-4, -6, 6, -8, -12, -16, -2, -26, -10
0,-12:-4, -6, 6, -8, -12, -16, -2, -26, -6
0,-12:-4, -6, 6, -8, -12, -16, -2, -10, -26
1,8:-4, -6, 6, -8, -12, -8, -10, 2, -4
-6,-7:-4, -6, 6, -8, -12, -4, -12, 12, -24
15,5:-4, -6, 6, -8, -12, -4, -2, 4, -16
10,5:-4, -6, 6, -8, -10, -20, -14, -18, -32
10,5:-4, -6, 6, -8, -10, -20, -14, -18, -28
26,-2:-4, -6, 6, -8, -10, -20, -14, -18, -8
26,-2:-4, -6, 6, -8, -10, -20, -14, -18, 2
1,-1:-4, -6, 6, -8, -10, -20, 0, -2, -12
1,-1:-4, -6, 6, -8, -10, -20, 0, -2, -10
1,-1:-4, -6, 6, -8, -10, -20, 0, -2, -8
10,5:-4, -6, 6, -8, -10, -14, -18, -32, -20
26,-2:-4, -6, 6, -8, -10, -14, -18, -8, -20
26,-2:-4, -6, 6, -8, -10, -14, -18, -8, -10
15,-10:-4, -6, 6, -8, -10, 0, -18, -20, -16
5,-10:-4, -6, 6, -8, -8, -22, -16, -22, 4
5,-10:-4, -6, 6, -8, -8, -22, -16, 4, -22
8,-2:-4, -6, 6, -8, -8, -16, 0, -4, -20
8,-2:-4, -6, 6, -8, -8, -16, 0, -4, -18
1,-1:-4, -6, 6, -8, -8, -16, 0, -2, -20
1,-1:-4, -6, 6, -8, -8, -16, 0, -2, -18
1,-1:-4, -6, 6, -8, -8, -16, 0, -2, -16
-2,-4:-4, -6, 6, -8, -8, 0, 4, -4, -16
-15,1:-4, -6, 6, -2, -14, 12, 4, 2, 18
-15,1:-4, -6, 6, -2, -14, 12, 4, 2, 22
-18,7:-4, -6, 6, -2, -14, 22, 22, 24, 18
-15,1:-4, -6, 6, -2, -10, 12, 10, 2, -14
-15,1:-4, -6, 6, -2, -10, 12, 10, 2, -10
6,-4:-4, -6, 6, -2, -10, 12, 10, 2, 12
6,-4:-4, -6, 6, -2, -10, 12, 10, 2, 16
6,-4:-4, -6, 6, -2, -10, 12, 10, 16, 2
6,-4:-4, -6, 6, -2, -10, 12, 10, 16, 12
-6,1:-4, -6, 6, -2, -10, 12, 18, 18, -14
-6,1:-4, -6, 6, -2, -10, 12, 18, 18, -10
6,-4:-4, -6, 6, -2, -10, 12, 18, 18, 4
6,-4:-4, -6, 6, -2, -10, 12, 18, 18, 14
6,-4:-4, -6, 6, -2, -10, 22, 12, 22, 16
6,-4:-4, -6, 6, -2, -10, 22, 12, 22, 18
6,-4:-4, -6, 6, -2, -10, 22, 12, 22, 20
-15,1:-4, -6, 6, -2, -4, 12, 10, 2, -14
-15,1:-4, -6, 6, -2, -4, 12, 10, 2, -8
-15,1:-4, -6, 6, -2, -4, 12, 10, 2, -4
-6,1:-4, -6, 6, -2, -4, 12, 18, 18, -14
-6,1:-4, -6, 6, -2, -4, 12, 18, 18, -8
-6,1:-4, -6, 6, -2, -4, 12, 18, 18, -4
3,-7:-4, -6, 6, -2, -4, 14, -12, -16, -24
12,-7:-4, -6, 6, -2, -4, 14, -12, -8, -8
3,-7:-4, -6, 6, -2, -4, 14, -12, -6, -24
-6,1:-4, -6, 6, -2, 12, 18, 18, -12, -22
-6,1:-4, -6, 6, -2, 12, 18, 18, -12, -18
13,-5:-4, -6, 6, -2, 12, 18, 18, -12, 4
13,-5:-4, -6, 6, -2, 12, 18, 18, -12, 14
1,-5:-4, -6, 6, 0, -8, -18, -20, 14, 4
9,-5:-4, -6, 6, 0, -8, -18, 14, -8, -8
2,-4:-4, -6, 6, 0, -8, -18, 14, -8, -6
-2,-2:-4, -6, 6, 0, -8, -4, -2, -4, 2
-2,-2:-4, -6, 6, 0, -8, -4, -2, -4, 6
2,0:-4, -6, 6, 0, -8, -4, 10, -2, -8
2,0:-4, -6, 6, 0, -8, -4, 10, -2, -4
1,-5:-4, -6, 6, 0, -8, 8, 4, 8, 8
1,-5:-4, -6, 6, 0, -8, 8, 4, 8, 10
1,-5:-4, -6, 6, 0, -8, 8, 4, 8, 12
5,5:-4, -6, 6, 0, -8, 10, -14, -10, -18
10,-5:-4, -6, 6, 0, -8, 10, -2, -2, 0
10,-5:-4, -6, 6, 0, -8, 10, -2, -2, 2
10,-5:-4, -6, 6, 0, -8, 10, -2, -2, 4
10,-5:-4, -6, 6, 0, -8, 10, 6, 0, 2
10,-5:-4, -6, 6, 0, -8, 10, 6, 0, 12
10,-5:-4, -6, 6, 0, -8, 10, 6, 4, 2
10,-5:-4, -6, 6, 0, -8, 10, 6, 4, 4
10,-5:-4, -6, 6, 0, -8, 10, 6, 4, 6
10,-5:-4, -6, 6, 0, -8, 10, 6, 6, -2
-1,3:-4, -6, 6, 0, -8, 14, -8, -18, 8
3,-11:-4, -6, 6, 0, -8, 14, -8, 0, 8
3,-11:-4, -6, 6, 0, -8, 14, -8, 0, 10
3,-11:-4, -6, 6, 0, -8, 14, -8, 0, 12
-1,3:-4, -6, 6, 0, -8, 14, -8, 8, -18
-1,3:-4, -6, 6, 0, -8, 14, -8, 8, -14
3,-11:-4, -6, 6, 0, -8, 14, -8, 8, 0
3,-11:-4, -6, 6, 0, -8, 14, -8, 8, 4
3,-11:-4, -6, 6, 0, -8, 14, -8, 10, 0
3,-11:-4, -6, 6, 0, -8, 14, -8, 10, 2
3,-11:-4, -6, 6, 0, -8, 14, -8, 10, 4
3,-11:-4, -6, 6, 0, -8, 14, -8, 16, 8
1,-5:-4, -6, 6, 0, -8, 14, 2, 0, -12
0,4:-4, -6, 6, 0, -2, -30, -4, -6, -10
0,4:-4, -6, 6, 0, -2, -30, -4, -6, -8
0,4:-4, -6, 6, 0, -2, -30, -4, -6, -6
-4,6:-4, -6, 6, 0, 8, -2, 6, 4, 0
-4,6:-4, -6, 6, 0, 8, -2, 6, 4, 4
-10,1:-4, -6, 6, 0, 8, 0, -6, 10, 0
-10,1:-4, -6, 6, 0, 8, 0, -2, 0, 10
-4,6:-4, -6, 6, 0, 8, 4, -4, -10, -8
-4,6:-4, -6, 6, 0, 8, 4, -4, -10, -6
-4,6:-4, -6, 6, 0, 8, 4, -4, -10, -4
-6,6:-4, -6, 6, 0, 8, 4, 10, 4, 6
-6,6:-4, -6, 6, 0, 8, 4, 10, 4, 16
10,-3:-4, -6, 6, 0, 8, 14, 8, -8, -20
18,-6:-4, -6, 6, 0, 14, -14, -8, 6, -14
17,15:-4, -6, 6, 0, 14, 0, -4, -12, -6
20,10:-4, -6, 6, 0, 14, 0, -4, 2, -4
20,10:-4, -6, 6, 0, 14, 0, -4, 4, 4
1,-5:-4, -6, 6, 4, -8, -18, -20, -2, 2
1,-5:-4, -6, 6, 4, -8, -12, -20, 10, 4
1,-5:-4, -6, 6, 4, -8, -12, -20, 10, 6
1,-5:-4, -6, 6, 4, -8, -12, -20, 10, 8
10,-5:-4, -6, 6, 4, -8, -4, -4, 10, 4
10,-5:-4, -6, 6, 4, -8, -4, -4, 10, 6
10,-5:-4, -6, 6, 4, -8, -4, -4, 10, 8
-3,3:-4, -6, 6, 4, -2, -30, -4, -10, -10
-3,3:-4, -6, 6, 4, -2, -30, -4, -10, -8
-3,3:-4, -6, 6, 4, -2, -30, -4, -10, -6
-4,9:-4, -6, 6, 4, 10, 10, 12, 6, -14
-4,9:-4, -6, 6, 4, 10, 10, 12, 6, -4
1,-5:-4, -6, 6, 6, 2, -8, -12, -20, 4
1,-5:-4, -6, 6, 6, 2, -8, -12, -20, 6
1,-5:-4, -6, 6, 6, 2, -8, -12, -20, 8
10,-5:-4, -6, 6, 6, 2, -8, -4, -4, 4
10,-5:-4, -6, 6, 6, 2, -8, -4, -4, 6
10,-5:-4, -6, 6, 6, 2, -8, -4, -4, 8
10,-5:-4, -6, 6, 6, 2, -8, 2, -4, -2
10,-5:-4, -6, 6, 6, 2, -8, 2, -4, 4
10,-5:-4, -6, 6, 6, 2, -8, 2, -4, 8
18,-6:-4, -6, 6, 6, 2, -8, 12, -14, -4
18,-6:-4, -6, 6, 6, 2, -8, 12, -14, -2
18,-6:-4, -6, 6, 6, 2, -8, 12, -14, 0
5,-5:-4, -6, 6, 6, 2, -2, -30, -4, 0
5,-5:-4, -6, 6, 6, 2, -2, -30, -4, 4
2,11:-4, -6, 6, 6, 12, 2, 10, 8, -14
2,11:-4, -6, 6, 6, 12, 2, 10, 8, -4
3,10:-4, -6, 6, 6, 12, 6, 10, 16, -14
3,10:-4, -6, 6, 6, 12, 6, 10, 16, -4
-12,-4:-4, -6, 6, 6, 12, 16, 0, 4, 4
-12,-4:-4, -6, 6, 6, 12, 16, 0, 4, 6
-12,-4:-4, -6, 6, 6, 12, 16, 0, 4, 8
-3,7:-4, -6, 6, 6, 12, 16, 4, 18, -8
-3,7:-4, -6, 6, 6, 12, 16, 4, 18, -6
-3,7:-4, -6, 6, 6, 12, 16, 4, 18, -4
-3,0:-4, -6, 6, 10, -14, -4, -2, 2, 24
-3,0:-4, -6, 6, 10, -14, -4, -2, 2, 26
-3,0:-4, -6, 6, 10, -14, -4, -2, 2, 28
-4,6:-4, -6, 6, 10, -14, -4, -2, 4, -6
-4,6:-4, -6, 6, 10, -14, -4, -2, 4, -2
-2,-2:-4, -6, 6, 10, -14, -4, -2, 12, 12
-2,-2:-4, -6, 6, 10, -14, -4, -2, 12, 16
-2,-2:-4, -6, 6, 10, -14, -4, -2, 14, 12
-2,-2:-4, -6, 6, 10, -14, -4, -2, 18, 14
-2,-2:-4, -6, 6, 10, -14, -4, -2, 18, 16
-2,-2:-4, -6, 6, 10, -14, -4, -2, 18, 18
7,-2:-4, -6, 6, 10, -14, -4, 4, 2, 6
7,-2:-4, -6, 6, 10, -14, -4, 4, 2, 8
7,-2:-4, -6, 6, 10, -14, -4, 4, 2, 10
2,3:-4, -6, 6, 10, -14, -2, -2, 0, -6
-6,9:-4, -6, 6, 10, -14, 0, 12, 14, 8
-6,9:-4, -6, 6, 10, -14, 12, -4, 14, 2
-6,9:-4, -6, 6, 10, -14, 12, 14, 8, -2
-6,9:-4, -6, 6, 10, -14, 12, 14, 8, 0
-6,9:-4, -6, 6, 10, -14, 12, 14, 8, 2
-7,19:-4, -6, 6, 10, -14, 12, 16, -2, 8
-7,19:-4, -6, 6, 10, -14, 12, 16, -2, 10
-7,19:-4, -6, 6, 10, -14, 12, 16, -2, 12
-7,19:-4, -6, 6, 10, -14, 12, 16, 8, -2
23,-5:-4, -6, 6, 10, -10, -14, -14, 0, -18
2,3:-4, -6, 6, 10, -10, -14, -4, -2, -12
8,-1:-4, -6, 6, 10, -10, -14, -4, -2, 8
8,-1:-4, -6, 6, 10, -10, -14, -4, 6, -2
7,-2:-4, -6, 6, 10, -10, 0, -4, 10, -12
7,-2:-4, -6, 6, 10, -10, 0, -4, 10, -10
7,-2:-4, -6, 6, 10, -10, 0, -4, 10, -8
-6,9:-4, -6, 6, 10, -10, 12, 14, 2, 0
-6,9:-4, -6, 6, 10, -10, 12, 14, 8, -2
16,-3:-4, -6, 6, 10, -6, -16, -10, -4, 2
16,-3:-4, -6, 6, 10, -6, -16, -10, -2, 6
16,-3:-4, -6, 6, 10, -6, -16, -10, -2, 8
16,-3:-4, -6, 6, 10, -6, -16, -10, -2, 10
16,-3:-4, -6, 6, 10, -6, -16, -10, 6, -2
16,-3:-4, -6, 6, 10, -6, -16, -10, 6, 2
-6,9:-4, -6, 6, 10, -6, -10, -4, 12, 14
-6,9:-4, -6, 6, 10, -6, -4, 12, 14, -10
-6,9:-4, -6, 6, 10, -6, -4, 12, 14, -6
-7,8:-4, -6, 6, 10, -4, 0, 12, 14, 8
0,7:-4, -6, 6, 10, -4, 2, -2, -12, -2
0,7:-4, -6, 6, 10, -4, 2, -2, -12, 2
0,7:-4, -6, 6, 10, -4, 2, -2, -2, -12
0,7:-4, -6, 6, 10, -4, 2, -2, -2, -10
0,7:-4, -6, 6, 10, -4, 2, -2, -2, -4
0,6:-4, -6, 6, 10, -4, 2, 2, -16, 0
