-2,-1:-4, -6, -14, 6, 6, 12, 16
-2,-1:-4, -6, -14, 6, 6, 12, 20
-2,-1:-4, -6, 6, 6, 12, 16, -14
-2,-1:-4, -6, 6, 6, 12, 16, -4
12,-5:-4, 2, 6, 0, -4, -10, 4
12,-5:-4, 2, 6, 0, -4, -10, 6
12,-5:-4, 2, 6, 0, -4, -10, 8
12,-5:-4, 2, 6, 0, -4, 4, -10
0,-3:-4, 4, -2, -12, 6, 4, -12
-2,-1:-4, 4, 6, 6, 12, 16, -14
-2,2:-4, -12, -4, -4, -10, -18, -8, -10
-2,-1:-4, -6, -14, 6, 6, 12, 18, 10
-2,-1:-4, -6, -14, 6, 6, 12, 18, 12
-2,-1:-4, -6, -14, 6, 6, 12, 18, 14
0,-3:-4, -6, 6, 0, -8, -4, 10, -8
0,-3:-4, -6, 6, 0, -8, -4, 10, -4
13,19:-4, 2, 2, -14, -10, 4, -2, -2
13,19:-4, 2, 2, -14, -10, 4, -2, 0
9,-1:-4, 2, 2, -14, 6, -12, -18, -18
9,-1:-4, 2, 2, -14, 6, -12, -18, -16
12,-5:-4, 2, 6, 0, -4, -12, 4, -12
12,-5:-4, 2, 6, 0, -4, -12, 4, -6
12,-5:-4, 2, 6, 0, -4, -10, 12, 6
12,-5:-4, 2, 6, 0, -4, -10, 12, 8
12,-5:-4, 2, 6, 0, -4, -10, 12, 10
8,2:-4, 2, 6, 6, 12, -14, -20, 16
8,2:-4, 2, 6, 6, 12, -14, -20, 20
8,2:-4, 2, 6, 6, 12, -14, 16, -20
8,2:-4, 2, 6, 6, 12, -14, 16, -16
-5,4:6, 6, -4, -4, -4, 10, 4, 12
-5,4:6, 6, -4, -4, -4, 10, 4, 14
-5,4:6, 6, -4, -4, -4, 10, 4, 16
-16,15:6, 6, -4, 2, 10, -2, 14, 22
-16,15:6, 6, -4, 2, 10, -2, 14, 24
-13,11:6, 6, 8, -4, -4, 10, 14, 6
-9,6:6, 6, 14, 10, 4, 16, 10, 18
-9,6:6, 6, 14, 10, 4, 16, 10, 20
4,17:6, 6, 14, 10, 4, 16, 10, 22
13,5:6, -4, -4, 2, 2, -14, 6, -12, -18, -22, -10, -16
6,3:6, -4, -4, 2, 2, -8, -16, -16, -16, -2, -8, 0
6,3:6, -4, -4, 2, 2, -8, -16, -16, -16, -2, -8, 2
6,3:6, -4, -4, 2, 2, -8, -16, -16, -16, -2, -8, 4
-5,14:6, -4, -4, 2, 2, -8, -16, -10, -2, -14, 2, 10
-5,14:6, -4, -4, 2, 2, -8, -16, -10, -2, -14, 2, 12
-2,10:6, -4, -4, 2, 2, -8, -4, -16, -16, -2, 2, -6
2,5:6, -4, -4, 2, 2, -8, 2, -2, -8, 4, -2, 6
2,5:6, -4, -4, 2, 2, -8, 2, -2, -8, 4, -2, 8
15,16:6, -4, -4, 2, 2, -8, 2, -2, -8, 4, -2, 10
16,2:6, -4, -4, 2, 6, -14, 10, 4, -12, -8, -20, -2
16,2:6, -4, -4, 2, 6, -14, 10, 4, -12, -8, -20, 0
16,2:6, -4, -4, 2, 6, -14, 10, 4, -12, -8, -20, 2
16,2:6, -4, -4, 2, 6, -14, 10, 4, -12, -8, -2, -20
16,2:6, -4, -4, 2, 6, -14, 10, 4, -12, -8, -2, -18
15,-2:6, -4, -4, 2, 6, 0, -4, -18, -28, -24, 4, -20
15,-2:6, -4, -4, 2, 6, 0, -4, -18, -28, -24, 4, -10
15,-2:6, -4, -4, 2, 6, 0, -4, -18, -26, -8, 4, -22
15,-2:6, -4, -4, 2, 6, 0, -4, -18, -26, -8, 4, -18
15,-2:6, -4, -4, 2, 6, 0, -4, -18, -16, -22, 4, -18
15,-2:6, -4, -4, 2, 6, 0, -4, -18, -16, -22, 4, -8
15,-2:6, -4, -4, 2, 6, 0, -4, -18, -8, -40, 4, -18
15,-2:6, -4, -4, 2, 6, 0, -4, -18, -8, -40, 4, -16
15,-2:6, -4, -4, 2, 6, 0, -4, -18, -8, -40, 4, -14
15,-2:6, -4, -4, 2, 6, 0, -4, -18, -8, -18, 4, -40
15,-2:6, -4, -4, 2, 6, 0, -4, -18, -8, -18, 4, -38
15,-2:6, -4, -4, 2, 6, 0, -4, -18, -8, -18, 4, -36
15,-2:6, -4, -4, 2, 6, 0, -4, -12, -16, -10, -16, -4
15,-2:6, -4, -4, 2, 6, 0, -4, -12, -16, -10, -4, -16
15,-2:6, -4, -4, 2, 6, 0, -4, -12, -16, -10, -4, -12
15,-2:6, -4, -4, 2, 6, 0, -4, -12, -16, -10, 4, -18
15,-2:6, -4, -4, 2, 6, 0, -4, -12, -10, -18, 4, -16
15,-2:6, -4, -4, 2, 6, 0, -4, -12, -10, -18, 4, -14
15,-2:6, -4, -4, 2, 6, 0, -4, -12, -10, -18, 4, -12
15,-2:6, -4, -4, 2, 6, 0, -4, -8, -12, 12, 0, 0
15,-2:6, -4, -4, 2, 6, 0, -4, -8, -8, -6, 4, -2
15,-2:6, -4, -4, 2, 6, 0, -4, -8, -8, -6, 4, 0
15,-2:6, -4, -4, 2, 6, 0, -4, -8, -8, -6, 4, 2
15,-2:6, -4, -4, 2, 6, 0, -4, -6, -36, -20, -4, -8
15,-2:6, -4, -4, 2, 6, 0, -4, -6, -36, -4, -8, -20
15,-2:6, -4, -4, 2, 6, 0, -4, -6, -36, -4, -8, -18
15,-2:6, -4, -4, 2, 6, 0, -4, -6, -36, -4, -8, -16
15,-2:6, -4, -4, 2, 6, 0, -4, -6, -20, -4, -8, -36
15,-2:6, -4, -4, 2, 6, 0, -4, -6, -20, -4, -8, -26
3,-3:6, -4, -4, 2, 6, 0, 8, -2, 6, 2, 2, 0
3,-3:6, -4, -4, 2, 6, 0, 8, -2, 6, 2, 2, 2
5,4:6, -4, -4, 2, 6, 0, 8, 12, 10, 2, -14, 6
5,4:6, -4, -4, 2, 6, 0, 8, 12, 10, 2, 6, -14
0,10:6, -4, -4, 2, 6, 0, 8, 14, 0, -14, -22, -16
0,10:6, -4, -4, 2, 6, 0, 8, 14, 0, -14, -22, -14
0,10:6, -4, -4, 2, 6, 0, 8, 14, 0, -14, -22, -12
3,4:6, -4, -4, 2, 6, 4, 10, -8, -4, -10, -8, -10
12,17:6, -4, -4, 2, 6, 4, 10, 10, 18, 14, 18, 0
12,17:6, -4, -4, 2, 6, 4, 10, 10, 18, 14, 18, 2
12,17:6, -4, -4, 2, 6, 4, 10, 10, 18, 14, 18, 4
17,18:6, -4, -4, 2, 6, 6, 2, -4, -14, -6, 14, 10
17,18:6, -4, -4, 2, 6, 6, 2, -4, -14, -6, 14, 20
9,-1:6, -4, -4, 2, 6, 6, 2, -4, -14, -2, -12, 2
9,-1:6, -4, -4, 2, 6, 6, 2, -4, -14, -2, -12, 12
13,11:6, -4, -4, 2, 6, 6, 12, -14, -20, -6, -4, 16
13,11:6, -4, -4, 2, 6, 6, 12, -14, -20, -6, -4, 20
12,8:6, -4, -4, 2, 6, 6, 12, -14, -20, -6, 18, 10
12,8:6, -4, -4, 2, 6, 6, 12, -14, -20, -6, 18, 12
12,8:6, -4, -4, 2, 6, 6, 12, -14, -20, -6, 18, 14
11,5:6, -4, -4, 2, 6, 6, 12, -14, -20, 10, 10, 18
11,5:6, -4, -4, 2, 6, 6, 12, -14, -20, 10, 12, 10
11,5:6, -4, -4, 2, 6, 6, 12, -14, -20, 10, 12, 12
11,5:6, -4, -4, 2, 6, 6, 12, -14, -20, 10, 12, 14
11,5:6, -4, -4, 2, 6, 6, 12, -14, -20, 10, 16, 4
11,5:6, -4, -4, 2, 6, 6, 12, -14, -20, 10, 16, 14
11,5:6, -4, -4, 2, 6, 6, 12, -14, -20, 18, 18, 12
11,5:6, -4, -4, 2, 6, 6, 12, -14, -20, 18, 18, 14
11,5:6, -4, -4, 2, 6, 6, 12, -14, -20, 18, 18, 16
11,5:6, -4, -4, 2, 6, 6, 12, -14, -18, -18, 16, -16
11,5:6, -4, -4, 2, 6, 6, 12, -14, -18, -18, 16, -14
11,5:6, -4, -4, 2, 6, 6, 12, -14, -18, -18, 16, -12
10,9:6, -4, -4, 4, -10, -12, 6, 4, -14, -10, 2, 6
33,7:6, -4, -4, 4, -10, -12, 6, 6, 2, 12, 4, -16
1,2:6, -4, -4, 4, -10, -12, 6, 6, 12, -14, 16, -6
1,2:6, -4, -4, 4, -10, -12, 6, 6, 12, -14, 16, -4
-1,4:6, -4, -4, 4, -10, -8, -16, -18, 0, -22, -10, -10
1,2:6, -4, -4, 4, -10, -8, -6, 6, 6, 12, 16, -14
41,1:6, -4, -4, 4, -10, 2, -16, -26, -40, -8, -32, -36
3,14:6, -4, -4, 4, -10, 6, 4, 0, 16, 16, 22, 26
3,14:6, -4, -4, 4, -10, 6, 4, 0, 16, 16, 22, 30
1,2:6, -4, -4, 4, -2, -14, -8, 6, 6, 12, 16, -8
1,2:6, -4, -4, 4, -2, -14, -8, 6, 6, 12, 16, -6
1,2:6, -4, -4, 4, -2, -14, -8, 6, 6, 12, 16, -4
20,-1:6, -4, -4, 4, -2, -12, -2, -2, -2, -8, -8, 8
20,-1:6, -4, -4, 4, -2, -12, -2, -2, -2, 8, -8, -8
20,-1:6, -4, -4, 4, -2, -12, -2, -2, -2, 8, -8, -6
14,18:6, -4, -4, 4, -2, -12, 0, -16, -12, 2, -4, -4
14,18:6, -4, -4, 4, -2, -12, 0, -16, -12, 2, -4, -2
10,-2:6, -4, -4, 4, -2, -12, 0, -16, 4, -14, -20, -20
10,-2:6, -4, -4, 4, -2, -12, 0, -16, 4, -14, -20, -18
2,7:6, -4, -4, 4, -2, -12, 6, 0, -10, -6, -12, 14
2,7:6, -4, -4, 4, -2, -12, 6, 0, -10, -6, 14, -12
2,7:6, -4, -4, 4, -2, -12, 6, 0, -10, -6, 14, -8
1,10:6, -4, -4, 4, -2, -12, 6, 4, 10, 10, 12, -12
17,3:6, -4, -4, 4, -2, -8, -10, -18, -20, -10, 6, 2
3,0:6, -4, -4, 4, -2, -8, 0, -10, 6, 4, -12, -8
3,0:6, -4, -4, 4, -2, -8, 0, -10, 6, 4, -12, -6
3,0:6, -4, -4, 4, -2, -8, 0, -10, 6, 4, -12, -4
1,2:6, -4, -4, 4, -2, 6, 6, 12, 10, 10, -4, 8
1,2:6, -4, -4, 4, -2, 6, 6, 12, 10, 10, -4, 18
1,2:6, -4, -4, 4, -2, 6, 6, 12, 18, -4, 12, 4
1,2:6, -4, -4, 4, -2, 6, 6, 12, 18, -4, 12, 6
1,2:6, -4, -4, 4, -2, 6, 6, 12, 18, -4, 12, 8
10,-5:6, -4, -4, 4, 4, -6, -14, 4, 6, -4, -6, 6
10,-5:6, -4, -4, 4, 4, -6, -14, 4, 6, -4, -6, 8
10,-5:6, -4, -4, 4, 4, -6, -14, 4, 6, -4, 6, -6
6,2:6, -4, -4, 4, 4, 4, 6, 0, 8, 20, -6, 10
6,2:6, -4, -4, 4, 4, 4, 6, 0, 8, 20, -6, 12
6,2:6, -4, -4, 4, 4, 4, 6, 0, 8, 20, -6, 14
6,2:6, -4, -4, 4, 4, 4, 6, 0, 8, 20, 10, -6
1,2:6, -4, -4, 4, 4, 6, 6, 12, -6, -14, 16, 14
1,2:6, -4, -4, 4, 4, 6, 6, 12, 4, -14, -6, 2
1,2:6, -4, -4, 4, 4, 6, 6, 12, 4, -14, -6, 12
1,2:6, -4, -4, 4, 4, 6, 6, 12, 4, -14, -4, 6
1,2:6, -4, -4, 4, 4, 6, 6, 12, 4, -14, 10, 6
1,2:6, -4, -4, 4, 4, 6, 6, 12, 4, -14, 10, 10
1,2:6, -4, -4, 4, 4, 6, 6, 12, 4, -14, 12, -6
1,2:6, -4, -4, 4, 4, 6, 6, 12, 4, -14, 12, -2
17,-15:6, -4, -4, 4, 6, 4, -8, 4, -18, -4, -10, -12
17,-15:6, -4, -4, 4, 6, 4, -8, 4, -18, -4, -10, -10
17,-15:6, -4, -4, 4, 6, 4, -8, 4, -18, -4, -10, -8
-2,7:6, -4, -4, 4, 6, 4, 6, 6, 8, 0, -4, -4
-2,7:6, -4, -4, 4, 6, 4, 6, 6, 8, 0, -4, -2
-2,7:6, -4, -4, 4, 6, 4, 6, 6, 8, 0, -4, 0
-2,7:6, -4, -4, 4, 6, 4, 6, 6, 8, 0, 0, -2
-2,7:6, -4, -4, 4, 6, 4, 6, 6, 8, 0, 0, 0
11,5:6, -4, -4, 4, 6, 6, 12, 10, 2, -14, -20, 12
11,5:6, -4, -4, 4, 6, 6, 12, 10, 2, -14, -20, 14
11,5:6, -4, -4, 4, 6, 6, 12, 10, 2, -14, -20, 16
4,8:6, -4, 6, -4, -4, -12, -4, -4, -10, -18, -8, -10
6,3:6, -4, 6, -4, -4, -6, 6, 0, -8, -4, 10, -8
6,3:6, -4, 6, -4, -4, -6, 6, 0, -8, -4, 10, -4
19,25:6, -4, 6, -4, -4, 2, 2, -14, -10, 4, -2, -2
19,25:6, -4, 6, -4, -4, 2, 2, -14, -10, 4, -2, 0
15,5:6, -4, 6, -4, -4, 2, 2, -14, 6, -12, -18, -18
15,5:6, -4, 6, -4, -4, 2, 2, -14, 6, -12, -18, -16
18,1:6, -4, 6, -4, -4, 2, 6, 0, -4, -12, 4, -12
18,1:6, -4, 6, -4, -4, 2, 6, 0, -4, -12, 4, -6
18,1:6, -4, 6, -4, -4, 2, 6, 0, -4, -10, 12, 6
18,1:6, -4, 6, -4, -4, 2, 6, 0, -4, -10, 12, 8
18,1:6, -4, 6, -4, -4, 2, 6, 0, -4, -10, 12, 10
14,8:6, -4, 6, -4, -4, 2, 6, 6, 12, -14, -20, 16
14,8:6, -4, 6, -4, -4, 2, 6, 6, 12, -14, -20, 20
14,8:6, -4, 6, -4, -4, 2, 6, 6, 12, -14, 16, -20
14,8:6, -4, 6, -4, -4, 2, 6, 6, 12, -14, 16, -16
1,10:6, -4, 6, -4, 6, 6, -4, -4, -4, 10, 4, 12
1,10:6, -4, 6, -4, 6, 6, -4, -4, -4, 10, 4, 14
1,10:6, -4, 6, -4, 6, 6, -4, -4, -4, 10, 4, 16
-10,21:6, -4, 6, -4, 6, 6, -4, 2, 10, -2, 14, 22
-10,21:6, -4, 6, -4, 6, 6, -4, 2, 10, -2, 14, 24
-7,17:6, -4, 6, -4, 6, 6, 8, -4, -4, 10, 14, 6
-3,12:6, -4, 6, -4, 6, 6, 14, 10, 4, 16, 10, 18
-3,12:6, -4, 6, -4, 6, 6, 14, 10, 4, 16, 10, 20
10,23:6, -4, 6, -4, 6, 6, 14, 10, 4, 16, 10, 22
-13,18:6, -4, 6, 6, -4, -4, -4, 10, -2, 14, 22, 4
-2,7:6, -4, 6, 6, -4, -4, -4, 10, 4, 8, 18, 12
-2,7:6, -4, 6, 6, -4, -4, -4, 10, 4, 8, 18, 14
-2,7:6, -4, 6, 6, -4, -4, -4, 10, 4, 8, 18, 16
-2,7:6, -4, 6, 6, -4, -4, -4, 10, 4, 18, 20, 12
-2,12:6, -4, 6, 6, -4, -4, -2, -8, 10, 6, 2, 4
0,13:6, -4, 6, 6, -4, -4, 2, -12, 18, 20, 22, 20
0,13:6, -4, 6, 6, -4, -4, 2, -12, 18, 20, 22, 30
-13,18:6, -4, 6, 6, -4, 2, 10, -2, 20, 14, 18, 20
-13,18:6, -4, 6, 6, -4, 2, 10, -2, 20, 14, 18, 22
-13,18:6, -4, 6, 6, -4, 2, 10, -2, 20, 14, 18, 24
0,3:6, -4, 6, 6, -4, 2, 10, 6, 4, -6, 8, 16
0,3:6, -4, 6, 6, -4, 2, 10, 6, 4, -6, 16, 8
0,3:6, -4, 6, 6, -4, 2, 10, 6, 4, -6, 16, 12
0,3:6, -4, 6, 6, -4, 2, 10, 6, 4, 8, 16, -6
0,3:6, -4, 6, 6, -4, 2, 10, 6, 4, 8, 16, 4
0,3:6, -4, 6, 6, -4, 2, 10, 6, 4, 10, 16, -4
0,3:6, -4, 6, 6, -4, 2, 10, 6, 4, 10, 16, -2
-2,9:6, -4, 6, 6, -4, 2, 10, 16, 16, -2, -2, 14
-2,9:6, -4, 6, 6, -4, 2, 10, 16, 16, -2, -2, 16
-2,9:6, -4, 6, 6, -4, 2, 10, 16, 16, -2, 14, -2
-2,9:6, -4, 6, 6, -4, 2, 10, 16, 16, -2, 14, 0
-2,9:6, -4, 6, 6, -4, 2, 10, 16, 16, -2, 14, 2
10,0:6, -4, 6, 6, -2, -4, -4, 12, 12, 16, 2, 2
-13,18:6, -4, 6, 6, -2, -4, -2, 10, -2, 14, 22, 0
-13,18:6, -4, 6, 6, -2, -4, -2, 10, -2, 14, 22, 2
-13,18:6, -4, 6, 6, -2, -4, -2, 10, -2, 14, 22, 4
4,5:6, -4, 6, 6, -2, -4, 12, 12, 14, 2, 16, -8
12,13:6, -4, 6, 6, -2, -4, 16, 4, 12, 20, -2, 16
12,13:6, -4, 6, 6, -2, -4, 16, 4, 12, 20, -2, 24
12,13:6, -4, 6, 6, -2, -4, 16, 4, 12, 20, 16, -2
-4,18:6, -4, 6, 6, -2, 4, 10, 12, 4, 0, -2, 10
-4,18:6, -4, 6, 6, -2, 4, 10, 12, 4, 0, -2, 14
-4,18:6, -4, 6, 6, -2, 4, 10, 12, 4, 0, 10, -2
-4,18:6, -4, 6, 6, -2, 4, 10, 12, 4, 0, 10, 0
-4,18:6, -4, 6, 6, -2, 4, 10, 12, 4, 0, 10, 2
6,13:6, -4, 6, 6, -2, 12, 0, 18, 10, 8, 8, 4
15,11:6, -4, 6, 6, -2, 14, 8, -4, 12, -14, -6, 10
3,15:6, -4, 6, 6, 8, -4, -8, -10, 8, 4, -20, -14
3,15:6, -4, 6, 6, 8, -4, -8, -10, 8, 4, -20, -12
3,15:6, -4, 6, 6, 8, -4, -8, -10, 8, 4, -20, -10
2,4:6, -4, 6, 6, 8, -4, -8, -10, 16, -14, -24, -10
2,4:6, -4, 6, 6, 8, -4, -8, -10, 16, -14, -24, -8
2,4:6, -4, 6, 6, 8, -4, -8, -10, 16, -14, -24, -6
2,4:6, -4, 6, 6, 8, -4, -8, -10, 16, -14, -10, -24
2,4:6, -4, 6, 6, 8, -4, -8, -10, 16, -14, -10, -20
14,3:6, -4, 6, 6, 8, -4, -8, 16, 6, 4, 4, -2
14,3:6, -4, 6, 6, 8, -4, -8, 16, 6, 4, 4, 0
14,3:6, -4, 6, 6, 8, -4, -8, 16, 6, 14, 4, 0
-8,20:6, -4, 6, 6, 8, -4, -4, 10, 14, 6, 24, 26
-10,14:6, -4, 6, 6, 8, -4, 10, -8, 14, 6, 14, -8
-10,14:6, -4, 6, 6, 8, -4, 10, -8, 14, 6, 14, -4
-10,14:6, -4, 6, 6, 8, -4, 10, -2, 14, 6, 14, 0
-10,14:6, -4, 6, 6, 8, -4, 10, -2, 14, 6, 14, 2
-10,14:6, -4, 6, 6, 8, -4, 10, -2, 14, 6, 14, 4
-10,14:6, -4, 6, 6, 8, -4, 10, 14, 6, -6, 6, -2
-10,14:6, -4, 6, 6, 8, -4, 10, 14, 6, -6, 6, 6
-10,14:6, -4, 6, 6, 8, -4, 10, 14, 6, -6, 14, -8
-10,14:6, -4, 6, 6, 8, -4, 10, 14, 6, -6, 14, -6
-10,14:6, -4, 6, 6, 8, -4, 10, 14, 6, -6, 14, -4
-10,14:6, -4, 6, 6, 8, -4, 10, 14, 6, 0, 4, 14
-10,14:6, -4, 6, 6, 8, -4, 10, 14, 6, 0, 4, 16
-10,14:6, -4, 6, 6, 8, -4, 10, 14, 6, 0, 6, 2
-10,14:6, -4, 6, 6, 8, -4, 10, 14, 6, 0, 6, 12
-10,14:6, -4, 6, 6, 8, -4, 10, 14, 6, 0, 16, 4
-10,14:6, -4, 6, 6, 8, -4, 10, 14, 6, 0, 16, 14
-10,14:6, -4, 6, 6, 8, -4, 10, 14, 6, 14, -10, -4
-10,14:6, -4, 6, 6, 8, -4, 10, 14, 6, 14, -10, 6
-9,17:6, -4, 6, 6, 8, -4, 10, 14, 6, 14, 24, 0
4,28:6, -4, 6, 6, 8, 2, 4, 8, 22, 16, 12, 14
4,28:6, -4, 6, 6, 8, 2, 4, 8, 22, 16, 12, 16
4,28:6, -4, 6, 6, 8, 2, 4, 8, 22, 16, 12, 18
5,31:6, -4, 6, 6, 8, 2, 4, 8, 22, 16, 16, 24
0,8:6, -4, 6, 6, 8, 2, 4, 24, 6, 0, -4, -2
0,8:6, -4, 6, 6, 8, 2, 4, 24, 6, 0, -4, 0
0,8:6, -4, 6, 6, 8, 2, 4, 24, 6, 0, -4, 2
-17,20:6, -4, 6, 6, 8, 10, 2, 16, 4, 20, 24, 26
-17,20:6, -4, 6, 6, 8, 10, 2, 16, 4, 20, 24, 28
-17,20:6, -4, 6, 6, 8, 10, 2, 16, 4, 20, 24, 30
-17,20:6, -4, 6, 6, 8, 10, 2, 16, 4, 26, 20, 28
-17,20:6, -4, 6, 6, 8, 10, 2, 16, 4, 26, 20, 30
-3,10:6, -4, 6, 6, 8, 10, 12, 4, 6, 8, 16, 24
4,11:6, -4, 6, 6, 8, 10, 20, 12, 12, 18, 22, 22
4,11:6, -4, 6, 6, 8, 10, 20, 12, 12, 22, 18, 22
4,11:6, -4, 6, 6, 8, 10, 20, 12, 12, 22, 18, 26
-2,8:6, -4, 6, 6, 14, 6, 6, 12, 16, 10, -2, -6
-2,8:6, -4, 6, 6, 14, 6, 6, 12, 16, 10, 0, -6
-2,8:6, -4, 6, 6, 14, 6, 6, 12, 16, 10, 0, -4
-2,8:6, -4, 6, 6, 14, 6, 6, 12, 16, 10, 0, -2
-1,11:6, -4, 6, 6, 14, 6, 6, 12, 16, 10, 10, -4
-17,20:6, -4, 6, 6, 14, 10, -4, 16, 4, 20, 28, 0
-17,20:6, -4, 6, 6, 14, 10, -4, 16, 4, 20, 28, 4
-6,9:6, -4, 6, 6, 14, 10, 4, 16, 10, 8, 4, 6
-6,9:6, -4, 6, 6, 14, 10, 4, 16, 10, 8, 4, 8
-6,9:6, -4, 6, 6, 14, 10, 4, 16, 10, 8, 4, 10
-6,9:6, -4, 6, 6, 14, 10, 4, 16, 10, 12, 12, 12
-6,9:6, -4, 6, 6, 14, 10, 4, 16, 10, 12, 12, 18
-6,9:6, -4, 6, 6, 14, 10, 4, 16, 10, 14, 12, 16
-6,9:6, -4, 6, 6, 14, 10, 4, 16, 10, 14, 12, 18
-6,9:6, -4, 6, 6, 14, 10, 4, 16, 10, 14, 12, 20
-6,9:6, -4, 6, 6, 14, 10, 4, 16, 10, 16, 22, 14
0,0:6, -4, 6, 6, 14, 10, 6, 6, 16, 8, 8, 18
0,0:6, -4, 6, 6, 14, 10, 6, 6, 16, 8, 8, 20
0,0:6, -4, 6, 6, 14, 10, 6, 6, 16, 8, 8, 22
0,0:6, -4, 6, 6, 14, 10, 6, 6, 16, 8, 18, 8
11,5:6, -4, 6, 6, 14, 10, 6, 16, 12, 18, 22, 12
1,14:6, -4, 6, 6, 14, 10, 16, 2, -2, 16, 14, 8
6,8:6, -4, 6, 6, 14, 10, 16, 6, 14, 16, 8, 22
24,19:6, -4, 6, 6, 16, -8, -18, -8, -18, 4, -4, -4
23,-12:6, -4, 6, 6, 16, -8, -8, 0, -4, 0, -38, -30
23,-12:6, -4, 6, 6, 16, -8, -8, 0, -4, 0, -38, -20
23,-12:6, -4, 6, 6, 16, -8, -8, 0, -4, 0, -36, -26
23,-12:6, -4, 6, 6, 16, -8, -8, 0, -4, 0, -30, -24
23,-12:6, -4, 6, 6, 16, -8, -8, 0, -4, 0, -30, -22
23,-12:6, -4, 6, 6, 16, -8, -8, 0, -4, 0, -30, -20
23,-12:6, -4, 6, 6, 16, -8, -8, 0, -4, 0, -22, -26
23,-12:6, -4, 6, 6, 16, -8, -8, 0, -4, 0, -22, -22
23,-12:6, -4, 6, 6, 16, -8, -8, 0, -4, 0, -20, -38
23,-12:6, -4, 6, 6, 16, -8, -8, 0, -4, 0, -20, -34
1,-1:6, 6, -4, -4, -4, -10, -16, -6, -4, -10, 2, 8
1,-1:6, 6, -4, -4, -4, -10, -16, -6, -4, -10, 2, 18
1,-1:6, 6, -4, -4, -4, -10, -16, -6, -4, 2, 8, -10
1,-1:6, 6, -4, -4, -4, -10, -16, -6, -4, 2, 8, -6
11,-2:6, 6, -4, -4, -4, -10, -8, -8, -2, 10, -2, 0
11,-2:6, 6, -4, -4, -4, -10, -8, -8, -2, 10, -2, 2
11,-2:6, 6, -4, -4, -4, -10, -8, -8, -2, 10, 2, 0
11,-2:6, 6, -4, -4, -4, -10, -8, -8, -2, 10, 2, 2
11,-2:6, 6, -4, -4, -4, -10, -8, -8, -2, 10, 2, 8
11,-2:6, 6, -4, -4, -4, -10, -8, -8, -2, 10, 8, 6
11,-2:6, 6, -4, -4, -4, -10, -8, -8, -2, 10, 8, 14
11,-2:6, 6, -4, -4, -4, -10, -8, -8, -2, 16, 8, 10
18,15:6, 6, -4, -4, -4, -10, 16, 18, 8, 0, -2, -2
13,17:6, 6, -4, -4, -4, 0, -10, -10, -4, 10, 14, -4
13,2:6, 6, -4, -4, -4, 0, 6, -10, -10, 8, 4, 6
13,2:6, 6, -4, -4, -4, 0, 6, -10, -10, 8, 4, 16
13,2:6, 6, -4, -4, -4, 0, 6, -10, -10, 8, 16, 4
13,2:6, 6, -4, -4, -4, 0, 6, -10, -10, 8, 16, 6
13,2:6, 6, -4, -4, -4, 0, 6, -10, -10, 8, 16, 8
-5,2:6, 6, -4, -4, -4, 0, 10, 0, -2, 8, 0, -4
-5,5:6, 6, -4, -4, -4, 0, 10, 0, 16, 6, 0, 0
-5,5:6, 6, -4, -4, -4, 0, 10, 0, 16, 6, 0, 2
-5,5:6, 6, -4, -4, -4, 0, 10, 0, 16, 6, 0, 4
-4,8:6, 6, -4, -4, -4, 0, 10, 0, 16, 6, 0, 10
4,1:6, 6, -4, -4, -4, 10, -2, 20, 22, 20, 20, -8
-5,4:6, 6, -4, -4, -4, 10, 4, 8, 8, -2, 4, 26
-5,4:6, 6, -4, -4, -4, 10, 4, 8, 8, -2, 4, 28
-5,4:6, 6, -4, -4, -4, 10, 4, 8, 8, -2, 4, 30
-5,4:6, 6, -4, -4, -4, 10, 4, 8, 8, -2, 26, 4
-5,4:6, 6, -4, -4, -4, 10, 4, 8, 8, -2, 26, 6
-5,4:6, 6, -4, -4, -4, 10, 4, 8, 8, -2, 26, 8
-5,4:6, 6, -4, -4, -4, 10, 4, 8, 8, 6, -2, 8
-5,4:6, 6, -4, -4, -4, 10, 4, 8, 8, 6, -2, 12
-5,4:6, 6, -4, -4, -4, 10, 4, 8, 8, 6, 12, -2
-5,4:6, 6, -4, -4, -4, 10, 4, 8, 8, 6, 12, 8
-5,4:6, 6, -4, -4, -4, 10, 4, 8, 8, 14, 14, 0
-5,4:6, 6, -4, -4, -4, 10, 4, 8, 8, 14, 14, 10
-5,4:6, 6, -4, -4, -4, 10, 4, 8, 18, 8, 18, 12
-5,4:6, 6, -4, -4, -4, 10, 4, 8, 18, 8, 18, 14
-5,4:6, 6, -4, -4, -4, 10, 4, 8, 18, 8, 18, 16
-5,4:6, 6, -4, -4, -4, 10, 4, 8, 18, 18, 20, 12
-5,4:6, 6, -4, -4, -4, 10, 4, 18, 10, 16, 20, 18
-5,4:6, 6, -4, -4, -4, 10, 4, 18, 10, 16, 20, 26
-5,4:6, 6, -4, -4, -4, 10, 4, 18, 10, 16, 20, 30
-5,4:6, 6, -4, -4, -4, 10, 4, 18, 10, 28, 16, 8
-5,4:6, 6, -4, -4, -4, 10, 4, 18, 10, 28, 16, 10
-5,4:6, 6, -4, -4, -4, 10, 4, 18, 10, 28, 16, 12
-5,4:6, 6, -4, -4, -4, 10, 4, 18, 20, 8, 8, 4
-5,4:6, 6, -4, -4, -4, 10, 4, 18, 20, 8, 8, 16
