8,-10:-4, -12, 4, -6, -14, -8, -12
-2,-4:-4, -6, 6, 6, 12, 16, 0
3,-2:-4, 4, -2, -12, -2, -2, -12
7,8:-4, 4, 4, 4, 6, 8, 16
7,3:6, 6, 8, -4, -8, 10, 4
2,-13:-4, -12, -8, -14, -22, 2, 4, -20
2,-9:-4, -12, -8, -14, -22, 2, 4, -14
2,-9:-4, -12, -8, -14, -22, 2, 4, -8
2,-9:-4, -12, -8, -14, 2, 4, -14, -18
2,-9:-4, -12, -8, -14, 2, 4, -14, -16
2,-9:-4, -12, -8, -14, 2, 4, -14, -14
2,-9:-4, -12, -8, -14, 2, 4, -8, -22
2,-9:-4, -12, -8, -14, 2, 4, -8, -20
2,-9:-4, -12, -8, -14, 2, 4, -8, -18
14,1:-4, -12, -8, -2, -14, -8, -20, -10
3,-12:-4, -12, -8, -2, -14, -8, -18, -12
14,1:-4, -12, -8, -2, -14, -8, -10, -20
14,1:-4, -12, -8, -2, -14, -8, -10, -18
-2,-4:-4, -6, -14, 6, 6, 12, 16, 0
12,-19:-4, 2, 0, -8, 4, -28, -22, -20
12,-19:-4, 2, 0, -8, 4, -22, -22, -28
15,4:-4, 2, 6, -14, -8, -12, -18, 4
15,4:-4, 2, 6, -14, -8, -12, 4, -18
15,4:-4, 2, 6, -14, -8, -12, 4, -16
1,-8:-4, 2, 6, -8, 6, -2, -14, -6
21,7:-4, 2, 6, 0, -4, -22, -22, 4
21,7:-4, 2, 6, 0, -4, -22, -22, 6
21,7:-4, 2, 6, 0, -4, -22, -22, 8
21,7:-4, 2, 6, 0, -4, -22, 4, -22
21,7:-4, 2, 6, 0, -4, -22, 4, -20
12,-8:-4, 2, 6, 0, -4, -10, 4, -18
-2,-4:-4, 2, 6, 6, 12, 16, 0, -12
-2,-4:-4, 2, 6, 6, 12, 16, 0, -2
0,-6:-4, 4, -2, -12, 6, 4, -12, -4
-1,-1:-4, 4, -2, -8, 6, 4, 2, -8
-1,-1:-4, 4, -2, -8, 6, 4, 2, -6
6,7:6, -4, -4, -6, 6, 10, -10, -2
11,7:6, 6, -2, -2, -2, -4, -6, -14
1,3:6, 6, -2, 4, 8, 4, 4, 14
-7,8:6, 6, -2, 14, 8, 16, 10, 14
-1,-2:6, 6, 8, -4, -4, -10, -18, 2
0,-6:-4, -6, 6, 0, -8, -4, 10, -14, -12, -4, -10
0,-6:-4, -6, 6, 0, -8, -4, 10, -14, -8, -4, -20
0,-6:-4, -6, 6, 0, -8, -4, 10, -14, -8, -4, -10
0,-6:-4, -6, 6, 0, -8, -4, 10, -6, -6, -4, -12
0,-6:-4, -6, 6, 0, -8, -4, 10, -6, -6, -4, -10
0,-6:-4, -6, 6, 0, -8, -4, 10, -6, -6, -4, -8
2,-2:-4, -6, 6, 0, -8, -2, -8, 4, -6, 8, -2
7,-15:-4, -6, 6, 0, -8, -2, -2, 10, -20, -8, -20
8,-4:-4, -6, 6, 0, -8, 8, 14, 0, -2, -20, 2
27,6:-4, -6, 6, 0, -8, 10, -2, -12, 4, -6, 0
27,6:-4, -6, 6, 0, -8, 10, -2, -12, 4, -6, 2
27,6:-4, -6, 6, 0, -8, 10, -2, -12, 4, -6, 4
4,-6:-4, -6, 6, 0, -8, 10, 6, -16, 10, -8, 6
4,-6:-4, -6, 6, 0, -8, 10, 6, -16, 10, -8, 8
4,-6:-4, -6, 6, 0, -8, 10, 6, -16, 10, -8, 10
2,1:-4, -6, 6, 0, -8, 14, -10, -20, -2, -4, 2
5,-5:-4, -6, 6, 0, -8, 14, -10, -8, -10, -8, -8
2,1:-4, -6, 6, 0, -8, 14, -10, -2, -4, 2, -20
2,1:-4, -6, 6, 0, -8, 14, -10, -2, -4, 2, -10
11,-5:-4, -6, 6, 0, -8, 14, -6, -16, -14, -22, -14
-1,-6:-4, -6, 6, 0, -2, -30, -4, -14, 0, -2, -2
2,-13:-4, -6, 6, 0, -2, -30, -4, -14, 0, 14, -8
0,5:-4, -6, 6, 0, 8, -2, -4, -10, 6, -2, -8
3,13:-4, -6, 6, 0, 8, 4, 16, 14, 0, 20, 12
0,11:-4, -6, 6, 0, 8, 4, 16, 20, 0, 8, -14
0,11:-4, -6, 6, 0, 8, 4, 16, 20, 0, 8, -4
8,2:-4, -6, 6, 4, -8, -18, -14, -20, -16, 0, -20
-5,-12:-4, -6, 6, 4, -8, -16, -8, -6, -16, -8, -2
-5,-12:-4, -6, 6, 4, -8, -16, -8, -6, -16, -8, 8
-5,-12:-4, -6, 6, 4, -8, -16, -8, -6, -16, -2, -8
-5,-12:-4, -6, 6, 4, -8, -16, -8, -6, -16, -2, -4
0,8:-4, -6, 6, 4, -8, -16, 2, 8, -8, -6, 2
-1,2:-4, -6, 6, 4, -8, -12, -20, -8, 0, 8, 0
13,-5:-4, -6, 6, 4, -8, -12, -6, 0, -14, -20, -24
3,0:-4, -6, 6, 4, -8, -4, -4, -14, -10, -16, -10
8,4:-4, -6, 6, 4, -8, -2, 10, 0, -2, 0, -2
12,-6:-4, -6, 6, 4, 10, 0, -8, -18, -10, -14, -26
12,-6:-4, -6, 6, 4, 10, 0, -8, -18, -10, -14, -24
1,-3:-4, -6, 6, 4, 10, 10, 0, 16, -4, 14, -2
1,-3:-4, -6, 6, 4, 10, 10, 0, 16, -4, 14, 0
1,-3:-4, -6, 6, 4, 10, 10, 0, 16, -4, 14, 2
1,-3:-4, -6, 6, 4, 10, 10, 0, 16, 0, -2, 20
1,-3:-4, -6, 6, 4, 10, 10, 0, 16, 0, 20, -2
1,-3:-4, -6, 6, 4, 10, 10, 0, 16, 0, 20, 0
1,-3:-4, -6, 6, 4, 10, 10, 0, 16, 0, 20, 2
-1,-7:-4, -6, 6, 6, 2, -8, -4, -6, 2, 0, -4
-2,-4:-4, -6, 6, 6, 12, 10, 10, 8, 0, 10, 12
-2,-4:-4, -6, 6, 6, 12, 10, 10, 8, 0, 10, 14
-2,-4:-4, -6, 6, 6, 12, 10, 10, 8, 0, 10, 16
-2,-4:-4, -6, 6, 6, 12, 10, 10, 14, 0, 6, 8
-2,-4:-4, -6, 6, 6, 12, 10, 10, 14, 0, 6, 10
-2,-4:-4, -6, 6, 6, 12, 10, 10, 14, 0, 6, 12
-2,-4:-4, -6, 6, 6, 12, 10, 10, 14, 4, 0, 6
-2,-4:-4, -6, 6, 6, 12, 10, 10, 14, 4, 0, 8
-2,-4:-4, -6, 6, 6, 12, 10, 10, 14, 4, 0, 10
-2,-4:-4, -6, 6, 6, 12, 10, 12, 0, 6, 16, 10
-2,-4:-4, -6, 6, 6, 12, 10, 12, 0, 6, 16, 12
-2,-4:-4, -6, 6, 6, 12, 10, 12, 0, 6, 16, 14
-2,-4:-4, -6, 6, 6, 12, 10, 16, 0, 8, 12, 4
-2,-4:-4, -6, 6, 6, 12, 18, 8, -2, 4, 0, 26
-2,-4:-4, -6, 6, 6, 12, 18, 8, -2, 4, 0, 28
-2,-4:-4, -6, 6, 6, 12, 18, 8, -2, 4, 0, 30
-2,-4:-4, -6, 6, 6, 12, 18, 18, 0, 8, 18, 12
-2,-4:-4, -6, 6, 6, 12, 18, 18, 0, 8, 18, 14
-2,-4:-4, -6, 6, 6, 12, 18, 18, 0, 8, 18, 16
-1,6:-4, -6, 6, 10, -14, -4, -12, -14, 0, -4, 10
-1,6:-4, -6, 6, 10, -14, -4, -12, -14, 0, 10, -4
-1,6:-4, -6, 6, 10, -14, -4, -12, -14, 0, 10, 0
-3,8:-4, -6, 6, 10, -14, -4, -12, -2, 0, 14, -14
-3,8:-4, -6, 6, 10, -14, -4, -12, -2, 0, 14, -4
-1,6:-4, -6, 6, 10, -14, -4, -12, 0, 0, 10, -14
-1,6:-4, -6, 6, 10, -14, -4, -12, 0, 0, 10, -4
-3,8:-4, -6, 6, 10, -14, -4, -2, -2, -2, 14, 0
-3,8:-4, -6, 6, 10, -14, -4, -2, -2, -2, 14, 2
-3,8:-4, -6, 6, 10, -14, -4, -2, -2, -2, 14, 4
-4,5:-4, -6, 6, 10, -14, -4, -2, -2, 10, 14, 6
-3,4:-4, -6, 6, 10, -14, -4, -2, 18, 6, 0, 14
5,18:-4, -6, 6, 10, -14, -4, 4, 4, 10, -2, 16
6,-9:-4, -6, 6, 10, -10, -14, 2, 2, 0, -14, -18
8,-8:-4, -6, 6, 10, -10, -14, 2, 2, 10, 2, -14
8,4:-4, -6, 6, 10, -10, -14, 12, 14, 2, -6, -4
5,-7:-4, -6, 6, 10, -10, 0, -4, 2, -12, -6, -2
5,-7:-4, -6, 6, 10, -10, 0, -4, 2, -12, -6, 0
5,-7:-4, -6, 6, 10, -10, 0, -4, 2, -12, -6, 2
5,-7:-4, -6, 6, 10, -10, 0, -4, 2, -8, -4, -10
5,-7:-4, -6, 6, 10, -10, 0, -4, 2, -8, -4, -8
5,-7:-4, -6, 6, 10, -10, 0, -4, 2, -8, -4, -6
6,-5:-4, -6, 6, 10, -10, 0, 2, 2, 10, 2, -6
6,-5:-4, -6, 6, 10, -10, 0, 2, 2, 10, 2, -2
6,5:-4, -6, 6, 10, -10, 2, 2, 8, -8, -14, -12
6,5:-4, -6, 6, 10, -10, 2, 2, 8, -8, -14, -10
6,5:-4, -6, 6, 10, -10, 2, 2, 8, -8, -14, -8
8,-5:-4, -6, 6, 10, -6, -16, -16, -22, -30, -10, 2
30,2:-4, -6, 6, 10, -6, -16, -16, -4, 6, -10, -4
7,-3:-4, -6, 6, 10, -4, 2, -2, -12, 8, 18, -4
-5,4:-4, -6, 6, 10, -4, 12, 4, 22, 0, -8, 20
-5,4:-4, -6, 6, 10, -4, 12, 4, 22, 0, 20, -8
13,3:-4, -6, 6, 10, 0, 12, 4, 10, 4, -4, 24
13,3:-4, -6, 6, 10, 0, 12, 4, 10, 4, 24, -4
13,3:-4, -6, 6, 10, 0, 12, 4, 18, 4, -4, 18
13,3:-4, -6, 6, 10, 0, 12, 4, 18, 4, -4, 20
13,3:-4, -6, 6, 10, 0, 12, 4, 18, 4, -4, 22
13,3:-4, -6, 6, 10, 0, 12, 14, 4, -4, 6, 14
13,3:-4, -6, 6, 10, 0, 12, 14, 4, -4, 10, 12
13,3:-4, -6, 6, 10, 0, 12, 14, 4, -4, 10, 22
13,3:-4, -6, 6, 10, 0, 12, 14, 4, -4, 16, 8
13,3:-4, -6, 6, 10, 0, 12, 14, 4, -4, 16, 12
13,3:-4, -6, 6, 10, 0, 12, 14, 4, -4, 22, 10
13,3:-4, -6, 6, 10, 0, 12, 14, 4, -4, 22, 14
-1,7:-4, -6, 6, 10, 12, -6, -10, -4, 20, 14, 22
-1,7:-4, -6, 6, 10, 12, -6, -10, -4, 20, 14, 24
-2,3:-4, -6, 6, 10, 12, -6, -8, 14, 8, 0, 8
-1,7:-4, -6, 6, 10, 12, -6, -4, 20, 14, 22, -10
-1,7:-4, -6, 6, 10, 12, -6, -4, 20, 14, 22, -6
8,-7:-4, -6, 6, 10, 12, 14, 2, 2, 6, -6, 4
12,5:-4, 2, 0, -8, -16, -16, -2, -12, 4, -20, -16
3,-8:-4, 2, 0, -8, -14, -14, 4, -14, -8, -4, -2
3,-8:-4, 2, 0, -8, -14, -14, 4, -14, -8, -4, 0
3,-8:-4, 2, 0, -8, -14, -14, 4, -14, -8, -4, 2
10,-8:-4, 2, 0, -8, -14, -14, 4, -10, -2, -16, -4
10,-8:-4, 2, 0, -8, -14, -14, 4, -10, -2, -16, -2
10,-8:-4, 2, 0, -8, -14, -14, 4, -10, -2, -16, 0
10,-8:-4, 2, 0, -8, -14, -14, 4, -10, -2, -2, -16
14,-4:-4, 2, 0, -8, -4, -16, -2, -6, -6, -2, -4
14,-4:-4, 2, 0, -8, -4, -16, -2, 6, -6, -4, 8
14,-4:-4, 2, 0, -8, -4, -16, -2, 6, -6, 8, -4
-4,9:-4, 2, 0, -8, -4, -2, -12, 0, -8, -6, 2
3,5:-4, 2, 0, -8, -4, -2, -10, 4, 0, 0, -10
3,5:-4, 2, 0, -8, -4, -2, -10, 4, 0, 0, -8
4,-14:-4, 2, 0, -8, 4, -36, -18, -14, -20, -26, -32
3,-13:-4, 2, 0, -8, 4, -32, -46, -40, -34, -14, -38
3,-13:-4, 2, 0, -8, 4, -32, -46, -40, -34, -14, -36
3,-13:-4, 2, 0, -8, 4, -32, -46, -40, -34, -14, -34
12,-19:-4, 2, 0, -8, 4, -28, -18, -14, -20, -20, -16
12,-19:-4, 2, 0, -8, 4, -28, -18, -14, -20, -20, -6
12,-19:-4, 2, 0, -8, 4, -18, -12, -16, -28, -26, -24
12,-19:-4, 2, 0, -8, 4, -18, -12, -16, -28, -26, -22
12,-19:-4, 2, 0, -8, 4, -18, -12, -16, -28, -26, -20
7,-6:-4, 2, 2, -8, -16, -16, -16, -22, -30, -10, -8
7,-6:-4, 2, 2, -8, -16, -16, -16, -22, -30, -10, 2
3,8:-4, 2, 2, -8, -16, -16, -10, -6, -18, 0, 8
18,17:-4, 2, 2, -8, -16, -16, -10, -6, -18, 12, 10
18,17:-4, 2, 2, -8, -16, -16, -10, -6, -18, 12, 12
18,17:-4, 2, 2, -8, -16, -16, -10, -6, 12, 10, -18
18,17:-4, 2, 2, -8, -16, -16, -10, -6, 12, 10, -16
18,17:-4, 2, 2, -8, -16, -16, -10, -6, 12, 10, -14
15,11:-4, 2, 2, -8, -16, -16, 4, -14, -2, 2, 6
15,11:-4, 2, 2, -8, -16, -16, 4, -14, -2, 2, 8
15,11:-4, 2, 2, -8, -16, -16, 4, -2, 2, 6, -14
-8,8:-4, 2, 2, -8, -16, -10, -2, -14, 2, 10, 18
-8,8:-4, 2, 2, -8, -16, -10, -2, -14, 2, 18, 10
5,-4:-4, 2, 2, -8, -14, -16, -8, -14, -4, 2, -6
10,-5:-4, 2, 2, -8, -14, -16, -8, -14, -2, -12, -4
10,-5:-4, 2, 2, -8, -14, -16, -8, -14, -2, -12, -2
2,-2:-4, 2, 2, -8, 2, -2, -16, 4, -14, -2, 8
2,-2:-4, 2, 2, -8, 2, -2, -16, 4, -14, -2, 10
2,-2:-4, 2, 2, -8, 2, -2, -16, 4, -14, -2, 12
2,-2:-4, 2, 2, -8, 2, -2, -16, 4, -14, 4, 4
2,-2:-4, 2, 2, -8, 2, -2, -16, 4, -14, 4, 6
2,-2:-4, 2, 2, -8, 2, -2, -16, 4, -14, 4, 8
2,-2:-4, 2, 2, -8, 2, -2, -16, 4, -14, 8, -2
2,-2:-4, 2, 2, -8, 2, -2, -16, 4, -14, 8, 4
-2,-2:-4, 2, 2, -8, 2, -2, -16, 4, -14, 8, 10
12,10:-4, 2, 2, -8, 2, -2, -8, 4, -2, 0, 8
12,10:-4, 2, 2, -8, 2, -2, -8, 4, -2, 0, 10
-1,-1:-4, 2, 2, -8, 2, -2, -8, 4, -2, 6, 2
12,10:-4, 2, 2, -8, 2, -2, -8, 4, -2, 10, 0
13,-5:-4, 2, 6, -14, -18, 6, 10, 10, 6, 14, 12
13,-5:-4, 2, 6, -14, -18, 6, 10, 10, 6, 14, 16
15,4:-4, 2, 6, -14, -8, -12, -22, 4, -22, -24, -16
15,4:-4, 2, 6, -14, -8, -12, -18, 6, 10, 0, 4
15,4:-4, 2, 6, -14, -8, -12, -18, 6, 10, 0, 6
15,4:-4, 2, 6, -14, -8, -12, -18, 10, 2, 12, 6
15,4:-4, 2, 6, -14, -8, -12, -18, 10, 2, 12, 8
15,4:-4, 2, 6, -14, -8, -12, -18, 10, 2, 12, 10
23,2:-4, 2, 6, -14, -8, -12, -12, 4, -18, -12, -28
19,-5:-4, 2, 6, -14, 2, -12, -20, -4, 0, -8, 0
12,-3:-4, 2, 6, -14, 10, 4, -12, -10, -8, -18, -8
12,-3:-4, 2, 6, -14, 10, 4, -12, -10, -8, -18, 2
12,-3:-4, 2, 6, -14, 10, 4, -12, -10, -8, 2, -18
-5,-7:-4, 2, 6, -8, -16, -10, -2, -14, -2, -8, 10
-5,-7:-4, 2, 6, -8, -16, -10, -2, -14, -2, -8, 14
-5,-7:-4, 2, 6, -8, -16, -10, -2, -14, -2, 10, -8
-5,-7:-4, 2, 6, -8, -16, -10, -2, -14, -2, 10, -6
-5,-7:-4, 2, 6, -8, -16, -10, -2, -14, -2, 10, -4
-2,-4:-4, 2, 6, -8, -14, 4, 6, 12, 16, 0, -10
-2,-4:-4, 2, 6, -8, -14, 4, 6, 12, 16, 0, -6
-3,0:-4, 2, 6, -8, -14, 6, 0, 12, 2, 16, 18
-3,0:-4, 2, 6, -8, -14, 6, 0, 12, 2, 16, 20
-3,0:-4, 2, 6, -8, -14, 6, 0, 12, 2, 16, 22
-3,0:-4, 2, 6, -8, -14, 6, 0, 12, 10, 20, 4
-3,0:-4, 2, 6, -8, -14, 6, 0, 12, 10, 20, 6
-3,0:-4, 2, 6, -8, -14, 6, 0, 12, 10, 20, 8
1,-8:-4, 2, 6, -8, 6, -2, -16, -26, -20, -6, 2
1,-8:-4, 2, 6, -8, 6, -2, -16, -26, -20, -6, 4
1,-8:-4, 2, 6, -8, 6, -2, -16, -26, -20, -6, 6
1,-8:-4, 2, 6, -8, 6, -2, -16, -18, -12, -6, -26
1,-8:-4, 2, 6, -8, 6, -2, -16, -18, -12, -6, -16
1,-8:-4, 2, 6, -8, 6, -2, -16, -10, -10, -6, -24
1,-8:-4, 2, 6, -8, 6, -2, -16, -10, -10, -6, -14
12,-19:-4, 2, 6, -8, 6, 4, -28, -22, -20, 2, 4
12,-19:-4, 2, 6, -8, 6, 4, -28, -22, -20, 2, 6
12,-19:-4, 2, 6, -8, 6, 4, -28, -22, -20, 2, 8
8,-3:-4, 2, 6, 0, -8, -16, 14, -6, -8, 8, 0
8,-3:-4, 2, 6, 0, -8, -16, 14, 4, -6, 8, -4
8,-3:-4, 2, 6, 0, -8, -16, 14, 4, -6, 8, -2
8,-3:-4, 2, 6, 0, -8, -16, 14, 4, -6, 8, 0
3,-8:-4, 2, 6, 0, -8, -14, -14, 4, -14, -8, 14
7,-1:-4, 2, 6, 0, -8, -14, 0, -10, -14, 0, 10
7,-1:-4, 2, 6, 0, -8, -14, 0, -10, -14, 10, 0
7,-1:-4, 2, 6, 0, -8, -14, 0, -10, -14, 10, 2
7,-1:-4, 2, 6, 0, -8, -14, 0, -10, -14, 10, 4
11,1:-4, 2, 6, 0, -8, -4, -16, -16, -22, -30, 10
11,1:-4, 2, 6, 0, -8, -4, -16, -16, -22, 10, -30
11,1:-4, 2, 6, 0, -8, -4, -16, -16, -22, 10, -26
-7,5:-4, 2, 6, 0, -8, -4, -10, 14, 18, -6, 6
-7,5:-4, 2, 6, 0, -8, -4, 14, 18, -6, 6, -12
-7,5:-4, 2, 6, 0, -8, -4, 14, 18, -6, 6, -10
-7,5:-4, 2, 6, 0, -8, -4, 14, 18, -6, 6, -8
-7,5:-4, 2, 6, 0, -8, -4, 14, 18, -6, 8, -8
-7,5:-4, 2, 6, 0, -8, -4, 14, 18, -6, 8, 2
-7,5:-4, 2, 6, 0, -8, 2, 14, 18, -6, 6, -6
-7,5:-4, 2, 6, 0, -8, 2, 14, 18, -6, 6, 4
-7,5:-4, 2, 6, 0, -8, 2, 14, 18, -6, 8, 0
-7,5:-4, 2, 6, 0, -8, 2, 14, 18, 6, -14, 6
-7,5:-4, 2, 6, 0, -8, 2, 14, 18, 6, -14, 8
-7,5:-4, 2, 6, 0, -8, 2, 14, 18, 6, 6, -14
-7,5:-4, 2, 6, 0, -8, 2, 14, 18, 6, 6, -12
-7,5:-4, 2, 6, 0, -8, 2, 14, 18, 6, 6, -6
21,7:-4, 2, 6, 0, -4, -22, -26, 4, -26, -28, -20
21,7:-4, 2, 6, 0, -4, -22, -22, 2, 0, 6, 2
21,7:-4, 2, 6, 0, -4, -22, -22, 2, 8, 8, -6
21,7:-4, 2, 6, 0, -4, -22, -22, 2, 8, 8, 4
21,7:-4, 2, 6, 0, -4, -22, -22, 12, 2, 12, 6
21,7:-4, 2, 6, 0, -4, -22, -22, 12, 2, 12, 8
21,7:-4, 2, 6, 0, -4, -22, -22, 12, 2, 12, 10
21,7:-4, 2, 6, 0, -4, -22, -22, 12, 12, 14, 6
12,-8:-4, 2, 6, 0, -4, -18, -8, -18, 4, -18, -40
12,-8:-4, 2, 6, 0, -4, -18, -8, -18, 4, -18, -38
12,-8:-4, 2, 6, 0, -4, -18, -8, -18, 4, -18, -36
12,-8:-4, 2, 6, 0, -4, -8, -12, 12, 0, -18, 0
12,-8:-4, 2, 6, 0, -4, -8, -8, -6, 4, -18, -2
12,-8:-4, 2, 6, 0, -4, -8, -8, -6, 4, -18, 0
12,-8:-4, 2, 6, 0, -4, -8, -8, -6, 4, -18, 2
12,-8:-4, 2, 6, 0, -4, -8, -8, 4, 2, -18, 0
12,-8:-4, 2, 6, 0, -4, -8, 4, 2, -18, 0, -8
12,-8:-4, 2, 6, 0, -4, -8, 4, 2, -18, 0, -6
12,-8:-4, 2, 6, 0, -4, -8, 4, 2, -18, 0, -4
13,9:-4, 2, 6, 0, -4, -8, 12, 0, -14, 4, 0
13,9:-4, 2, 6, 0, -4, -8, 12, 0, -14, 4, 4
12,-8:-4, 2, 6, 0, -4, -6, -20, -4, -8, -18, -36
12,-8:-4, 2, 6, 0, -4, -6, -20, -4, -8, -18, -26
0,4:-4, 2, 6, 0, 8, -4, -4, -14, -6, 2, 24
0,4:-4, 2, 6, 0, 8, -4, -4, -14, -6, 2, 26
0,4:-4, 2, 6, 0, 8, -4, -4, -14, -6, 2, 28
0,4:-4, 2, 6, 0, 8, -4, -4, -14, -6, 24, 2
0,4:-4, 2, 6, 0, 8, -4, -4, -6, 2, 24, -14
0,4:-4, 2, 6, 0, 8, -4, -4, -6, 2, 24, -4
6,7:-4, 2, 6, 0, 8, -2, 6, 6, 0, 6, -14
6,2:-4, 2, 6, 0, 8, -2, 14, 4, 10, 8, 8
-4,-2:-4, 2, 6, 0, 8, 4, -10, -4, 8, -8, -22
-4,-2:-4, 2, 6, 0, 8, 4, -10, -4, 8, -8, -18
2,25:-4, 2, 6, 0, 8, 4, -10, 16, 16, 10, 4
2,-2:-4, 2, 6, 0, 8, 12, 10, 2, -14, 2, -2
2,-2:-4, 2, 6, 0, 8, 12, 10, 2, -14, 6, -2
11,-3:-4, 2, 6, 0, 8, 14, 8, -2, -2, 8, 12
11,-3:-4, 2, 6, 0, 8, 14, 8, -2, -2, 8, 14
11,-3:-4, 2, 6, 0, 8, 14, 8, -2, -2, 8, 16
10,-2:-4, 2, 6, 0, 14, -16, -18, -22, -26, 0, 6
10,-11:-4, 2, 6, 0, 14, -16, -18, -22, -24, -16, -14
17,-10:-4, 2, 6, 0, 14, -16, -18, -22, -16, -12, -16
0,-2:-4, 2, 6, 4, 10, -8, -4, -10, -8, -10, 0
0,-2:-4, 2, 6, 4, 10, -8, -4, -10, -8, 0, -10
17,-3:-4, 2, 6, 4, 10, 0, -8, 2, -2, -14, -4
17,-3:-4, 2, 6, 4, 10, 0, -8, 2, -2, -14, 0
17,-3:-4, 2, 6, 4, 10, 0, -8, 2, -2, -4, -14
9,11:-4, 2, 6, 4, 10, 10, 18, 14, 18, 0, 4
4,-5:-4, 2, 6, 6, 2, -8, -14, -8, -4, -10, 6
14,12:-4, 2, 6, 6, 2, -4, -14, -6, 14, 0, 10
14,12:-4, 2, 6, 6, 2, -4, -14, -6, 14, 0, 20
14,12:-4, 2, 6, 6, 2, -4, -14, -6, 14, 10, 0
8,0:-4, 2, 6, 6, 12, -14, -8, -10, -4, -4, 12
14,12:-4, 2, 6, 6, 12, 2, 16, 8, 2, -6, 12
-5,8:-4, 2, 6, 6, 12, 10, 10, 4, -8, -2, 16
-5,8:-4, 2, 6, 6, 12, 10, 10, 4, -8, 16, -2
-2,-4:-4, 2, 6, 6, 12, 16, 0, -8, -16, -12, -8
-2,-4:-4, 2, 6, 6, 12, 16, 0, -8, -16, -12, 2
-2,-4:-4, 2, 6, 6, 12, 16, 0, -8, -4, -10, -6
-2,-4:-4, 2, 6, 6, 12, 16, 0, -8, -4, -10, 4
-2,-4:-4, 2, 6, 6, 12, 16, 0, -8, 4, -28, -6
-2,-4:-4, 2, 6, 6, 12, 16, 0, -8, 4, -28, -4
-2,-4:-4, 2, 6, 6, 12, 16, 0, -8, 4, -28, -2
-2,-4:-4, 2, 6, 6, 12, 16, 0, -8, 4, -6, -28
-2,-4:-4, 2, 6, 6, 12, 16, 0, -8, 4, -6, -26
-2,-4:-4, 2, 6, 6, 12, 16, 0, -8, 4, -6, -24
3,-1:-4, 4, -10, -12, -14, 4, 8, -4, -8, 10, 4
15,-3:-4, 4, -10, -12, -12, -12, -4, -10, -2, 2, -4
15,-3:-4, 4, -10, -12, -12, -12, -4, -10, -2, 2, 0
15,-3:-4, 4, -10, -12, -12, -12, -4, -10, 0, -2, 2
-2,-4:-4, 4, -10, -12, -12, 6, 6, 12, 16, 0, -10
-2,-4:-4, 4, -10, -12, -12, 6, 6, 12, 16, 0, -8
-2,-4:-4, 4, -10, -12, -12, 6, 6, 12, 16, 0, -6
5,4:-4, 4, -10, -12, 6, -14, 6, 10, -2, -6, 2
-5,-1:-4, 4, -10, -12, 6, -4, -14, -2, -10, 10, -8
-5,-1:-4, 4, -10, -12, 6, -4, -14, -2, -10, 10, -6
-5,-1:-4, 4, -10, -12, 6, -4, -14, -2, -10, 10, -4
7,4:-4, 4, -10, -12, 6, -4, -8, 2, 8, -10, -20
7,4:-4, 4, -10, -12, 6, -4, -8, 2, 8, -10, -10
-2,-5:-4, 4, -10, -12, 6, -4, 10, -2, 10, 8, 0
7,3:-4, 4, -10, -12, 6, 4, -14, -10, 2, 6, -2
19,2:-4, 4, -10, -8, -18, -18, -4, -8, 6, -22, -10
19,2:-4, 4, -10, -8, -18, -18, -4, -8, 6, -22, -8
8,11:-4, 4, -10, -8, -18, -12, -4, 6, 6, -16, -4
-4,-2:-4, 4, -10, -8, -16, -18, 0, -22, -10, -10, 4
12,0:-4, 4, -10, -8, -16, -10, -6, -10, -10, 0, 0
-3,-3:-4, 4, -10, -8, -16, -10, -6, -2, -14, -2, 6
-3,-3:-4, 4, -10, -8, -16, -10, -6, -2, -14, -2, 8
-3,-3:-4, 4, -10, -8, -16, -10, -6, -2, -14, -2, 10
-3,-3:-4, 4, -10, -8, -16, -10, -6, -2, -14, 6, 2
-3,-3:-4, 4, -10, -8, -16, -10, -6, -2, -14, 6, 4
-3,-3:-4, 4, -10, -8, -16, -10, -6, -2, -14, 6, 6
-3,-3:-4, 4, -10, -8, -16, -10, -6, -2, -14, 8, -2
-3,-3:-4, 4, -10, -8, -16, -10, -6, -2, -14, 8, 8
-3,-3:-4, 4, -10, -8, -16, -10, -6, -2, -2, 6, -14
-3,-3:-4, 4, -10, -8, -16, -10, -6, -2, -2, 6, -12
-3,-3:-4, 4, -10, -8, -16, -10, -6, -2, -2, 6, -10
-3,-3:-4, 4, -10, -8, -16, -10, -6, -2, 6, -8, -20
-3,-3:-4, 4, -10, -8, -16, -10, -6, -2, 6, -8, -12
18,0:-4, 4, -10, -8, -6, -18, -22, -4, -10, -2, 2
18,0:-4, 4, -10, -8, -6, -18, -22, -4, -10, -2, 4
18,0:-4, 4, -10, -8, -6, -18, -22, -4, -10, -2, 6
13,4:-4, 4, -10, -8, -6, -4, -12, 2, -2, 4, -4
15,11:-4, 4, -10, -8, 0, -4, -10, 2, -4, -2, 6
22,4:-4, 4, -10, 0, -8, -16, -16, -16, -18, -20, -28
12,0:-4, 4, -10, 0, -8, -16, -10, -6, -10, -10, 0
4,5:-4, 4, -10, 0, -8, -16, 0, -6, 2, -4, 0
10,-5:-4, 4, -10, 0, -8, -6, -18, -18, -24, -32, -12
39,3:-4, 4, -10, 2, -16, -26, -40, -8, -32, -38, -34
