10,-5:-4, -6, -8, -20
5,-5:-4, -6, 6, -2, -4, 14
5,-5:-4, -6, 6, -2, -4, 16
5,-5:-4, -6, 6, -2, -4, 18
5,-5:-4, -6, 6, -2, 14, -4
7,3:-4, 4, 4, 4, -14, 8
7,3:-4, 4, 4, 4, 8, -14
13,-2:6, -4, -4, -6, -8, -20
0,0:6, 6, -2, 12, 12, 16
12,-9:-4, -6, 0, -8, -12, -14, -26
5,-5:-4, -6, 6, -2, -4, 22, 16
5,-5:-4, -6, 6, -2, -4, 22, 18
5,-5:-4, -6, 6, -2, -4, 22, 20
4,-6:-4, 2, 6, 0, 14, -16, -16
4,-6:-4, 2, 6, 0, 14, -16, -14
4,-6:-4, 2, 6, 0, 14, -16, -12
4,-6:-4, 2, 6, 0, 14, -12, -14
4,-6:-4, 2, 6, 0, 14, -12, -12
24,1:-4, -14, -12, 14, -12, -14, -16, -28
4,3:-4, -14, -8, 10, 10, 8, 6, -6
-9,5:-4, -14, -8, 20, 12, 26, 26, 30
11,3:-4, -14, 14, -2, -10, 4, 4, 8
10,6:-4, -12, -14, -4, -4, -6, 6, 2
10,-5:-4, -12, 4, 4, -6, -8, -20, -4
10,-5:-4, -12, 4, 4, -6, -8, -20, -2
10,-5:-4, -12, 4, 4, -6, -8, -20, 0
5,-13:-4, -6, -14, 6, -2, -16, -12, -4
5,-13:-4, -6, -14, 6, -2, -16, -12, 0
5,-13:-4, -6, -14, 6, -2, -16, -4, -12
18,-11:-4, -6, -8, -20, -20, -20, -22, -34
3,-7:-4, -6, -8, -10, -2, -8, -2, -8
-3,-5:-4, -6, 0, -2, -30, -4, -12, -4
-3,-5:-4, -6, 0, -2, -30, -4, -12, 2
17,-1:-4, -6, 0, -2, -14, -20, -28, -20
17,-1:-4, -6, 0, -2, -14, -20, -28, -14
0,-2:-4, -6, 6, -8, -12, -14, 0, 4
0,-2:-4, -6, 6, -8, -8, 0, 4, -18
0,-2:-4, -6, 6, -8, -8, 0, 4, -12
5,-5:-4, -6, 6, -2, -4, 12, 10, 18
5,-5:-4, -6, 6, -2, -4, 22, 12, 14
5,-5:-4, -6, 6, -2, -4, 22, 12, 16
5,-5:-4, -6, 6, -2, -4, 22, 12, 18
-4,5:-4, -6, 6, 0, -8, -4, 0, 14
8,-4:-4, 2, 2, -8, -14, 0, 0, 4
4,-6:-4, 2, 6, 0, 14, -16, -8, -14
4,-6:-4, 2, 6, 0, 14, -16, -8, -12
4,-6:-4, 2, 6, 0, 14, -16, -8, -10
4,-6:-4, 2, 6, 0, 14, -12, -16, -14
4,-6:-4, 2, 6, 0, 14, -12, -16, -12
4,-6:-4, 2, 6, 0, 14, -12, -16, -10
10,-5:-4, 4, 4, -6, 4, -8, -20, 10
10,-5:-4, 4, 4, -6, 4, -8, -20, 20
10,-5:-4, 4, 4, 4, 6, -8, -20, 4
10,-5:-4, 4, 4, 4, 6, -8, -20, 14
8,-2:-4, 4, 6, 6, -4, -16, -2, -2
8,-2:-4, 4, 6, 6, -4, -2, -2, -16
8,-2:6, -4, -4, -6, 6, -2, -4, 14
8,-2:6, -4, -4, -6, 6, -2, -4, 16
8,-2:6, -4, -4, -6, 6, -2, -4, 18
8,-2:6, -4, -4, -6, 6, -2, 14, -4
10,6:6, -4, -4, 4, 4, 4, -14, 8
10,6:6, -4, -4, 4, 4, 4, 8, -14
16,1:6, -4, 6, -4, -4, -6, -8, -20
3,3:6, -4, 6, 6, -2, 12, 12, 16
9,6:6, 6, -4, 0, 10, 6, 4, -8
6,6:6, 6, -2, -4, 12, 12, 16, 0
16,9:6, 6, 16, -16, 4, 2, 0, -12
10,-5:-4, -12, 4, 4, -6, -8, -20, -6, -16, -10, 14
10,-5:-4, -12, 4, 4, -6, -8, -20, -6, -16, -10, 16
10,-5:-4, -12, 4, 4, -6, -8, -20, -6, -16, 12, -10
10,-5:-4, -12, 4, 4, -6, -8, -20, -6, -16, 12, -8
10,-5:-4, -12, 4, 4, -6, -8, -20, -6, -16, 12, -6
10,-5:-4, -12, 4, 4, -6, -8, -20, -6, -8, -16, -6
10,-5:-4, -12, 4, 4, -6, -8, -20, -6, -8, -16, -2
10,-5:-4, -12, 4, 4, -6, -8, -20, -6, -8, -2, -16
10,-5:-4, -12, 4, 4, -6, -8, -20, -6, -8, -2, -6
10,-5:-4, -12, 4, 4, -6, -8, -20, -6, 0, 0, -14
10,-5:-4, -12, 4, 4, -6, -8, -20, -6, 0, 0, -4
10,-5:-4, -12, 4, 4, -6, -8, -20, 4, -6, 4, -2
10,-5:-4, -12, 4, 4, -6, -8, -20, 4, -6, 4, 0
10,-5:-4, -12, 4, 4, -6, -8, -20, 4, -6, 4, 2
10,-5:-4, -12, 4, 4, -6, -8, -20, 4, 4, 6, -2
18,1:-4, -12, 4, 4, -6, -6, -8, -10, -22, 0, -4
9,-1:-4, -12, 4, 4, -6, -6, -8, -10, -4, -18, -4
-4,10:-4, -12, 4, 4, 4, 10, -6, 18, -12, -8, 4
-4,10:-4, -12, 4, 4, 4, 10, -6, 18, -12, -8, 6
-4,10:-4, -12, 4, 4, 4, 10, -6, 18, -12, 6, -8
-4,10:-4, -12, 4, 4, 4, 10, -6, 18, -12, 6, -2
2,4:-4, -12, 4, 4, 4, 10, 4, 4, 10, -10, -4
10,-5:-4, -12, 4, 4, 4, 12, 4, 8, -8, -20, 8
10,-5:-4, -12, 4, 4, 4, 12, 4, 8, -8, -20, 10
10,-5:-4, -12, 4, 4, 4, 12, 4, 8, -8, -20, 12
0,-2:-4, -12, 4, 6, -8, -14, 0, -2, -34, 4, -30
-3,-9:-4, -12, 4, 6, 4, 6, -8, -18, 4, -14, -16
9,9:-4, -12, 4, 6, 6, 6, 6, 6, -14, 6, 10
9,9:-4, -12, 4, 6, 6, 6, 6, 6, -14, 6, 12
9,9:-4, -12, 4, 6, 6, 6, 6, 6, -14, 6, 14
9,9:-4, -12, 4, 6, 6, 6, 6, 6, -14, 10, 6
4,-6:-4, -12, 4, 6, 6, 6, 6, 6, -4, 6, 8
4,-6:-4, -12, 4, 6, 6, 6, 6, 6, -4, 6, 10
4,-6:-4, -12, 4, 6, 6, 6, 6, 6, -4, 6, 12
4,-6:-4, -12, 4, 6, 6, 6, 6, 6, -2, 10, -12
4,-6:-4, -12, 4, 6, 6, 6, 6, 6, -2, 10, -8
4,-6:-4, -12, 4, 6, 6, 6, 6, 6, 0, 10, -4
4,-6:-4, -12, 4, 6, 6, 6, 6, 6, 0, 10, 0
9,9:-4, -12, 4, 6, 6, 6, 6, 6, 6, 10, -14
9,9:-4, -12, 4, 6, 6, 6, 6, 6, 6, 10, -8
4,-6:-4, -12, 4, 6, 6, 6, 6, 6, 6, 10, -4
4,-6:-4, -12, 4, 6, 6, 6, 6, 6, 6, 10, 2
4,-6:-4, -12, 4, 6, 6, 6, 6, 6, 6, 10, 6
17,-4:-4, -12, 4, 6, 10, -14, -10, -10, -12, -14, -26
4,-2:-4, -12, 4, 6, 10, -14, 0, -8, 6, 6, 10
17,-4:-4, -12, 4, 6, 10, -10, -10, -12, -14, -26, -4
-5,-7:-4, -12, 4, 6, 10, -6, -2, -30, -4, -12, -4
-5,-7:-4, -12, 4, 6, 10, -6, -2, -30, -4, -12, 2
15,-3:-4, -12, 4, 6, 10, -6, -2, -14, -20, -28, -20
15,-3:-4, -12, 4, 6, 10, -6, -2, -14, -20, -28, -14
4,-2:-4, -12, 4, 6, 10, 0, -8, 6, 6, 10, -14
5,-3:-4, -6, -14, -2, -2, -2, -4, 8, 0, -2, 16
5,-3:-4, -6, -14, -2, -2, -2, -4, 8, 0, -2, 18
5,-3:-4, -6, -14, -2, -2, -2, -4, 8, 0, -2, 20
5,-3:-4, -6, -14, -2, -2, -2, -4, 8, 0, 16, -2
7,5:-4, -6, -14, -2, -2, -2, 6, 6, 6, -12, 10
7,5:-4, -6, -14, -2, -2, -2, 6, 6, 6, 10, -12
13,0:-4, -6, -14, -2, -2, 8, -2, -2, -4, -6, -18
0,2:-4, -6, -14, -2, -2, 8, 8, 0, 14, 14, 18
6,5:-4, -6, -14, -2, 8, -2, 2, 12, 8, 6, -6
3,5:-4, -6, -14, -2, 8, 0, -2, 14, 14, 18, 2
15,-12:-4, -6, -14, -2, 8, 18, 8, -16, -18, -20, -32
22,-1:-4, -6, -14, 6, -2, -22, -10, -14, -16, -28, -2
22,-1:-4, -6, -14, 6, -2, -22, -10, -14, -16, -28, 2
22,-1:-4, -6, -14, 6, -2, -22, -10, -14, -16, -2, -28
5,-13:-4, -6, -14, 6, -2, -10, -18, -12, -2, 2, -4
5,-13:-4, -6, -14, 6, -2, -10, -18, -12, -2, 2, -2
5,-13:-4, -6, -14, 6, -2, -10, -18, -12, -2, 2, 0
5,-13:-4, -6, -14, 6, -2, -10, -18, -12, 4, 2, 0
5,-13:-4, -6, -14, 6, -2, -10, -18, -12, 4, 6, 2
5,-13:-4, -6, -14, 6, -2, -10, -18, -12, 4, 6, 4
5,-13:-4, -6, -14, 6, -2, -10, -18, -12, 4, 6, 6
5,-13:-4, -6, -14, 6, -2, -10, -14, -22, -10, -12, -2
5,-13:-4, -6, -14, 6, -2, -10, -14, -22, -10, -12, 2
5,-13:-4, -6, -14, 6, -2, -10, -14, -22, -6, -12, 0
5,-13:-4, -6, -14, 6, -2, -10, -14, -22, -6, -12, 2
5,-13:-4, -6, -14, 6, -2, -10, -14, -22, -6, -12, 4
22,-1:-4, -6, -14, 6, -2, -10, -14, -16, -28, -2, -14
5,-13:-4, -6, -14, 6, -2, -10, -14, -4, -18, -12, 0
5,-13:-4, -6, -14, 6, -2, -10, -14, -4, -18, -12, 2
2,2:-4, -6, -14, 6, 0, 8, 4, 16, 8, 6, 24
2,2:-4, -6, -14, 6, 0, 8, 4, 16, 8, 6, 26
2,2:-4, -6, -14, 6, 0, 8, 4, 16, 8, 6, 28
2,2:-4, -6, -14, 6, 0, 8, 4, 16, 8, 24, 6
4,10:-4, -6, -14, 6, 0, 8, 14, 14, 14, -4, 18
4,10:-4, -6, -14, 6, 0, 8, 14, 14, 14, 18, -4
5,-1:-4, -6, -14, 6, 4, 0, -2, 10, 2, 0, 18
5,-1:-4, -6, -14, 6, 4, 0, -2, 10, 2, 0, 20
5,-1:-4, -6, -14, 6, 4, 0, -2, 10, 2, 0, 22
5,-1:-4, -6, -14, 6, 4, 0, -2, 10, 2, 18, 0
7,7:-4, -6, -14, 6, 4, 0, 8, 8, 8, -10, 12
7,7:-4, -6, -14, 6, 4, 0, 8, 8, 8, 12, -10
13,2:-4, -6, -14, 6, 4, 10, 0, 0, -2, -4, -16
0,4:-4, -6, -14, 6, 4, 10, 10, 2, 16, 16, 20
20,-15:-4, -6, -8, -20, -20, -20, -14, -22, -26, -28, -40
13,-11:-4, -6, -8, -20, -20, -20, -8, -16, -18, 8, 2
13,-11:-4, -6, -8, -20, -20, -20, -8, -16, -18, 8, 4
13,-11:-4, -6, -8, -20, -20, -20, -8, -16, -18, 8, 6
12,-12:-4, -6, -8, -20, -20, -12, -8, -14, 0, -30, -30
12,-12:-4, -6, -8, -20, -20, -12, -8, -14, 0, -30, -28
12,-12:-4, -6, -8, -20, -20, -12, -8, -14, 0, -30, -26
12,-12:-4, -6, -8, -20, -20, -12, -8, -14, 0, -26, -28
12,-12:-4, -6, -8, -20, -20, -12, -8, -14, 0, -26, -26
9,-13:-4, -6, -8, -18, -4, -14, -18, -6, -14, -16, 2
9,-13:-4, -6, -8, -18, -4, -14, -18, -6, -14, -16, 4
9,-13:-4, -6, -8, -18, -4, -14, -18, -6, -14, -16, 6
11,-5:-4, -6, -8, -18, -4, -14, -8, -8, -8, -26, -4
11,-5:-4, -6, -8, -18, -4, -14, -8, -8, -8, -4, -26
13,-16:-4, -6, -8, -18, -2, -14, -26, 2, -18, -22, -34
13,-16:-4, -6, -8, -18, -2, -14, -20, -22, -34, -6, -4
13,-16:-4, -6, -8, -18, -2, -14, -20, -22, -34, -6, -2
13,-16:-4, -6, -8, -18, -2, -14, -20, -22, -34, -6, 0
13,-16:-4, -6, -8, -18, -2, -14, -20, -22, -34, 2, -10
13,-16:-4, -6, -8, -18, -2, -14, -20, -22, -34, 2, -2
13,-16:-4, -6, -8, -18, -2, -14, -20, -22, -34, 4, -2
13,-16:-4, -6, -8, -18, -2, -14, -18, -20, -22, -34, 0
13,-16:-4, -6, -8, -18, -2, -14, -18, -20, -22, -34, 4
12,-22:-4, -6, -8, -18, -2, -12, -14, -22, -18, -24, -32
12,-22:-4, -6, -8, -18, -2, -12, -14, -22, -18, -24, -30
12,-22:-4, -6, -8, -18, -2, -12, -14, -22, -18, -24, -28
14,-13:-4, -6, -8, -18, -2, -2, -14, -18, -20, -32, -8
14,-13:-4, -6, -8, -18, -2, -2, -14, -18, -20, -32, -6
14,-13:-4, -6, -8, -18, -2, -2, -14, -18, -20, -32, -4
14,-13:-4, -6, -8, -18, -2, -2, -14, -16, -20, -32, -8
14,-13:-4, -6, -8, -18, -2, -2, -14, -16, -20, -32, -6
0,2:-4, -6, -8, -16, -28, -28, -28, -14, -20, -8, -10
0,2:-4, -6, -8, -16, -28, -28, -28, -14, -20, -8, -8
5,-13:-4, -6, -8, -16, -28, -28, -26, -22, -10, -12, 2
5,-13:-4, -6, -8, -16, -28, -28, -26, -22, -10, -12, 6
14,-13:-4, -6, -8, -16, -28, -24, -14, -18, -20, -32, -6
14,-13:-4, -6, -8, -16, -28, -24, -14, -18, -20, -32, 4
2,-3:-4, -6, -8, -16, -28, -24, -14, 6, 0, 0, -16
2,-3:-4, -6, -8, -16, -28, -24, -14, 6, 0, 0, -14
2,-3:-4, -6, -8, -16, -28, -24, -14, 6, 0, 0, -12
1,-13:-4, -6, -8, -16, -28, -22, -14, -4, -26, -18, -8
1,-13:-4, -6, -8, -16, -28, -22, -14, -4, -26, -8, -18
1,-13:-4, -6, -8, -16, -28, -22, -14, -4, -26, -8, -16
1,-13:-4, -6, -8, -16, -28, -22, -14, -4, -26, -8, -14
5,-10:-4, -6, -8, -16, -26, -28, -12, -22, 6, -12, -32
11,-13:-4, -6, -8, -16, -26, -28, -12, -12, -8, -24, -6
11,-13:-4, -6, -8, -16, -26, -28, -12, -12, -8, -24, 4
11,-13:-4, -6, -8, -16, -26, -28, -12, -12, -8, -6, -24
12,14:-4, -6, -8, -16, -26, -20, -22, -4, -6, -6, 8
4,-7:-4, -6, -8, -16, -26, -20, -16, -22, -12, 6, -18
2,-14:-4, -6, -8, -16, -26, -12, -24, -20, -10, -10, -2
2,-14:-4, -6, -8, -16, -26, -12, -24, -20, -10, -10, 0
2,-14:-4, -6, -8, -16, -26, -12, -24, -20, -10, -10, 2
-1,-14:-4, -6, -8, -16, -26, -12, -24, -16, -16, 0, -18
5,-19:-4, -6, -8, -16, -26, -12, -12, -8, 6, -22, -6
5,-19:-4, -6, -8, -16, -26, -12, -12, -8, 6, -22, 2
5,-19:-4, -6, -8, -16, -26, -12, -12, -8, 6, -6, -22
5,-19:-4, -6, -8, -16, -26, -12, -12, -8, 6, -6, -14
9,-8:-4, -6, -8, -16, -16, -28, -14, -32, -14, -8, -6
9,-8:-4, -6, -8, -16, -16, -28, -14, -32, -14, -8, -2
9,-8:-4, -6, -8, -16, -16, -28, -14, -32, -14, -8, 4
9,-8:-4, -6, -8, -16, -16, -28, -14, -14, -8, -6, -24
-5,1:-4, -6, -8, -16, -16, -24, 6, -22, 4, -4, 4
-5,1:-4, -6, -8, -16, -16, -24, 6, -22, 4, -4, 10
15,5:-4, -6, -8, -16, -16, -24, 6, -6, -12, -20, -12
15,5:-4, -6, -8, -16, -16, -24, 6, -6, -12, -20, -6
16,2:-4, -6, -8, -16, -16, -14, -12, -20, -24, -28, -26
14,-11:-4, -6, -8, -16, -10, -18, -14, -16, -22, -6, -4
14,-11:-4, -6, -8, -16, -10, -18, -14, -16, -22, -6, -2
14,-11:-4, -6, -8, -16, -10, -18, -14, -16, -22, -6, 0
8,1:-4, -6, -8, -16, -10, -18, -12, -28, -18, 2, -18
8,1:-4, -6, -8, -16, -10, -18, -12, -26, -24, 2, -16
8,1:-4, -6, -8, -16, -10, -18, -12, -26, -24, 2, -14
8,1:-4, -6, -8, -16, -10, -18, -12, -26, -20, 2, -30
8,1:-4, -6, -8, -16, -10, -18, -12, -26, -20, 2, -20
8,1:-4, -6, -8, -16, -10, -18, -12, -24, -24, 6, 2
8,1:-4, -6, -8, -16, -10, -18, -12, -24, -22, 2, -18
8,1:-4, -6, -8, -16, -10, -18, -12, -18, -22, 2, -20
8,1:-4, -6, -8, -16, -10, -18, -8, -12, -24, 2, -22
8,1:-4, -6, -8, -16, -10, -18, -8, -12, -24, 2, -18
21,-10:-4, -6, -8, -16, -6, -8, -40, -20, -22, -24, -36
23,-30:-4, -6, -8, -16, -6, -8, -18, -42, -44, -46, -58
5,-1:-4, -6, -8, -10, -20, -14, 0, -8, 6, 6, 10
24,0:-4, -6, -8, -10, -20, -10, -10, -22, -18, -16, -4
24,0:-4, -6, -8, -10, -20, -10, -10, -22, -18, -16, -2
24,0:-4, -6, -8, -10, -20, -10, -10, -22, -18, -16, 0
24,0:-4, -6, -8, -10, -20, -10, -10, -22, -18, -10, -12
24,0:-4, -6, -8, -10, -20, -10, -10, -22, -18, -4, -16
24,0:-4, -6, -8, -10, -20, -10, -10, -22, -18, -4, -14
24,0:-4, -6, -8, -10, -20, -10, -10, -22, -16, -4, -18
9,12:-4, -6, -8, -10, -20, -2, 2, 2, 14, 2, 6
19,-2:-4, -6, -8, -10, -20, -2, 4, -10, -12, -14, -26
14,-13:-4, -6, -8, -10, -14, -10, -14, -18, -20, -32, -8
14,-13:-4, -6, -8, -10, -14, -10, -14, -18, -20, -32, -6
14,-13:-4, -6, -8, -10, -14, -10, -14, -18, -20, -32, -4
14,4:-4, -6, -8, -10, -14, -10, -14, 0, -10, -22, -4
18,-3:-4, -6, -8, -10, -14, -10, -10, -12, -14, -26, -10
5,-1:-4, -6, -8, -10, -14, 0, -8, 6, 6, 10, -20
24,0:-4, -6, -8, -10, -10, -10, -22, -18, -16, -4, -10
14,-13:-4, -6, -8, -10, -2, -14, -18, -20, -32, -8, -4
14,-13:-4, -6, -8, -10, -2, -14, -18, -20, -32, -8, 4
14,-13:-4, -6, -8, -10, -2, -14, -18, -20, -32, 4, -8
14,-13:-4, -6, -8, -10, -2, -14, -18, -20, -32, 4, -6
14,-13:-4, -6, -8, -10, -2, -14, -18, -20, -32, 4, -4
13,-9:-4, -6, -8, -10, -2, -14, -8, -10, -12, -2, -6
13,-9:-4, -6, -8, -10, -2, -14, -8, -10, -12, -2, 4
9,12:-4, -6, -8, -10, -2, 2, 2, 14, 2, 6, -20
9,12:-4, -6, -8, -10, -2, 2, 2, 14, 2, 6, -10
19,-2:-4, -6, -8, -10, -2, 4, -10, -12, -14, -26, -10
11,-15:-4, -6, -8, -4, -14, -20, -14, -10, -4, -24, -20
22,-16:-4, -6, -8, -4, -14, -2, -36, -24, -18, -22, -30
11,-21:-4, -6, -8, -4, -14, -2, -34, -24, -30, -36, -12
11,-21:-4, -6, -8, -4, -14, -2, -34, -24, -30, -12, -36
11,-21:-4, -6, -8, -4, -14, -2, -34, -24, -20, -36, -22
11,-21:-4, -6, -8, -4, -14, -2, -34, -24, -20, -36, -12
16,-15:-4, -6, -8, -2, -20, -20, -20, -20, -22, -24, -36
3,-13:-4, -6, -8, -2, -20, -20, -10, -18, -4, -4, 0
22,-5:-4, -6, -8, -2, -12, -20, -16, -16, -18, -20, -32
9,-3:-4, -6, -8, -2, -12, -20, -6, -14, 0, 0, 4
22,-5:-4, -6, -8, -2, -12, -16, -16, -18, -20, -32, -10
9,-3:-4, -6, -8, -2, -12, -6, -14, 0, 0, 4, -20
16,-8:-4, -6, -8, -2, -2, -16, -20, -26, -12, -12, -8
8,-3:-4, -6, -8, -2, -2, -16, -6, -10, -2, -2, 2
8,-3:-4, -6, -8, -2, -2, -16, -6, -10, -2, -2, 4
8,-3:-4, -6, -8, -2, -2, -16, -6, -10, 6, 0, 2
8,-3:-4, -6, -8, -2, -2, -16, -6, -10, 6, 0, 12
8,-3:-4, -6, -8, -2, -2, -16, -6, -10, 6, 4, 2
8,-3:-4, -6, -8, -2, -2, -16, -6, -10, 6, 4, 4
8,-3:-4, -6, -8, -2, -2, -16, -6, -10, 6, 4, 6
8,-3:-4, -6, -8, -2, -2, -16, -6, -10, 6, 6, -2
3,-12:-4, -6, -8, -2, -2, -16, -6, -4, -22, -26, -2
3,-12:-4, -6, -8, -2, -2, -16, -6, -4, -22, -14, -10
3,-12:-4, -6, -8, -2, -2, -16, -6, -4, -22, -2, -26
3,-12:-4, -6, -8, -2, -2, -16, -6, -4, -22, -2, -16
3,-12:-4, -6, -8, -2, -2, -16, -6, -4, -22, 0, -12
7,-6:-4, -6, -8, -2, -2, -16, -6, 2, -6, -2, -6
7,-6:-4, -6, -8, -2, -2, -16, -6, 2, -6, -2, 4
7,-6:-4, -6, -8, -2, -2, -16, -6, 2, -6, 4, -2
-7,1:-4, -6, 0, -8, -20, -14, 14, 6, 20, 20, 24
13,-1:-4, -6, 0, -8, -20, 8, -8, -16, -2, -2, 2
12,2:-4, -6, 0, -8, -18, -20, -10, -10, -12, 0, -4
12,-9:-4, -6, 0, -8, -18, -2, -2, -12, -14, -26, -10
12,-9:-4, -6, 0, -8, -18, -2, -2, -12, -14, -26, -8
12,-9:-4, -6, 0, -8, -18, -2, -2, -12, -14, -26, -6
7,-17:-4, -6, 0, -8, -12, -20, 0, -8, -22, -18, -10
7,-17:-4, -6, 0, -8, -12, -20, 0, -8, -22, -18, -6
7,-17:-4, -6, 0, -8, -12, -20, 0, -8, -22, -10, -18
5,-11:-4, -6, 0, -8, -12, -14, -16, -8, -14, -8, -14
2,-6:-4, -6, 0, -8, -12, 0, -14, -18, -20, -6, -2
2,-6:-4, -6, 0, -8, -12, 0, -14, -14, -6, -2, -24
2,-6:-4, -6, 0, -8, -12, 0, -14, -14, -6, -2, -18
7,-9:-4, -6, 0, -8, -12, 0, -8, -10, 6, 4, 12
7,-9:-4, -6, 0, -8, -12, 0, -8, -10, 16, 6, 8
7,-9:-4, -6, 0, -8, -12, 0, -8, -10, 16, 6, 10
7,-9:-4, -6, 0, -8, -12, 0, -8, -10, 16, 6, 12
-2,1:-4, -6, 0, -8, -12, 0, -6, -14, -10, -6, 8
10,-8:-4, -6, 0, -8, -4, -4, -14, -20, -6, -6, -2
6,-10:-4, -6, 0, -8, -4, 0, -6, 8, -22, -14, -20
6,-10:-4, -6, 0, -8, -4, 0, -6, 8, -22, -14, -18
6,-10:-4, -6, 0, -8, -4, 0, -6, 8, -22, -14, -16
6,-10:-4, -6, 0, -8, -4, 0, -6, 8, -18, -22, -20
6,-10:-4, -6, 0, -8, -4, 0, -6, 8, -18, -22, -18
6,-10:-4, -6, 0, -8, -4, 0, -6, 8, -18, -22, -16
12,-9:-4, -6, 0, -8, -2, -2, -12, -2, -14, -26, 4
12,-9:-4, -6, 0, -8, -2, -2, -12, -2, -14, -26, 14
12,-9:-4, -6, 0, -8, -2, -2, -2, 0, -14, -26, -2
12,-9:-4, -6, 0, -8, -2, -2, -2, 0, -14, -26, 8
10,-6:-4, -6, 0, -8, -2, 0, 0, -10, -22, -8, -8
10,-6:-4, -6, 0, -8, -2, 0, 0, -10, -8, -8, -22
5,9:-4, -6, 0, -2, -30, -4, -12, -12, -12, -14, -4
16,-9:-4, -6, 0, -2, -30, -4, 6, -14, -16, -18, -30
25,13:-4, -6, 0, -2, -14, -20, -28, -28, -28, -30, -20
36,-5:-4, -6, 0, -2, -14, -20, -10, -30, -32, -34, -46
17,-1:-4, -6, 0, -2, -10, -6, -16, -20, -28, -20, -10
16,-5:-4, -6, 6, -8, -18, -20, -10, -12, -14, -26, 4
16,-5:-4, -6, 6, -8, -18, -20, -10, -12, -14, 4, -26
9,1:-4, -6, 6, -8, -18, -20, -10, -2, 10, 2, 2
9,1:-4, -6, 6, -8, -18, -20, -10, -2, 10, 2, 4
9,1:-4, -6, 6, -8, -18, -20, -10, -2, 10, 2, 6
5,2:-4, -6, 6, -8, -18, -20, -10, 6, 10, -14, -28
5,2:-4, -6, 6, -8, -18, -20, -10, 6, 10, -14, -24
0,-2:-4, -6, 6, -8, -18, -14, -24, -26, 0, 4, -16
0,-2:-4, -6, 6, -8, -18, -14, -24, -26, 0, 4, -12
14,-13:-4, -6, 6, -8, -18, -14, -24, -20, -32, 0, -6
14,-13:-4, -6, 6, -8, -18, -14, -24, -20, -32, 0, 2
14,-13:-4, -6, 6, -8, -18, -14, -24, -20, -32, 6, 0
14,-13:-4, -6, 6, -8, -18, -14, -24, -20, -32, 6, 6
14,-13:-4, -6, 6, -8, -18, -14, -24, -20, -32, 6, 8
14,-13:-4, -6, 6, -8, -18, -14, -24, -20, -32, 10, 6
14,-13:-4, -6, 6, -8, -18, -14, -24, -20, -32, 10, 8
14,-13:-4, -6, 6, -8, -18, -14, -24, -20, -32, 10, 10
0,-2:-4, -6, 6, -8, -18, -14, -24, -12, 0, 4, -26
0,-2:-4, -6, 6, -8, -18, -14, -24, -12, 0, 4, -16
5,3:-4, -6, 6, -8, -18, -10, -2, -2, -20, 0, 14
5,3:-4, -6, 6, -8, -18, -10, -2, -2, -20, 14, 0
4,-4:-4, -6, 6, -8, -18, -10, 4, -16, -20, -16, -2
4,-4:-4, -6, 6, -8, -18, -10, 4, -16, -20, -2, -16
0,-2:-4, -6, 6, -8, -12, -28, -8, -14, 0, 4, -18
0,-2:-4, -6, 6, -8, -12, -28, -8, -14, 0, 4, -16
0,-2:-4, -6, 6, -8, -12, -28, -8, -14, 0, 4, -14
0,-2:-4, -6, 6, -8, -12, -24, -20, -12, 0, 4, -8
0,-4:-4, -6, 6, -8, -12, -24, -20, 10, 4, -2, -10
0,-2:-4, -6, 6, -8, -12, -24, -16, -8, 0, 4, -16
0,-2:-4, -6, 6, -8, -12, -24, -16, -8, 0, 4, -14
0,-2:-4, -6, 6, -8, -12, -24, -16, -8, 0, 4, -12
0,-4:-4, -6, 6, -8, -12, -16, -18, -20, 10, 4, 0
0,-4:-4, -6, 6, -8, -12, -16, -18, -20, 10, 4, 4
13,-3:-4, -6, 6, -8, -12, -16, -14, -18, -4, -18, -16
0,-2:-4, -6, 6, -8, -12, -16, -14, -8, 0, 4, -24
0,-2:-4, -6, 6, -8, -12, -16, -14, -8, 0, 4, -22
0,-2:-4, -6, 6, -8, -12, -16, -14, -8, 0, 4, -20
0,-2:-4, -6, 6, -8, -12, -16, -8, -16, 0, 4, -24
0,-2:-4, -6, 6, -8, -12, -16, -8, -16, 0, 4, -20
0,-2:-4, -6, 6, -8, -12, -16, -8, -8, 0, 4, -16
0,-2:-4, -6, 6, -8, -12, -8, -12, -16, 0, 4, -24
8,-13:-4, -6, 6, -8, -12, -8, -10, 2, 4, -14, -26
5,-13:-4, -6, 6, -8, -12, -4, -2, -8, -28, -26, 2
5,-13:-4, -6, 6, -8, -12, -4, -2, -8, -28, 2, -26
5,-13:-4, -6, 6, -8, -12, -4, -2, -8, -28, 2, -24
5,-13:-4, -6, 6, -8, -12, -4, -2, -8, -28, 2, -22
15,-10:-4, -6, 6, -8, -12, 4, -4, -20, -8, -12, -4
-3,-8:-4, -6, 6, -8, -12, 4, -2, 0, 8, -12, -2
-3,-8:-4, -6, 6, -8, -12, 4, -2, 0, 8, -12, 0
-3,-8:-4, -6, 6, -8, -12, 4, -2, 0, 8, -12, 2
16,-17:-4, -6, 6, -8, -12, 6, -4, -28, -24, -26, -38
15,-10:-4, -6, 6, -8, -12, 10, 2, -4, -20, -8, -20
0,-4:-4, -6, 6, -8, -12, 10, 4, -12, 6, -6, -6
