10,-9:-4, -6, 6, -8, -8, 4
10,-9:-4, -6, 6, -8, 4, -8
10,-9:-4, -6, 6, -8, -8, 0, -6
10,-9:-4, -6, 6, -8, -8, 0, 2
10,-9:-4, -6, 6, -8, -8, 6, 0
10,-9:-4, -6, 6, -8, -8, 6, 6
10,-9:-4, -6, 6, -8, -8, 6, 8
10,-9:-4, -6, 6, -8, -8, 10, 6
10,-9:-4, -6, 6, -8, -8, 10, 8
10,-9:-4, -6, 6, -8, -8, 10, 10
2,4:-4, -6, 6, 10, -10, -2, 4
4,3:-4, -6, 6, 10, 6, 6, -2
9,1:-4, 4, -2, -14, 6, 4, 4
9,1:-4, 4, -2, -14, 6, 4, 6
9,1:-4, 4, -2, 6, 4, 4, -14
-7,11:6, 6, 8, -4, 10, -2, 10
-7,11:6, 6, 8, -4, 10, 10, -2
0,1:-4, -14, 10, 10, 18, 12, 14, -6
0,1:-4, -14, 10, 10, 18, 12, 14, 4
7,-10:-4, -12, 4, -6, -14, -8, -12, -16
6,-10:-4, -6, 6, -8, -12, -24, -8, 4
6,-10:-4, -6, 6, -8, -12, -24, 4, -8
6,-10:-4, -6, 6, -8, -12, -24, 4, -6
6,-10:-4, -6, 6, -8, -12, -8, 4, -24
6,-10:-4, -6, 6, -8, -12, -8, 4, -22
10,-9:-4, -6, 6, -8, -8, 0, -2, -6
10,-9:-4, -6, 6, -8, -8, 0, -2, -2
10,-9:-4, -6, 6, -8, -8, 0, 4, -6
10,-9:-4, -6, 6, -8, -8, 0, 4, 0
10,-9:-4, -6, 6, -8, -8, 0, 4, 4
10,-9:-4, -6, 6, -8, -8, 6, 10, 4
10,-9:-4, -6, 6, -8, -8, 6, 10, 6
10,-9:-4, -6, 6, -8, -8, 6, 10, 8
10,-9:-4, -6, 6, -8, -8, 10, 2, 4
10,-9:-4, -6, 6, -8, -8, 10, 2, 6
10,-9:-4, -6, 6, -8, -8, 10, 2, 8
7,-3:-4, -6, 6, 4, -2, -30, -4, 2
7,-3:-4, -6, 6, 4, -2, -30, -4, 6
-3,-4:-4, -6, 6, 6, 12, 16, 0, 0
8,-10:-4, 2, 6, -8, 2, -6, 2, -8
0,6:-4, 2, 6, 0, -8, 6, -8, -22
0,6:-4, 2, 6, 0, -8, 6, -8, -18
6,7:-4, 2, 6, 0, 8, 12, 10, -6
9,1:-4, 4, -2, -14, 6, 4, 10, 4
9,1:-4, 4, -2, -14, 6, 4, 10, 6
9,1:-4, 4, -2, -14, 6, 4, 10, 8
9,1:-4, 4, -2, -14, 6, 6, 2, 6
9,1:-4, 4, -2, -14, 6, 6, 2, 8
9,1:-4, 4, -2, -14, 6, 6, 6, 2
2,-2:-4, 4, -2, -12, -2, -2, -12, -2
7,-1:-4, 4, -2, 6, 4, 4, -16, -8
6,8:-4, 4, 4, 4, 6, 8, 16, 4
-3,-3:-4, 4, 6, 4, -8, -4, -16, -8
13,-6:6, -4, -4, -6, 6, -8, -8, 4
13,-6:6, -4, -4, -6, 6, -8, 4, -8
3,10:6, 6, -2, -4, 4, -2, -4, 16
3,10:6, 6, -2, -4, 4, -2, 16, -4
3,10:6, 6, -2, -4, 4, -2, 16, -2
5,5:6, 6, 8, -4, -8, -8, -4, 4
6,3:6, 6, 8, -4, -8, 10, 4, -2
-7,11:6, 6, 8, -4, -4, 10, 10, -6
-7,11:6, 6, 8, -4, -4, 10, 10, -4
-7,11:6, 6, 8, -4, -4, 10, 10, 2
-7,11:6, 6, 8, -4, 10, -8, 10, -8
-7,11:6, 6, 8, -4, 10, -8, 10, -6
-7,11:6, 6, 8, -4, 10, -8, 10, -4
-7,11:6, 6, 8, -4, 10, 10, 2, 0
-7,11:6, 6, 8, -4, 10, 10, 2, 8
9,1:-4, 4, -2, -14, 6, 6, 12, 6, 10, 10, 8, 16
9,1:-4, 4, -2, -14, 6, 6, 12, 6, 10, 10, 8, 18
9,1:-4, 4, -2, -14, 6, 6, 12, 6, 10, 10, 14, 8
9,1:-4, 4, -2, -14, 6, 6, 12, 6, 10, 10, 14, 10
9,1:-4, 4, -2, -14, 6, 6, 12, 6, 10, 10, 14, 12
9,1:-4, 4, -2, -14, 6, 6, 12, 6, 10, 12, 6, 8
9,1:-4, 4, -2, -14, 6, 6, 12, 6, 10, 12, 6, 10
9,1:-4, 4, -2, -14, 6, 6, 12, 6, 10, 12, 6, 12
9,1:-4, 4, -2, -14, 6, 6, 12, 6, 18, 8, 6, 14
9,1:-4, 4, -2, -14, 6, 6, 12, 6, 18, 18, 8, 10
9,1:-4, 4, -2, -14, 6, 6, 12, 6, 18, 18, 8, 12
9,1:-4, 4, -2, -14, 6, 6, 12, 6, 18, 18, 8, 14
9,1:-4, 4, -2, -14, 6, 6, 12, 10, 12, 4, 18, -14
9,1:-4, 4, -2, -14, 6, 6, 12, 16, 4, 2, 2, 6
9,1:-4, 4, -2, -14, 6, 6, 12, 16, 4, 2, 2, 16
9,1:-4, 4, -2, -14, 6, 6, 12, 16, 4, 10, 4, 8
9,1:-4, 4, -2, -14, 6, 6, 12, 16, 4, 10, 4, 18
9,1:-4, 4, -2, -14, 6, 6, 12, 16, 4, 10, 18, 4
9,1:-4, 4, -2, -14, 6, 6, 12, 16, 4, 10, 18, 8
9,1:-4, 4, -2, -14, 6, 6, 12, 16, 4, 18, -14, 8
9,1:-4, 4, -2, -14, 6, 6, 12, 16, 4, 18, -14, 10
9,1:-4, 4, -2, -14, 6, 6, 12, 16, 4, 18, -14, 12
9,1:-4, 4, -2, -14, 6, 6, 12, 18, 8, 6, 12, 10
14,-1:-4, 4, -2, -12, -6, 2, -2, 10, -4, -4, 4, -2
14,-1:-4, 4, -2, -12, -6, 2, -2, 10, -4, -4, 4, 6
14,-1:-4, 4, -2, -12, -6, 2, -2, 10, -4, -4, 10, 4
14,-1:-4, 4, -2, -12, -6, 2, -2, 10, -4, -4, 10, 10
14,-1:-4, 4, -2, -12, -6, 2, -2, 10, -4, -4, 10, 12
14,-1:-4, 4, -2, -12, -6, 2, -2, 10, -4, -4, 14, 10
14,-1:-4, 4, -2, -12, -6, 2, -2, 10, -4, -4, 14, 12
14,-1:-4, 4, -2, -12, -6, 2, -2, 10, -4, -4, 14, 14
6,12:-4, 4, -2, -12, -6, 2, -2, 10, 14, -6, 2, 8
8,11:-4, 4, -2, -12, -6, 2, -2, 10, 14, 10, 10, 2
13,9:-4, 4, -2, -12, -6, 2, 8, 2, -10, 10, 8, 8
13,9:-4, 4, -2, -12, -6, 2, 8, 2, -10, 10, 8, 10
13,9:-4, 4, -2, -12, -6, 2, 8, 2, 10, 8, 8, -10
0,-1:-4, 4, -2, -12, -2, -10, -18, -18, -16, -2, -18, -14
9,2:-4, 4, -2, -12, -2, -10, -16, -18, -10, -16, -18, 2
9,2:-4, 4, -2, -12, -2, -10, -16, -18, -10, -16, -18, 6
9,2:-4, 4, -2, -12, -2, -10, -16, -18, -10, -16, 2, -18
9,2:-4, 4, -2, -12, -2, -10, -16, -18, -10, -16, 2, -16
-2,4:-4, 4, -2, -12, -2, -10, -16, 8, -12, -4, 6, 14
-2,4:-4, 4, -2, -12, -2, -10, -16, 8, -10, -4, 14, -18
-2,4:-4, 4, -2, -12, -2, -10, -16, 8, -10, -4, 14, -16
-2,4:-4, 4, -2, -12, -2, -10, -16, 8, -10, -4, 14, -14
-6,8:-4, 4, -2, -12, -2, -10, 8, -18, -4, 0, 6, -14
-6,8:-4, 4, -2, -12, -2, -10, 8, -12, -4, 0, 6, 4
-6,8:-4, 4, -2, -12, -2, -10, 8, -12, -4, 0, 6, 8
-6,8:-4, 4, -2, -12, -2, -10, 8, -4, 0, 6, 4, -12
-6,8:-4, 4, -2, -12, -2, -10, 8, -4, 0, 6, 4, -8
-7,14:-4, 4, -2, -12, -2, -10, 8, 10, -12, 6, 16, 14
-7,14:-4, 4, -2, -12, -2, -10, 8, 10, -12, 16, 14, 6
-7,14:-4, 4, -2, -12, -2, -10, 8, 10, -12, 16, 14, 10
-9,20:-4, 4, -2, -12, -2, -10, 8, 10, -12, 26, 16, 12
-7,14:-4, 4, -2, -12, -2, -10, 8, 10, 6, 16, 14, -12
0,-4:-4, 4, -2, -12, -2, -10, 8, 10, 20, -2, -24, -22
0,-4:-4, 4, -2, -12, -2, -10, 8, 10, 20, -2, -24, -20
0,-4:-4, 4, -2, -12, -2, -10, 8, 10, 20, -2, -24, -18
1,-4:-4, 4, -2, -12, -2, -2, -10, -6, -18, 8, -4, -16
6,-9:-4, 4, -2, -12, -2, -2, -10, 8, -2, -16, -14, -12
6,-9:-4, 4, -2, -12, -2, -2, -10, 8, -2, -16, -14, -8
6,-9:-4, 4, -2, -12, -2, -2, -10, 8, -2, -16, -12, -14
16,-2:-4, 4, -2, -12, -2, -2, -2, -16, -4, -6, 10, 2
16,-2:-4, 4, -2, -12, -2, -2, -2, -16, -2, 6, 16, 10
16,-2:-4, 4, -2, -12, -2, -2, -2, -16, -2, 6, 16, 12
16,-2:-4, 4, -2, -12, -2, -2, -2, -16, -2, 6, 16, 14
16,-2:-4, 4, -2, -12, -2, -2, -2, -16, 6, -4, 10, -2
16,-2:-4, 4, -2, -12, -2, -2, -2, -16, 6, -4, 10, 0
16,-2:-4, 4, -2, -12, -2, -2, -2, -16, 6, -4, 10, 2
16,-7:-4, 4, -2, -12, -2, -2, -2, -8, -22, -22, -10, 8
13,6:-4, 4, -2, -12, -2, -2, -2, -2, -10, -18, -16, -18
13,6:-4, 4, -2, -12, -2, -2, -2, -2, -10, -18, -16, -16
13,6:-4, 4, -2, -12, -2, -2, -2, -2, -10, -18, -16, -14
16,-7:-4, 4, -2, -12, -2, -2, -2, 8, -8, -22, -22, -10
16,-7:-4, 4, -2, -12, -2, -2, -2, 8, -8, -22, -22, -8
16,-7:-4, 4, -2, -12, -2, -2, -2, 8, -8, -22, -22, -6
6,-2:-4, 4, -2, -12, -2, -2, 8, -12, 0, -4, -12, -6
0,9:-4, 4, -2, -12, -2, 8, -12, -8, 0, 6, 18, -8
0,9:-4, 4, -2, -12, -2, 8, -12, -8, 0, 6, 18, -6
0,9:-4, 4, -2, -12, -2, 8, -12, -8, 0, 6, 18, -4
2,-6:-4, 4, -2, -12, -2, 8, -12, 0, 0, 10, 8, -10
2,-6:-4, 4, -2, -12, -2, 8, -12, 0, 0, 16, 18, 2
2,-6:-4, 4, -2, -12, -2, 8, -12, 0, 0, 16, 18, 4
2,-6:-4, 4, -2, -12, -2, 8, -12, 0, 0, 16, 18, 6
2,-6:-4, 4, -2, -12, -2, 8, -12, 0, 6, 12, 18, 8
2,-6:-4, 4, -2, -12, -2, 8, -12, 0, 6, 12, 18, 10
2,-6:-4, 4, -2, -12, -2, 8, -12, 0, 6, 12, 18, 12
2,-6:-4, 4, -2, -12, -2, 8, -12, 0, 6, 20, 8, 12
2,-6:-4, 4, -2, -12, -2, 8, -12, 0, 6, 20, 8, 16
-2,7:-4, 4, -2, -12, -2, 8, -12, 0, 6, 20, 12, -12
-2,7:-4, 4, -2, -12, -2, 8, -12, 0, 6, 20, 12, -6
2,-6:-4, 4, -2, -12, -2, 8, -12, 0, 6, 20, 12, 10
2,-6:-4, 4, -2, -12, -2, 8, -12, 0, 6, 20, 12, 16
2,-6:-4, 4, -2, -12, -2, 8, -12, 0, 14, 14, 18, 6
2,-6:-4, 4, -2, -12, -2, 8, -12, 0, 14, 14, 18, 8
2,-6:-4, 4, -2, -12, -2, 8, -12, 0, 14, 14, 18, 10
2,-6:-4, 4, -2, -12, -2, 8, -12, 4, 2, 14, 18, 4
2,-6:-4, 4, -2, -12, -2, 8, -12, 4, 2, 14, 18, 6
2,-6:-4, 4, -2, -12, -2, 8, -12, 4, 2, 14, 18, 8
2,-6:-4, 4, -2, -12, -2, 8, -12, 4, 6, 8, 20, 14
2,-6:-4, 4, -2, -12, -2, 8, -12, 4, 6, 8, 20, 16
2,-6:-4, 4, -2, -12, -2, 8, -12, 4, 6, 8, 20, 18
2,-6:-4, 4, -2, -12, -2, 8, -12, 10, 12, 4, 8, 12
2,-6:-4, 4, -2, -12, -2, 8, -12, 10, 12, 4, 8, 22
2,-6:-4, 4, -2, -12, -2, 8, -12, 10, 12, 6, 24, 10
2,-6:-4, 4, -2, -12, -2, 8, -12, 10, 12, 6, 24, 14
2,-6:-4, 4, -2, -12, -2, 8, -12, 10, 12, 16, 10, 14
2,-6:-4, 4, -2, -12, -2, 8, -12, 10, 12, 16, 10, 24
2,-6:-4, 4, -2, -12, -2, 8, -12, 16, 8, 2, 18, 4
2,-6:-4, 4, -2, -12, -2, 8, -12, 16, 8, 2, 18, 14
2,-6:-4, 4, -2, -12, -2, 8, -12, 16, 8, 6, 18, 4
2,-6:-4, 4, -2, -12, -2, 8, -12, 16, 8, 6, 18, 6
2,-6:-4, 4, -2, -12, -2, 8, -12, 16, 8, 6, 18, 8
2,-6:-4, 4, -2, -12, -2, 8, -12, 16, 8, 8, 18, 0
2,4:-4, 4, -2, -12, -2, 8, -10, -18, 12, -12, 12, -8
2,4:-4, 4, -2, -12, -2, 8, -10, -18, 12, -12, 12, -6
2,4:-4, 4, -2, -12, -2, 8, -10, -18, 12, -10, 16, 16
2,4:-4, 4, -2, -12, -2, 8, -10, -18, 12, -10, 16, 20
2,4:-4, 4, -2, -12, -2, 8, -10, -18, 12, -10, 22, 18
2,4:-4, 4, -2, -12, -2, 8, -10, -18, 12, -10, 22, 20
2,4:-4, 4, -2, -12, -2, 8, -10, -18, 12, -10, 22, 22
2,-1:-4, 4, -2, -12, -2, 8, -10, -18, 14, 2, -14, -2
9,6:-4, 4, -2, -12, -2, 8, -10, -12, -14, -10, 18, -18
1,9:-4, 4, -2, -12, -2, 8, -10, -12, 4, -12, -2, 10
-5,6:-4, 4, -2, -12, -2, 8, -10, -6, -18, -8, 4, -22
-5,6:-4, 4, -2, -12, -2, 8, -10, -6, -18, -8, 4, -20
-5,6:-4, 4, -2, -12, -2, 8, -10, -6, -18, -8, 4, -18
-5,6:-4, 4, -2, -12, -2, 8, -10, -6, -18, 4, -6, -16
-5,6:-4, 4, -2, -12, -2, 8, -10, -6, 4, -10, 0, 2
-5,6:-4, 4, -2, -12, -2, 8, -10, -6, 4, -10, 0, 4
-5,6:-4, 4, -2, -12, -2, 8, -10, -6, 4, -10, 0, 6
-5,6:-4, 4, -2, -12, -2, 8, -10, -6, 4, -6, -14, -20
-5,6:-4, 4, -2, -12, -2, 8, -10, -6, 4, -6, -14, -14
7,-9:-4, 4, -2, -12, -2, 8, -10, -6, 4, -6, -14, 12
7,-9:-4, 4, -2, -12, -2, 8, -10, -6, 4, -6, -14, 18
7,-9:-4, 4, -2, -12, -2, 8, -10, -6, 4, -6, 12, -14
-5,6:-4, 4, -2, -12, -2, 8, -10, -6, 4, 2, -10, -18
-5,6:-4, 4, -2, -12, -2, 8, -10, -6, 4, 2, -10, -16
-5,6:-4, 4, -2, -12, -2, 8, -10, -6, 4, 2, -10, -14
-5,6:-4, 4, -2, -12, -2, 8, -10, 0, 4, -4, -20, -26
-5,6:-4, 4, -2, -12, -2, 8, -10, 0, 4, -4, -20, -18
-5,6:-4, 4, -2, -12, -2, 8, -10, 0, 4, -4, -14, -20
-5,6:-4, 4, -2, -12, -2, 8, -10, 0, 4, -4, -14, -14
-5,6:-4, 4, -2, -12, -2, 8, -10, 0, 4, -4, -14, -12
-5,6:-4, 4, -2, -12, -2, 8, -10, 0, 4, -4, -10, -14
-5,6:-4, 4, -2, -12, -2, 8, -10, 0, 4, -4, -10, -12
-5,6:-4, 4, -2, -12, -2, 8, -10, 0, 4, -4, -10, -10
-5,6:-4, 4, -2, -12, -2, 8, -10, 4, -4, -12, -2, -4
-5,6:-4, 4, -2, -12, -2, 8, -10, 4, -4, -12, -2, -2
-5,6:-4, 4, -2, -12, -2, 8, -10, 4, -4, -12, -2, 0
-5,6:-4, 4, -2, -12, -2, 8, -10, 4, -4, -6, -14, -2
-5,6:-4, 4, -2, -12, -2, 8, -10, 4, -4, -6, -14, 0
-5,6:-4, 4, -2, -12, -2, 8, -10, 4, -4, -6, -14, 2
-5,6:-4, 4, -2, -12, -2, 8, -10, 4, -4, -6, -2, -14
-5,6:-4, 4, -2, -12, -2, 8, -10, 4, -4, -6, -2, -10
-5,6:-4, 4, -2, -12, -2, 8, -10, 4, -2, -12, -8, -6
-5,6:-4, 4, -2, -12, -2, 8, -10, 4, -2, -12, -8, -2
-5,6:-4, 4, -2, -12, -2, 8, -10, 4, -2, -4, -10, -16
-5,6:-4, 4, -2, -12, -2, 8, -10, 4, -2, -4, -10, -14
7,2:-4, 4, -2, -12, -2, 8, -2, 2, -10, -6, -12, -6
0,9:-4, 4, -2, -12, -2, 8, 0, -2, -2, 6, 18, 2
0,9:-4, 4, -2, -12, -2, 8, 0, 6, -10, -6, 18, -12
0,9:-4, 4, -2, -12, -2, 8, 0, 6, -10, -6, 18, -8
0,9:-4, 4, -2, -12, -2, 8, 0, 6, 0, -6, 18, -6
0,9:-4, 4, -2, -12, -2, 8, 0, 6, 0, -6, 18, -4
0,9:-4, 4, -2, -12, -2, 8, 0, 6, 0, -6, 18, -2
-2,7:-4, 4, -2, -12, -2, 8, 0, 6, 0, 20, 12, -16
2,-6:-4, 4, -2, -12, -2, 8, 0, 14, 12, 10, -12, 18
-10,10:-4, 4, -2, -12, -2, 8, 10, -2, -2, 12, 12, -4
-10,10:-4, 4, -2, -12, -2, 8, 10, -2, -2, 12, 12, 4
9,2:-4, 4, -2, -12, 0, -10, -16, -18, -10, -16, -18, 2
11,-3:-4, 4, -2, -12, 0, -10, -6, -18, -22, -22, -18, -10
-1,3:-4, 4, -2, -12, 0, -10, -6, -18, -18, -4, -4, -20
-1,3:-4, 4, -2, -12, 0, -10, -6, -18, -18, -4, -4, -18
-1,3:-4, 4, -2, -12, 0, -10, -6, -18, -18, -4, -4, -12
-1,3:-4, 4, -2, -12, 0, -10, -6, -18, -4, -22, -4, -22
-1,3:-4, 4, -2, -12, 0, -10, -6, -18, -4, -22, -4, -20
-1,3:-4, 4, -2, -12, 0, -10, -6, -18, -4, -22, -4, -18
-1,3:-4, 4, -2, -12, 0, -10, -6, -18, -4, -4, -12, -14
-1,3:-4, 4, -2, -12, 0, -10, -6, -18, -4, -4, -12, -6
-13,-3:-4, 4, -2, -12, 6, -12, 6, 6, 0, -8, 12, 12
-2,1:-4, 4, -2, -12, 6, 0, -10, -6, -12, 14, 4, 4
-2,1:-4, 4, -2, -12, 6, 0, -10, -6, 14, 4, 4, -12
-2,1:-4, 4, -2, -12, 6, 0, -10, -6, 14, 4, 4, -8
17,9:-4, 4, -2, -12, 6, 0, -10, 8, -4, 12, 16, -6
5,5:-4, 4, -2, -12, 6, 0, -10, 8, 6, 2, -10, -2
5,5:-4, 4, -2, -12, 6, 0, -10, 8, 6, 2, -10, 0
5,5:-4, 4, -2, -12, 6, 0, -10, 8, 6, 2, -10, 2
5,5:-4, 4, -2, -12, 6, 0, -10, 8, 6, 2, -2, -10
7,-2:-4, 4, -2, -12, 6, 0, 8, 14, 0, 12, 6, -8
10,6:-4, 4, -2, -12, 6, 0, 10, -14, -26, -12, -24, -12
10,6:-4, 4, -2, -12, 6, 0, 10, -14, -26, -12, -12, -24
4,16:-4, 4, -2, -12, 6, 2, -10, -10, -10, 2, -16, 14
4,16:-4, 4, -2, -12, 6, 2, -10, -10, -10, 2, 14, -16
12,5:-4, 4, -2, -12, 6, 2, -10, 0, -2, -6, -2, 2
6,13:-4, 4, -2, -12, 6, 2, 4, -2, -2, -6, 4, 14
24,14:-4, 4, -2, -12, 6, 2, 4, 12, -2, 16, -12, 10
24,14:-4, 4, -2, -12, 6, 2, 4, 12, -2, 16, -12, 14
24,14:-4, 4, -2, -12, 6, 2, 4, 12, -2, 16, 14, -12
24,14:-4, 4, -2, -12, 6, 2, 12, -2, 16, -12, 10, 4
24,14:-4, 4, -2, -12, 6, 2, 12, -2, 16, -12, 10, 8
3,7:-4, 4, -2, -12, 6, 4, -10, -16, 10, 2, -12, -8
3,0:-4, 4, -2, -12, 6, 4, -10, -16, 10, 2, 4, -2
3,0:-4, 4, -2, -12, 6, 4, -10, -6, -12, 10, 0, -2
-3,13:-4, 4, -2, -12, 6, 4, 10, 10, -6, -10, 8, 2
-3,13:-4, 4, -2, -12, 6, 4, 10, 10, -6, 8, 2, -10
-3,13:-4, 4, -2, -12, 6, 4, 10, 10, -6, 8, 2, -8
-3,13:-4, 4, -2, -12, 6, 4, 10, 10, -6, 8, 2, -6
-3,4:-4, 4, -2, -12, 6, 4, 10, 10, 12, -12, 8, 8
-2,-12:-4, 4, -2, -12, 6, 6, 2, 2, 0, -12, -4, -2
-2,-12:-4, 4, -2, -12, 6, 6, 2, 2, 0, -12, -4, 2
20,9:-4, 4, -2, -12, 6, 6, 10, -6, 12, 12, 12, -2
20,9:-4, 4, -2, -12, 6, 6, 10, -6, 12, 12, 12, 0
-3,-9:-4, 4, -2, -12, 6, 6, 10, -4, -2, 8, 10, 2
-3,-9:-4, 4, -2, -12, 6, 6, 10, -4, -2, 8, 10, 4
-3,-9:-4, 4, -2, -12, 6, 6, 10, -4, -2, 8, 10, 6
-3,-9:-4, 4, -2, -12, 6, 6, 10, -4, 2, 18, 2, 14
-3,-9:-4, 4, -2, -12, 6, 6, 10, -4, 2, 18, 2, 16
-3,-9:-4, 4, -2, -12, 6, 6, 10, -4, 2, 18, 2, 18
-3,-9:-4, 4, -2, -12, 6, 6, 10, -4, 2, 18, 4, 10
-3,-9:-4, 4, -2, -12, 6, 6, 10, -4, 2, 18, 14, 2
-3,-9:-4, 4, -2, -12, 6, 6, 10, -4, 2, 18, 14, 6
12,7:-4, 4, -2, -12, 6, 6, 12, 2, 16, 8, -12, 2
21,9:-4, 4, -2, -8, -12, -24, -2, -22, -12, -12, -2, 2
21,9:-4, 4, -2, -8, -12, -24, -2, -22, -12, -12, -2, 4
21,9:-4, 4, -2, -8, -12, -24, -2, -22, -12, -12, -2, 6
7,-3:-4, 4, -2, -8, -12, -24, -2, -2, -2, -14, -14, -8
14,-3:-4, 4, -2, -8, -12, -24, -2, -2, -2, -14, 4, 4
14,-3:-4, 4, -2, -8, -12, -24, -2, -2, -2, 4, 4, -14
7,-3:-4, 4, -2, -8, -12, -2, -2, -2, -14, -14, -8, -24
7,-3:-4, 4, -2, -8, -12, -2, -2, -2, -14, -14, -8, -22
7,-3:-4, 4, -2, -8, -12, -2, -2, -2, -14, -14, -8, -20
7,-5:-4, 4, -2, -8, -12, -2, -2, -2, -14, -8, -10, -28
7,-5:-4, 4, -2, -8, -12, -2, -2, -2, -14, -8, -10, -24
14,-3:-4, 4, -2, -8, -12, -2, -2, -2, -14, 4, 4, -24
-8,-8:-4, 4, -2, -8, -10, -18, -10, -14, -10, -24, 2, 2
-8,-8:-4, 4, -2, -8, -10, -18, -10, -14, -10, -24, 2, 4
-8,-8:-4, 4, -2, -8, -10, -18, -10, -14, -10, -24, 2, 6
-8,-8:-4, 4, -2, -8, -10, -18, -10, -14, -10, 2, 2, -24
8,-6:-4, 4, -2, -8, -10, -18, -2, -2, 2, -26, -4, -24
8,-6:-4, 4, -2, -8, -10, -18, -2, -2, 2, -26, -4, -22
8,-6:-4, 4, -2, -8, -10, -18, -2, -2, 2, -26, -4, -20
8,-6:-4, 4, -2, -8, -10, -18, -2, -2, 2, -22, -6, -6
8,-6:-4, 4, -2, -8, -10, -18, -2, -2, 2, -22, -6, -2
8,-6:-4, 4, -2, -8, -10, -18, -2, -2, 2, -22, -6, 4
8,-6:-4, 4, -2, -8, -10, -18, -2, -2, 2, -22, 0, 0
8,-6:-4, 4, -2, -8, -10, -18, -2, -2, 2, -22, 0, 4
8,-6:-4, 4, -2, -8, -10, -18, -2, -2, 2, -22, 2, 8
8,-6:-4, 4, -2, -8, -10, -18, -2, -2, 2, -22, 2, 12
3,1:-4, 4, -2, -8, -10, -12, -6, -8, 6, -2, -14, 10
3,1:-4, 4, -2, -8, -10, -12, -6, -8, 6, -2, -14, 12
3,1:-4, 4, -2, -8, -10, -12, -6, -8, 6, -2, -14, 14
3,1:-4, 4, -2, -8, -10, -12, -6, -8, 6, -2, 10, -14
3,1:-4, 4, -2, -8, -10, -12, -6, -8, 6, -2, 10, -12
5,-4:-4, 4, -2, -8, -10, -12, 0, -8, -16, -30, -8, -28
5,-4:-4, 4, -2, -8, -10, -12, 0, -8, -16, -30, -8, -26
5,-4:-4, 4, -2, -8, -10, -12, 0, -8, -16, -30, -8, -24
11,3:-4, 4, -2, -8, -10, -4, -6, 6, 2, -12, 4, 6
11,3:-4, 4, -2, -8, -10, -4, -6, 6, 2, -12, 4, 16
11,3:-4, 4, -2, -8, -10, -4, -6, 6, 2, -12, 6, 4
11,3:-4, 4, -2, -8, -10, -4, -6, 6, 2, -12, 6, 8
11,3:-4, 4, -2, -8, -10, -4, -6, 6, 2, 4, 6, -12
13,-5:-4, 4, -2, -8, -10, -2, -10, -14, -6, -12, -24, -6
13,-5:-4, 4, -2, -8, -10, -2, -10, -14, -6, -12, -6, -24
17,3:-4, 4, -2, -8, -10, -2, -8, -20, 0, -2, -2, -4
17,3:-4, 4, -2, -8, -10, -2, -8, -20, 6, 4, 2, -4
1,13:-4, 4, -2, -8, 0, -16, 0, 2, -10, 4, 4, -8
16,0:-4, 4, -2, -8, 0, -10, -10, -4, -20, -14, -14, -4
16,0:-4, 4, -2, -8, 0, -10, -10, -4, -20, -14, -14, -2
16,0:-4, 4, -2, -8, 0, -10, -10, -4, -20, -14, -14, 0
1,13:-4, 4, -2, -8, 0, 0, 2, -10, 4, -8, 4, -4
1,13:-4, 4, -2, -8, 0, 0, 2, -10, 4, -8, 4, 0
1,13:-4, 4, -2, -8, 0, 0, 2, -10, 4, 4, 0, -8
-2,-1:-4, 4, -2, -8, 6, 4, 2, -12, -12, -14, 2, -6
-2,-1:-4, 4, -2, -8, 6, 4, 2, -12, -2, -12, 2, -10
-2,-1:-4, 4, -2, -8, 6, 4, 2, -12, -2, -12, 2, -8
-2,-1:-4, 4, -2, -8, 6, 4, 2, -12, -2, -12, 2, -6
0,6:-4, 4, -2, -8, 6, 6, 2, -16, -10, 4, 8, -8
0,6:-4, 4, -2, -8, 6, 6, 2, -16, -10, 4, 8, -6
0,6:-4, 4, -2, -8, 6, 6, 2, -16, -10, 4, 8, -4
7,-2:-4, 4, -2, -8, 6, 6, 2, 4, 6, 6, -8, 0
7,-2:-4, 4, -2, -8, 6, 6, 2, 4, 6, 6, -8, 2
7,-2:-4, 4, -2, -8, 6, 6, 2, 4, 6, 6, -8, 4
4,9:-4, 4, -2, -8, 6, 6, 12, 10, 8, 0, 10, 2
15,-2:-4, 4, -2, 6, 0, -22, -22, 0, -22, -20, -16, -8
15,-2:-4, 4, -2, 6, 0, -22, -22, 0, -22, -20, -16, 2
15,-2:-4, 4, -2, 6, 0, -22, -22, 0, -22, -20, 2, -16
15,-2:-4, 4, -2, 6, 0, -22, -22, 0, -22, -14, 2, -16
14,-12:-4, 4, -2, 6, 4, 0, -30, -30, -36, -44, -24, -24
9,-9:-4, 4, -2, 6, 4, 4, 0, -4, -8, -10, -18, -12
9,-9:-4, 4, -2, 6, 4, 4, 0, -4, -8, -10, -18, -10
9,-9:-4, 4, -2, 6, 4, 4, 0, -4, -8, -10, -18, -8
7,-1:-4, 4, -2, 6, 4, 10, 10, 0, 4, -16, -8, 8
7,-1:-4, 4, -2, 6, 4, 10, 10, 0, 4, -16, -8, 18
7,-1:-4, 4, -2, 6, 4, 10, 10, 12, 6, -16, -8, 10
7,-1:-4, 4, -2, 6, 4, 10, 10, 12, 6, -16, -8, 20
7,-1:-4, 4, -2, 6, 6, 2, -16, -8, 4, 8, 2, 6
