6,14:-4, 4, 4, -6, 2
5,-4:-4, -6, 6, 10, 0, 6
5,-4:-4, -6, 6, 10, 0, 8
5,-4:-4, -6, 6, 10, 0, 10
5,-4:-4, -6, 6, 10, 6, 0
5,-4:-4, -6, 6, 10, 6, 2
6,14:-4, 4, 4, -6, -14, -4
6,14:-4, 4, 4, -6, -14, 0
6,14:-4, 4, 4, -6, 0, -14
6,14:-4, 4, 4, -6, 0, -4
15,8:6, 6, -2, -2, 8, 0
5,-4:-4, -6, 6, 10, 0, 2, 4
5,-4:-4, -6, 6, 10, 0, 2, 6
5,-4:-4, -6, 6, 10, 0, 2, 8
5,-4:-4, -6, 6, 10, 6, 6, 0
5,-4:-4, -6, 6, 10, 6, 6, 2
5,-4:-4, -6, 6, 10, 6, 6, 4
5,-4:-4, -6, 6, 10, 12, 22, 12
5,-4:-4, -6, 6, 10, 12, 22, 14
5,-4:-4, -6, 6, 10, 12, 22, 16
6,14:-4, 4, 4, -6, -14, -2, 2
6,14:-4, 4, 4, 6, 6, -6, -2
9,17:6, -4, -4, 4, 4, -6, 2
15,8:6, 6, -2, -2, 8, 2, 6
15,8:6, 6, -2, -2, 8, 2, 16
15,8:6, 6, -2, -2, 8, 16, 2
15,8:6, 6, -2, -2, 8, 16, 6
-3,7:6, 6, 8, -4, -8, -8, 0
-3,7:6, 6, 8, -4, -8, -8, 2
-3,7:6, 6, 8, -4, -8, 2, -8
-3,7:6, 6, 8, -4, -8, 2, -6
-3,7:6, 6, 8, -4, -8, 2, -4
6,13:-4, -14, -8, 20, 12, 12, 22, 14
26,11:-4, -14, 14, -2, -10, -10, 0, -8
8,10:-4, -6, 0, -8, -2, -2, -12, -4
-3,4:-4, -6, 6, -8, -12, -24, -20, -4
-3,4:-4, -6, 6, -8, -12, -24, -16, -4
-3,4:-4, -6, 6, -8, -12, -16, -4, -24
-3,4:-4, -6, 6, -8, -12, -16, -4, -22
-3,4:-4, -6, 6, -8, -12, -16, -4, -20
-3,4:-4, -6, 6, -8, -12, -4, -24, -12
-3,4:-4, -6, 6, -8, -12, -4, -12, -24
-3,4:-4, -6, 6, -8, -12, -4, -2, -16
5,-4:-4, -6, 6, 10, 0, 2, 12, 6
5,-4:-4, -6, 6, 10, 0, 2, 12, 8
5,-4:-4, -6, 6, 10, 0, 2, 12, 10
5,-4:-4, -6, 6, 10, 0, 12, 14, 6
-9,10:-4, -6, 6, 10, 12, 14, 4, 6
23,4:-4, 2, 0, -8, -14, -14, -4, -8
23,4:-4, 2, 2, -8, -14, -14, -4, -12
6,14:-4, 4, 4, -6, -14, -2, -2, 0
6,14:-4, 4, 4, -6, -14, -2, -2, 2
6,14:-4, 4, 4, 6, -6, -14, 0, 2
6,14:-4, 4, 4, 6, -6, -2, -14, 16
6,14:-4, 4, 4, 6, -6, -2, -14, 18
6,14:-4, 4, 4, 6, -6, -2, 16, -14
6,14:-4, 4, 4, 6, -6, -2, 16, -6
6,14:-4, 4, 4, 6, 6, -6, -14, -2
8,-1:6, -4, -4, -6, 6, 10, 0, 6
8,-1:6, -4, -4, -6, 6, 10, 0, 8
8,-1:6, -4, -4, -6, 6, 10, 0, 10
8,-1:6, -4, -4, -6, 6, 10, 6, 0
8,-1:6, -4, -4, -6, 6, 10, 6, 2
9,17:6, -4, -4, 4, 4, -6, -14, -4
9,17:6, -4, -4, 4, 4, -6, -14, 0
9,17:6, -4, -4, 4, 4, -6, 0, -14
9,17:6, -4, -4, 4, 4, -6, 0, -4
18,11:6, -4, 6, 6, -2, -2, 8, 0
15,8:6, 6, -2, -4, -4, -2, 8, 4
15,8:6, 6, -2, -2, 8, 16, 4, 0
-3,7:6, 6, 8, -4, -8, -10, -20, -14
-3,7:6, 6, 8, -4, -8, -10, -20, -12
-3,7:6, 6, 8, -4, -8, -10, -20, -10
-3,7:6, 6, 8, -4, -8, -8, -4, -2
-3,7:6, 6, 8, -4, -8, -8, -4, 0
-3,7:6, 6, 8, -4, -8, -8, -4, 2
-3,7:6, 6, 8, -4, -8, 0, 2, -6
-3,7:6, 6, 8, -4, -8, 0, 2, -4
-3,7:6, 6, 8, -4, -8, 0, 2, -2
28,3:6, -4, -4, -6, -8, -4, -14, -20, -20, -10, -18, -10
10,-5:6, -4, -4, -6, 0, -8, -12, 0, 4, -6, -4, -2
10,-5:6, -4, -4, -6, 0, -8, -12, 0, 4, -6, -4, 0
10,-5:6, -4, -4, -6, 0, -8, -12, 0, 4, -6, -4, 2
10,-5:6, -4, -4, -6, 0, -8, -12, 0, 4, 0, 0, -6
10,-5:6, -4, -4, -6, 0, -8, -12, 0, 4, 0, 0, -4
10,-5:6, -4, -4, -6, 0, -8, -12, 0, 4, 0, 0, -2
10,-5:6, -4, -4, -6, 0, -8, -12, 0, 4, 6, 16, 6
10,-5:6, -4, -4, -6, 0, -8, -12, 0, 4, 6, 16, 8
10,-5:6, -4, -4, -6, 0, -8, -12, 0, 4, 6, 16, 10
11,13:6, -4, -4, -6, 0, -8, -2, -2, -12, -20, -8, -4
11,13:6, -4, -4, -6, 0, -8, -2, -2, 0, 0, -12, -8
18,1:6, -4, -4, -6, 0, -2, -30, -4, -12, -12, -2, -6
18,1:6, -4, -4, -6, 0, -2, -30, -4, -12, -12, -2, 4
38,5:6, -4, -4, -6, 0, -2, -14, -20, -28, -28, -18, -22
38,5:6, -4, -4, -6, 0, -2, -14, -20, -28, -28, -18, -12
0,7:6, -4, -4, -6, 6, -8, -12, -28, -18, -16, -4, -24
0,7:6, -4, -4, -6, 6, -8, -12, -28, -18, -16, -4, -22
0,7:6, -4, -4, -6, 6, -8, -12, -28, -18, -16, -4, -20
0,7:6, -4, -4, -6, 6, -8, -12, -24, -20, -12, -2, -4
0,7:6, -4, -4, -6, 6, -8, -12, -18, -30, -10, -4, -20
0,7:6, -4, -4, -6, 6, -8, -12, -18, -28, -22, -4, -10
0,7:6, -4, -4, -6, 6, -8, -12, -18, -28, -22, -4, -8
0,7:6, -4, -4, -6, 6, -8, -12, -18, -28, -10, -4, -22
0,7:6, -4, -4, -6, 6, -8, -12, -18, -28, -10, -4, -20
0,7:6, -4, -4, -6, 6, -8, -12, -18, -28, -10, -4, -18
0,7:6, -4, -4, -6, 6, -8, -12, -18, -28, -4, -8, -10
0,7:6, -4, -4, -6, 6, -8, -12, -18, -28, -4, -8, -6
0,7:6, -4, -4, -6, 6, -8, -12, -18, -16, -22, -4, -20
0,7:6, -4, -4, -6, 6, -8, -12, -18, -16, -22, -4, -16
0,7:6, -4, -4, -6, 6, -8, -12, -18, -10, -18, -4, -32
0,7:6, -4, -4, -6, 6, -8, -12, -16, -18, -20, -4, -14
0,7:6, -4, -4, -6, 6, -8, -12, -16, -18, -20, -4, -12
0,7:6, -4, -4, -6, 6, -8, -12, -16, -18, -20, -4, -10
0,7:6, -4, -4, -6, 6, -8, -12, -16, -18, -16, -4, -22
0,7:6, -4, -4, -6, 6, -8, -12, -16, -18, -16, -4, -18
0,7:6, -4, -4, -6, 6, -8, -12, -16, -4, -18, -16, -24
0,7:6, -4, -4, -6, 6, -8, -12, -4, -24, -18, -4, -28
0,7:6, -4, -4, -6, 6, -8, -12, -4, -24, -18, -4, -18
0,7:6, -4, -4, -6, 6, -8, -12, -4, -24, -2, -8, -14
0,7:6, -4, -4, -6, 6, -8, -12, -4, -24, -2, -8, -12
0,7:6, -4, -4, -6, 6, -8, -12, -4, -24, -2, -8, -10
0,7:6, -4, -4, -6, 6, -8, -12, -4, -20, -30, -12, -28
0,7:6, -4, -4, -6, 6, -8, -12, -4, -20, -30, -12, -26
0,7:6, -4, -4, -6, 6, -8, -12, -4, -20, -30, -12, -24
0,7:6, -4, -4, -6, 6, -8, -12, -4, -20, -30, -2, -16
0,7:6, -4, -4, -6, 6, -8, -12, -4, -20, -2, -16, -26
0,7:6, -4, -4, -6, 6, -8, -12, -4, -12, -28, -24, -16
0,7:6, -4, -4, -6, 6, -8, -12, -4, -12, -22, -24, -28
0,7:6, -4, -4, -6, 6, -8, -12, -4, -12, -22, -22, -28
0,7:6, -4, -4, -6, 6, -8, -12, -4, -12, -22, -22, -26
0,7:6, -4, -4, -6, 6, -8, -12, -4, -12, -22, -22, -24
18,3:6, -4, -4, -6, 6, -8, -8, 0, -4, -12, -14, -22
-5,19:6, -4, -4, -6, 6, -2, 12, 20, 20, 10, 18, -14
-5,19:6, -4, -4, -6, 6, -2, 12, 20, 20, 10, 18, -6
5,-5:6, -4, -4, -6, 6, 0, -8, -12, 0, -14, 0, 2
11,13:6, -4, -4, -6, 6, 0, -8, -2, -2, -12, -4, 12
5,8:6, -4, -4, -6, 6, 10, -14, -4, -2, 14, 4, -2
8,-1:6, -4, -4, -6, 6, 10, 0, 2, 12, 2, 12, 6
8,-1:6, -4, -4, -6, 6, 10, 0, 2, 12, 2, 12, 8
8,-1:6, -4, -4, -6, 6, 10, 0, 2, 12, 2, 12, 10
8,-1:6, -4, -4, -6, 6, 10, 0, 2, 12, 12, 14, 6
8,-1:6, -4, -4, -6, 6, 10, 0, 12, 4, 10, 14, 12
8,-1:6, -4, -4, -6, 6, 10, 0, 12, 4, 10, 14, 20
8,-1:6, -4, -4, -6, 6, 10, 0, 12, 4, 10, 14, 24
8,-1:6, -4, -4, -6, 6, 10, 0, 12, 4, 22, 10, 2
8,-1:6, -4, -4, -6, 6, 10, 0, 12, 4, 22, 10, 4
8,-1:6, -4, -4, -6, 6, 10, 0, 12, 4, 22, 10, 6
8,-1:6, -4, -4, -6, 6, 10, 0, 12, 14, 2, 2, 10
8,-1:6, -4, -4, -6, 6, 10, 0, 12, 14, 16, 10, 24
8,-1:6, -4, -4, -6, 6, 10, 0, 12, 14, 16, 28, 22
8,-1:6, -4, -4, -6, 6, 10, 0, 12, 14, 16, 28, 24
8,-1:6, -4, -4, -6, 6, 10, 6, 6, 6, -4, 0, 4
8,-1:6, -4, -4, -6, 6, 10, 6, 6, 6, -4, 0, 14
8,-1:6, -4, -4, -6, 6, 10, 6, 6, 6, -2, 16, 2
8,-1:6, -4, -4, -6, 6, 10, 6, 6, 6, -2, 16, 6
8,-1:6, -4, -4, -6, 6, 10, 6, 6, 6, 8, 2, 6
8,-1:6, -4, -4, -6, 6, 10, 6, 6, 6, 8, 2, 16
8,-1:6, -4, -4, -6, 6, 10, 12, 2, 6, 22, -6, 4
8,-1:6, -4, -4, -6, 6, 10, 12, 2, 8, 6, 6, 14
8,-1:6, -4, -4, -6, 6, 10, 12, 4, 18, 18, 22, 4
8,-1:6, -4, -4, -6, 6, 10, 12, 14, 2, 10, 12, 12
8,-1:6, -4, -4, -6, 6, 10, 12, 14, 2, 10, 12, 16
8,-1:6, -4, -4, -6, 6, 10, 12, 14, 2, 10, 12, 22
8,-1:6, -4, -4, -6, 6, 10, 12, 14, 2, 10, 18, 18
8,-1:6, -4, -4, -6, 6, 10, 12, 14, 2, 10, 18, 22
9,2:6, -4, -4, 2, 0, -8, 4, -30, -18, -14, -6, -24
18,34:6, -4, -4, 2, 2, -14, -10, 4, 12, 12, 2, -4
18,34:6, -4, -4, 2, 2, -14, -10, 4, 12, 12, 2, 6
14,14:6, -4, -4, 2, 2, -14, 6, -12, -4, -4, -14, -20
14,14:6, -4, -4, 2, 2, -14, 6, -12, -4, -4, -14, -10
26,7:6, -4, -4, 2, 2, -8, -14, -16, -16, -14, -4, -8
26,7:6, -4, -4, 2, 2, -8, -14, -14, -4, 4, -8, -12
8,6:6, -4, -4, 2, 2, -8, -4, -16, -20, -22, -32, -26
8,6:6, -4, -4, 2, 2, -8, -4, -16, -20, -22, -32, -24
8,6:6, -4, -4, 2, 2, -8, -4, -16, -20, -22, -32, -22
8,6:6, -4, -4, 2, 2, -8, -4, -16, -20, -20, -16, -14
8,6:6, -4, -4, 2, 2, -8, -4, -16, -20, -20, -16, -12
8,6:6, -4, -4, 2, 2, -8, -4, -16, -20, -20, -16, -10
8,6:6, -4, -4, 2, 2, -8, -4, -16, -20, -12, -10, -18
8,6:6, -4, -4, 2, 2, -8, -4, -16, -20, -12, -10, -16
8,6:6, -4, -4, 2, 2, -8, -4, -16, -20, -12, -10, -14
4,6:6, -4, -4, 2, 6, -14, 2, -12, 6, 10, -8, 0
25,3:6, -4, -4, 2, 6, -14, 10, 4, -12, -8, -2, -16
-2,4:6, -4, -4, 2, 6, -8, -14, 0, 0, 2, 10, -10
-2,4:6, -4, -4, 2, 6, -8, -14, 0, 0, 2, 10, -6
7,3:6, -4, -4, 4, -10, -12, -12, -14, -12, -22, -16, -2
7,3:6, -4, -4, 4, -10, -12, -12, -14, -12, -22, -16, 0
7,3:6, -4, -4, 4, -10, -12, -12, -14, -12, -22, -2, -16
7,3:6, -4, -4, 4, -10, -12, -12, -14, -12, -22, -2, -14
7,3:6, -4, -4, 4, -10, -12, -12, -14, -12, -22, -2, -12
19,0:6, -4, -4, 4, -10, -8, 6, 4, 10, 10, 20, 2
19,0:6, -4, -4, 4, -10, -8, 6, 4, 10, 10, 20, 6
29,8:6, -4, -4, 4, -10, 0, -8, -16, -16, -6, -12, -8
29,8:6, -4, -4, 4, -10, 0, -8, -16, -16, -6, -12, 2
29,8:6, -4, -4, 4, -10, 0, -8, -16, -16, -6, 2, -12
29,8:6, -4, -4, 4, -10, 0, -8, -16, -16, -6, 2, -8
11,7:6, -4, -4, 4, -10, 0, -8, -6, -18, -22, -22, -14
11,7:6, -4, -4, 4, -10, 0, -8, -6, -18, -22, -22, -12
11,7:6, -4, -4, 4, -10, 0, -8, -6, -18, -22, -12, -22
11,7:6, -4, -4, 4, -10, 0, -8, -6, -18, -22, -12, -20
11,7:6, -4, -4, 4, -10, 0, -8, -6, -18, -22, -12, -18
19,15:6, -4, -4, 4, -10, 2, -16, -8, -8, -18, -10, -14
13,25:6, -4, -4, 4, -2, -12, -6, 2, 8, 8, -2, 6
4,1:6, -4, -4, 4, -2, -12, -2, -10, -6, -2, -10, -18
4,1:6, -4, -4, 4, -2, -12, -2, -10, -6, -2, -10, -16
4,1:6, -4, -4, 4, -2, -12, -2, -10, -6, -2, -10, -14
-1,23:6, -4, -4, 4, -2, -12, -2, 8, 0, 14, -10, 10
17,19:6, -4, -4, 4, -2, -8, -10, -2, -2, -12, -4, -16
17,19:6, -4, -4, 4, -2, -8, -10, -2, -2, -12, -4, -12
17,19:6, -4, -4, 4, -2, -8, -10, -2, -2, -12, -4, -4
8,-1:6, -4, -4, 4, 4, -6, 4, 22, -2, 6, 10, -6
8,-1:6, -4, -4, 4, 4, -6, 4, 22, -2, 6, 10, -4
8,-1:6, -4, -4, 4, 4, -6, 4, 22, -2, 6, 10, -2
23,14:6, -4, -4, 4, 4, 4, -14, -4, -4, 6, 0, 4
23,14:6, -4, -4, 4, 4, 4, -14, -4, -4, 6, 0, 14
23,14:6, -4, -4, 4, 4, 4, -14, -4, -4, 6, 4, 0
9,17:6, -4, -4, 4, 4, 6, -6, -2, -10, -12, 16, -8
9,17:6, -4, -4, 4, 4, 6, -6, -2, -10, -12, 16, -6
9,17:6, -4, -4, 4, 4, 6, -6, -2, -10, -12, 16, -4
9,17:6, -4, -4, 4, 4, 6, -6, -2, 16, -12, -20, -16
9,17:6, -4, -4, 4, 4, 6, -6, -2, 16, -12, -20, -14
9,17:6, -4, -4, 4, 4, 6, -6, -2, 16, -12, -20, -12
9,17:6, -4, -4, 4, 4, 6, 6, 6, -6, -2, -10, -2
9,17:6, -4, -4, 4, 4, 6, 6, 6, 6, -6, -14, 0
9,17:6, -4, -4, 4, 4, 6, 6, 6, 6, -6, -14, 2
9,17:6, -4, -4, 4, 4, 6, 6, 12, -6, 16, 0, 2
9,17:6, -4, -4, 4, 4, 6, 6, 12, 6, -6, -14, 16
9,17:6, -4, -4, 4, 4, 6, 6, 12, 6, -6, -14, 20
5,19:6, -4, -4, 4, 4, 6, 6, 12, 10, 8, -14, 0
4,8:6, -4, -4, 4, 6, 6, -4, -14, 0, 0, -10, -2
3,10:6, -4, 6, -4, -4, -6, 6, -8, -12, -24, -20, -4
3,10:6, -4, 6, -4, -4, -6, 6, -8, -12, -24, -16, -4
3,10:6, -4, 6, -4, -4, -6, 6, -8, -12, -16, -4, -24
3,10:6, -4, 6, -4, -4, -6, 6, -8, -12, -16, -4, -22
3,10:6, -4, 6, -4, -4, -6, 6, -8, -12, -16, -4, -20
3,10:6, -4, 6, -4, -4, -6, 6, -8, -12, -4, -24, -12
3,10:6, -4, 6, -4, -4, -6, 6, -8, -12, -4, -12, -24
3,10:6, -4, 6, -4, -4, -6, 6, -8, -12, -4, -2, -16
11,2:6, -4, 6, -4, -4, -6, 6, 10, 0, 2, 12, 6
11,2:6, -4, 6, -4, -4, -6, 6, 10, 0, 2, 12, 8
11,2:6, -4, 6, -4, -4, -6, 6, 10, 0, 2, 12, 10
11,2:6, -4, 6, -4, -4, -6, 6, 10, 0, 12, 14, 6
-3,16:6, -4, 6, -4, -4, -6, 6, 10, 12, 14, 4, 6
29,10:6, -4, 6, -4, -4, 2, 0, -8, -14, -14, -4, -8
29,10:6, -4, 6, -4, -4, 2, 2, -8, -14, -14, -4, -12
12,20:6, -4, 6, -4, -4, 4, 4, -6, -14, -2, -2, 0
12,20:6, -4, 6, -4, -4, 4, 4, -6, -14, -2, -2, 2
12,20:6, -4, 6, -4, -4, 4, 4, 6, -6, -14, 0, 2
12,20:6, -4, 6, -4, -4, 4, 4, 6, -6, -2, -14, 16
12,20:6, -4, 6, -4, -4, 4, 4, 6, -6, -2, -14, 18
12,20:6, -4, 6, -4, -4, 4, 4, 6, -6, -2, 16, -14
12,20:6, -4, 6, -4, -4, 4, 4, 6, -6, -2, 16, -6
12,20:6, -4, 6, -4, -4, 4, 4, 6, 6, -6, -14, -2
14,5:6, -4, 6, -4, 6, -4, -4, -6, 6, 10, 0, 6
14,5:6, -4, 6, -4, 6, -4, -4, -6, 6, 10, 0, 8
14,5:6, -4, 6, -4, 6, -4, -4, -6, 6, 10, 0, 10
14,5:6, -4, 6, -4, 6, -4, -4, -6, 6, 10, 6, 0
14,5:6, -4, 6, -4, 6, -4, -4, -6, 6, 10, 6, 2
15,23:6, -4, 6, -4, 6, -4, -4, 4, 4, -6, -14, -4
15,23:6, -4, 6, -4, 6, -4, -4, 4, 4, -6, -14, 0
15,23:6, -4, 6, -4, 6, -4, -4, 4, 4, -6, 0, -14
15,23:6, -4, 6, -4, 6, -4, -4, 4, 4, -6, 0, -4
24,17:6, -4, 6, -4, 6, -4, 6, 6, -2, -2, 8, 0
21,14:6, -4, 6, -4, 6, 6, -2, -4, -4, -2, 8, 4
21,14:6, -4, 6, -4, 6, 6, -2, -2, 8, 16, 4, 0
3,13:6, -4, 6, -4, 6, 6, 8, -4, -8, -10, -20, -14
3,13:6, -4, 6, -4, 6, 6, 8, -4, -8, -10, -20, -12
3,13:6, -4, 6, -4, 6, 6, 8, -4, -8, -10, -20, -10
3,13:6, -4, 6, -4, 6, 6, 8, -4, -8, -8, -4, -2
3,13:6, -4, 6, -4, 6, 6, 8, -4, -8, -8, -4, 0
3,13:6, -4, 6, -4, 6, 6, 8, -4, -8, -8, -4, 2
3,13:6, -4, 6, -4, 6, 6, 8, -4, -8, 0, 2, -6
3,13:6, -4, 6, -4, 6, 6, 8, -4, -8, 0, 2, -4
3,13:6, -4, 6, -4, 6, 6, 8, -4, -8, 0, 2, -2
7,10:6, -4, 6, 6, -4, 0, 10, 6, 18, 22, 12, 18
7,10:6, -4, 6, 6, -4, 0, 10, 6, 18, 22, 12, 20
7,10:6, -4, 6, 6, -4, 0, 10, 6, 18, 22, 12, 22
7,10:6, -4, 6, 6, -4, 0, 10, 6, 18, 22, 18, 12
7,10:6, -4, 6, 6, -4, 0, 10, 6, 18, 22, 18, 14
8,28:6, -4, 6, 6, -4, 0, 10, 16, 16, 6, -2, 8
8,28:6, -4, 6, 6, -4, 0, 10, 16, 16, 6, -2, 12
8,28:6, -4, 6, 6, -4, 0, 10, 16, 16, 6, 12, -2
8,28:6, -4, 6, 6, -4, 0, 10, 16, 16, 6, 12, 8
8,28:6, -4, 6, 6, -4, 2, 10, 16, 16, 6, 14, 6
18,11:6, -4, 6, 6, -2, -4, -4, -6, -4, -2, 8, 6
18,11:6, -4, 6, 6, -2, -4, -4, -6, -2, 8, 4, 4
18,11:6, -4, 6, 6, -2, -4, -4, -6, -2, 8, 6, 0
18,11:6, -4, 6, 6, -2, -4, -4, -6, -2, 8, 6, 2
18,11:6, -4, 6, 6, -2, -4, -4, -6, -2, 8, 6, 4
18,11:6, -4, 6, 6, -2, -2, -4, 8, 4, -20, 8, -18
18,11:6, -4, 6, 6, -2, -2, -4, 8, 4, -20, 8, -16
18,11:6, -4, 6, 6, -2, -2, -4, 8, 4, -20, 8, -14
18,11:6, -4, 6, 6, -2, -2, -4, 8, 4, -16, 6, 6
18,11:6, -4, 6, 6, -2, -2, -4, 8, 4, -16, 6, 10
18,11:6, -4, 6, 6, -2, -2, -4, 8, 4, -16, 6, 16
18,11:6, -4, 6, 6, -2, -2, -4, 8, 4, -16, 12, 12
18,11:6, -4, 6, 6, -2, -2, -4, 8, 4, -16, 12, 16
18,11:6, -4, 6, 6, -2, -2, -4, 8, 4, -16, 14, 20
18,11:6, -4, 6, 6, -2, -2, -4, 8, 4, -16, 14, 24
0,10:6, -4, 6, 6, -2, -2, -4, 14, -8, -10, -16, -14
0,10:6, -4, 6, 6, -2, -2, -4, 14, -8, -10, -16, -12
0,10:6, -4, 6, 6, -2, -2, -4, 14, -8, -10, -16, -10
15,25:6, -4, 6, 6, -2, -2, -2, 6, 6, -4, -12, 0
0,10:6, -4, 6, 6, -2, -2, 8, -2, -20, -4, -8, 0
0,10:6, -4, 6, 6, -2, -2, 8, -2, -20, -4, -8, 8
0,10:6, -4, 6, 6, -2, -2, 8, -2, -20, -4, 0, -8
2,6:6, -4, 6, 6, -2, 4, 8, 4, 12, 8, 4, 14
2,6:6, -4, 6, 6, -2, 4, 8, 4, 12, 8, 14, 4
9,31:6, -4, 6, 6, -2, 12, 2, 10, 18, 18, 8, 16
-3,11:6, -4, 6, 6, -2, 14, 8, 10, 4, 2, 10, 12
-3,11:6, -4, 6, 6, -2, 14, 8, 10, 4, 2, 10, 14
-3,11:6, -4, 6, 6, -2, 14, 8, 10, 4, 2, 10, 16
-3,11:6, -4, 6, 6, -2, 14, 8, 10, 4, 10, 12, 2
-3,11:6, -4, 6, 6, -2, 14, 8, 10, 4, 10, 12, 6
21,16:6, -4, 6, 6, -2, 14, 16, 8, 0, 0, 10, 10
11,17:6, -4, 6, 6, -2, 16, 4, -6, 2, 2, -8, 0
0,10:6, -4, 6, 6, 8, -4, -8, -10, -12, -20, -8, 0
0,10:6, -4, 6, 6, 8, -4, -8, -10, -12, -20, 2, -10
0,10:6, -4, 6, 6, 8, -4, -8, -10, -12, -20, 2, -6
0,10:6, -4, 6, 6, 8, -4, -8, -10, -12, -6, 0, -20
0,10:6, -4, 6, 6, 8, -4, -8, -10, -12, -6, 0, -10
0,10:6, -4, 6, 6, 8, -4, -8, -10, -12, 0, -8, -20
0,10:6, -4, 6, 6, 8, -4, -8, -10, -12, 0, -8, -12
0,10:6, -4, 6, 6, 8, -4, -8, -10, -12, 0, 0, -8
0,10:6, -4, 6, 6, 8, -4, -8, -10, -4, -4, 0, -18
0,10:6, -4, 6, 6, 8, -4, -8, -10, -4, -4, 0, -8
0,10:6, -4, 6, 6, 8, -4, -8, -10, -2, -8, -18, -22
0,10:6, -4, 6, 6, 8, -4, -8, -8, -4, -4, -6, 2
0,10:6, -4, 6, 6, 8, -4, -8, 0, -10, 0, 2, -6
0,10:6, -4, 6, 6, 8, -4, -8, 0, -10, 0, 2, -4
0,10:6, -4, 6, 6, 8, -4, -8, 0, -10, 0, 2, -2
8,2:6, -4, 6, 6, 8, -4, 10, 14, 6, 4, 22, 24
8,2:6, -4, 6, 6, 8, -4, 10, 14, 6, 4, 26, 14
8,2:6, -4, 6, 6, 8, -4, 10, 14, 6, 4, 26, 16
8,2:6, -4, 6, 6, 8, -4, 10, 14, 6, 4, 26, 18
8,2:6, -4, 6, 6, 8, -4, 10, 14, 6, 14, 22, 24
8,2:6, -4, 6, 6, 8, -4, 10, 14, 6, 14, 22, 26
8,2:6, -4, 6, 6, 8, -4, 10, 14, 6, 14, 22, 28
8,2:6, -4, 6, 6, 8, -4, 10, 14, 6, 14, 24, 28
8,2:6, -4, 6, 6, 8, -4, 10, 14, 6, 16, 26, 4
8,2:6, -4, 6, 6, 8, -4, 10, 14, 6, 16, 26, 14
8,2:6, -4, 6, 6, 8, -4, 10, 14, 6, 22, 32, 10
8,2:6, -4, 6, 6, 8, -4, 10, 14, 18, 6, 30, 24
8,2:6, -4, 6, 6, 8, -4, 10, 14, 18, 6, 30, 26
8,2:6, -4, 6, 6, 8, -4, 10, 14, 18, 6, 30, 28
8,2:6, -4, 6, 6, 8, -4, 10, 14, 20, 6, 22, 30
14,13:6, -4, 6, 6, 8, 2, 10, 4, 4, 14, 8, 12
14,13:6, -4, 6, 6, 8, 2, 10, 4, 4, 14, 8, 22
14,13:6, -4, 6, 6, 8, 2, 10, 4, 4, 14, 22, 8
14,13:6, -4, 6, 6, 8, 2, 10, 4, 4, 14, 22, 12
-4,12:6, -4, 6, 6, 8, 2, 10, 14, 2, -2, -2, 6
-4,12:6, -4, 6, 6, 8, 2, 10, 14, 2, -2, -2, 8
-4,12:6, -4, 6, 6, 8, 2, 10, 14, 2, -2, 8, -2
-4,12:6, -4, 6, 6, 8, 2, 10, 14, 2, -2, 8, 0
-4,12:6, -4, 6, 6, 8, 2, 10, 14, 2, -2, 8, 2
4,30:6, -4, 6, 6, 8, 10, 2, 16, 22, 22, 12, 16
-7,25:6, -4, 6, 6, 8, 10, 18, -2, 28, 28, 18, 26
-7,25:6, -4, 6, 6, 8, 10, 18, 28, 28, 18, 26, -2
-7,25:6, -4, 6, 6, 8, 10, 18, 28, 28, 18, 26, 8
0,10:6, -4, 6, 6, 14, 6, 0, -4, -8, -8, 0, 2
0,10:6, -4, 6, 6, 14, 6, 0, -4, -8, -8, 0, 12
4,24:6, -4, 6, 6, 14, 6, 10, 8, 16, 16, 6, 14
14,13:6, -4, 6, 6, 16, -16, 4, 2, 14, 18, 8, 14
14,13:6, -4, 6, 6, 16, -16, 4, 2, 14, 18, 8, 16
14,13:6, -4, 6, 6, 16, -16, 4, 2, 14, 18, 8, 18
14,13:6, -4, 6, 6, 16, -16, 4, 2, 14, 18, 14, 8
14,13:6, -4, 6, 6, 16, -16, 4, 2, 14, 18, 14, 10
15,31:6, -4, 6, 6, 16, -16, 4, 12, 12, 2, -6, 4
15,31:6, -4, 6, 6, 16, -16, 4, 12, 12, 2, -6, 8
15,31:6, -4, 6, 6, 16, -16, 4, 12, 12, 2, 8, -6
15,31:6, -4, 6, 6, 16, -16, 4, 12, 12, 2, 8, 4
24,25:6, -4, 6, 6, 16, -16, 14, 14, 6, 6, 16, 8
26,5:6, -4, 6, 6, 16, -8, -8, -16, -16, -6, -14, 6
26,5:6, -4, 6, 6, 16, -8, -8, -16, -16, -6, -14, 8
26,5:6, -4, 6, 6, 16, -8, -8, -16, -16, -6, -14, 10
-4,15:6, 6, -4, -4, -2, -8, 2, 10, 16, 18, -2, 6
5,25:6, 6, -4, -4, -2, -8, 10, 16, 16, 6, 10, -4
5,25:6, 6, -4, -4, -2, -8, 10, 16, 16, 6, 10, 0
0,4:6, 6, -4, -4, 2, -6, -12, 2, -10, -4, 10, 12
0,4:6, 6, -4, -4, 2, -6, -12, 2, -10, -4, 10, 14
0,4:6, 6, -4, -4, 2, -6, -12, 2, -10, -4, 10, 16
21,9:6, 6, -4, -4, 2, 6, 24, 22, 0, -10, -10, 6
