1,2:6
4,2:-5, -6
3,3:-5, 5
3,3:6, -4
2,4:6, 7
6,3:-5, -6, -7
5,4:-5, -6, 4
5,4:-5, 5, -5
4,5:-5, 5, 6
-8,7:-4, -14, -9
-8,7:-4, -14, -8
-8,7:-4, -14, -7
-8,7:-4, -14, -6
-8,7:-4, -14, -5
-8,7:-4, -14, -4
12,5:-4, -14, 13
12,5:-4, -14, 14
12,5:-4, -14, 15
12,5:-4, -14, 16
12,5:-4, -14, 17
12,5:-4, -14, 18
9,8:-4, 7, -25
9,8:-4, 7, -24
9,8:-4, 7, -23
9,8:-4, 7, -22
9,8:-4, 7, -21
9,8:-4, 7, -20
11,-12:-4, 7, -3
11,-12:-4, 7, -2
11,-12:-4, 7, -1
11,-12:-4, 7, 0
11,-12:-4, 7, 1
11,-12:-4, 7, 2
-12,11:5, -6, -1
-12,11:5, -6, 0
-12,11:5, -6, 1
-12,11:5, -6, 2
-12,11:5, -6, 3
-12,11:5, -6, 4
8,9:5, -6, 21
8,9:5, -6, 22
8,9:5, -6, 23
8,9:5, -6, 24
8,9:5, -6, 25
8,9:5, -6, 26
5,12:5, 15, -17
5,12:5, 15, -16
5,12:5, 15, -15
5,12:5, 15, -14
5,12:5, 15, -13
5,12:5, 15, -12
7,-8:5, 15, 5
7,-8:5, 15, 6
7,-8:5, 15, 7
7,-8:5, 15, 8
7,-8:5, 15, 9
7,-8:5, 15, 10
4,5:6, 7, -3
3,6:6, 7, 8
-5,3:5, 2, -6, 14, 14, 13
-5,3:5, 2, -6, 14, 14, 14
-5,3:5, 2, -6, 14, 14, 15
-5,3:5, 2, -6, 14, 14, 16
-5,8:5, 2, -6, 14, 14, 17
-2,28:5, 2, -6, 14, 20, 6
-2,28:5, 2, -6, 14, 20, 9
-2,28:5, 2, -6, 14, 20, 10
-2,28:5, 2, -6, 14, 20, 13
24,2:5, 2, -5, -11, -4, 4
24,2:5, 2, -5, -11, -4, 5
24,2:5, 2, -5, -11, -4, 8
24,2:5, 2, -5, -11, -4, 15
-1,-1:5, 2, -5, -9, -9, 4
-1,-1:5, 2, -5, -9, -9, 15
6,-1:5, 2, -5, -9, 0, 4
6,-1:5, 2, -5, -9, 0, 15
-1,-1:5, 2, -5, -9, 4, -9
-1,-1:5, 2, -5, -9, 4, -8
-1,-1:5, 2, -5, -9, 4, -7
-1,-1:5, 2, -5, -9, 4, -6
-1,-1:5, 2, -5, -9, 4, -5
-1,-1:5, 2, -5, -9, 4, -4
6,-1:5, 2, -5, -9, 4, 0
6,-1:5, 2, -5, -9, 4, 1
6,-1:5, 2, -5, -9, 4, 2
0,7:5, 2, -5, -9, 4, 3
5,-2:5, 2, -5, -9, 5, 1
6,-1:5, 2, -5, -9, 5, 11
-2,-3:5, 2, -5, -6, -12, 5
4,-1:5, 2, -5, -6, -8, 4
4,-1:5, 2, -5, -6, -8, 5
4,-1:5, 2, -5, -6, -8, 8
4,-1:5, 2, -5, -6, -8, 15
4,-2:5, 2, -5, -6, -1, 4
4,-2:5, 2, -5, -6, -1, 5
4,-2:5, 2, -5, -6, -1, 8
4,-2:5, 2, -5, -6, -1, 15
9,-3:5, 2, -5, -6, 4, -6
-6,5:5, 2, -5, -6, 6, -12
-6,5:5, 2, -5, -6, 6, -7
-6,5:5, 2, -5, -6, 6, -6
-6,5:5, 2, -5, -6, 6, -5
-6,5:5, 2, -5, -6, 6, -4
-6,5:5, 2, -5, -6, 6, 1
3,-3:5, 2, -5, -4, -3, -5
3,-3:5, 2, -5, -4, -3, -4
3,-3:5, 2, -5, -4, -3, -1
3,-3:5, 2, -5, -4, -3, 6
-3,-12:5, 2, -5, -4, 7, -12
-3,-12:5, 2, -5, -4, 7, -5
-3,-12:5, 2, -5, -4, 7, -2
-3,-12:5, 2, -5, -4, 7, -1
6,1:5, 2, -5, -3, -9, 4
6,1:5, 2, -5, -3, -9, 5
6,1:5, 2, -5, -3, -9, 8
6,1:5, 2, -5, -3, -9, 15
16,5:5, 2, -5, -3, -8, -18
5,2:5, 2, -5, -3, 2, 4
5,2:5, 2, -5, -3, 2, 5
5,2:5, 2, -5, -3, 2, 8
5,2:5, 2, -5, -3, 2, 15
-6,5:5, 2, -5, -3, 6, -6
-6,5:5, 2, -5, -3, 6, -5
-6,5:5, 2, -5, -3, 6, -4
-6,5:5, 2, -5, -3, 6, -3
-6,5:5, 2, -5, -3, 6, -2
-6,5:5, 2, -5, -3, 6, -1
4,0:5, 2, -5, -3, 6, 9
4,0:5, 2, -5, -3, 6, 10
4,0:5, 2, -5, -3, 6, 11
4,0:5, 2, -5, -3, 6, 12
4,0:5, 2, -5, -3, 6, 13
4,0:5, 2, -5, -3, 6, 14
-10,5:5, 2, -5, -3, 14, 5
4,0:5, 2, -5, -3, 14, 21
11,-1:5, 2, -5, -2, -7, 4
11,-1:5, 2, -5, -2, -7, 5
11,-1:5, 2, -5, -2, -7, 8
11,-1:5, 2, -5, -2, -7, 15
-6,5:5, 2, -5, -2, 6, -7
-6,5:5, 2, -5, -2, 6, -6
-6,5:5, 2, -5, -2, 6, -5
-6,5:5, 2, -5, -2, 6, -4
-6,5:5, 2, -5, -2, 6, -3
-6,5:5, 2, -5, -2, 6, -2
3,-2:5, 2, -5, -2, 6, 9
3,-2:5, 2, -5, -2, 6, 10
3,-2:5, 2, -5, -2, 6, 11
3,-2:5, 2, -5, -2, 6, 12
3,-2:5, 2, -5, -2, 6, 13
3,-2:5, 2, -5, -2, 6, 14
-6,6:5, 2, -5, -2, 7, 1
-6,6:5, 2, -5, -2, 7, 2
-6,6:5, 2, -5, -2, 7, 5
-6,6:5, 2, -5, -2, 7, 12
5,0:5, 2, -5, 1, -10, 4
5,0:5, 2, -5, 1, -10, 5
5,0:5, 2, -5, 1, -10, 8
5,0:5, 2, -5, 1, -10, 15
-6,5:5, 2, -5, 1, 6, -12
-6,5:5, 2, -5, 1, 6, -11
-6,5:5, 2, -5, 1, 6, -8
-6,5:5, 2, -5, 1, 6, -1
-5,5:5, 2, -5, 1, 9, -4
9,0:5, 2, -5, 1, 9, 6
4,-13:5, 2, -5, 3, -21, 6
4,-13:5, 2, -5, 3, -21, 7
4,-13:5, 2, -5, 3, -21, 14
4,-13:5, 2, -5, 3, -21, 15
3,-12:5, 2, -5, 3, -10, 6
3,-12:5, 2, -5, 3, -10, 7
3,-12:5, 2, -5, 3, -10, 14
3,-12:5, 2, -5, 3, -10, 15
2,-14:5, 2, -5, 3, 5, 5
2,-14:5, 2, -5, 3, 5, 9
2,-14:5, 2, -5, 3, 5, 10
2,-14:5, 2, -5, 3, 5, 12
2,-14:5, 2, -5, 3, 5, 15
4,-13:5, 2, -5, 3, 6, -21
3,-12:5, 2, -5, 3, 6, -10
2,-14:5, 2, -5, 3, 8, -2
2,-14:5, 2, -5, 3, 8, -1
2,-14:5, 2, -5, 3, 8, 2
2,-14:5, 2, -5, 3, 8, 9
2,-14:5, 2, -5, 3, 10, 6
2,-14:5, 2, -5, 3, 10, 7
2,-14:5, 2, -5, 3, 10, 10
2,-14:5, 2, -5, 3, 10, 17
2,-14:5, 2, -5, 3, 11, 4
2,-14:5, 2, -5, 3, 11, 11
2,-14:5, 2, -5, 3, 11, 14
2,-14:5, 2, -5, 3, 11, 15
2,-14:5, 2, -5, 3, 13, 12
2,-14:5, 2, -5, 3, 13, 19
2,-14:5, 2, -5, 3, 13, 22
2,-14:5, 2, -5, 3, 13, 23
2,-14:5, 2, -5, 3, 16, 6
2,-14:5, 2, -5, 3, 16, 9
2,-14:5, 2, -5, 3, 16, 11
2,-14:5, 2, -5, 3, 16, 12
2,-14:5, 2, -5, 3, 16, 16
-6,5:5, 2, -5, 6, -12, -18
-6,5:5, 2, -5, 6, -12, -17
-6,5:5, 2, -5, 6, -12, -10
-6,5:5, 2, -5, 6, -12, -9
-6,5:5, 2, -5, 6, -9, -9
-6,5:5, 2, -5, 6, -9, -8
-6,5:5, 2, -5, 6, -9, -7
-6,5:5, 2, -5, 6, -9, -6
-6,5:5, 2, -5, 6, -9, -5
-6,5:5, 2, -5, 6, -9, -4
4,-3:5, 2, -5, 6, -9, 9
4,-3:5, 2, -5, 6, -9, 10
4,-3:5, 2, -5, 6, -9, 11
4,-3:5, 2, -5, 6, -9, 12
4,-3:5, 2, -5, 6, -9, 13
4,-3:5, 2, -5, 6, -9, 14
-6,5:5, 2, -5, 6, 1, -2
-6,5:5, 2, -5, 6, 1, -1
-4,6:5, 2, -5, 6, 6, -8
-4,6:5, 2, -5, 6, 6, -3
4,-3:5, 2, -5, 6, 9, -9
3,-2:5, 2, -5, 6, 9, -2
-5,7:5, 2, -5, 6, 17, -8
-5,7:5, 2, -5, 6, 17, -3
-4,8:5, 2, -5, 14, 12, -12
1,-6:5, 2, -5, 14, 12, 4
4,4:5, 2, 0, -11, -12, 6
3,-6:5, 2, 0, -11, -3, -3
4,4:5, 2, 0, -11, 6, -12
20,6:5, 2, 0, -11, 9, -22
19,2:5, 2, 0, -11, 9, -15
19,2:5, 2, 0, -11, 9, -14
19,2:5, 2, 0, -11, 9, -13
19,2:5, 2, 0, -11, 9, -12
4,5:5, 2, 0, -9, -12, 1
5,1:5, 2, 0, -9, -12, 4
5,1:5, 2, 0, -9, -12, 7
4,5:5, 2, 0, -9, 1, -12
4,5:5, 2, 0, -9, 1, -5
5,1:5, 2, 0, -9, 4, -12
-4,-5:5, 2, 0, -3, -14, 5
-4,-5:5, 2, 0, -3, 5, -14
-4,-5:5, 2, 0, -3, 5, -13
-4,-5:5, 2, 0, -3, 5, -12
-4,-5:5, 2, 0, -3, 5, -11
-4,-5:5, 2, 0, -3, 5, -10
-4,-5:5, 2, 0, -3, 5, -9
5,-7:5, 2, 0, -3, 5, -2
5,-7:5, 2, 0, -3, 5, -1
5,-7:5, 2, 0, -3, 5, 0
5,-7:5, 2, 0, -3, 5, 1
5,-7:5, 2, 0, -3, 5, 2
2,5:5, 2, 0, -2, -12, -7
2,5:5, 2, 0, -2, -12, -6
2,5:5, 2, 0, -2, -12, -3
2,5:5, 2, 0, -2, -12, 4
2,5:5, 2, 0, -2, -7, -12
2,5:5, 2, 0, -2, -7, -5
3,-3:5, 2, 0, -1, -10, -26
3,-3:5, 2, 0, -1, -10, -19
3,-3:5, 2, 0, -1, -10, -16
3,-3:5, 2, 0, -1, -10, -15
13,-7:5, 2, 0, -1, -3, -12
13,-7:5, 2, 0, -1, -3, -5
13,-7:5, 2, 0, -1, -3, -2
13,-7:5, 2, 0, -1, -3, -1
11,-1:5, 2, 0, -1, -1, -16
10,0:5, 2, 0, -1, -1, -5
4,-9:5, 2, 0, 1, -2, -20
4,-9:5, 2, 0, 1, -2, -19
-9,-27:5, 2, 0, 1, -2, -15
-9,-27:5, 2, 0, 1, -2, -14
-9,-27:5, 2, 0, 1, -2, -13
-9,-27:5, 2, 0, 1, -2, -12
-9,-27:5, 2, 0, 1, -2, -11
-9,-27:5, 2, 0, 1, -2, -10
0,-7:5, 2, 0, 6, -12, -12
0,-7:5, 2, 0, 6, -12, -1
12,-1:5, 2, 0, 6, -9, -18
12,-1:5, 2, 0, 6, -9, -7
6,3:5, 2, 0, 6, -4, -12
-10,7:5, 2, 9, 1, 9, 12
-3,9:5, 2, 9, 1, 18, 21
-1,10:5, 2, 9, 3, 13, 21
0,8:5, 2, 9, 3, 16, 21
-5,16:5, 2, 9, 3, 18, 16
-5,16:5, 2, 9, 3, 18, 27
-11,4:5, 2, 9, 3, 21, 10
-11,4:5, 2, 9, 3, 21, 21
-31,-5:5, 2, 9, 8, 11, 19
-31,-5:5, 2, 9, 8, 11, 20
-31,-5:5, 2, 9, 8, 11, 21
-31,-5:5, 2, 9, 8, 11, 22
-31,-5:5, 2, 9, 8, 11, 23
-31,-5:5, 2, 9, 8, 11, 24
-13,8:5, 2, 9, 8, 11, 28
-13,8:5, 2, 9, 8, 11, 29
-4,14:5, 2, 9, 10, 10, 14
-5,15:5, 2, 9, 10, 10, 25
-11,17:5, 2, 9, 10, 12, 10
-11,17:5, 2, 9, 10, 12, 11
-11,17:5, 2, 9, 10, 12, 14
-11,17:5, 2, 9, 10, 12, 21
-7,7:5, 2, 9, 10, 19, 24
-7,7:5, 2, 9, 10, 19, 25
-7,7:5, 2, 9, 10, 19, 28
-7,7:5, 2, 9, 10, 19, 35
1,6:5, 2, 9, 11, 5, 14
1,6:5, 2, 9, 11, 5, 21
1,6:5, 2, 9, 11, 21, 5
1,6:5, 2, 9, 11, 21, 12
1,6:5, 2, 9, 11, 21, 15
1,6:5, 2, 9, 11, 21, 16
-11,9:5, 2, 9, 12, 4, 7
-11,9:5, 2, 9, 12, 4, 8
-11,9:5, 2, 9, 12, 4, 9
-11,9:5, 2, 9, 12, 4, 10
-11,9:5, 2, 9, 12, 4, 11
-9,0:5, 2, 9, 12, 4, 18
-9,0:5, 2, 9, 12, 4, 19
-9,0:5, 2, 9, 12, 4, 20
-9,0:5, 2, 9, 12, 4, 21
-9,0:5, 2, 9, 12, 4, 22
-9,0:5, 2, 9, 12, 4, 23
-9,0:5, 2, 9, 12, 19, 4
-2,23:5, 2, 9, 16, 0, 21
-2,23:5, 2, 9, 16, 0, 22
-2,23:5, 2, 9, 16, 0, 23
-2,23:5, 2, 9, 16, 0, 24
2,24:5, 2, 9, 16, 0, 31
0,8:5, 2, 9, 16, 14, 3
1,8:5, 2, 9, 18, 8, 14
1,8:5, 2, 9, 18, 8, 21
-3,9:5, 2, 9, 18, 21, 2
-3,9:5, 2, 9, 18, 21, 5
1,8:5, 2, 9, 18, 21, 8
3,-1:5, 2, 14, 3, -8, 12
3,-1:5, 2, 14, 3, -8, 17
-6,7:5, 2, 14, 3, -5, 11
-7,8:5, 2, 14, 3, -5, 18
2,0:5, 2, 14, 3, 3, 12
2,0:5, 2, 14, 3, 3, 17
1,-2:5, 2, 14, 3, 8, 10
1,-2:5, 2, 14, 3, 8, 11
-6,7:5, 2, 14, 3, 11, -5
-6,7:5, 2, 14, 3, 11, -4
-6,7:5, 2, 14, 3, 11, -3
-6,7:5, 2, 14, 3, 11, -2
-6,7:5, 2, 14, 3, 11, -1
-6,7:5, 2, 14, 3, 11, 0
1,-2:5, 2, 14, 3, 11, 11
1,-2:5, 2, 14, 3, 11, 12
1,-2:5, 2, 14, 3, 11, 13
1,-2:5, 2, 14, 3, 11, 14
1,-2:5, 2, 14, 3, 11, 15
1,-2:5, 2, 14, 3, 11, 16
1,-2:5, 2, 14, 3, 14, 8
1,-2:5, 2, 14, 3, 14, 13
1,-2:5, 2, 14, 3, 14, 14
1,-2:5, 2, 14, 3, 14, 15
1,-2:5, 2, 14, 3, 14, 16
1,-2:5, 2, 14, 3, 14, 21
-7,8:5, 2, 14, 3, 18, -5
-7,8:5, 2, 14, 3, 18, -4
-7,8:5, 2, 14, 3, 18, -3
-7,8:5, 2, 14, 3, 18, -2
-7,8:5, 2, 14, 3, 18, -1
-7,8:5, 2, 14, 3, 18, 0
1,-2:5, 2, 14, 3, 18, 13
1,-2:5, 2, 14, 3, 18, 14
1,-2:5, 2, 14, 3, 18, 15
1,-2:5, 2, 14, 3, 18, 16
1,-2:5, 2, 14, 3, 18, 17
1,-2:5, 2, 14, 3, 18, 18
1,-2:5, 2, 14, 3, 21, 18
1,-2:5, 2, 14, 3, 21, 19
1,-2:5, 2, 14, 3, 21, 26
1,-2:5, 2, 14, 3, 21, 27
-18,6:5, 2, 14, 6, -7, -7
-18,6:5, 2, 14, 6, -7, -3
-18,6:5, 2, 14, 6, -7, -2
-18,6:5, 2, 14, 6, -7, 0
-18,6:5, 2, 14, 6, -7, 3
-16,7:5, 2, 14, 6, -6, 19
-17,8:5, 2, 14, 6, -6, 30
-18,6:5, 2, 14, 6, -4, -14
-18,6:5, 2, 14, 6, -4, -13
-18,6:5, 2, 14, 6, -4, -10
-18,6:5, 2, 14, 6, -4, -3
-18,6:5, 2, 14, 6, -2, -6
-18,6:5, 2, 14, 6, -2, -5
-18,6:5, 2, 14, 6, -2, -2
-18,6:5, 2, 14, 6, -2, 5
-18,6:5, 2, 14, 6, -1, -8
-18,6:5, 2, 14, 6, -1, -1
-18,6:5, 2, 14, 6, -1, 2
-18,6:5, 2, 14, 6, -1, 3
-18,6:5, 2, 14, 6, 1, 0
-18,6:5, 2, 14, 6, 1, 7
-18,6:5, 2, 14, 6, 1, 10
-18,6:5, 2, 14, 6, 1, 11
-18,6:5, 2, 14, 6, 4, -6
-18,6:5, 2, 14, 6, 4, -3
-18,6:5, 2, 14, 6, 4, -1
-18,6:5, 2, 14, 6, 4, 0
-18,6:5, 2, 14, 6, 4, 4
-16,7:5, 2, 14, 6, 19, -6
-16,7:5, 2, 14, 6, 19, -5
-16,7:5, 2, 14, 6, 19, 2
-16,7:5, 2, 14, 6, 19, 3
-17,8:5, 2, 14, 6, 30, -6
-17,8:5, 2, 14, 6, 30, -5
-17,8:5, 2, 14, 6, 30, 2
-17,8:5, 2, 14, 6, 30, 3
-4,13:5, 2, 14, 8, 0, 3
1,-1:5, 2, 14, 8, 0, 13
1,-2:5, 2, 14, 8, 3, 10
1,-2:5, 2, 14, 8, 3, 17
1,-2:5, 2, 14, 8, 3, 20
1,-2:5, 2, 14, 8, 3, 21
-4,9:5, 2, 14, 8, 19, -6
-4,9:5, 2, 14, 8, 19, 1
-4,9:5, 2, 14, 8, 19, 4
-4,9:5, 2, 14, 8, 19, 5
2,-2:5, 2, 14, 11, 2, -3
2,-2:5, 2, 14, 11, 2, 4
2,-2:5, 2, 14, 11, 2, 7
2,-2:5, 2, 14, 11, 2, 8
-5,15:5, 2, 14, 11, 16, -6
-5,15:5, 2, 14, 11, 16, 1
-5,15:5, 2, 14, 11, 16, 4
-5,15:5, 2, 14, 11, 16, 5
-4,8:5, 2, 14, 12, 3, -5
-4,8:5, 2, 14, 12, 3, -4
-4,8:5, 2, 14, 12, 3, -3
-4,8:5, 2, 14, 12, 3, -2
-4,8:5, 2, 14, 12, 3, -1
-4,8:5, 2, 14, 12, 3, 0
1,-2:5, 2, 14, 12, 3, 10
1,-2:5, 2, 14, 12, 3, 11
1,-2:5, 2, 14, 12, 3, 12
1,-2:5, 2, 14, 12, 3, 13
1,-2:5, 2, 14, 12, 3, 14
1,-2:5, 2, 14, 12, 3, 15
-2,9:5, 2, 14, 12, 7, -6
-2,9:5, 2, 14, 12, 7, 1
-2,9:5, 2, 14, 12, 7, 4
-2,9:5, 2, 14, 12, 7, 5
1,20:5, 2, 14, 12, 17, 27
-3,10:5, 2, 14, 12, 18, -6
-3,10:5, 2, 14, 12, 18, 1
-3,10:5, 2, 14, 12, 18, 4
-3,10:5, 2, 14, 12, 18, 5
-16,1:5, 2, 14, 13, 2, 10
-16,1:5, 2, 14, 13, 2, 11
-16,1:5, 2, 14, 13, 2, 14
-16,1:5, 2, 14, 13, 2, 21
-7,7:5, 2, 14, 13, 12, 3
-7,7:5, 2, 14, 13, 12, 10
-7,7:5, 2, 14, 13, 12, 13
-7,7:5, 2, 14, 13, 12, 14
-7,13:5, 2, 14, 14, 5, 15
-6,8:5, 2, 14, 14, 10, -6
-6,8:5, 2, 14, 14, 10, 1
-6,8:5, 2, 14, 14, 10, 4
-6,8:5, 2, 14, 14, 10, 5
-5,8:5, 2, 14, 14, 17, -6
-5,8:5, 2, 14, 14, 17, 1
-5,8:5, 2, 14, 14, 17, 4
-5,8:5, 2, 14, 14, 17, 5
-7,2:5, 2, 14, 14, 21, 4
3,4:5, 2, 14, 18, -6, 6
-5,10:5, 2, 14, 18, -6, 7
-5,10:5, 2, 14, 18, -6, 8
-5,10:5, 2, 14, 18, -6, 9
-5,3:5, 2, 14, 18, -6, 13
-5,3:5, 2, 14, 18, -6, 14
-5,3:5, 2, 14, 18, -6, 15
-5,3:5, 2, 14, 18, -6, 16
-5,3:5, 2, 14, 18, -6, 17
-5,3:5, 2, 14, 18, -6, 18
-5,10:5, 2, 14, 18, 4, -2
-6,9:5, 2, 14, 18, 4, 8
-5,10:5, 2, 14, 18, 7, -6
-5,10:5, 2, 14, 18, 7, 5
-5,3:5, 2, 14, 18, 13, -6
-5,3:5, 2, 14, 18, 13, 5
-2,28:5, 2, 14, 20, 6, -6
-2,28:5, 2, 14, 20, 6, 1
-2,28:5, 2, 14, 20, 6, 4
-2,28:5, 2, 14, 20, 6, 5
3,12:5, 10, 5, 0, -1, 4
3,12:5, 10, 5, 0, 4, -1
4,3:5, 10, 5, 2, 3, 10
7,9:5, 10, 5, 3, -2, 10
7,9:5, 10, 5, 3, 10, -2
6,10:5, 10, 5, 3, 10, 9
5,8:5, 10, 5, 3, 15, -6
0,10:5, 10, 5, 4, -6, 16
-4,15:5, 10, 5, 4, 15, -6
7,28:5, 10, 5, 11, -3, -1
7,28:5, 10, 5, 11, -3, 10
7,28:5, 10, 5, 11, 10, -3
7,28:5, 10, 5, 11, 10, 0
7,28:5, 10, 5, 11, 10, 1
7,28:5, 10, 5, 11, 10, 4
6,-2:5, 10, 8, 0, -3, -2
5,1:5, 10, 8, 0, -1, 3
3,-15:5, 10, 9, -5, 9, 4
8,-6:5, 10, 9, 5, 9, 4
5,-14:5, 10, 9, 9, 4, -23
4,-13:5, 10, 9, 9, 4, -12
-1,14:5, 10, 9, 15, 4, 7
5,2:5, 10, 9, 15, 18, 5
5,2:5, 10, 9, 15, 18, 10
5,2:5, 10, 9, 15, 18, 11
5,2:5, 10, 9, 15, 18, 16
1,20:5, 10, 10, -6, -2, 15
1,20:5, 10, 10, -6, -2, 16
1,20:5, 10, 10, -6, -2, 17
1,20:5, 10, 10, -6, -2, 18
5,21:5, 10, 10, -6, -2, 25
-3,0:5, 10, 10, -6, -1, 14
-3,0:5, 10, 10, -6, -1, 22
1,1:5, 10, 10, -6, 9, 14
1,1:5, 10, 10, -6, 9, 22
-3,0:5, 10, 10, -6, 14, -1
-3,0:5, 10, 10, -6, 14, 0
-3,0:5, 10, 10, -6, 14, 1
-3,0:5, 10, 10, -6, 14, 2
1,1:5, 10, 10, -6, 14, 9
1,20:5, 10, 10, -6, 15, -2
1,20:5, 10, 10, -6, 15, 6
5,21:5, 10, 10, -6, 25, -2
5,21:5, 10, 10, -6, 25, 6
-7,13:5, 10, 10, 0, -9, -4
-7,13:5, 10, 10, 0, -9, -3
-7,13:5, 10, 10, 0, -9, -2
-7,13:5, 10, 10, 0, -9, -1
-7,13:5, 10, 10, 0, -9, 0
-7,13:5, 10, 10, 0, -9, 1
13,11:5, 10, 10, 0, -9, 18
13,11:5, 10, 10, 0, -9, 19
13,11:5, 10, 10, 0, -9, 20
13,11:5, 10, 10, 0, -9, 21
13,11:5, 10, 10, 0, -9, 22
13,11:5, 10, 10, 0, -9, 23
10,14:5, 10, 10, 0, 12, -20
10,14:5, 10, 10, 0, 12, -19
10,14:5, 10, 10, 0, 12, -18
10,14:5, 10, 10, 0, 12, -17
10,14:5, 10, 10, 0, 12, -16
10,14:5, 10, 10, 0, 12, -15
12,-6:5, 10, 10, 0, 12, 2
12,-6:5, 10, 10, 0, 12, 3
12,-6:5, 10, 10, 0, 12, 4
12,-6:5, 10, 10, 0, 12, 5
12,-6:5, 10, 10, 0, 12, 6
12,-6:5, 10, 10, 0, 12, 7
4,3:5, 10, 10, 5, 2, 3
4,3:5, 10, 10, 5, 2, 4
4,3:5, 10, 10, 5, 2, 5
4,3:5, 10, 10, 5, 2, 6
4,15:5, 10, 10, 5, 2, 7
3,8:5, 10, 10, 5, 5, 1
4,3:5, 10, 10, 5, 5, 4
4,3:5, 10, 10, 5, 5, 5
4,3:5, 10, 10, 5, 5, 6
4,3:5, 10, 10, 5, 5, 7
4,8:5, 10, 10, 5, 5, 8
11,2:5, 10, 14, -6, 14, 7
4,-2:5, 10, 14, 11, 8, 0
5,4:5, 10, 14, 12, 5, 12
0,10:5, 10, 14, 13, 20, 8
-2,28:5, 10, 14, 20, 2, 7
8,3:5, 12, -2, -9, 2, 10
8,3:5, 12, -2, -9, 10, 4
8,3:5, 12, -2, -9, 10, 5
4,4:5, 12, -2, -5, -4, 10
0,3:5, 12, -2, -5, 8, -6
7,4:5, 12, -2, 10, 2, 4
7,4:5, 12, -2, 10, 2, 5
1,-2:5, 12, -2, 10, 3, -6
1,-2:5, 12, -2, 10, 3, -5
1,-2:5, 12, -2, 10, 3, -4
1,-2:5, 12, -2, 10, 3, -3
1,-2:5, 12, -2, 10, 3, -2
1,-2:5, 12, -2, 10, 3, -1
8,3:5, 12, -2, 10, 4, -9
7,4:5, 12, -2, 10, 4, 2
5,1:5, 12, -2, 14, 14, 18
-1,8:5, 12, 6, -7, -5, 5
-2,9:5, 12, 6, -7, -5, 16
4,6:5, 12, 6, -7, 0, 15
5,5:5, 12, 6, -7, 3, 8
5,5:5, 12, 6, -7, 3, 15
4,6:5, 12, 6, -7, 15, 0
5,5:5, 12, 6, -7, 15, 3
1,1:5, 12, 6, -4, -5, 8
1,1:5, 12, 6, -4, -5, 15
3,10:5, 12, 6, -4, 2, 13
1,1:5, 12, 6, -4, 5, -5
-6,5:5, 12, 6, -4, 6, -7
-6,5:5, 12, 6, -4, 6, -6
-6,5:5, 12, 6, -4, 6, -3
-6,5:5, 12, 6, -4, 6, 4
-10,5:5, 12, 6, -4, 14, 5
6,7:5, 12, 6, 0, -3, -8
5,8:5, 12, 6, 0, 8, -8
5,8:5, 12, 6, 0, 8, -4
4,6:5, 12, 6, 0, 15, -7
4,6:5, 12, 6, 0, 15, -6
1,1:5, 12, 6, 0, 15, -5
7,6:5, 12, 6, 3, -5, -8
5,5:5, 12, 6, 3, 8, -7
5,5:5, 12, 6, 3, 8, -6
4,4:5, 12, 6, 14, 12, -8
4,3:5, 12, 6, 15, -8, 3
-8,3:5, 12, 9, -5, 3, -16
-8,3:5, 12, 9, -5, 3, -5
-6,8:5, 12, 9, 7, 5, 12
-7,9:5, 12, 9, 7, 5, 19
1,0:5, 12, 9, 16, -6, 10
1,0:5, 12, 9, 16, -6, 13
4,7:5, 12, 9, 16, -5, -5
3,3:5, 12, 9, 16, -5, 2
3,3:5, 12, 9, 16, -5, 3
3,3:5, 12, 9, 16, -5, 4
3,3:5, 12, 9, 16, -5, 5
5,0:5, 12, 9, 16, 9, 4
5,0:5, 12, 9, 16, 9, 11
5,0:5, 12, 9, 16, 9, 14
5,0:5, 12, 9, 16, 9, 15
1,0:5, 12, 9, 16, 10, -6
1,19:5, 12, 11, 2, 0, 21
5,7:5, 12, 11, 10, 2, -6
24,5:5, 12, 12, 0, -3, -1
24,5:5, 12, 12, 0, -3, 10
24,5:5, 12, 12, 0, 6, 6
24,5:5, 12, 12, 0, 6, 13
24,5:5, 12, 12, 0, 6, 16
24,5:5, 12, 12, 0, 6, 17
4,3:5, 12, 12, 0, 10, -21
4,3:5, 12, 12, 0, 10, -20
4,3:5, 12, 12, 0, 10, -19
4,3:5, 12, 12, 0, 10, -18
4,3:5, 12, 12, 0, 10, -17
4,3:5, 12, 12, 0, 10, -16
24,5:5, 12, 12, 0, 10, -3
24,5:5, 12, 12, 0, 10, -2
24,5:5, 12, 12, 0, 10, -1
24,5:5, 12, 12, 0, 10, 0
24,5:5, 12, 12, 0, 10, 1
24,5:5, 12, 12, 0, 10, 2
8,5:5, 12, 12, 1, 4, 10
0,8:5, 12, 12, 1, 9, 8
2,18:5, 12, 12, 2, -1, 15
2,18:5, 12, 12, 2, -1, 16
2,18:5, 12, 12, 2, -1, 17
2,18:5, 12, 12, 2, -1, 18
2,18:5, 12, 12, 2, 15, -1
2,18:5, 12, 12, 2, 15, 10
7,11:5, 12, 12, 2, 21, -3
3,8:5, 12, 12, 12, -1, 13
7,3:5, 12, 12, 13, 14, -2
2,16:5, 12, 14, 12, 0, 8
1,7:5, 12, 14, 13, 4, 10
1,7:5, 12, 14, 13, 4, 15
