-1,0:-4, -6, -13, -5, -25
-1,0:-4, -6, -13, -5, -24
-1,0:-4, -6, -13, -5, -23
-1,0:-4, -6, -13, -5, -22
-1,0:-4, -6, -13, -5, -21
5,-6:-4, -6, 6, -2, 14
5,-6:-4, -6, 6, -2, 15
5,-6:-4, -6, 6, -2, 16
5,-6:-4, -6, 6, -2, 17
5,-6:-4, -6, 6, -2, 18
5,-6:-4, -6, 6, -2, 19
-5,4:5, 2, -5, 3, -18
-5,4:5, 2, -5, 3, -17
-5,4:5, 2, -5, 3, -16
-5,4:5, 2, -5, 3, -15
-5,4:5, 2, -5, 3, -14
-5,4:5, 2, -5, 3, -13
1,-2:5, 2, 14, 6, 22
1,-2:5, 2, 14, 6, 23
1,-2:5, 2, 14, 6, 24
1,-2:5, 2, 14, 6, 25
1,-2:5, 2, 14, 6, 26
1,-2:5, 2, 14, 6, 27
0,-5:5, 2, 0, 4, -1, -4, 3, -7
0,-5:5, 2, 0, 4, -1, -4, 3, -6
0,-5:5, 2, 0, 4, -1, -4, 3, -5
0,-5:5, 2, 0, 4, -1, -4, 3, -4
0,-5:5, 2, 0, 4, -1, -4, 3, -3
0,-5:5, 2, 0, 4, -1, -4, 3, -2
13,9:5, 2, 0, 9, -12, 2, 0, 3
4,18:5, 2, 0, 9, -12, 11, 10, 10
13,9:5, 2, 0, 9, -11, 2, 0, 3
7,-2:5, 2, 0, 9, 3, 2, 19, -3
4,18:5, 2, 0, 9, 11, 10, 10, -12
4,18:5, 2, 0, 9, 11, 10, 10, -5
4,18:5, 2, 0, 9, 11, 10, 10, -2
4,18:5, 2, 0, 9, 11, 10, 10, -1
15,7:5, 2, 9, 0, -2, -4, -1, 10
15,7:5, 2, 9, 0, -2, -4, -1, 11
15,7:5, 2, 9, 0, -2, -4, -1, 14
15,7:5, 2, 9, 0, -2, -4, -1, 21
15,7:5, 2, 9, 0, -2, -4, 21, -1
-5,10:5, 2, 9, 0, 5, 7, -10, 12
6,16:5, 2, 9, 0, 7, 6, 20, 6
6,16:5, 2, 9, 0, 7, 6, 21, 6
-8,3:5, 2, 9, 1, 10, 13, 6, 11
-8,3:5, 2, 9, 1, 10, 13, 6, 12
-8,3:5, 2, 9, 1, 10, 13, 6, 13
-8,3:5, 2, 9, 1, 10, 13, 6, 14
-8,3:5, 2, 9, 1, 10, 13, 6, 15
-8,3:5, 2, 9, 1, 10, 13, 6, 16
0,10:5, 2, 9, 10, 13, 16, 20, 8
-3,-8:5, 2, 9, 11, 3, 4, 20, 12
3,3:5, 2, 9, 11, 3, 5, 12, 15
3,3:5, 2, 9, 11, 3, 5, 12, 16
3,3:5, 2, 9, 11, 3, 5, 12, 17
3,3:5, 2, 9, 11, 3, 5, 12, 18
3,3:5, 2, 9, 11, 3, 5, 12, 19
3,3:5, 2, 9, 11, 3, 5, 12, 20
3,3:5, 2, 9, 11, 3, 5, 20, 27
3,3:5, 2, 9, 11, 3, 12, 14, 5
3,3:5, 2, 9, 11, 3, 12, 14, 6
3,3:5, 2, 9, 11, 3, 12, 14, 7
3,3:5, 2, 9, 11, 3, 12, 14, 8
3,3:5, 2, 9, 11, 3, 12, 14, 9
3,3:5, 2, 9, 11, 3, 12, 14, 10
3,3:5, 2, 9, 11, 3, 20, 14, 20
-7,2:5, 2, 9, 16, 6, 20, 3, -13
-7,2:5, 2, 9, 16, 6, 20, 3, -9
-7,2:5, 2, 9, 16, 6, 20, 3, -8
-7,2:5, 2, 9, 16, 6, 20, 3, -6
-7,2:5, 2, 9, 16, 6, 20, 3, -3
7,2:5, 2, 9, 17, 9, 5, 33, 35
7,2:5, 2, 9, 17, 9, 5, 33, 36
7,2:5, 2, 9, 17, 9, 5, 33, 37
7,2:5, 2, 9, 17, 9, 5, 33, 38
7,2:5, 2, 9, 17, 9, 5, 33, 39
7,2:5, 2, 9, 17, 9, 5, 33, 40
7,2:5, 2, 9, 17, 9, 5, 44, 37
7,2:5, 2, 9, 17, 9, 5, 44, 38
7,2:5, 2, 9, 17, 9, 5, 44, 39
7,2:5, 2, 9, 17, 9, 5, 44, 40
7,2:5, 2, 9, 17, 9, 5, 44, 41
7,2:5, 2, 9, 17, 9, 5, 44, 42
-1,13:5, 2, 9, 17, 30, 6, -5, 10
2,7:5, 2, 9, 18, 4, 20, 20, -7
-12,9:5, 2, 14, 0, -11, -12, 21, 0
-12,9:5, 2, 14, 0, -11, -12, 21, 1
-12,9:5, 2, 14, 0, -11, -12, 21, 2
-12,9:5, 2, 14, 0, -11, -12, 21, 3
-12,9:5, 2, 14, 0, -11, -12, 21, 4
-12,9:5, 2, 14, 0, -11, -12, 21, 5
-12,9:5, 2, 14, 0, -9, -12, 21, -2
-12,9:5, 2, 14, 0, -9, -12, 21, 1
-12,9:5, 2, 14, 0, -9, -3, 21, -7
-4,9:5, 2, 14, 0, -9, 5, 9, 4
-4,9:5, 2, 14, 0, -9, 5, 9, 11
-4,9:5, 2, 14, 0, -9, 5, 9, 14
-4,9:5, 2, 14, 0, -9, 5, 9, 15
-12,9:5, 2, 14, 0, -9, 5, 21, 1
-12,9:5, 2, 14, 0, -9, 5, 21, 12
-8,-4:5, 2, 14, 0, -4, -19, -26, 9
-4,1:5, 2, 14, 0, -2, -12, 8, -4
-4,1:5, 2, 14, 0, -2, -12, 8, -3
-4,1:5, 2, 14, 0, -2, -12, 8, -2
-4,1:5, 2, 14, 0, -2, -12, 8, -1
-4,1:5, 2, 14, 0, -2, -12, 8, 0
-4,1:5, 2, 14, 0, -2, -12, 8, 1
-12,9:5, 2, 14, 0, -2, -12, 21, -4
-12,9:5, 2, 14, 0, -2, -12, 21, -3
-12,9:5, 2, 14, 0, -2, -12, 21, -2
-12,9:5, 2, 14, 0, -2, -12, 21, -1
-12,9:5, 2, 14, 0, -2, -12, 21, 0
-12,9:5, 2, 14, 0, -2, -12, 21, 1
-4,1:5, 2, 14, 0, -1, -11, 8, -18
-12,9:5, 2, 14, 0, -1, -11, 21, -18
-4,1:5, 2, 14, 0, -1, -3, 8, -11
-4,1:5, 2, 14, 0, -1, -3, 8, -10
-4,1:5, 2, 14, 0, -1, -3, 8, -9
-4,1:5, 2, 14, 0, -1, -3, 8, -8
-4,1:5, 2, 14, 0, -1, -3, 8, -7
-4,1:5, 2, 14, 0, -1, -3, 8, -6
-12,9:5, 2, 14, 0, -1, -3, 21, -11
-12,9:5, 2, 14, 0, -1, -3, 21, -10
-12,9:5, 2, 14, 0, -1, -3, 21, -9
-12,9:5, 2, 14, 0, -1, -3, 21, -8
-12,9:5, 2, 14, 0, -1, -3, 21, -7
-12,9:5, 2, 14, 0, -1, -3, 21, -6
-4,1:5, 2, 14, 0, 0, -11, 8, -11
-4,1:5, 2, 14, 0, 0, -11, 8, -10
-4,1:5, 2, 14, 0, 0, -11, 8, -9
-4,1:5, 2, 14, 0, 0, -11, 8, -8
-4,1:5, 2, 14, 0, 0, -11, 8, -7
-4,1:5, 2, 14, 0, 0, -11, 8, -6
-12,9:5, 2, 14, 0, 0, -11, 21, -11
-12,9:5, 2, 14, 0, 0, -11, 21, -10
-12,9:5, 2, 14, 0, 0, -11, 21, -9
-12,9:5, 2, 14, 0, 0, -11, 21, -8
-12,9:5, 2, 14, 0, 0, -11, 21, -7
-12,9:5, 2, 14, 0, 0, -11, 21, -6
-4,1:5, 2, 14, 0, 0, -8, 8, -13
-4,1:5, 2, 14, 0, 0, -8, 8, -12
-4,1:5, 2, 14, 0, 0, -8, 8, -11
-4,1:5, 2, 14, 0, 0, -8, 8, -10
-4,1:5, 2, 14, 0, 0, -8, 8, -9
-4,1:5, 2, 14, 0, 0, -8, 8, -8
-12,9:5, 2, 14, 0, 0, -8, 21, -13
-12,9:5, 2, 14, 0, 0, -8, 21, -12
-12,9:5, 2, 14, 0, 0, -8, 21, -11
-12,9:5, 2, 14, 0, 0, -8, 21, -10
-12,9:5, 2, 14, 0, 0, -8, 21, -9
-12,9:5, 2, 14, 0, 0, -8, 21, -8
2,-8:5, 2, 14, 0, 5, -1, 1, 7
2,-8:5, 2, 14, 0, 5, -1, 1, 8
2,-8:5, 2, 14, 0, 5, -1, 1, 9
2,-8:5, 2, 14, 0, 5, -1, 1, 10
2,-8:5, 2, 14, 0, 5, -1, 1, 11
2,-8:5, 2, 14, 0, 5, -1, 1, 12
3,2:5, 2, 14, 0, 5, -1, 6, -12
12,0:5, 2, 14, 0, 8, 10, -2, -2
12,0:5, 2, 14, 0, 8, 10, -2, -1
-4,1:5, 2, 14, 3, -8, -9, 8, -7
-4,1:5, 2, 14, 3, -8, -9, 8, -6
-4,1:5, 2, 14, 3, -8, -9, 8, -5
-4,1:5, 2, 14, 3, -8, -9, 8, -4
-4,1:5, 2, 14, 3, -8, -9, 8, -3
-4,1:5, 2, 14, 3, -8, -9, 8, -2
-12,9:5, 2, 14, 3, -8, -9, 21, -7
-12,9:5, 2, 14, 3, -8, -9, 21, -6
-12,9:5, 2, 14, 3, -8, -9, 21, -5
-12,9:5, 2, 14, 3, -8, -9, 21, -4
-12,9:5, 2, 14, 3, -8, -9, 21, -3
-12,9:5, 2, 14, 3, -8, -9, 21, -2
-4,1:5, 2, 14, 3, -8, 2, 8, -5
-4,1:5, 2, 14, 3, -8, 2, 8, -4
-4,1:5, 2, 14, 3, -8, 2, 8, -3
-4,1:5, 2, 14, 3, -8, 2, 8, -2
-4,1:5, 2, 14, 3, -8, 2, 8, -1
-4,1:5, 2, 14, 3, -8, 2, 8, 0
-12,9:5, 2, 14, 3, -8, 2, 21, -5
-12,9:5, 2, 14, 3, -8, 2, 21, -4
-12,9:5, 2, 14, 3, -8, 2, 21, -3
-12,9:5, 2, 14, 3, -8, 2, 21, -2
-12,9:5, 2, 14, 3, -8, 2, 21, -1
-12,9:5, 2, 14, 3, -8, 2, 21, 0
-4,1:5, 2, 14, 3, -7, -9, 8, -12
-12,9:5, 2, 14, 3, -7, -9, 21, -12
-12,9:5, 2, 14, 3, -7, -9, 21, -1
-27,23:5, 2, 14, 3, 2, -1, 20, 28
-27,23:5, 2, 14, 3, 2, -1, 20, 29
-27,23:5, 2, 14, 3, 2, -1, 20, 30
-27,23:5, 2, 14, 3, 2, -1, 20, 31
-27,23:5, 2, 14, 3, 2, -1, 20, 32
-27,23:5, 2, 14, 3, 2, -1, 20, 33
-12,9:5, 2, 14, 3, 2, -1, 21, -4
-12,9:5, 2, 14, 3, 2, -1, 21, 7
-4,1:5, 2, 14, 3, 3, 4, 8, -3
-4,1:5, 2, 14, 3, 3, 4, 8, -2
-4,1:5, 2, 14, 3, 3, 4, 8, -1
-4,1:5, 2, 14, 3, 3, 4, 8, 0
-4,1:5, 2, 14, 3, 3, 4, 8, 1
-4,1:5, 2, 14, 3, 3, 4, 8, 2
-12,9:5, 2, 14, 3, 3, 4, 21, -3
-12,9:5, 2, 14, 3, 3, 4, 21, -2
-12,9:5, 2, 14, 3, 3, 4, 21, -1
-12,9:5, 2, 14, 3, 3, 4, 21, 0
-12,9:5, 2, 14, 3, 3, 4, 21, 1
-12,9:5, 2, 14, 3, 3, 4, 21, 2
4,-8:5, 2, 14, 3, 3, 8, 7, -6
8,0:5, 2, 14, 3, 3, 14, 18, 2
3,12:5, 2, 14, 3, 10, -8, 8, 0
11,-22:5, 2, 14, 3, 10, -1, -27, -30
3,-14:5, 2, 14, 3, 10, -1, -27, -17
3,-14:5, 2, 14, 3, 10, -1, -17, -27
3,-14:5, 2, 14, 3, 10, -1, -17, -26
3,-14:5, 2, 14, 3, 10, -1, -17, -25
3,-14:5, 2, 14, 3, 10, -1, -17, -24
3,-14:5, 2, 14, 3, 10, -1, -17, -23
3,-14:5, 2, 14, 3, 10, -1, -17, -22
-12,3:5, 2, 14, 3, 10, 8, 1, -11
0,-9:5, 2, 14, 6, -7, 1, 20, -2
1,-2:5, 2, 14, 6, 19, 18, 17, 19
1,-2:5, 2, 14, 6, 19, 18, 17, 20
1,-2:5, 2, 14, 6, 19, 18, 17, 21
1,-2:5, 2, 14, 6, 19, 18, 17, 22
1,-2:5, 2, 14, 6, 19, 18, 17, 23
1,-2:5, 2, 14, 6, 19, 18, 17, 24
1,-2:5, 2, 14, 6, 19, 18, 28, 21
1,-2:5, 2, 14, 6, 19, 18, 28, 22
1,-2:5, 2, 14, 6, 19, 18, 28, 23
1,-2:5, 2, 14, 6, 19, 18, 28, 24
1,-2:5, 2, 14, 6, 19, 18, 28, 25
1,-2:5, 2, 14, 6, 19, 18, 28, 26
1,-2:5, 2, 14, 6, 19, 19, 17, 14
1,-2:5, 2, 14, 6, 19, 19, 17, 25
1,-2:5, 2, 14, 6, 19, 28, 25, 22
1,-2:5, 2, 14, 6, 19, 28, 25, 33
1,-2:5, 2, 14, 6, 19, 29, 30, 23
1,-2:5, 2, 14, 6, 19, 29, 30, 24
1,-2:5, 2, 14, 6, 19, 29, 30, 25
1,-2:5, 2, 14, 6, 19, 29, 30, 26
1,-2:5, 2, 14, 6, 19, 29, 30, 27
1,-2:5, 2, 14, 6, 19, 29, 30, 28
1,-2:5, 2, 14, 6, 20, 10, 15, 37
1,-2:5, 2, 14, 6, 20, 10, 15, 38
1,-2:5, 2, 14, 6, 20, 10, 15, 39
1,-2:5, 2, 14, 6, 20, 10, 15, 40
1,-2:5, 2, 14, 6, 20, 10, 15, 41
1,-2:5, 2, 14, 6, 20, 10, 15, 42
1,-2:5, 2, 14, 6, 20, 10, 37, 15
1,-2:5, 2, 14, 6, 20, 10, 37, 16
1,-2:5, 2, 14, 6, 20, 10, 37, 17
1,-2:5, 2, 14, 6, 20, 10, 37, 18
1,-2:5, 2, 14, 6, 20, 10, 37, 19
1,-2:5, 2, 14, 6, 20, 10, 37, 20
1,-2:5, 2, 14, 6, 20, 11, 15, 19
1,-2:5, 2, 14, 6, 20, 11, 15, 26
1,-2:5, 2, 14, 6, 20, 11, 15, 29
1,-2:5, 2, 14, 6, 20, 11, 15, 30
1,-2:5, 2, 14, 6, 20, 13, 10, 31
1,-2:5, 2, 14, 6, 20, 13, 31, 10
1,-2:5, 2, 14, 6, 20, 13, 31, 17
1,-2:5, 2, 14, 6, 20, 13, 31, 20
1,-2:5, 2, 14, 6, 20, 13, 31, 21
1,-2:5, 2, 14, 6, 20, 18, 10, 20
1,-2:5, 2, 14, 6, 20, 18, 10, 21
1,-2:5, 2, 14, 6, 20, 18, 10, 24
1,-2:5, 2, 14, 6, 20, 18, 10, 31
1,-2:5, 2, 14, 6, 20, 26, 26, 11
1,-2:5, 2, 14, 6, 20, 26, 26, 12
1,-2:5, 2, 14, 6, 20, 26, 26, 15
1,-2:5, 2, 14, 6, 20, 26, 26, 22
1,-2:5, 2, 14, 6, 20, 28, 31, 10
1,-2:5, 2, 14, 6, 29, 18, 23, 45
1,-2:5, 2, 14, 6, 29, 18, 23, 46
1,-2:5, 2, 14, 6, 29, 18, 23, 47
1,-2:5, 2, 14, 6, 29, 18, 23, 48
1,-2:5, 2, 14, 6, 29, 18, 23, 49
1,-2:5, 2, 14, 6, 29, 18, 23, 50
1,-2:5, 2, 14, 6, 29, 18, 45, 23
1,-2:5, 2, 14, 6, 29, 18, 45, 24
1,-2:5, 2, 14, 6, 29, 18, 45, 25
1,-2:5, 2, 14, 6, 29, 18, 45, 26
1,-2:5, 2, 14, 6, 29, 18, 45, 27
1,-2:5, 2, 14, 6, 29, 18, 45, 28
1,-2:5, 2, 14, 6, 29, 19, 23, 27
1,-2:5, 2, 14, 6, 29, 19, 23, 34
1,-2:5, 2, 14, 6, 29, 19, 23, 37
1,-2:5, 2, 14, 6, 29, 19, 23, 38
1,-2:5, 2, 14, 6, 29, 21, 18, 39
1,-2:5, 2, 14, 6, 29, 21, 39, 18
1,-2:5, 2, 14, 6, 29, 21, 39, 25
1,-2:5, 2, 14, 6, 29, 21, 39, 28
1,-2:5, 2, 14, 6, 29, 21, 39, 29
1,-2:5, 2, 14, 6, 29, 26, 18, 28
1,-2:5, 2, 14, 6, 29, 26, 18, 29
1,-2:5, 2, 14, 6, 29, 26, 18, 32
1,-2:5, 2, 14, 6, 29, 26, 18, 39
1,-2:5, 2, 14, 6, 29, 34, 34, 19
1,-2:5, 2, 14, 6, 29, 34, 34, 20
1,-2:5, 2, 14, 6, 29, 34, 34, 23
1,-2:5, 2, 14, 6, 29, 34, 34, 30
1,-2:5, 2, 14, 6, 29, 36, 39, 18
1,-2:5, 2, 14, 6, 29, 39, 8, 29
1,-2:5, 2, 14, 6, 29, 39, 8, 30
1,-2:5, 2, 14, 6, 29, 39, 8, 31
1,-2:5, 2, 14, 6, 29, 39, 8, 32
1,-2:5, 2, 14, 6, 29, 39, 8, 33
1,-2:5, 2, 14, 6, 29, 39, 8, 34
1,-2:5, 2, 14, 6, 29, 39, 29, 8
1,-2:5, 2, 14, 6, 29, 39, 29, 9
1,-2:5, 2, 14, 6, 29, 39, 29, 10
1,-2:5, 2, 14, 6, 29, 39, 29, 11
1,-2:5, 2, 14, 6, 29, 39, 29, 12
1,-2:5, 2, 14, 6, 30, 21, 19, 16
1,-2:5, 2, 14, 6, 30, 21, 19, 27
1,-2:5, 2, 14, 6, 30, 30, 27, 24
1,-2:5, 2, 14, 6, 30, 30, 27, 35
1,-2:5, 2, 14, 6, 30, 31, 32, 25
1,-2:5, 2, 14, 6, 30, 31, 32, 26
1,-2:5, 2, 14, 6, 30, 31, 32, 27
1,-2:5, 2, 14, 6, 30, 31, 32, 28
1,-2:5, 2, 14, 6, 30, 31, 32, 29
1,-2:5, 2, 14, 6, 30, 31, 32, 30
-3,-2:5, 2, 14, 8, 0, -11, 22, 0
-7,9:5, 2, 14, 11, 18, 3, 8, 9
-9,12:5, 2, 14, 13, 0, -11, -12, 17
-9,12:5, 2, 14, 13, 0, -11, 17, -12
-9,12:5, 2, 14, 13, 0, -11, 17, -5
-9,12:5, 2, 14, 13, 0, -11, 17, -2
-9,12:5, 2, 14, 13, 0, -11, 17, -1
1,-2:5, 2, 14, 13, 20, 21, 10, 6
0,12:5, 2, 14, 18, 2, 4, 13, 10
2,-6:5, 2, 14, 18, 4, -3, -5, 13
2,-6:5, 2, 14, 18, 4, -3, -5, 14
2,-6:5, 2, 14, 18, 4, -3, -5, 15
2,-6:5, 2, 14, 18, 4, -3, -5, 16
2,-6:5, 2, 14, 18, 4, -3, -5, 17
2,-6:5, 2, 14, 18, 4, -3, -5, 18
-6,2:5, 2, 14, 18, 4, -3, 8, 13
-6,2:5, 2, 14, 18, 4, -3, 8, 14
-6,2:5, 2, 14, 18, 4, -3, 8, 15
-6,2:5, 2, 14, 18, 4, -3, 8, 16
-6,2:5, 2, 14, 18, 4, -3, 8, 17
-6,2:5, 2, 14, 18, 4, -3, 8, 18
2,-6:5, 2, 14, 18, 4, -3, 13, -5
-6,2:5, 2, 14, 18, 4, -3, 13, 8
5,1:5, 10, 5, -6, -3, -6, -1, 4
5,1:5, 10, 5, -6, -3, -6, -1, 5
5,1:5, 10, 5, -6, -3, -6, -1, 8
5,1:5, 10, 5, -6, -3, -6, -1, 15
-3,9:5, 10, 5, -6, -3, -6, 12, 4
-3,9:5, 10, 5, -6, -3, -6, 12, 5
-5,6:5, 10, 5, -6, -3, -6, 12, 7
5,1:5, 10, 5, -6, -3, -1, 8, 4
-3,9:5, 10, 5, -6, -3, 15, 12, -6
-3,9:5, 10, 5, -6, -3, 15, 12, 1
-3,9:5, 10, 5, -6, -3, 15, 12, 4
-3,9:5, 10, 5, -6, -3, 15, 12, 5
1,-10:5, 10, 5, -6, 1, 14, 6, 3
1,-10:5, 10, 5, -6, 1, 14, 6, 4
1,-10:5, 10, 5, -6, 1, 14, 6, 7
1,-10:5, 10, 5, -6, 1, 14, 6, 14
6,0:5, 10, 5, -6, 7, -3, 6, 8
6,0:5, 10, 5, -6, 7, -3, 6, 9
6,0:5, 10, 5, -6, 7, -3, 6, 10
6,0:5, 10, 5, -6, 7, -3, 6, 11
6,0:5, 10, 5, -6, 7, -3, 6, 12
6,0:5, 10, 5, -6, 7, -3, 6, 13
6,0:5, 10, 5, -6, 7, -3, 17, 10
6,0:5, 10, 5, -6, 7, -3, 17, 11
6,0:5, 10, 5, -6, 7, -3, 17, 12
6,0:5, 10, 5, -6, 7, -3, 17, 13
6,0:5, 10, 5, -6, 7, -3, 17, 14
6,0:5, 10, 5, -6, 7, -3, 17, 15
6,0:5, 10, 5, -6, 7, -1, 11, 2
6,0:5, 10, 5, -6, 7, -1, 11, 3
6,0:5, 10, 5, -6, 7, -1, 11, 4
6,0:5, 10, 5, -6, 7, -1, 11, 5
6,0:5, 10, 5, -6, 7, -1, 11, 6
6,0:5, 10, 5, -6, 7, -1, 11, 7
6,0:5, 10, 5, -6, 7, 9, 7, 14
-2,15:5, 10, 5, -6, 12, 19, 10, -1
-2,15:5, 10, 5, -6, 12, 19, 10, 10
-1,1:5, 10, 5, -6, 14, 13, -1, 10
1,-2:5, 10, 5, -6, 14, 13, 7, 6
10,-10:5, 10, 5, -3, -17, -5, -6, 4
10,-10:5, 10, 5, -3, -17, -5, -6, 5
10,-10:5, 10, 5, -3, -17, -5, -6, 8
10,-10:5, 10, 5, -3, -17, -5, -6, 15
10,-10:5, 10, 5, -3, -17, -5, 8, -6
10,-10:5, 10, 5, -3, -17, -5, 8, 1
10,-10:5, 10, 5, -3, -17, -5, 8, 4
10,-10:5, 10, 5, -3, -17, -5, 8, 5
10,-10:5, 10, 5, -3, -17, -3, 10, 0
10,-10:5, 10, 5, -3, -17, -3, 10, 1
10,-10:5, 10, 5, -3, -17, -3, 10, 2
10,-10:5, 10, 5, -3, -17, -3, 10, 3
10,-10:5, 10, 5, -3, -17, -3, 10, 4
10,-10:5, 10, 5, -3, -17, -3, 10, 5
10,-10:5, 10, 5, -3, -17, 10, 5, 12
10,-10:5, 10, 5, -3, -16, -11, -1, -21
10,-10:5, 10, 5, -3, -16, -11, -1, -20
10,-10:5, 10, 5, -3, -16, -11, -1, -17
10,-10:5, 10, 5, -3, -16, -11, -1, -10
10,-10:5, 10, 5, -3, -16, -5, -1, -23
10,-10:5, 10, 5, -3, -8, -5, -1, -16
10,-10:5, 10, 5, -3, -8, -5, -1, -15
10,-10:5, 10, 5, -3, -8, -5, -1, -14
10,-10:5, 10, 5, -3, -8, -5, -1, -13
10,-10:5, 10, 5, -3, -8, -5, -1, -12
10,-10:5, 10, 5, -3, -8, -5, -1, -11
10,-10:5, 10, 5, -3, 0, -1, 15, 3
10,-10:5, 10, 5, -3, 10, 5, 0, -1
10,-10:5, 10, 5, -3, 10, 5, 0, 6
10,-10:5, 10, 5, -3, 10, 5, 0, 9
10,-10:5, 10, 5, -3, 10, 5, 0, 10
-19,3:5, 10, 5, -1, 14, 7, 3, 4
-2,-1:5, 10, 5, 2, 15, 9, -4, -2
-2,-1:5, 10, 5, 2, 15, 9, -4, -1
-2,-1:5, 10, 5, 2, 15, 9, -4, 0
-2,-1:5, 10, 5, 2, 15, 9, -4, 1
-2,-1:5, 10, 5, 2, 15, 9, -4, 2
-2,-1:5, 10, 5, 2, 15, 9, -4, 3
-2,-1:5, 10, 5, 2, 15, 9, 7, 0
-2,-1:5, 10, 5, 2, 15, 9, 7, 1
-2,-1:5, 10, 5, 2, 15, 9, 7, 2
-2,-1:5, 10, 5, 2, 15, 9, 7, 3
-2,-1:5, 10, 5, 2, 15, 9, 7, 4
-2,-1:5, 10, 5, 2, 15, 9, 7, 5
-5,4:5, 10, 5, 3, -5, -4, -3, 3
-5,3:5, 10, 5, 4, 1, -6, 2, -3
-5,3:5, 10, 5, 4, 1, -6, 2, -2
-5,3:5, 10, 5, 4, 1, -6, 2, -1
-5,3:5, 10, 5, 4, 1, -6, 2, 0
-5,3:5, 10, 5, 4, 1, -6, 2, 1
-5,2:5, 10, 5, 4, 15, 8, 2, 4
-2,11:5, 10, 9, -8, 2, 5, 15, 12
-2,11:5, 10, 9, -8, 5, 15, 12, -3
-2,11:5, 10, 9, -8, 5, 15, 12, -2
-2,11:5, 10, 9, -8, 5, 15, 12, 1
-2,11:5, 10, 9, -8, 5, 15, 12, 8
-9,4:5, 10, 9, -8, 10, 11, 21, 1
-9,4:5, 10, 9, -8, 10, 11, 21, 2
-9,4:5, 10, 9, -8, 10, 11, 21, 3
-9,4:5, 10, 9, -8, 10, 11, 21, 4
-9,4:5, 10, 9, -8, 10, 11, 21, 5
-9,4:5, 10, 9, -8, 10, 11, 21, 6
0,1:5, 10, 9, -8, 21, -5, 31, 33
0,1:5, 10, 9, -8, 21, -5, 31, 34
0,1:5, 10, 9, -8, 21, -5, 31, 35
0,1:5, 10, 9, -8, 21, -5, 31, 36
0,1:5, 10, 9, -8, 21, -5, 31, 37
0,1:5, 10, 9, -8, 21, -5, 31, 38
0,1:5, 10, 9, -8, 21, -5, 42, 35
0,1:5, 10, 9, -8, 21, -5, 42, 36
0,1:5, 10, 9, -8, 21, -5, 42, 37
0,1:5, 10, 9, -8, 21, -5, 42, 38
0,1:5, 10, 9, -8, 21, -5, 42, 39
0,1:5, 10, 9, -8, 21, -5, 42, 40
-5,1:5, 10, 9, 2, -1, -9, -5, 9
-13,9:5, 10, 9, 2, -1, -9, -5, 22
2,11:5, 10, 9, 3, 10, 5, -4, 20
-9,7:5, 10, 9, 5, 2, -3, 15, 26
-9,4:5, 10, 9, 10, 11, 21, 13, 9
-9,4:5, 10, 9, 10, 11, 21, 13, 10
-9,4:5, 10, 9, 10, 11, 21, 13, 11
-9,4:5, 10, 9, 10, 11, 21, 13, 12
-9,4:5, 10, 9, 10, 11, 21, 13, 13
-9,4:5, 10, 9, 10, 11, 21, 13, 14
-9,4:5, 10, 9, 10, 11, 21, 22, 21
-9,4:5, 10, 9, 10, 11, 21, 22, 22
-9,4:5, 10, 9, 10, 11, 21, 22, 23
-9,4:5, 10, 9, 10, 11, 21, 22, 24
-9,4:5, 10, 9, 10, 11, 21, 22, 25
-9,4:5, 10, 9, 10, 11, 21, 22, 26
7,2:5, 10, 9, 15, 11, 4, 16, 3
11,5:5, 10, 9, 15, 11, 7, 1, 14
0,6:5, 10, 10, 0, -1, -8, 0, -21
0,6:5, 10, 10, 0, -1, -8, 0, -20
0,6:5, 10, 10, 0, -1, -8, 0, -19
0,6:5, 10, 10, 0, -1, -8, 0, -18
0,6:5, 10, 10, 0, -1, -8, 0, -17
0,6:5, 10, 10, 0, -1, -8, 0, -16
6,0:5, 10, 10, 0, -1, 11, 3, 19
6,0:5, 10, 10, 0, -1, 11, 3, 20
6,0:5, 10, 10, 0, -1, 11, 3, 21
6,0:5, 10, 10, 0, -1, 11, 3, 22
6,0:5, 10, 10, 0, -1, 11, 3, 23
6,0:5, 10, 10, 0, -1, 11, 3, 24
-3,9:5, 10, 10, 5, -6, -7, 12, -5
-3,9:5, 10, 10, 5, -6, -7, 12, -4
-3,9:5, 10, 10, 5, -6, -7, 12, -3
-3,9:5, 10, 10, 5, -6, -7, 12, -2
-3,9:5, 10, 10, 5, -6, -7, 12, -1
-3,9:5, 10, 10, 5, -6, -7, 12, 0
-3,9:5, 10, 10, 5, -6, 12, 4, -3
-3,9:5, 10, 10, 5, -6, 12, 4, -2
-3,9:5, 10, 10, 5, -6, 12, 4, -1
-3,9:5, 10, 10, 5, -6, 12, 4, 0
-3,9:5, 10, 10, 5, -6, 12, 4, 1
-3,9:5, 10, 10, 5, -6, 12, 4, 2
-2,15:5, 10, 10, 5, -6, 12, 19, 10
-12,9:5, 10, 14, -6, -14, -3, 21, 2
-12,9:5, 10, 14, -6, -13, -20, 21, -14
-12,9:5, 10, 14, -6, -13, -20, 21, -12
-4,1:5, 10, 14, -6, -13, -17, 8, -30
-4,1:5, 10, 14, -6, -13, -17, 8, -19
-12,9:5, 10, 14, -6, -13, -17, 21, -30
-12,9:5, 10, 14, -6, -13, -17, 21, -19
